,X_WGS84,Y_WGS84,solrig
5094,-85.835678,33.468697,0
5095,-85.835228,38.104461,0
5096,-85.827524,43.639019,0
5097,-85.8,53.31,0
5098,-85.799282,42.198543,0
5099,-85.780425,41.644058,0
5100,-85.756737,34.071767,0
5101,-85.75221,43.90251,0
5102,-85.737205,44.691338,0
5103,-85.72,76.99,0
5104,-85.719245,46.081504,0
5105,-85.709539,37.510311,0
5106,-85.698611,44.916599,0
5107,-85.69766,39.412803,0
5108,-85.675524,34.350826,0
5109,-85.660493,37.91921,0
5110,-85.655739,43.057619,0
5111,-85.64255,43.51863,0
5112,-85.632872,35.806988,0
5113,-85.618278,36.138083,0
5114,-85.601067,45.176358,0
5115,-85.585766,42.364747,0
5116,-85.583444,40.787792,0
5117,-85.57,49.92,0
5118,-85.566243,33.787501,0
5119,-85.556997,38.099117,0
5120,-85.531706,36.310061,0
5121,-85.53,64.8,0
5122,-85.523408,34.516663,0
5123,-85.511465,43.830754,0
5124,-85.508029,41.323898,0
5125,-85.506497,34.873333,0
5126,-85.49,79.84,0
5127,-85.489384,45.800412,0
5128,-85.478242,32.549575,0
5129,-85.476355,32.030967,0
5130,-85.470787,43.216226,0
5131,-85.461002,38.337654,0
5132,-85.458623,43.641417,0
5133,-85.452574,43.402941,0
5134,-85.434039,35.444527,0
5135,-85.427222,42.645555,0
5136,-85.4138,34.129367,0
5137,-85.41,48.81,0
5138,-85.368201,31.28915,0
5139,-85.361787,44.57533,0
5140,-85.361267,35.654232,0
5141,-85.360207,37.440059,0
5142,-85.35284,37.09215,0
5143,-85.341961,42.933643,0
5144,-85.309525,42.444542,0
5145,-85.300455,40.098913,0
5146,-85.275102,41.018241,0
5147,-85.265789,34.915677,0
5148,-85.26,67.73,0
5149,-85.242963,36.038459,0
5150,-85.227046,39.538229,0
5151,-85.222625,35.220668,0
5152,-85.22,75.08,0
5153,-85.183375,45.351482,0
5154,-85.144709,36.873212,0
5155,-85.13893,45.142708,0
5156,-85.123021,46.191603,0
5157,-85.101569,38.446963,0
5158,-85.09,12.91,0
5159,-85.085547,41.616242,0
5160,-85.081567,43.659734,0
5161,-85.06124,44.89517,0
5162,-85.060326,32.66699,0
5163,-85.057413,41.189437,0
5164,-85.053259,35.022742,0
5165,-85.008296,35.254581,0
5166,-85,44,0
5167,-84.99029,41.84752,0
5168,-84.98169,44.46584,0
5169,-84.974614,42.243237,0
5170,-84.9727,30.911855,0
5171,-84.970221,45.758487,0
5172,-84.969046,39.801705,0
5173,-84.961533,35.79473,0
5174,-84.937303,36.10875,0
5175,-84.934745,46.027815,0
5176,-84.921942,34.137595,0
5177,-84.92,54.6,0
5178,-84.92,52.09,0
5179,-84.894557,37.647829,0
5180,-84.879966,45.197145,0
5181,-84.87161,45.420829,0
5182,-84.858419,38.135727,0
5183,-84.85,64.25,0
5184,-84.828071,41.548603,0
5185,-84.827692,44.289841,0
5186,-84.801289,36.564453,0
5187,-84.785443,39.205701,0
5188,-84.77599,43.589044,0
5189,-84.77,70.55,0
5190,-84.7557,44.77861,0
5191,-84.754735,35.391915,0
5192,-84.753188,35.891778,0
5193,-84.750338,29.718101,0
5194,-84.745765,42.523203,0
5195,-84.740483,37.820121,0
5196,-84.725692,39.000467,0
5197,-84.680261,41.700384,0
5198,-84.672847,45.575319,0
5199,-84.663875,45.016367,0
5200,-84.650733,36.397888,0
5201,-84.647042,40.099136,0
5202,-84.645006,34.025039,0
5203,-84.63959,42.763096,0
5204,-84.636339,42.964847,0
5205,-84.633012,33.753533,0
5206,-84.622438,39.585631,0
5207,-84.62,50.98,0
5208,-84.610744,33.383146,0
5209,-84.597191,35.682477,0
5210,-84.589817,46.027327,0
5211,-84.588957,46.532093,0
5212,-84.568947,44.031375,0
5213,-84.566965,37.61916,0
5214,-84.557462,38.304028,0
5215,-84.547447,39.881008,0
5216,-84.54478,38.089278,0
5217,-84.506427,35.919462,0
5218,-84.487167,45.353697,0
5219,-84.4788,45.7318,0
5220,-84.46435,40.54543,0
5221,-84.46,69.3,0
5222,-84.46,68.31,0
5223,-84.455993,38.82335,0
5224,-84.453857,33.910488,0
5225,-84.424263,39.19683,0
5226,-84.420743,44.927807,0
5227,-84.42035,42.168062,0
5228,-84.418824,33.729706,0
5229,-84.410262,46.695287,0
5230,-84.399977,43.756902,0
5231,-84.389178,37.491986,0
5232,-84.38,75.08,0
5233,-84.35,48.05,0
5234,-84.341325,42.708363,0
5235,-84.303369,39.40872,0
5236,-84.295967,30.529733,0
5237,-84.295413,35.859399,0
5238,-84.294373,43.319084,0
5239,-84.253853,45.428642,0
5240,-84.242143,34.564671,0
5241,-84.237666,33.879043,0
5242,-84.235997,37.808597,0
5243,-84.23,79.8,0
5244,-84.227172,38.556922,0
5245,-84.225163,39.654872,0
5246,-84.223903,45.212709,0
5247,-84.216698,46.433354,0
5248,-84.207894,42.310699,0
5249,-84.200778,40.15033,0
5250,-84.194464,45.975853,0
5251,-84.193074,39.24232,0
5252,-84.176613,41.78755,0
5253,-84.165124,30.088991,0
5254,-84.161479,39.019053,0
5255,-84.152109,36.952148,0
5256,-84.130527,42.575234,0
5257,-84.121195,44.112452,0
5258,-84.12,48.93,0
5259,-84.104153,43.914781,0
5260,-84.092842,35.92928,0
5261,-84.07546,44.34184,0
5262,-84.07,53.42,0
5263,-84.07,13.46,0
5264,-84.057641,40.760278,0
5265,-84.050218,42.1526,0
5266,-84.04,50.03,0
5267,-84.014047,34.048817,0
5268,-83.996234,39.881195,0
5269,-83.992973,42.416701,0
5270,-83.99,9.77,0
5271,-83.98368,43.392567,0
5272,-83.978678,46.333482,0
5273,-83.97,64.5,0
5274,-83.96977,39.494728,0
5275,-83.963978,40.186762,0
5276,-83.945558,46.063494,0
5277,-83.94241,43.77209,0
5278,-83.938381,30.191048,0
5279,-83.93,81.71,0
5280,-83.924042,41.862318,0
5281,-83.915048,33.733388,0
5282,-83.91,78.15,0
5283,-83.89,47.18,0
5284,-83.871089,43.593269,0
5285,-83.866888,35.95629,0
5286,-83.86545,43.126258,0
5287,-83.834799,40.560185,0
5288,-83.834587,33.421282,0
5289,-83.825124,34.227503,0
5290,-83.791512,41.638868,0
5291,-83.766693,42.509163,0
5292,-83.754756,35.66216,0
5293,-83.753145,45.124625,0
5294,-83.75,67.63,0
5295,-83.74,52.51,0
5296,-83.726329,42.270872,0
5297,-83.7,70.44,0
5298,-83.68825,41.019461,0
5299,-83.675942,34.72468,0
5300,-83.67493,42.920707,0
5301,-83.66815,41.361854,0
5302,-83.6543,42.0631,0
5303,-83.632278,35.985847,0
5304,-83.63,71.24,0
5305,-83.626216,40.820484,0
5306,-83.610104,43.199196,0
5307,-83.608775,37.835735,0
5308,-83.59,68.65,0
5309,-83.583733,35.164803,0
5310,-83.582559,45.347369,0
5311,-83.574293,38.837904,0
5312,-83.572875,38.414809,0
5313,-83.55,72.49,0
5314,-83.542354,40.393919,0
5315,-83.531382,31.477349,0
5316,-83.5153,41.809723,0
5317,-83.485213,42.204762,0
5318,-83.48159,45.06878,0
5319,-83.476344,42.415549,0
5320,-83.464233,45.897539,0
5321,-83.457505,34.590408,0
5322,-83.451072,43.732239,0
5323,-83.447134,39.947218,0
5324,-83.435365,42.668241,0
5325,-83.425519,41.317167,0
5326,-83.421713,38.99762,0
5327,-83.420958,35.021672,0
5328,-83.416948,42.908295,0
5329,-83.405663,41.006228,0
5330,-83.324058,40.103072,0
5331,-83.30854,42.00227,0
5332,-83.277321,46.311002,0
5333,-83.256784,35.303074,0
5334,-83.245341,42.523997,0
5335,-83.24,79.54,0
5336,-83.23866,42.317269,0
5337,-83.229767,36.66503,0
5338,-83.217056,39.913934,0
5339,-83.21,73.14,0
5340,-83.21,75.2,0
5341,-83.209608,41.607496,0
5342,-83.18892,43.30368,0
5343,-83.158578,43.599097,0
5344,-83.153611,34.868187,0
5345,-83.145893,34.196745,0
5346,-83.138772,35.080772,0
5347,-83.13,51.55,0
5348,-83.13,53.99,0
5349,-83.107648,42.145639,0
5350,-83.07727,40.24234,0
5351,-83.076173,42.818366,0
5352,-83.07316,35.586019,0
5353,-83.050743,44.007823,0
5354,-83.025721,42.635229,0
5355,-83.014838,46.174096,0
5356,-83.013978,36.318242,0
5357,-82.991811,39.329648,0
5358,-82.98,64.61,0
5359,-82.966025,42.347225,0
5360,-82.938966,45.826999,0
5361,-82.920096,43.216732,0
5362,-82.915087,35.763755,0
5363,-82.905598,40.117266,0
5364,-82.898392,40.79878,0
5365,-82.849601,35.144962,0
5366,-82.83,49.38,0
5367,-82.83,48.13,0
5368,-82.8243,42.028052,0
5369,-82.823482,34.6707,0
5370,-82.81422,47.118545,0
5371,-82.81073,40.40089,0
5372,-82.79,71.81,0
5373,-82.786521,42.566163,0
5374,-82.768842,35.395587,0
5375,-82.757508,39.861555,0
5376,-82.75,76.95,0
5377,-82.75,50.72,0
5378,-82.747855,37.704487,0
5379,-82.736855,41.100903,0
5380,-82.724319,46.196147,0
5381,-82.713608,42.288571,0
5382,-82.712932,41.603215,0
5383,-82.704362,41.356969,0
5384,-82.656796,28.131247,0
5385,-82.64942,43.66196,0
5386,-82.647993,35.230361,0
5387,-82.647573,39.660757,0
5388,-82.644401,28.47277,0
5389,-82.6,67.35,0
5390,-82.6,75.31,0
5391,-82.586332,35.702858,0
5392,-82.578033,43.137583,0
5393,-82.572781,45.889167,0
5394,-82.566665,29.134174,0
5395,-82.555609,40.69924,0
5396,-82.554349,38.929745,0
5397,-82.544395,40.090925,0
5398,-82.544042,34.786206,0
5399,-82.535124,42.582573,0
5400,-82.525588,35.435045,0
5401,-82.521057,41.959492,0
5402,-82.5,71.16,0
5403,-82.482218,45.722579,0
5404,-82.42,72.65,0
5405,-82.408767,39.62678,0
5406,-82.401804,41.25201,0
5407,-82.396669,42.375303,0
5408,-82.352178,28.629688,0
5409,-82.336961,43.017807,0
5410,-82.332687,38.88367,0
5411,-82.318122,40.894253,0
5412,-82.316987,35.773113,0
5413,-82.30658,28.114061,0
5414,-82.298307,27.222069,0
5415,-82.293531,37.28629,0
5416,-82.293342,46.14437,0
5417,-82.281012,34.710614,0
5418,-82.269588,35.02554,0
5419,-82.254935,36.342888,0
5420,-82.250541,35.431482,0
5421,-82.241456,34.407842,0
5422,-82.227405,41.440735,0
5423,-82.198347,39.241925,0
5424,-82.18715,33.669138,0
5425,-82.169377,35.944088,0
5426,-82.143364,42.410408,0
5427,-82.1373,40.56607,0
5428,-82.12635,39.429253,0
5429,-82.111683,40.063907,0
5430,-82.1,81.44,0
5431,-82.095214,41.025233,0
5432,-82.079046,36.176231,0
5433,-82.065704,41.271736,0
5434,-82.053667,45.9567,0
5435,-82.041135,35.724608,0
5436,-82.023239,40.812351,0
5437,-82,43.1,0
5438,-81.998854,33.531348,0
5439,-81.969061,35.345463,0
5440,-81.941788,28.346753,0
5441,-81.938317,26.867058,0
5442,-81.92731,42.622843,0
5443,-81.90335,30.147761,0
5444,-81.89151,41.40836,0
5445,-81.853625,45.802177,0
5446,-81.84642,42.267335,0
5447,-81.846188,39.244869,0
5448,-81.835525,36.089536,0
5449,-81.822436,43.248235,0
5450,-81.810941,32.326525,0
5451,-81.808182,41.18991,0
5452,-81.80709,40.206059,0
5453,-81.79,75.01,0
5454,-81.751418,26.567414,0
5455,-81.743839,43.021231,0
5456,-81.737594,46.109537,0
5457,-81.736942,36.269288,0
5458,-81.728072,43.804883,0
5459,-81.718355,30.284612,0
5460,-81.71,50.35,0
5461,-81.692585,40.989724,0
5462,-81.68,51.71,0
5463,-81.671739,42.567484,0
5464,-81.65,49.27,0
5465,-81.65,72.84,0
5466,-81.646657,34.440593,0
5467,-81.633498,41.542625,0
5468,-81.619977,40.683193,0
5469,-81.614695,45.247986,0
5470,-81.599699,44.297658,0
5471,-81.581535,25.997968,0
5472,-81.577159,27.937739,0
5473,-81.565203,44.055003,0
5474,-81.5625,36.391667,0
5475,-81.557153,26.454283,0
5476,-81.54908,30.123047,0
5477,-81.54821,39.90816,0
5478,-81.54808,41.170514,0
5479,-81.5207,35.94196,0
5480,-81.5,43.67,0
5481,-81.482763,45.989717,0
5482,-81.481322,43.356875,0
5483,-81.480487,48.331714,0
5484,-81.479235,40.089192,0
5485,-81.406795,26.596438,0
5486,-81.406433,29.809864,0
5487,-81.405846,41.321,0
5488,-81.37971,35.14393,0
5489,-81.366478,41.561333,0
5490,-81.360371,40.861814,0
5491,-81.338328,36.530872,0
5492,-81.335193,42.685491,0
5493,-81.333337,43.060272,0
5494,-81.321708,40.393021,0
5495,-81.3,71.5,0
5496,-81.3,47.44,0
5497,-81.292133,41.755723,0
5498,-81.28001,44.74001,0
5499,-81.262542,44.17432,0
5500,-81.259834,25.986959,0
5501,-81.249801,44.522545,0
5502,-81.241481,29.489775,0
5503,-81.193475,26.165175,0
5504,-81.180553,26.481175,0
5505,-81.180358,35.817422,0
5506,-81.161317,37.528337,0
5507,-81.157386,28.589218,0
5508,-81.150021,36.016022,0
5509,-81.15,81.29,0
5510,-81.14941,27.943467,0
5511,-81.145723,36.418689,0
5512,-81.118411,41.139574,0
5513,-81.11,70.48,0
5514,-81.0807,35.574217,0
5515,-81.07,77.94,0
5516,-81.054774,41.449132,0
5517,-81.052376,42.71202,0
5518,-81.023011,27.581822,0
5519,-81.011951,46.604722,0
5520,-81.010255,40.042506,0
5521,-81.006466,35.244507,0
5522,-81.002574,43.060003,0
5523,-80.998833,43.249153,0
5524,-80.990075,44.280563,0
5525,-80.98549,41.851657,0
5526,-80.964182,43.961513,0
5527,-80.962731,43.471714,0
5528,-80.951394,37.770347,0
5529,-80.950136,40.682316,0
5530,-80.934015,28.452434,0
5531,-80.931878,36.947425,0
5532,-80.93,78.62,0
5533,-80.925567,35.028503,0
5534,-80.85,50.26,0
5535,-80.822278,42.643678,0
5536,-80.794257,44.496959,0
5537,-80.77339,35.452688,0
5538,-80.746803,44.18875,0
5539,-80.719859,35.271576,0
5540,-80.719575,36.382328,0
5541,-80.697158,40.97509,0
5542,-80.679878,37.001372,0
5543,-80.679292,48.537553,0
5544,-80.678405,44.014247,0
5545,-80.654288,38.852888,0
5546,-80.645736,43.230581,0
5547,-80.612955,40.741887,0
5548,-80.605096,42.99119,0
5549,-80.596554,40.163227,0
5550,-80.588673,41.212086,0
5551,-80.5664,43.6093,0
5552,-80.559495,45.917988,0
5553,-80.557826,44.392366,0
5554,-80.54769,42.683306,0
5555,-80.503809,35.230743,0
5556,-80.495174,35.461028,0
5557,-80.464851,41.661325,0
5558,-80.441208,40.511295,0
5559,-80.430627,37.229148,0
5560,-80.423907,43.961093,0
5561,-80.420385,36.769706,0
5562,-80.418281,27.614652,0
5563,-80.396754,40.992802,0
5564,-80.394199,41.412845,0
5565,-80.365853,43.400801,0
5566,-80.361702,42.010384,0
5567,-80.349768,40.14097,0
5568,-80.343136,37.40417,0
5569,-80.332705,44.519048,0
5570,-80.319091,42.9234,0
5571,-80.3,22.41,0
5572,-80.28351,42.73882,0
5573,-80.261607,43.104566,0
5574,-80.255599,45.763122,0
5575,-80.253434,45.302335,0
5576,-80.248565,43.694945,0
5577,-80.212011,26.857627,0
5578,-80.210609,34.187717,0
5579,-80.210252,35.920329,0
5580,-80.2,71.24,0
5581,-80.168175,46.363563,0
5582,-80.162323,44.040273,0
5583,-80.160315,34.990814,0
5584,-80.142337,40.613185,0
5585,-80.135344,42.543921,0
5586,-80.128341,37.155372,0
5587,-80.126575,26.344803,0
5588,-80.114068,41.867583,0
5589,-80.095039,43.555416,0
5590,-80.088996,35.413696,0
5591,-80.084689,44.431957,0
5592,-80.075912,41.371914,0
5593,-80.075509,39.796401,0
5594,-80.059666,43.82159,0
5595,-80.054432,45.650818,0
5596,-80.05404,43.227493,0
5597,-80.051128,41.588655,0
5598,-80.05,79.04,0
5599,-80.045075,41.064889,0
5600,-80.023762,39.246785,0
5601,-79.986956,45.018511,0
5602,-79.982243,44.164816,0
5603,-79.976044,42.127236,0
5604,-79.97,40.32,0
5605,-79.965461,38.933645,0
5606,-79.959074,39.624459,0
5607,-79.957483,44.749961,0
5608,-79.957369,35.818214,0
5609,-79.940031,36.74477,0
5610,-79.93,49.31,0
5611,-79.912943,45.206166,0
5612,-79.900231,38.388678,0
5613,-79.899987,43.427688,0
5614,-79.892947,40.77828,0
5615,-79.877568,44.330891,0
5616,-79.86567,44.578439,0
5617,-79.8646,43.648078,0
5618,-79.840797,34.191437,0
5619,-79.833856,40.520736,0
5620,-79.812521,45.426984,0
5621,-79.796784,46.045211,0
5622,-79.765612,41.157907,0
5623,-79.76293,41.972732,0
5624,-79.76155,35.630169,0
5625,-79.753365,36.514409,0
5626,-79.735015,36.13723,0
5627,-79.698019,38.530239,0
5628,-79.681647,43.21302,0
5629,-79.681414,33.292385,0
5630,-79.680868,37.498811,0
5631,-79.68065,41.515362,0
5632,-79.661095,44.744718,0
5633,-79.651417,45.034973,0
5634,-79.644802,38.893153,0
5635,-79.636505,45.251122,0
5636,-79.608333,43.724337,0
5637,-79.606667,43.529645,0
5638,-79.588783,38.703895,0
5639,-79.57612,38.002261,0
5640,-79.55,50.34,0
5641,-79.548577,42.841873,0
5642,-79.524897,33.101836,0
5643,-79.496453,39.863472,0
5644,-79.491967,44.121217,0
5645,-79.475845,36.735875,0
5646,-79.4522,44.58628,0
5647,-79.442847,43.936955,0
5648,-79.44,48.43,0
5649,-79.431698,35.924935,0
5650,-79.426178,46.334473,0
5651,-79.42595,39.066748,0
5652,-79.412828,40.85452,0
5653,-79.398446,40.285251,0
5654,-79.389101,37.589181,0
5655,-79.366717,35.148137,0
5656,-79.36346,44.297443,0
5657,-79.327277,43.629498,0
5658,-79.326466,42.437465,0
5659,-79.325163,39.503278,0
5660,-79.32,79.92,0
5661,-79.292115,45.094441,0
5662,-79.285437,43.189403,0
5663,-79.250676,36.717293,0
5664,-79.233672,47.549495,0
5665,-79.23226,41.08118,0
5666,-79.228826,44.878771,0
5667,-79.223345,42.116995,0
5668,-79.221269,46.118369,0
5669,-79.219828,45.385042,0
5670,-79.206305,35.991713,0
5671,-79.203271,43.999558,0
5672,-79.2,77.99,0
5673,-79.159996,43.816617,0
5674,-79.153678,39.693928,0
5675,-79.124216,40.59842,0
5676,-79.104857,44.382773,0
5677,-79.103464,41.330161,0
5678,-79.097405,44.656125,0
5679,-79.085802,43.038313,0
5680,-79.072472,35.833605,0
5681,-79.051591,35.264435,0
5682,-79.046342,38.129467,0
5683,-79.014362,41.954357,0
5684,-79.008157,42.867975,0
5685,-78.969261,44.118199,0
5686,-78.939964,45.286776,0
5687,-78.933269,44.870181,0
5688,-78.918687,36.069235,0
5689,-78.915379,43.880891,0
5690,-78.899054,40.295424,0
5691,-78.860503,38.433442,0
5692,-78.855616,44.283646,0
5693,-78.851417,36.243338,0
5694,-78.851284,42.674291,0
5695,-78.83975,41.09451,0
5696,-78.835532,35.826834,0
5697,-78.829809,46.298377,0
5698,-78.821939,45.640933,0
5699,-78.79,73.14,0
5700,-78.73846,42.928721,0
5701,-78.7366,40.097336,0
5702,-78.713918,38.126566,0
5703,-78.701121,41.946602,0
5704,-78.667821,36.974289,0
5705,-78.666225,44.600897,0
5706,-78.639389,37.400335,0
5707,-78.637378,41.727079,0
5708,-78.597715,36.695951,0
5709,-78.593844,44.271701,0
5710,-78.554595,42.742448,0
5711,-78.5545,40.683888,0
5712,-78.53482,45.016789,0
5713,-78.517144,39.98426,0
5714,-78.51033,43.973634,0
5715,-78.494955,37.797668,0
5716,-78.487491,35.803762,0
5717,-78.48513,43.374853,0
5718,-78.45312,43.111984,0
5719,-78.432237,38.001083,0
5720,-78.418492,45.556034,0
5721,-78.417267,38.543775,0
5722,-78.373351,44.381617,0
5723,-78.37,54.11,0
5724,-78.369908,37.55094,0
5725,-78.341758,44.56255,0
5726,-78.340932,44.179442,0
5727,-78.34,79.56,0
5728,-78.315362,39.070375,0
5729,-78.310666,40.248708,0
5730,-78.293778,44.777753,0
5731,-78.291037,40.480545,0
5732,-78.279362,36.092211,0
5733,-78.26,81.99,0
5734,-78.25362,42.39229,0
5735,-78.253077,40.851886,0
5736,-78.234489,42.597806,0
5737,-78.226217,37.304339,0
5738,-78.187561,41.956036,0
5739,-78.168582,38.891437,0
5740,-78.142623,34.414921,0
5741,-78.11,53.15,0
5742,-78.1075,33.968056,0
5743,-78.05843,44.368913,0
5744,-78.055602,43.969047,0
5745,-78.051437,36.68099,0
5746,-78.051162,37.820611,0
5747,-78.047744,44.622785,0
5748,-78.023742,38.466367,0
5749,-78.02,49.57,0
5750,-78.017886,40.499595,0
5751,-78.008286,42.133397,0
5752,-77.990092,44.867041,0
5753,-77.99,71.01,0
5754,-77.948928,43.214213,0
5755,-77.945375,44.146297,0
5756,-77.92482,45.20023,0
5757,-77.908314,41.830937,0
5758,-77.887838,42.995208,0
5759,-77.88,50.68,0
5760,-77.873518,38.222391,0
5761,-77.861377,39.148646,0
5762,-77.805664,39.486167,0
5763,-77.801579,38.781359,0
5764,-77.8,48.13,0
5765,-77.79873,40.683721,0
5766,-77.794563,38.576983,0
5767,-77.776732,45.015324,0
5768,-77.77434,38.027074,0
5769,-77.767818,42.287402,0
5770,-77.766111,34.248611,0
5771,-77.76,47.06,0
5772,-77.755792,44.377394,0
5773,-77.715508,42.722692,0
5774,-77.708382,43.310724,0
5775,-77.695458,44.080194,0
5776,-77.67896,37.411412,0
5777,-77.651756,42.107909,0
5778,-77.650243,42.95697,0
5779,-77.65,82.32,0
5780,-77.644775,41.028011,0
5781,-77.644028,34.581722,0
5782,-77.63,54.12,0
5783,-77.581412,45.43471,0
5784,-77.562146,39.109664,0
5785,-77.553195,39.431672,0
5786,-77.53649,38.623941,0
5787,-77.534713,38.832623,0
5788,-77.53,52.2,0
5789,-77.528458,43.150085,0
5790,-77.470774,37.524284,0
5791,-77.468923,37.27932,0
5792,-77.46882,39.622485,0
5793,-77.461272,44.622172,0
5794,-77.423294,44.255113,0
5795,-77.419348,42.822079,0
5796,-77.379734,35.814533,0
5797,-77.360623,38.972597,0
5798,-77.340745,42.179695,0
5799,-77.332766,40.035511,0
5800,-77.31,54.9,0
5801,-77.31,58.75,0
5802,-77.31,46.83,0
5803,-77.307476,38.760785,0
5804,-77.306546,43.073824,0
5805,-77.289392,45.065403,0
5806,-77.28781,38.299415,0
5807,-77.287689,41.827025,0
5808,-77.27,64.84,0
5809,-77.255519,45.887987,0
5810,-77.225862,39.81091,0
5811,-77.208397,39.415805,0
5812,-77.201424,44.698191,0
5813,-77.189707,43.915634,0
5814,-77.184563,44.890643,0
5815,-77.181288,39.233329,0
5816,-77.17063,40.241555,0
5817,-77.155592,44.234225,0
5818,-77.15,61.99,0
5819,-77.15,71.16,0
5820,-77.148992,44.449196,0
5821,-77.113417,34.666417,0
5822,-77.083733,38.549228,0
5823,-77.08,54.11,0
5824,-77.08,48.58,0
5825,-77.07637,39.02567,0
5826,-77.061223,43.0226,0
5827,-77.04,80.37,0
5828,-77.026059,43.241068,0
5829,-77.011864,44.072406,0
5830,-76.944725,35.991719,0
5831,-76.935869,44.935892,0
5832,-76.925738,39.389952,0
5833,-76.9156,45.7965,0
5834,-76.911912,45.25795,0
5835,-76.903721,38.837093,0
5836,-76.894971,39.18993,0
5837,-76.89477,37.304601,0
5838,-76.89,72.04,0
5839,-76.881867,42.777664,0
5840,-76.877195,42.107316,0
5841,-76.854044,38.486024,0
5842,-76.8508,40.96536,0
5843,-76.818956,34.903774,0
5844,-76.81,50.76,0
5845,-76.81,61.22,0
5846,-76.784408,40.27208,0
5847,-76.77513,41.795578,0
5848,-76.774208,44.758122,0
5849,-76.769569,44.554483,0
5850,-76.769012,39.679103,0
5851,-76.758202,42.443508,0
5852,-76.740862,42.96678,0
5853,-76.739352,39.058733,0
5854,-76.719486,44.36593,0
5855,-76.707181,38.687495,0
5856,-76.7,59.36,0
5857,-76.687477,39.49578,0
5858,-76.659111,42.277435,0
5859,-76.64782,38.054994,0
5860,-76.646805,40.44146,0
5861,-76.629821,45.504919,0
5862,-76.62,47.25,0
5863,-76.62,49.77,0
5864,-76.598306,37.773667,0
5865,-76.597,39.244042,0
5866,-76.58,52.62,0
5867,-76.575649,37.315656,0
5868,-76.547184,43.197992,0
5869,-76.512396,44.749991,0
5870,-76.51,81.21,0
5871,-76.50861,38.811093,0
5872,-76.484503,44.509325,0
5873,-76.475559,37.036174,0
5874,-76.47,60.43,0
5875,-76.44978,44.123384,0
5876,-76.442828,41.016527,0
5877,-76.440946,39.044816,0
5878,-76.43,57.99,0
5879,-76.43,61.72,0
5880,-76.41847,39.693697,0
5881,-76.390825,39.928165,0
5882,-76.39,51.94,0
5883,-76.372358,39.395358,0
5884,-76.350578,44.991842,0
5885,-76.348241,42.968362,0
5886,-76.345273,42.366611,0
5887,-76.303958,43.447858,0
5888,-76.297643,44.379142,0
5889,-76.29,70.92,0
5890,-76.29,20.37,0
5891,-76.283902,43.85157,0
5892,-76.251274,42.569182,0
5893,-76.239065,45.199829,0
5894,-76.212608,44.030572,0
5895,-76.203534,40.165434,0
5896,-76.192367,42.830405,0
5897,-76.18342,44.688518,0
5898,-76.178472,38.912822,0
5899,-76.169763,42.080365,0
5900,-76.168186,40.412994,0
5901,-76.16,58.52,0
5902,-76.13,54.03,0
5903,-76.106492,43.00745,0
5904,-76.098792,36.90482,0
5905,-76.09591,44.902853,0
5906,-76.09,67.85,0
5907,-76.088439,36.61833,0
5908,-76.079041,45.49571,0
5909,-76.075289,40.629798,0
5910,-76.073108,39.727972,0
5911,-76.029297,39.216153,0
5912,-76.009908,40.961892,0
5913,-76.007528,39.452694,0
5914,-75.994094,41.164445,0
5915,-75.986896,39.924769,0
5916,-75.984856,38.41829,0
5917,-75.98,60.8,0
5918,-75.973291,37.168614,0
5919,-75.97,55.93,0
5920,-75.937878,42.13777,0
5921,-75.9,52.47,0
5922,-75.892326,44.377027,0
5923,-75.891732,40.497272,0
5924,-75.886768,41.337138,0
5925,-75.883564,44.595602,0
5926,-75.871599,45.117792,0
5927,-75.848595,45.580745,0
5928,-75.846587,41.916914,0
5929,-75.84418,39.685377,0
5930,-75.835227,40.308205,0
5931,-75.82,55.06,0
5932,-75.78,80.41,0
5933,-75.778166,45.794018,0
5934,-75.75,49.33,0
5935,-75.737293,38.729504,0
5936,-75.721725,44.9462,0
5937,-75.714997,39.911762,0
5938,-75.711628,41.578032,0
5939,-75.71,57.11,0
5940,-75.71,64.84,0
5941,-75.702224,45.274178,0
5942,-75.679702,46.192096,0
5943,-75.673083,36.003361,0
5944,-75.67,50.91,0
5945,-75.638462,45.45164,0
5946,-75.631084,40.66991,0
5947,-75.63,81.75,0
5948,-75.63,48.28,0
5949,-75.620122,44.681783,0
5950,-75.60251,40.098089,0
5951,-75.568946,39.588793,0
5952,-75.567917,38.963097,0
5953,-75.558303,41.897038,0
5954,-75.555222,43.308905,0
5955,-75.524045,39.796163,0
5956,-75.52,50.45,0
5957,-75.510423,42.679797,0
5958,-75.485952,45.095521,0
5959,-75.473165,39.259672,0
5960,-75.423604,41.10524,0
5961,-75.422464,40.337753,0
5962,-75.393071,44.770008,0
5963,-75.387445,43.02222,0
5964,-75.384914,45.349582,0
5965,-75.380697,40.642304,0
5966,-75.345903,40.043309,0
5967,-75.33808,45.626962,0
5968,-75.330804,41.591508,0
5969,-75.33,59.82,0
5970,-75.32025,37.930556,0
5971,-75.300243,44.596002,0
5972,-75.294773,39.746411,0
5973,-75.254897,38.825219,0
5974,-75.25,47.25,0
5975,-75.24581,45.159097,0
5976,-75.227991,40.465796,0
5977,-75.218513,39.37311,0
5978,-75.21,52.09,0
5979,-75.21,61.42,0
5980,-75.21,70.59,0
5981,-75.198162,39.57871,0
5982,-75.185168,43.992138,0
5983,-75.17228,40.970905,0
