,X_WGS84,Y_WGS84,ratcol
4861,-93.863336,46.27899,0
4862,-93.854513,45.53188,0
4863,-93.83912,36.498628,0
4864,-93.8336,40.2567,0
4865,-93.830536,41.609564,0
4866,-93.83,80.26,0
4867,-93.826112,30.707925,0
4868,-93.817185,45.115773,0
4869,-93.790855,41.175063,0
4870,-93.790804,41.793783,0
4871,-93.769778,47.319529,0
4872,-93.769458,33.813003,0
4873,-93.759863,38.758095,0
4874,-93.754339,32.398157,0
4875,-93.750297,41.432428,0
4876,-93.74552,32.697055,0
4877,-93.736353,44.666506,0
4878,-93.724444,37.093056,0
4879,-93.720192,31.275872,0
4880,-93.717299,50.512394,0
4881,-93.68564,36.27844,0
4882,-93.673225,46.062223,0
4883,-93.665482,43.512074,0
4884,-93.658275,43.76798,0
4885,-93.653344,46.395823,0
4886,-93.626687,35.174572,0
4887,-93.618471,44.860604,0
4888,-93.601615,41.281884,0
4889,-93.6,54.49,0
4890,-93.574399,32.976721,0
4891,-93.570847,42.09322,0
4892,-93.570215,34.595799,0
4893,-93.566836,47.70326,0
4894,-93.56,64.8,0
4895,-93.557058,44.087544,0
4896,-93.533974,45.259621,0
4897,-93.527725,45.03807,0
4898,-93.521461,46.6921,0
4899,-93.511556,38.534144,0
4900,-93.501418,32.395587,0
4901,-93.48168,42.631283,0
4902,-93.468288,38.728836,0
4903,-93.468056,36.611944,0
4904,-93.45,55.67,0
4905,-93.440819,35.891047,0
4906,-93.438616,43.694883,0
4907,-93.424522,43.019031,0
4908,-93.418499,43.521217,0
4909,-93.412135,37.563658,0
4910,-93.403248,45.574758,0
4911,-93.401389,44.547025,0
4912,-93.393065,34.894966,0
4913,-93.383177,42.45051,0
4914,-93.369003,44.768126,0
4915,-93.351922,45.394578,0
4916,-93.350762,41.775672,0
4917,-93.33,73.44,0
4918,-93.33,57.57,0
4919,-93.328931,37.171452,0
4920,-93.3,67.35,0
4921,-93.297,45.210303,0
4922,-93.283118,38.269206,0
4923,-93.280022,41.55867,0
4924,-93.279183,45.933193,0
4925,-93.276271,34.491865,0
4926,-93.267101,46.548153,0
4927,-93.2657,38.547028,0
4928,-93.25,65.82,0
4929,-93.24311,33.305707,0
4930,-93.231079,33.943359,0
4931,-93.225342,47.193175,0
4932,-93.224836,42.122552,0
4933,-93.224344,31.229855,0
4934,-93.213167,44.93948,0
4935,-93.209929,30.656003,0
4936,-93.20555,40.30527,0
4937,-93.19768,39.097471,0
4938,-93.196647,44.431071,0
4939,-93.179094,43.666432,0
4940,-93.17723,33.656109,0
4941,-93.174446,46.8467,0
4942,-93.167642,35.22762,0
4943,-93.165703,48.580883,0
4944,-93.164298,37.00101,0
4945,-93.160422,16.631854,0
4946,-93.15493,30.26087,0
4947,-93.152479,44.014083,0
4948,-93.14,70.21,0
4949,-93.134,36.246,0
4950,-93.12674,44.634151,0
4951,-93.11553,31.748395,0
4952,-93.107325,31.557016,0
4953,-93.092345,29.973287,0
4954,-93.08105,43.203953,0
4955,-93.061598,48.342708,0
4956,-93.051035,30.94306,0
4957,-93.029459,45.58484,0
4958,-93.01331,34.65329,0
4959,-93.010544,44.262012,0
4960,-93.004656,45.275466,0
4961,-93.000764,46.123318,0
4962,-92.9908,37.197997,0
4963,-92.972092,45.100589,0
4964,-92.970514,45.810118,0
4965,-92.95,64.8,0
4966,-92.94267,34.045376,0
4967,-92.942504,44.514766,0
4968,-92.942365,35.125228,0
4969,-92.921476,34.429094,0
4970,-92.91,66.55,0
4971,-92.900765,31.848558,0
4972,-92.895954,41.459486,0
4973,-92.878835,43.550746,0
4974,-92.8757,36.6319,0
4975,-92.873178,44.030335,0
4976,-92.87198,44.757421,0
4977,-92.860053,41.681278,0
4978,-92.845256,34.862069,0
4979,-92.84,68.72,0
4980,-92.834766,46.324306,0
4981,-92.83302,32.023213,0
4982,-92.831825,45.403928,0
4983,-92.798281,33.017395,0
4984,-92.7639,35.9725,0
4985,-92.7625,37.973611,0
4986,-92.759467,43.724883,0
4987,-92.73551,45.22749,0
4988,-92.733004,47.091364,0
4989,-92.72,69.37,0
4990,-92.700195,40.491414,0
4991,-92.7,80.11,0
4992,-92.69978,39.162543,0
4993,-92.69341,45.70444,0
4994,-92.68729,37.7755,0
4995,-92.679386,45.015834,0
4996,-92.677434,52.916622,0
4997,-92.673321,36.160823,0
4998,-92.668862,32.51953,0
4999,-92.662048,44.579109,0
5000,-92.65,67.54,0
5001,-92.641766,47.781073,0
5002,-92.617547,41.153978,0
5003,-92.61,80.72,0
5004,-92.61,63.2,0
5005,-92.61,54.41,0
5006,-92.600465,45.953361,0
5007,-92.583056,40.194722,0
5008,-92.56211,36.34919,0
5009,-92.56027,38.11722,0
5010,-92.53794,33.53683,0
5011,-92.52367,38.945708,0
5012,-92.519043,43.536578,0
5013,-92.512919,39.615498,0
5014,-92.5,48.5,0
5015,-92.499267,43.797643,0
5016,-92.498355,46.425165,0
5017,-92.490587,34.840717,0
5018,-92.483201,42.696974,0
5019,-92.4823,39.4183,0
5020,-92.481349,44.259739,0
5021,-92.47855,35.29504,0
5022,-92.474787,42.512945,0
5023,-92.462499,45.641771,0
5024,-92.451111,38.696389,0
5025,-92.432394,44.861582,0
5026,-92.405076,43.986451,0
5027,-92.395613,45.181808,0
5028,-92.389514,46.872764,0
5029,-92.384603,47.890748,0
5030,-92.369766,46.653828,0
5031,-92.318863,36.432307,0
5032,-92.315697,34.974462,0
5033,-92.31,73.45,0
5034,-92.305909,39.096804,0
5035,-92.305002,38.871037,0
5036,-92.290762,44.512951,0
5037,-92.28102,47.544191,0
5038,-92.259829,45.37994,0
5039,-92.257942,34.705945,0
5040,-92.235488,38.588172,0
5041,-92.23,66.06,0
5042,-92.223565,42.810075,0
5043,-92.2225,37.12444,0
5044,-92.219213,35.548307,0
5045,-92.219165,32.298049,0
5046,-92.219127,43.609015,0
5047,-92.18957,48.149933,0
5048,-92.15,68.49,0
5049,-92.137778,39.210278,0
5050,-92.135134,35.936669,0
5051,-92.12867,47.391397,0
5052,-92.12,51.4,0
5053,-92.12,79.73,0
5054,-92.1183,39.3903,0
5055,-92.107417,46.011133,0
5056,-92.092815,36.233012,0
5057,-92.087214,37.768014,0
5058,-92.078263,41.520345,0
5059,-92.07,17.77,0
5060,-92.058733,47.09028,0
5061,-92.050327,32.604877,0
5062,-92.046326,44.04665,0
5063,-92.042698,42.211092,0
5064,-92.041576,43.10745,0
5065,-92.04,55.7,0
5066,-92.039414,44.330069,0
5067,-92.029665,44.562092,0
5068,-92.022055,30.103131,0
5069,-92.01613,34.234705,0
5070,-92.009167,40.143611,0
5071,-92.008423,32.368421,0
5072,-92.005691,43.756217,0
5073,-91.994139,35.513739,0
5074,-91.990167,38.94913,0
5075,-91.98483,33.5802,0
5076,-91.9775,37.92611,0
5077,-91.977037,46.882717,0
5078,-91.96,65.37,0
5079,-91.943009,46.151547,0
5080,-91.925438,35.06717,0
5081,-91.92,76.07,0
5082,-91.91638,43.405136,0
5083,-91.894906,44.902107,0
5084,-91.893575,46.608206,0
5085,-91.876003,47.903527,0
5086,-91.868002,41.800805,0
5087,-91.850722,37.531272,0
5088,-91.85,64.73,0
5089,-91.836892,44.17007,0
5090,-91.8275,36.585278,0
5091,-91.80647,38.051708,0
5092,-91.800833,39.476667,0
5093,-91.77,80.56,0
5094,-91.759998,42.081327,0
5095,-91.757962,31.805154,0
5096,-91.750486,47.684484,0
5097,-91.744369,43.818471,0
5098,-91.724696,43.533857,0
5099,-91.719292,37.842097,0
5100,-91.696618,47.306811,0
5101,-91.688536,36.275455,0
5102,-91.665745,47.016003,0
5103,-91.636812,46.165142,0
5104,-91.635439,40.521151,0
5105,-91.62,69.14,0
5106,-91.618987,48.017108,0
5107,-91.600871,49.444572,0
5108,-91.597438,34.780836,0
5109,-91.592618,42.673032,0
5110,-91.587967,46.691942,0
5111,-91.581592,44.755889,0
5112,-91.575381,38.904717,0
5113,-91.564258,41.849341,0
5114,-91.554974,46.490789,0
5115,-91.54,73.56,0
5116,-91.5365,44.062972,0
5117,-91.525237,41.645858,0
5118,-91.491809,45.70914,0
5119,-91.491472,32.48618,0
5120,-91.482071,36.1658,0
5121,-91.479999,42.348679,0
5122,-91.475695,43.457734,0
5123,-91.469574,47.141174,0
5124,-91.452861,43.807191,0
5125,-91.44217,37.154442,0
5126,-91.415884,47.737042,0
5127,-91.415278,36.821111,0
5128,-91.397025,44.917255,0
5129,-91.3903,39.9367,0
5130,-91.39,67.05,0
5131,-91.39,54.71,0
5132,-91.382423,43.623103,0
5133,-91.376667,37.600556,0
5134,-91.362655,44.483033,0
5135,-91.357187,37.991741,0
5136,-91.351109,30.783349,0
5137,-91.35,56.69,0
5138,-91.35,78.66,0
5139,-91.340381,40.403888,0
5140,-91.335948,38.383146,0
5141,-91.311573,35.639628,0
5142,-91.294587,43.969488,0
5143,-91.292722,41.226225,0
5144,-91.291789,46.208329,0
5145,-91.271314,35.214952,0
5146,-91.233765,40.623315,0
5147,-91.226783,46.62028,0
5148,-91.224533,36.317683,0
5149,-91.216141,38.169399,0
5150,-91.21,80.03,0
5151,-91.21,75.55,0
5152,-91.204095,44.333887,0
5153,-91.201515,43.768762,0
5154,-91.200243,37.11555,0
5155,-91.183199,43.091041,0
5156,-91.159072,38.697717,0
5157,-91.145578,44.911707,0
5158,-91.1401,43.376888,0
5159,-91.138828,41.665113,0
5160,-91.134728,44.586684,0
5161,-91.131828,49.260047,0
5162,-91.121512,42.921016,0
5163,-91.11865,36.082085,0
5164,-91.086299,41.340601,0
5165,-91.085686,42.47443,0
5166,-91.05,68,0
5167,-91.039417,43.59051,0
5168,-91.026668,30.425893,0
5169,-91.017512,42.73397,0
5170,-91.016804,39.185324,0
5171,-90.992667,38.0695,0
5172,-90.983907,47.487119,0
5173,-90.98,15.26,0
5174,-90.942265,30.702699,0
5175,-90.94,53.53,0
5176,-90.921084,43.034579,0
5177,-90.920928,46.351617,0
5178,-90.920083,39.019506,0
5179,-90.905,39.370556,0
5180,-90.901479,37.015107,0
5181,-90.883472,46.568848,0
5182,-90.880724,48.168574,0
5183,-90.866908,44.111386,0
5184,-90.866617,40.106964,0
5185,-90.86,64.84,0
5186,-90.86,52.39,0
5187,-90.833517,38.797446,0
5188,-90.825731,41.433428,0
5189,-90.825194,38.47525,0
5190,-90.819443,46.808413,0
5191,-90.787778,37.936389,0
5192,-90.771922,43.427689,0
5193,-90.750818,40.437627,0
5194,-90.741712,44.301432,0
5195,-90.74,51.22,0
5196,-90.724453,37.572111,0
5197,-90.713617,47.662723,0
5198,-90.708167,35.776677,0
5199,-90.7,38.16666,0
5200,-90.680489,43.132109,0
5201,-90.667326,42.155311,0
5202,-90.660592,43.961912,0
5203,-90.66,55.77,0
5204,-90.634558,43.611267,0
5205,-90.620416,42.520225,0
5206,-90.594819,38.583017,0
5207,-90.558123,39.84525,0
5208,-90.5568,38.3086,0
5209,-90.543263,38.981042,0
5210,-90.532917,37.963861,0
5211,-90.512947,31.738347,0
5212,-90.511118,41.43677,0
5213,-90.498381,43.363305,0
5214,-90.488587,37.50045,0
5215,-90.476885,42.726097,0
5216,-90.460065,46.421121,0
5217,-90.453056,37.098056,0
5218,-90.43,18.72,0
5219,-90.411668,35.724235,0
5220,-90.400597,41.588547,0
5221,-90.396714,38.661255,0
5222,-90.395358,42.40189,0
5223,-90.39,16.41,0
5224,-90.373737,38.480746,0
5225,-90.36,79.61,0
5226,-90.357734,40.80209,0
5227,-90.344401,47.745027,0
5228,-90.328859,40.312903,0
5229,-90.319068,43.941416,0
5230,-90.29,66.52,0
5231,-90.283235,44.584501,0
5232,-90.270041,42.243965,0
5233,-90.25524,42.915438,0
5234,-90.247772,39.755183,0
5235,-90.2324,37.830197,0
5236,-90.229167,38.073333,0
5237,-90.194237,44.151772,0
5238,-90.19,75.08,0
5239,-90.182442,44.337017,0
5240,-90.181773,43.151754,0
5241,-90.175271,41.346596,0
5242,-90.155842,32.337561,0
5243,-90.130834,43.569287,0
5244,-90.117351,41.916112,0
5245,-90.113153,36.722037,0
5246,-90.1,64.88,0
5247,-90.099256,38.912039,0
5248,-90.079772,29.981488,0
5249,-90.068,40.959,0
5250,-90.056668,38.573263,0
5251,-90.056302,42.450425,0
5252,-90.048976,40.574764,0
5253,-90.035924,30.351366,0
5254,-90.031661,35.343624,0
5255,-90.03,78.93,0
5256,-90.02,49.8,0
5257,-90.008221,43.934751,0
5258,-89.98902,30.880329,0
5259,-89.98795,38.214526,0
5260,-89.975351,38.744563,0
5261,-89.966899,39.214227,0
5262,-89.965875,42.762195,0
5263,-89.941516,35.142902,0
5264,-89.928164,40.377992,0
5265,-89.91684,43.152482,0
5266,-89.904299,43.3435,0
5267,-89.888955,44.114445,0
5268,-89.879858,30.054556,0
5269,-89.859307,34.075265,0
5270,-89.855237,43.750955,0
5271,-89.85499,42.161002,0
5272,-89.853235,40.153072,0
5273,-89.840108,39.973736,0
5274,-89.835174,34.408498,0
5275,-89.8348,42.987408,0
5276,-89.83,54.49,0
5277,-89.82913,30.313953,0
5278,-89.827942,41.454528,0
5279,-89.819008,43.532055,0
5280,-89.813263,33.772278,0
5281,-89.800584,40.82304,0
5282,-89.79,80.07,0
5283,-89.77125,40.522982,0
5284,-89.746826,46.712233,0
5285,-89.744316,44.33717,0
5286,-89.69559,38.766194,0
5287,-89.687967,46.232853,0
5288,-89.672548,35.266293,0
5289,-89.64,66.92,0
5290,-89.639155,40.693576,0
5291,-89.637471,43.983473,0
5292,-89.63076,39.870965,0
5293,-89.630538,42.782513,0
5294,-89.628193,41.643226,0
5295,-89.627084,44.592855,0
5296,-89.625276,43.189551,0
5297,-89.623305,44.950763,0
5298,-89.623204,48.402827,0
5299,-89.622745,42.276521,0
5300,-89.60757,43.363554,0
5301,-89.597149,39.699619,0
5302,-89.594697,30.328592,0
5303,-89.589922,35.107106,0
5304,-89.57,14.41,0
5305,-89.555344,45.498377,0
5306,-89.540896,48.143594,0
5307,-89.533405,45.990803,0
5308,-89.521687,43.005806,0
5309,-89.441029,32.33654,0
5310,-89.439547,37.586571,0
5311,-89.435683,44.295925,0
5312,-89.41,51.36,0
5313,-89.404307,31.346481,0
5314,-89.404208,48.564345,0
5315,-89.403581,30.928606,0
5316,-89.384421,43.151005,0
5317,-89.384353,43.45629,0
5318,-89.383427,46.660187,0
5319,-89.377822,42.094683,0
5320,-89.375985,43.760911,0
5321,-89.369188,40.986105,0
5322,-89.360082,48.315296,0
5323,-89.354582,42.730584,0
5324,-89.340417,41.905122,0
5325,-89.338408,39.2429,0
5326,-89.3326,41.23881,0
5327,-89.319753,34.582657,0
5328,-89.3102,40.773653,0
5329,-89.305154,41.689094,0
5330,-89.305153,36.059075,0
5331,-89.3,79.69,0
5332,-89.276642,42.990951,0
5333,-89.272541,44.544736,0
5334,-89.266883,44.069976,0
5335,-89.26247,35.498858,0
5336,-89.261573,32.202588,0
5337,-89.26,78.81,0
5338,-89.249008,36.434545,0
5339,-89.218439,37.869929,0
5340,-89.197953,45.444308,0
5341,-89.18,75.01,0
5342,-89.177385,33.025425,0
5343,-89.171238,42.512387,0
5344,-89.166017,43.253417,0
5345,-89.156675,42.304985,0
5346,-89.155038,45.669959,0
5347,-89.150497,45.234458,0
5348,-89.13339,40.34984,0
5349,-89.129784,42.078375,0
5350,-89.121117,31.074145,0
5351,-89.11,68.65,0
5352,-89.104689,44.320933,0
5353,-89.099732,42.83868,0
5354,-89.089019,38.963763,0
5355,-89.07,56.09,0
5356,-89.053027,40.810321,0
5357,-89.046019,30.682358,0
5358,-89.042849,35.131859,0
5359,-89.040675,38.301504,0
5360,-89.039645,34.946579,0
5361,-89.037344,41.310981,0
5362,-89.018153,42.669965,0
5363,-89.008011,41.723977,0
5364,-88.995668,31.514688,0
5365,-88.984127,45.819128,0
5366,-88.968718,42.424146,0
5367,-88.949262,43.870751,0
5368,-88.942584,43.17348,0
5369,-88.93,19.82,0
5370,-88.925676,40.503976,0
5371,-88.92,50.79,0
5372,-88.92,67.89,0
5373,-88.909481,39.869306,0
5374,-88.909432,37.809559,0
5375,-88.908005,48.542887,0
5376,-88.893732,46.491728,0
5377,-88.885861,37.359222,0
5378,-88.879738,42.957772,0
5379,-88.862948,44.115226,0
5380,-88.86,53.1,0
5381,-88.85381,41.538001,0
5382,-88.848503,30.625075,0
5383,-88.84,71.96,0
5384,-88.834451,42.119293,0
5385,-88.811205,39.543905,0
5386,-88.8075,34.03333,0
5387,-88.804574,48.368871,0
5388,-88.8,54.94,0
5389,-88.789305,41.371937,0
5390,-88.788972,33.26362,0
5391,-88.783103,38.046331,0
5392,-88.77536,33.464719,0
5393,-88.766831,35.395383,0
5394,-88.744761,42.798694,0
5395,-88.733197,41.819429,0
5396,-88.732296,35.045367,0
5397,-88.73,66.14,0
5398,-88.720494,37.071483,0
5399,-88.707717,30.350164,0
5400,-88.69,72.8,0
5401,-88.69,66.82,0
5402,-88.69,64.61,0
5403,-88.688628,37.796703,0
5404,-88.68,34.3,0
5405,-88.667004,41.986517,0
5406,-88.656553,44.788401,0
5407,-88.632281,46.567253,0
5408,-88.624438,44.139069,0
5409,-88.613904,36.789839,0
5410,-88.61,40.57,0
5411,-88.607999,40.745277,0
5412,-88.59475,47.233,0
5413,-88.58215,43.648783,0
5414,-88.574751,39.550237,0
5415,-88.555652,41.598973,0
5416,-88.547052,44.303402,0
5417,-88.539634,48.108864,0
5418,-88.533248,34.059447,0
5419,-88.52512,47.02826,0
5420,-88.517363,35.042545,0
5421,-88.502487,39.189303,0
5422,-88.5,49.5,0
5423,-88.480828,45.40735,0
5424,-88.473315,43.814994,0
5425,-88.464661,41.763012,0
5426,-88.459927,43.461257,0
5427,-88.457125,42.830895,0
5428,-88.454657,42.238723,0
5429,-88.449717,43.112064,0
5430,-88.427628,30.433975,0
5431,-88.423251,31.329631,0
5432,-88.42,75.12,0
5433,-88.4167,41.2833,0
5434,-88.400108,42.478588,0
5435,-88.397895,36.212533,0
5436,-88.367953,40.213045,0
5437,-88.35,79.42,0
5438,-88.315,32.73833,0
5439,-88.313239,47.372862,0
5440,-88.308638,43.256925,0
5441,-88.302772,38.24682,0
5442,-88.296417,41.973726,0
5443,-88.286077,49.02117,0
5444,-88.281022,38.041875,0
5445,-88.274932,40.980754,0
5446,-88.27249,30.821124,0
5447,-88.272378,42.963099,0
5448,-88.26639,33.07806,0
5449,-88.252429,42.612918,0
5450,-88.252386,44.274897,0
5451,-88.238753,42.313136,0
5452,-88.228243,41.420862,0
5453,-88.22393,41.788857,0
5454,-88.194267,40.052453,0
5455,-88.190427,43.642731,0
5456,-88.187152,32.59362,0
5457,-88.182518,41.597235,0
5458,-88.18045,30.618125,0
5459,-88.169044,45.841248,0
5460,-88.168794,41.253075,0
5461,-88.148217,39.403545,0
5462,-88.126485,49.354759,0
5463,-88.125383,35.660245,0
5464,-88.12076,44.529019,0
5465,-88.110211,42.099976,0
5466,-88.101277,40.686494,0
5467,-88.101221,40.51328,0
5468,-88.097865,43.427696,0
5469,-88.087303,30.248713,0
5470,-88.054644,35.462387,0
5471,-88.05,32.91667,0
5472,-88.04254,42.753707,0
5473,-88.04235,36.803378,0
5474,-88.034471,31.557929,0
5475,-88.021038,43.88457,0
5476,-88.002685,32.091099,0
5477,-87.999506,37.219402,0
5478,-87.99583,32.69389,0
5479,-87.994613,41.137532,0
5480,-87.992005,41.709122,0
5481,-87.978239,42.558623,0
5482,-87.971648,40.368193,0
5483,-87.97,52.32,0
5484,-87.967961,41.959119,0
5485,-87.9667,41.4333,0
5486,-87.958071,33.910438,0
5487,-87.91889,34.60972,0
5488,-87.914895,30.744242,0
5489,-87.906208,40.171301,0
5490,-87.892441,47.468857,0
5491,-87.886832,43.175127,0
5492,-87.86694,32.48528,0
5493,-87.856802,45.775705,0
5494,-87.848312,44.606002,0
5495,-87.841711,42.907751,0
5496,-87.84,72.41,0
5497,-87.821197,30.242042,0
5498,-87.81269,34.387664,0
5499,-87.80955,42.419826,0
5500,-87.808468,36.474489,0
5501,-87.803292,42.210633,0
5502,-87.794242,35.889513,0
5503,-87.793512,42.724596,0
5504,-87.793468,45.415783,0
5505,-87.78,81.21,0
5506,-87.776558,45.59462,0
5507,-87.776471,46.775996,0
5508,-87.746149,39.011995,0
5509,-87.736985,46.471577,0
5510,-87.723217,43.657449,0
5511,-87.722699,41.436476,0
5512,-87.7,66.29,0
5513,-87.672893,42.049531,0
5514,-87.66,73.29,0
5515,-87.63389,34.58833,0
5516,-87.615801,40.175823,0
5517,-87.614274,45.107763,0
5518,-87.608762,41.857767,0
5519,-87.589509,44.154075,0
5520,-87.586288,41.653245,0
5521,-87.582023,41.084878,0
5522,-87.550249,33.215794,0
5523,-87.55,70.67,0
5524,-87.548828,46.671081,0
5525,-87.528933,45.636289,0
5526,-87.520274,34.975392,0
5527,-87.495294,36.012068,0
5528,-87.47,51.02,0
5529,-87.47,49.84,0
5530,-87.468047,41.420618,0
5531,-87.460118,39.516713,0
5532,-87.45147,40.026467,0
5533,-87.437736,45.30933,0
5534,-87.43,53.8,0
5535,-87.43,71.92,0
5536,-87.418008,38.68909,0
5537,-87.40195,32.13611,0
5538,-87.376975,44.947747,0
5539,-87.365112,39.295342,0
5540,-87.364503,36.954838,0
5541,-87.36,54.98,0
5542,-87.36,74.93,0
5543,-87.352142,32.684392,0
5544,-87.350394,46.277358,0
5545,-87.33963,35.483168,0
5546,-87.303467,36.562195,0
5547,-87.274135,41.619737,0
5548,-87.272433,46.006717,0
5549,-87.263929,36.025297,0
5550,-87.23954,45.591301,0
5551,-87.2325,33.44056,0
5552,-87.229388,33.854333,0
5553,-87.208908,35.12187,0
5554,-87.181996,38.99293,0
5555,-87.152172,41.444036,0
5556,-87.129379,34.005819,0
5557,-87.127383,36.452457,0
5558,-87.125878,32.315742,0
5559,-87.119855,45.070528,0
5560,-87.092568,46.263252,0
5561,-87.062583,33.089019,0
5562,-87.045677,46.495045,0
5563,-87.042196,45.74138,0
5564,-87.04113,37.755052,0
5565,-87.02,36.08,0
5566,-87.011746,33.286613,0
5567,-86.984383,38.196895,0
5568,-86.969436,41.157435,0
5569,-86.953876,36.687556,0
5570,-86.929597,45.909081,0
5571,-86.888833,39.627005,0
5572,-86.878626,41.601148,0
5573,-86.874879,40.398559,0
5574,-86.874379,35.755161,0
5575,-86.873907,40.777777,0
5576,-86.831939,30.861273,0
5577,-86.78221,34.70131,0
5578,-86.773521,33.790618,0
5579,-86.76181,33.321651,0
5580,-86.748959,36.473794,0
5581,-86.743915,41.79393,0
5582,-86.74,52.4,0
5583,-86.74,14.79,0
5584,-86.72056,32.40556,0
5585,-86.718933,31.40623,0
5586,-86.715692,41.207763,0
5587,-86.71,49.27,0
5588,-86.70945,33.55167,0
5589,-86.67363,46.453804,0
5590,-86.570862,34.022689,0
5591,-86.57,33.85,0
5592,-86.56,73.45,0
5593,-86.538029,34.743793,0
5594,-86.533911,40.764636,0
5595,-86.53367,40.276377,0
5596,-86.532808,36.102176,0
5597,-86.512856,39.161471,0
5598,-86.512504,46.060693,0
5599,-86.5039,33.640092,0
5600,-86.496303,32.125945,0
5601,-86.471698,38.140921,0
5602,-86.470312,46.336435,0
5603,-86.469184,30.491836,0
5604,-86.465195,35.274088,0
5605,-86.452583,43.955283,0
5606,-86.450002,36.292851,0
5607,-86.440748,41.337679,0
5608,-86.42,54.99,0
5609,-86.416872,41.83242,0
5610,-86.39027,35.84562,0
5611,-86.359749,42.247615,0
5612,-86.355447,43.389827,0
5613,-86.35492,46.5565,0
5614,-86.349333,32.98083,0
5615,-86.33,81.4,0
5616,-86.321812,44.206407,0
5617,-86.316012,39.807699,0
5618,-86.29,49.99,0
5619,-86.2716,45.97603,0
5620,-86.267296,33.957384,0
5621,-86.25471,44.686764,0
5622,-86.25,71.24,0
5623,-86.245149,44.484974,0
5624,-86.238581,40.097635,0
5625,-86.234388,41.676782,0
5626,-86.218738,32.182013,0
5627,-86.21377,33.611173,0
5628,-86.204872,34.395186,0
5629,-86.198688,42.706534,0
5630,-86.186517,31.143492,0
5631,-86.18459,43.09535,0
5632,-86.18,51.36,0
5633,-86.150596,39.409456,0
5634,-86.14,37.55,0
5635,-86.14,74.89,0
5636,-86.129016,43.527734,0
5637,-86.113228,35.420747,0
5638,-86.112659,33.839195,0
5639,-86.100979,35.69883,0
5640,-86.07228,39.95909,0
5641,-86.058032,31.919103,0
5642,-86.03379,46.658548,0
5643,-86.020924,45.108319,0
5644,-86.017214,40.156672,0
5645,-86.011318,39.680348,0
5646,-85.988748,42.792257,0
5647,-85.9779,42.5485,0
5648,-85.973189,32.685039,0
5649,-85.969063,46.289262,0
5650,-85.966261,44.902888,0
5651,-85.93949,45.93225,0
5652,-85.93149,35.198335,0
5653,-85.930291,44.505269,0
5654,-85.927868,30.704325,0
5655,-85.912028,39.245308,0
5656,-85.911794,41.821953,0
5657,-85.891067,44.209726,0
5658,-85.884262,34.270712,0
5659,-85.883902,31.787928,0
5660,-85.882456,44.678442,0
5661,-85.88245,43.90066,0
5662,-85.863327,45.434324,0
5663,-85.858586,31.299804,0
5664,-85.838284,41.254145,0
5665,-85.835678,33.468697,0
5666,-85.835228,38.104461,0
5667,-85.827524,43.639019,0
5668,-85.8,53.31,0
5669,-85.799282,42.198543,0
5670,-85.780977,41.644237,0
5671,-85.765218,44.376241,0
5672,-85.756737,34.071767,0
5673,-85.75135,42.934208,0
5674,-85.740703,38.262309,0
5675,-85.72,76.99,0
5676,-85.719245,46.081504,0
5677,-85.717986,34.443822,0
5678,-85.709539,37.510311,0
5679,-85.698611,44.916599,0
5680,-85.69766,39.412803,0
5681,-85.660493,37.91921,0
5682,-85.64255,43.51863,0
5683,-85.633095,35.807658,0
5684,-85.618278,36.138083,0
5685,-85.601067,45.176358,0
5686,-85.585766,42.364747,0
5687,-85.583444,40.787792,0
5688,-85.57,49.92,0
5689,-85.566243,33.787501,0
5690,-85.556997,38.099117,0
5691,-85.548225,44.743562,0
5692,-85.531706,36.310061,0
5693,-85.53,64.8,0
5694,-85.523408,34.516663,0
5695,-85.511465,43.830754,0
5696,-85.508029,41.323898,0
5697,-85.506497,34.873333,0
5698,-85.49,79.84,0
5699,-85.489384,45.800412,0
5700,-85.478242,32.549575,0
5701,-85.476355,32.030967,0
5702,-85.470787,43.216226,0
5703,-85.461002,38.337654,0
5704,-85.458623,43.641417,0
5705,-85.452574,43.402941,0
5706,-85.434039,35.444527,0
5707,-85.427222,42.645555,0
5708,-85.415688,40.199031,0
5709,-85.4138,34.129367,0
5710,-85.41,48.81,0
5711,-85.368201,31.28915,0
5712,-85.361787,44.57533,0
5713,-85.361267,35.654232,0
5714,-85.360207,37.440059,0
5715,-85.35284,37.09215,0
5716,-85.341961,42.933643,0
5717,-85.309525,42.444542,0
5718,-85.275102,41.018241,0
5719,-85.265789,34.915677,0
5720,-85.26,67.73,0
5721,-85.242963,36.038459,0
5722,-85.227046,39.538229,0
5723,-85.222625,35.220668,0
5724,-85.22,75.08,0
5725,-85.219472,44.81438,0
5726,-85.183375,45.351482,0
5727,-85.144709,36.873212,0
5728,-85.127594,45.136086,0
5729,-85.123021,46.191603,0
5730,-85.101569,38.446963,0
5731,-85.09,12.91,0
5732,-85.085547,41.616242,0
5733,-85.081567,43.659734,0
5734,-85.060326,32.66699,0
5735,-85.057413,41.189437,0
5736,-85.053259,35.022742,0
5737,-85.008296,35.254581,0
5738,-85,44,0
5739,-84.99029,41.84752,0
5740,-84.98169,44.46584,0
5741,-84.9727,30.911855,0
5742,-84.969046,39.801705,0
5743,-84.961533,35.79473,0
5744,-84.955901,42.262567,0
5745,-84.937303,36.10875,0
5746,-84.921942,34.137595,0
5747,-84.92,54.6,0
5748,-84.92,52.09,0
5749,-84.899292,45.747058,0
