,X_WGS84,Y_WGS84,hescom
4554,-88.86,53.1,0
4555,-88.85381,41.538001,0
4556,-88.84,71.96,0
4557,-88.83486,30.563369,0
4558,-88.811205,39.543905,0
4559,-88.8075,34.03333,0
4560,-88.804574,48.368871,0
4561,-88.8,54.94,0
4562,-88.783611,33.271143,0
4563,-88.783103,38.046331,0
4564,-88.766831,35.395383,0
4565,-88.744761,42.798694,0
4566,-88.735353,37.867122,0
4567,-88.73285,41.829509,0
4568,-88.732296,35.045367,0
4569,-88.73,66.14,0
4570,-88.720494,37.071483,0
4571,-88.707717,30.350164,0
4572,-88.70299,44.379155,0
4573,-88.700797,41.320517,0
4574,-88.698098,33.543198,0
4575,-88.69,72.8,0
4576,-88.69,66.82,0
4577,-88.69,64.61,0
4578,-88.683112,42.008254,0
4579,-88.68,34.3,0
4580,-88.672414,43.625452,0
4581,-88.656553,44.788401,0
4582,-88.613904,36.789839,0
4583,-88.607386,41.641595,0
4584,-88.59475,47.233,0
4585,-88.574751,39.550237,0
4586,-88.573772,46.912604,0
4587,-88.567522,42.40616,0
4588,-88.5571,35.168639,0
4589,-88.541319,39.185441,0
4590,-88.539634,48.108864,0
4591,-88.533248,34.059447,0
4592,-88.530262,42.587033,0
4593,-88.50216,42.887547,0
4594,-88.5,49.5,0
4595,-88.480828,45.40735,0
4596,-88.48051,46.64309,0
4597,-88.478668,40.609201,0
4598,-88.473315,43.814994,0
4599,-88.459927,43.461257,0
4600,-88.454657,42.238723,0
4601,-88.448738,41.915634,0
4602,-88.427628,30.433975,0
4603,-88.423251,31.329631,0
4604,-88.42,75.12,0
4605,-88.402892,40.199771,0
4606,-88.397895,36.212533,0
4607,-88.378293,43.062523,0
4608,-88.352745,41.668347,0
4609,-88.315,32.73833,0
4610,-88.313239,47.372862,0
4611,-88.309683,39.492573,0
4612,-88.302772,38.24682,0
4613,-88.286077,49.02117,0
4614,-88.284939,41.455049,0
4615,-88.281022,38.041875,0
4616,-88.274932,40.980754,0
4617,-88.27249,30.821124,0
4618,-88.26639,33.07806,0
4619,-88.252386,44.274897,0
4620,-88.22,49.22,0
4621,-88.211664,41.821721,0
4622,-88.204937,40.405468,0
4623,-88.200971,42.060422,0
4624,-88.194267,40.052453,0
4625,-88.192369,42.493415,0
4626,-88.190427,43.642731,0
4627,-88.187152,32.59362,0
4628,-88.186585,43.213784,0
4629,-88.18045,30.618125,0
4630,-88.169044,45.841248,0
4631,-88.165724,41.198337,0
4632,-88.159001,42.895936,0
4633,-88.125383,35.660245,0
4634,-88.12076,44.529019,0
4635,-88.119716,36.944814,0
4636,-88.116059,41.617083,0
4637,-88.114508,42.25892,0
4638,-88.101277,40.686494,0
4639,-88.097865,43.427696,0
4640,-88.087303,30.248713,0
4641,-88.072983,32.864522,0
4642,-88.054644,35.462387,0
4643,-88.034471,31.557929,0
4644,-88.025189,41.381209,0
4645,-88.021038,43.88457,0
4646,-88.002685,32.091099,0
4647,-87.999506,37.219402,0
4648,-87.99583,32.69389,0
4649,-87.971648,40.368193,0
4650,-87.97,52.32,0
4651,-87.967961,41.959119,0
4652,-87.958071,33.910438,0
4653,-87.91889,34.60972,0
4654,-87.917523,45.785334,0
4655,-87.914895,30.744242,0
4656,-87.906208,40.171301,0
4657,-87.898187,42.990634,0
4658,-87.892441,47.468857,0
4659,-87.887446,42.391519,0
4660,-87.886847,43.173012,0
4661,-87.886556,41.145277,0
4662,-87.866942,45.383472,0
4663,-87.86694,32.48528,0
4664,-87.862125,41.771995,0
4665,-87.848312,44.606002,0
4666,-87.84,72.41,0
4667,-87.831643,42.140556,0
4668,-87.821197,30.242042,0
4669,-87.821185,42.584742,0
4670,-87.818155,42.820246,0
4671,-87.81269,34.387664,0
4672,-87.794242,35.889513,0
4673,-87.78,81.21,0
4674,-87.776558,45.59462,0
4675,-87.776471,46.775996,0
4676,-87.746149,39.011995,0
4677,-87.722699,41.436476,0
4678,-87.719736,43.665,0
4679,-87.709815,46.527279,0
4680,-87.7,66.29,0
4681,-87.7,79.54,0
4682,-87.691833,36.382328,0
4683,-87.662038,44.28221,0
4684,-87.66,73.29,0
4685,-87.656608,42.006583,0
4686,-87.63389,34.58833,0
4687,-87.615801,40.175823,0
4688,-87.602211,45.100353,0
4689,-87.579675,41.787013,0
4690,-87.550249,33.215794,0
4691,-87.55,70.67,0
4692,-87.548828,46.671081,0
4693,-87.536197,41.017416,0
4694,-87.520274,34.975392,0
4695,-87.495294,36.012068,0
4696,-87.488197,35.526642,0
4697,-87.47,51.02,0
4698,-87.47,49.84,0
4699,-87.468047,41.420618,0
4700,-87.460118,39.516713,0
4701,-87.45147,40.026467,0
4702,-87.437736,45.30933,0
4703,-87.434106,46.291021,0
4704,-87.43,53.8,0
4705,-87.43,71.92,0
4706,-87.418008,38.68909,0
4707,-87.412612,41.607537,0
4708,-87.40195,32.13611,0
4709,-87.376975,44.947747,0
4710,-87.366067,39.294808,0
4711,-87.36,54.98,0
4712,-87.36,74.93,0
4713,-87.352142,32.684392,0
4714,-87.307502,45.699277,0
4715,-87.285897,36.921422,0
4716,-87.272433,46.006717,0
4717,-87.263929,36.025297,0
4718,-87.229388,33.854333,0
4719,-87.211045,45.089197,0
4720,-87.208908,35.12187,0
4721,-87.181996,38.99293,0
4722,-87.152172,41.444036,0
4723,-87.151358,36.643362,0
4724,-87.128392,33.286951,0
4725,-87.125878,32.315742,0
4726,-87.114394,33.01255,0
4727,-87.092568,46.263252,0
4728,-87.043442,46.498371,0
4729,-87.042196,45.74138,0
4730,-87.04113,37.755052,0
4731,-87.02,36.08,0
4732,-87.00704,36.38385,0
4733,-86.984383,38.196895,0
4734,-86.969436,41.157435,0
4735,-86.951553,46.045429,0
4736,-86.899645,33.166079,0
4737,-86.893552,41.586385,0
4738,-86.888833,39.627005,0
4739,-86.874879,40.398559,0
4740,-86.874379,35.755161,0
4741,-86.873907,40.777777,0
4742,-86.860789,33.873418,0
4743,-86.831939,30.861273,0
4744,-86.823363,41.760278,0
4745,-86.78221,34.70131,0
4746,-86.771735,31.487256,0
4747,-86.76181,33.321651,0
4748,-86.748959,36.473794,0
4749,-86.74,52.4,0
4750,-86.74,14.79,0
4751,-86.726036,41.207312,0
4752,-86.72056,32.40556,0
4753,-86.71,49.27,0
4754,-86.70945,33.55167,0
4755,-86.67363,46.453804,0
4756,-86.570862,34.022689,0
4757,-86.56,73.45,0
4758,-86.551337,40.17175,0
4759,-86.537458,34.722136,0
4760,-86.533911,40.764636,0
4761,-86.532808,36.102176,0
4762,-86.512856,39.161471,0
4763,-86.512504,46.060693,0
4764,-86.507232,44.043516,0
4765,-86.5039,33.640092,0
4766,-86.496303,32.125945,0
4767,-86.470312,46.336435,0
4768,-86.469184,30.491836,0
4769,-86.467102,38.142423,0
4770,-86.465195,35.274088,0
4771,-86.450002,36.292851,0
4772,-86.440748,41.337679,0
4773,-86.42,54.99,0
4774,-86.416872,41.83242,0
4775,-86.355447,43.389827,0
4776,-86.35492,46.5565,0
4777,-86.349333,32.98083,0
4778,-86.33,81.4,0
4779,-86.306645,39.852616,0
4780,-86.304169,35.84861,0
4781,-86.29,49.99,0
4782,-86.2716,45.97603,0
4783,-86.25,71.24,0
4784,-86.245149,44.484974,0
4785,-86.238581,40.097635,0
4786,-86.234388,41.676782,0
4787,-86.220471,42.287684,0
4788,-86.218738,32.182013,0
4789,-86.21377,33.611173,0
4790,-86.204872,34.395186,0
4791,-86.196093,44.19855,0
4792,-86.186517,31.143492,0
4793,-86.18459,43.09535,0
4794,-86.18,51.36,0
4795,-86.168045,39.3559,0
4796,-86.14,37.55,0
4797,-86.14,74.89,0
4798,-86.136165,44.672265,0
4799,-86.113228,35.420747,0
4800,-86.112659,33.839195,0
4801,-86.100979,35.69883,0
4802,-86.100372,42.792997,0
4803,-86.043218,44.909941,0
4804,-86.03379,46.658548,0
4805,-86.030027,31.88464,0
4806,-86.020924,45.108319,0
4807,-86.011318,39.680348,0
4808,-86.000115,40.041166,0
4809,-85.9779,42.5485,0
4810,-85.973189,32.685039,0
4811,-85.969063,46.289262,0
4812,-85.93949,45.93225,0
4813,-85.92991,43.44535,0
4814,-85.927868,30.704325,0
4815,-85.921945,35.122908,0
4816,-85.912028,39.245308,0
4817,-85.8951,44.211924,0
4818,-85.884262,34.270712,0
4819,-85.882456,44.678442,0
4820,-85.86846,42.872455,0
4821,-85.863327,45.434324,0
4822,-85.858586,31.299804,0
4823,-85.838284,41.254145,0
4824,-85.835678,33.468697,0
4825,-85.835228,38.104461,0
4826,-85.831496,41.945905,0
4827,-85.827524,43.639019,0
4828,-85.8,53.31,0
4829,-85.799282,42.198543,0
4830,-85.780977,41.644237,0
4831,-85.756737,34.071767,0
4832,-85.75221,43.90251,0
4833,-85.72,76.99,0
4834,-85.719245,46.081504,0
4835,-85.709539,37.510311,0
4836,-85.698611,44.916599,0
4837,-85.69766,39.412803,0
4838,-85.675524,34.350826,0
4839,-85.675305,36.128621,0
4840,-85.660493,37.91921,0
4841,-85.64255,43.51863,0
4842,-85.632872,35.806988,0
4843,-85.601067,45.176358,0
4844,-85.592592,38.156533,0
4845,-85.585766,42.364747,0
4846,-85.583444,40.787792,0
4847,-85.57,49.92,0
4848,-85.566243,33.787501,0
4849,-85.548225,44.743562,0
4850,-85.546351,43.138427,0
4851,-85.531706,36.310061,0
4852,-85.53,64.8,0
4853,-85.523475,34.516788,0
4854,-85.511465,43.830754,0
4855,-85.506497,34.873333,0
4856,-85.501205,41.162681,0
4857,-85.493292,42.604787,0
4858,-85.49,79.84,0
4859,-85.489384,45.800412,0
4860,-85.47956,42.88697,0
4861,-85.478242,32.549575,0
4862,-85.475975,32.034936,0
4863,-85.461002,38.337654,0
4864,-85.458623,43.641417,0
4865,-85.452574,43.402941,0
4866,-85.434039,35.444527,0
4867,-85.4138,34.129367,0
4868,-85.41,48.81,0
4869,-85.368201,31.28915,0
4870,-85.362074,37.443756,0
4871,-85.361787,44.57533,0
4872,-85.361267,35.654232,0
4873,-85.35284,37.09215,0
4874,-85.34008,42.317178,0
4875,-85.300455,40.098913,0
4876,-85.275102,41.018241,0
4877,-85.265789,34.915677,0
4878,-85.26,67.73,0
4879,-85.242963,36.038459,0
4880,-85.227046,39.538229,0
4881,-85.22,75.08,0
4882,-85.209495,41.252801,0
4883,-85.183375,45.351482,0
4884,-85.144709,36.873212,0
4885,-85.13893,45.142708,0
4886,-85.123021,46.191603,0
4887,-85.112917,35.326098,0
4888,-85.101464,38.44692,0
4889,-85.09,12.91,0
4890,-85.085547,41.616242,0
4891,-85.081567,43.659734,0
4892,-85.06124,44.89517,0
4893,-85.060326,32.66699,0
4894,-85.053259,35.022742,0
4895,-85,44,0
4896,-84.99029,41.84752,0
4897,-84.98169,44.46584,0
4898,-84.974614,42.243237,0
4899,-84.9727,30.911855,0
4900,-84.969046,39.801705,0
4901,-84.961533,35.79473,0
4902,-84.937303,36.10875,0
4903,-84.934745,46.027815,0
4904,-84.921942,34.137595,0
4905,-84.92,54.6,0
4906,-84.92,52.09,0
4907,-84.894557,37.647829,0
4908,-84.879966,45.197145,0
4909,-84.87161,45.420829,0
4910,-84.858419,38.135727,0
4911,-84.85,64.25,0
4912,-84.828071,41.548603,0
4913,-84.827692,44.289841,0
4914,-84.797609,43.589753,0
4915,-84.79598,42.78755,0
4916,-84.78692,36.544262,0
4917,-84.77,70.55,0
4918,-84.755973,45.840386,0
4919,-84.7557,44.77861,0
4920,-84.754735,35.391915,0
4921,-84.753188,35.891778,0
4922,-84.750338,29.718101,0
4923,-84.745782,42.5234,0
4924,-84.740483,37.820121,0
4925,-84.731795,39.511594,0
4926,-84.725692,39.000467,0
4927,-84.684184,39.294082,0
4928,-84.680261,41.700384,0
4929,-84.663875,45.016367,0
4930,-84.650733,36.397888,0
4931,-84.647042,40.099136,0
4932,-84.645006,34.025039,0
4933,-84.636339,42.964847,0
4934,-84.633012,33.753533,0
4935,-84.62,50.98,0
4936,-84.610744,33.383146,0
4937,-84.610596,45.541052,0
4938,-84.597191,35.682477,0
4939,-84.589817,46.027327,0
4940,-84.588957,46.532093,0
4941,-84.568947,44.031375,0
4942,-84.566965,37.61916,0
4943,-84.557462,38.304028,0
4944,-84.547447,39.881008,0
4945,-84.54478,38.089278,0
4946,-84.543114,42.628071,0
4947,-84.516414,39.136776,0
4948,-84.4788,45.7318,0
4949,-84.47113,45.348812,0
4950,-84.46435,40.54543,0
4951,-84.46,69.3,0
4952,-84.46,68.31,0
4953,-84.455993,38.82335,0
4954,-84.453857,33.910488,0
4955,-84.42035,42.168062,0
4956,-84.415215,35.927962,0
4957,-84.410262,46.695287,0
4958,-84.394523,37.896176,0
4959,-84.39389,42.79171,0
4960,-84.389178,37.491986,0
4961,-84.38,75.08,0
4962,-84.35,48.05,0
4963,-84.334951,42.525753,0
4964,-84.303707,46.502182,0
4965,-84.303369,39.40872,0
4966,-84.30303,44.89117,0
4967,-84.296619,33.751624,0
4968,-84.295967,30.529733,0
4969,-84.294373,43.319084,0
4970,-84.29382,37.715205,0
4971,-84.26018,42.31378,0
4972,-84.25272,43.625573,0
4973,-84.242951,42.035725,0
4974,-84.242143,34.564671,0
4975,-84.23,79.8,0
4976,-84.227172,38.556922,0
4977,-84.225163,39.654872,0
4978,-84.223903,45.212709,0
4979,-84.200778,40.15033,0
4980,-84.194464,45.975853,0
4981,-84.193074,39.24232,0
4982,-84.176613,41.78755,0
4983,-84.165124,30.088991,0
4984,-84.161479,39.019053,0
4985,-84.152109,36.952148,0
4986,-84.149635,33.981097,0
4987,-84.121195,44.112452,0
4988,-84.12,48.93,0
4989,-84.104153,43.914781,0
4990,-84.089867,39.49707,0
4991,-84.07546,44.34184,0
4992,-84.07,53.42,0
4993,-84.07,13.46,0
4994,-84.057641,40.760278,0
4995,-84.056633,45.399095,0
4996,-84.050218,42.1526,0
4997,-84.04,50.03,0
4998,-84.017574,36.020272,0
4999,-84.010646,39.739276,0
5000,-83.992973,42.416701,0
5001,-83.99,9.77,0
5002,-83.98368,43.392567,0
5003,-83.978678,46.333482,0
5004,-83.97,64.5,0
5005,-83.945558,46.063494,0
5006,-83.94241,43.77209,0
5007,-83.938381,30.191048,0
5008,-83.924042,41.862318,0
5009,-83.915048,33.733388,0
5010,-83.91,78.15,0
5011,-83.909721,33.913433,0
5012,-83.89,47.18,0
5013,-83.871089,43.593269,0
5014,-83.86191,43.12739,0
5015,-83.849374,42.270061,0
5016,-83.839341,41.544215,0
5017,-83.834799,40.560185,0
5018,-83.834587,33.421282,0
5019,-83.825124,34.227503,0
5020,-83.773765,40.257766,0
5021,-83.754756,35.66216,0
5022,-83.753145,45.124625,0
5023,-83.75,67.63,0
5024,-83.74067,42.509905,0
5025,-83.74,52.51,0
5026,-83.713641,34.637102,0
5027,-83.7,70.44,0
5028,-83.688133,35.952616,0
5029,-83.683723,36.136619,0
5030,-83.668172,41.361226,0
5031,-83.667648,42.809504,0
5032,-83.665531,46.078649,0
5033,-83.6543,42.0631,0
5034,-83.63,71.24,0
5035,-83.626216,40.820484,0
5036,-83.625365,41.132722,0
5037,-83.610104,43.199196,0
5038,-83.608775,37.835735,0
5039,-83.59449,41.581294,0
5040,-83.59,68.65,0
5041,-83.583733,35.164803,0
5042,-83.582559,45.347369,0
5043,-83.574293,38.837904,0
5044,-83.572875,38.414809,0
5045,-83.55,72.49,0
5046,-83.542354,40.393919,0
5047,-83.531382,31.477349,0
5048,-83.5153,41.809723,0
5049,-83.485213,42.204762,0
5050,-83.476344,42.415549,0
5051,-83.464233,45.897539,0
5052,-83.457505,34.590408,0
5053,-83.447134,39.947218,0
5054,-83.439117,42.8839,0
5055,-83.435365,42.668241,0
5056,-83.43163,43.820294,0
5057,-83.425519,41.317167,0
5058,-83.421713,38.99762,0
5059,-83.409909,35.048443,0
5060,-83.405663,41.006228,0
5061,-83.375514,41.661618,0
5062,-83.35775,45.051124,0
5063,-83.30854,42.00227,0
5064,-83.244801,46.307449,0
5065,-83.24,79.54,0
5066,-83.23866,42.317269,0
5067,-83.21,73.14,0
5068,-83.21,75.2,0
5069,-83.20206,35.343412,0
5070,-83.196862,35.097358,0
5071,-83.18892,43.30368,0
5072,-83.184294,40.053405,0
5073,-83.158578,43.599097,0
5074,-83.153611,34.868187,0
5075,-83.145893,34.196745,0
5076,-83.134683,38.436819,0
5077,-83.13,51.55,0
5078,-83.13,53.99,0
5079,-83.123556,36.651354,0
5080,-83.107648,42.145639,0
5081,-83.077252,42.528621,0
5082,-83.076173,42.818366,0
5083,-83.075551,40.241082,0
5084,-83.07316,35.586019,0
5085,-83.060397,46.175377,0
5086,-83.055153,39.396629,0
5087,-83.050743,44.007823,0
5088,-83.023575,39.853837,0
5089,-83.013978,36.318242,0
5090,-82.982311,35.158613,0
5091,-82.98,64.61,0
5092,-82.963006,42.346799,0
5093,-82.94,81.67,0
5094,-82.920096,43.216732,0
5095,-82.915087,35.763755,0
5096,-82.898687,40.102276,0
5097,-82.898392,40.79878,0
5098,-82.848587,41.39265,0
5099,-82.83,49.38,0
5100,-82.83,48.13,0
5101,-82.824615,42.036077,0
5102,-82.823482,34.6707,0
5103,-82.81422,47.118545,0
5104,-82.81073,40.40089,0
5105,-82.79,71.81,0
5106,-82.786521,42.566163,0
5107,-82.768842,35.395587,0
5108,-82.757508,39.861555,0
5109,-82.75,76.95,0
5110,-82.75,50.72,0
5111,-82.747855,37.704487,0
5112,-82.736855,41.100903,0
5113,-82.728722,45.782269,0
5114,-82.724319,46.196147,0
5115,-82.713608,42.288571,0
5116,-82.712932,41.603215,0
5117,-82.689784,35.106057,0
5118,-82.656796,28.131247,0
5119,-82.64942,43.66196,0
5120,-82.605332,28.632447,0
5121,-82.60341,39.695966,0
5122,-82.6,67.35,0
5123,-82.6,75.31,0
5124,-82.586332,35.702858,0
5125,-82.578033,43.137583,0
5126,-82.566665,29.134174,0
5127,-82.544395,40.090925,0
5128,-82.544042,34.786206,0
5129,-82.525588,35.435045,0
5130,-82.524627,42.600068,0
5131,-82.521057,41.959492,0
5132,-82.509049,41.377796,0
5133,-82.5,71.16,0
5134,-82.482218,45.722579,0
5135,-82.462334,27.224244,0
5136,-82.42,72.65,0
5137,-82.415642,40.810772,0
5138,-82.402563,41.026275,0
5139,-82.352178,28.629688,0
5140,-82.336961,43.017807,0
5141,-82.336069,42.767998,0
5142,-82.332687,38.88367,0
5143,-82.316987,35.773113,0
5144,-82.30658,28.114061,0
5145,-82.293531,37.28629,0
5146,-82.293342,46.14437,0
5147,-82.281012,34.710614,0
5148,-82.269588,35.02554,0
5149,-82.254935,36.342888,0
5150,-82.250541,35.431482,0
5151,-82.241456,34.407842,0
5152,-82.233452,39.645719,0
5153,-82.198347,39.241925,0
5154,-82.18715,33.669138,0
5155,-82.178604,42.383625,0
5156,-82.169377,35.944088,0
5157,-82.151436,40.402242,0
5158,-82.144675,41.299103,0
5159,-82.12635,39.429253,0
5160,-82.111683,40.063907,0
5161,-82.105107,45.849364,0
5162,-82.1,81.44,0
5163,-82.079046,36.176231,0
5164,-82.062421,41.118127,0
5165,-82.041135,35.724608,0
5166,-82.023239,40.812351,0
5167,-82.022133,46.099514,0
5168,-81.998854,33.531348,0
5169,-81.969061,35.345463,0
5170,-81.968651,43.210391,0
5171,-81.941788,28.346753,0
5172,-81.938317,26.867058,0
5173,-81.92731,42.622843,0
5174,-81.90335,30.147761,0
5175,-81.89151,41.40836,0
5176,-81.853625,45.802177,0
5177,-81.853268,42.310903,0
5178,-81.846188,39.244869,0
5179,-81.835525,36.089536,0
5180,-81.810941,32.326525,0
5181,-81.808182,41.18991,0
5182,-81.80709,40.206059,0
5183,-81.79,75.01,0
5184,-81.76358,43.3157,0
5185,-81.751418,26.567414,0
5186,-81.737594,46.109537,0
5187,-81.736942,36.269288,0
5188,-81.727507,43.805093,0
5189,-81.718355,30.284612,0
5190,-81.71,50.35,0
5191,-81.708449,45.231358,0
5192,-81.68,51.71,0
5193,-81.671739,42.567484,0
5194,-81.65,49.27,0
5195,-81.65,72.84,0
5196,-81.646657,34.440593,0
5197,-81.633498,41.542625,0
5198,-81.628261,42.91884,0
5199,-81.626438,40.935561,0
5200,-81.619977,40.683193,0
5201,-81.592247,41.321211,0
5202,-81.581535,25.997968,0
5203,-81.577159,27.937739,0
5204,-81.571083,35.990095,0
5205,-81.565249,43.144264,0
5206,-81.565203,44.055003,0
5207,-81.5625,36.391667,0
5208,-81.557153,26.454283,0
5209,-81.54908,30.123047,0
5210,-81.54821,39.90816,0
5211,-81.486878,43.619072,0
5212,-81.482763,45.989717,0
5213,-81.481322,43.356875,0
5214,-81.480487,48.331714,0
5215,-81.479235,40.089192,0
5216,-81.466522,44.416517,0
5217,-81.42159,42.758127,0
5218,-81.406795,26.596438,0
5219,-81.406433,29.809864,0
5220,-81.39578,41.012522,0
5221,-81.37971,35.14393,0
5222,-81.365394,29.614594,0
5223,-81.338328,36.530872,0
5224,-81.321708,40.393021,0
5225,-81.320833,41.31059,0
5226,-81.3,71.5,0
5227,-81.3,47.44,0
5228,-81.292133,41.755723,0
5229,-81.284485,42.985112,0
5230,-81.262542,44.17432,0
5231,-81.259834,25.986959,0
5232,-81.249801,44.522545,0
5233,-81.208951,44.796321,0
5234,-81.180553,26.481175,0
5235,-81.180358,35.817422,0
5236,-81.161317,37.528337,0
5237,-81.160306,35.218413,0
5238,-81.157386,28.589218,0
5239,-81.150021,36.016022,0
5240,-81.146087,43.262257,0
5241,-81.145723,36.418689,0
5242,-81.133111,27.816333,0
5243,-81.118411,41.139574,0
5244,-81.11,70.48,0
5245,-81.0807,35.574217,0
5246,-81.07,77.94,0
5247,-81.065994,26.192407,0
5248,-81.054768,41.449213,0
5249,-81.052376,42.71202,0
5250,-81.023011,27.581822,0
5251,-81.014038,34.903961,0
5252,-81.011951,46.604722,0
5253,-81.010255,40.042506,0
5254,-80.990075,44.280563,0
5255,-80.98549,41.851657,0
5256,-80.964182,43.961513,0
5257,-80.962731,43.471714,0
5258,-80.951394,37.770347,0
5259,-80.950136,40.682316,0
5260,-80.934015,28.452434,0
5261,-80.931878,36.947425,0
5262,-80.93,78.62,0
5263,-80.885481,42.973423,0
5264,-80.873167,44.56233,0
5265,-80.85,50.26,0
5266,-80.822278,42.643678,0
5267,-80.805832,35.208359,0
5268,-80.804608,35.004179,0
5269,-80.77339,35.452688,0
5270,-80.746803,44.18875,0
5271,-80.719575,36.382328,0
5272,-80.70065,40.991746,0
5273,-80.679878,37.001372,0
5274,-80.679292,48.537553,0
5275,-80.678405,44.014247,0
5276,-80.657984,43.186547,0
5277,-80.654288,38.852888,0
5278,-80.612955,40.741887,0
5279,-80.605096,42.99119,0
5280,-80.596554,40.163227,0
5281,-80.588673,41.212086,0
5282,-80.565225,43.606945,0
5283,-80.559495,45.917988,0
5284,-80.557826,44.392366,0
5285,-80.51485,42.611085,0
5286,-80.503809,35.230743,0
5287,-80.464851,41.661325,0
5288,-80.441208,40.511295,0
5289,-80.430627,37.229148,0
5290,-80.427329,43.44775,0
5291,-80.423907,43.961093,0
5292,-80.418281,27.614652,0
5293,-80.394199,41.412845,0
5294,-80.389175,43.268755,0
5295,-80.361702,42.010384,0
5296,-80.349768,40.14097,0
5297,-80.343136,37.40417,0
5298,-80.319091,42.9234,0
5299,-80.316642,41.115292,0
5300,-80.309535,35.46141,0
5301,-80.3,22.41,0
5302,-80.298462,36.874934,0
5303,-80.28351,42.73882,0
5304,-80.261607,43.104566,0
5305,-80.255599,45.763122,0
5306,-80.253434,45.302335,0
5307,-80.248624,43.693792,0
5308,-80.212011,26.857627,0
5309,-80.210609,34.187717,0
5310,-80.210252,35.920329,0
5311,-80.2,71.24,0
5312,-80.176575,44.46748,0
5313,-80.168495,46.363547,0
5314,-80.162323,44.040273,0
5315,-80.160315,34.990814,0
5316,-80.16,81.25,0
5317,-80.142337,40.613185,0
5318,-80.135344,42.543921,0
5319,-80.128341,37.155372,0
5320,-80.126575,26.344803,0
5321,-80.114068,41.867583,0
5322,-80.103417,43.419288,0
5323,-80.085193,42.130881,0
5324,-80.075912,41.371914,0
5325,-80.075509,39.796401,0
5326,-80.059666,43.82159,0
5327,-80.054432,45.650818,0
5328,-80.05404,43.227493,0
5329,-80.05,79.04,0
5330,-80.023762,39.246785,0
5331,-80.019936,44.302175,0
5332,-80.002967,41.698825,0
5333,-80.002328,40.971755,0
5334,-79.986956,45.018511,0
5335,-79.985597,40.457075,0
5336,-79.975267,35.317355,0
5337,-79.963506,38.939277,0
5338,-79.959074,39.624459,0
5339,-79.957483,44.749961,0
5340,-79.957369,35.818214,0
5341,-79.95537,40.258552,0
5342,-79.940031,36.74477,0
5343,-79.93,49.31,0
5344,-79.912943,45.206166,0
5345,-79.900231,38.388678,0
5346,-79.892947,40.77828,0
5347,-79.86567,44.578439,0
5348,-79.8646,43.648078,0
5349,-79.840797,34.191437,0
5350,-79.812521,45.426984,0
5351,-79.796784,46.045211,0
5352,-79.780747,38.711403,0
5353,-79.76293,41.972732,0
5354,-79.753365,36.514409,0
5355,-79.735015,36.13723,0
5356,-79.703981,44.7484,0
5357,-79.701157,40.463733,0
5358,-79.698019,38.530239,0
5359,-79.681414,33.292385,0
5360,-79.680868,37.498811,0
5361,-79.68065,41.515362,0
5362,-79.673836,44.33982,0
5363,-79.672607,44.00615,0
5364,-79.670131,41.066739,0
5365,-79.66858,38.941169,0
5366,-79.668468,43.519056,0
5367,-79.661808,43.187392,0
5368,-79.651417,45.034973,0
5369,-79.636505,45.251122,0
5370,-79.611678,35.683477,0
5371,-79.608333,43.724337,0
5372,-79.57612,38.002261,0
5373,-79.55,50.34,0
5374,-79.548577,42.841873,0
5375,-79.524897,33.101836,0
5376,-79.496453,39.863472,0
5377,-79.476688,43.87744,0
5378,-79.476592,44.476775,0
5379,-79.475845,36.735875,0
5380,-79.44,48.43,0
5381,-79.431698,35.924935,0
5382,-79.426178,46.334473,0
5383,-79.42595,39.066748,0
5384,-79.422787,44.690368,0
5385,-79.412828,40.85452,0
5386,-79.398446,40.285251,0
5387,-79.389101,37.589181,0
5388,-79.37421,43.662013,0
5389,-79.366717,35.148137,0
5390,-79.357778,44.911224,0
5391,-79.356204,44.30932,0
5392,-79.325163,39.503278,0
5393,-79.32,79.92,0
5394,-79.292115,45.094441,0
5395,-79.250676,36.717293,0
5396,-79.239421,43.119416,0
5397,-79.233672,47.549495,0
5398,-79.23226,41.08118,0
5399,-79.226868,45.323924,0
5400,-79.223345,42.116995,0
5401,-79.221269,46.118369,0
5402,-79.206305,35.991713,0
5403,-79.203271,43.999558,0
5404,-79.2,77.99,0
5405,-79.193655,43.816997,0
5406,-79.188909,35.766028,0
5407,-79.175321,42.46631,0
5408,-79.164315,44.521802,0
5409,-79.153678,39.693928,0
5410,-79.118569,37.987428,0
5411,-79.103464,41.330161,0
5412,-79.096995,44.230105,0
5413,-79.051591,35.264435,0
5414,-79.03818,44.68918,0
5415,-79.020525,40.573585,0
5416,-79.014362,41.954357,0
5417,-79.008157,42.867975,0
5418,-78.939964,45.286776,0
5419,-78.933269,44.870181,0
5420,-78.928062,43.084306,0
5421,-78.913255,36.034134,0
5422,-78.899054,40.295424,0
5423,-78.869338,46.291467,0
5424,-78.860503,38.433442,0
5425,-78.851417,36.243338,0
5426,-78.851284,42.674291,0
5427,-78.83975,41.09451,0
5428,-78.835532,35.826834,0
5429,-78.821939,45.640933,0
5430,-78.79,73.14,0
5431,-78.786406,43.870398,0
5432,-78.765047,44.40363,0
5433,-78.750842,44.082518,0
5434,-78.73846,42.928721,0
5435,-78.7366,40.097336,0
5436,-78.713918,38.126566,0
5437,-78.701121,41.946602,0
5438,-78.667821,36.974289,0
5439,-78.639389,37.400335,0
5440,-78.637378,41.727079,0
