,X_WGS84,Y_WGS84,helmax
5159,-101.09,24.83,0
5160,-101.09,18.60,0
5161,-101.08,22.33,0
5162,-101.072107,37.876326,0
5163,-101.069219,33.48912,0
5164,-101.06,59.24,0
5165,-101.056769,34.409929,0
5166,-101.05312,39.38216,0
5167,-101.05,25.95,0
5168,-101.03,41.28,0
5169,-101.023486,48.099732,0
5170,-101.02,20.93,0
5171,-101.02,26.68,0
5172,-101.02,24.34,0
5173,-101.02,61.67,0
5174,-101.013178,47.22146,0
5175,-101.00663,43.29409,0
5176,-101.003168,36.616004,0
5177,-101.00,57.52,0
5178,-101.00,28.97,0
5179,-100.991741,29.887552,0
5180,-100.98,23.77,0
5181,-100.98,21.43,0
5182,-100.98,20.20,0
5183,-100.98,66.28,0
5184,-100.967324,31.834993,0
5185,-100.96667,21.21611,0
5186,-100.963972,40.649297,0
5187,-100.95766,41.72665,0
5188,-100.95,65.51,0
5189,-100.95,67.05,0
5190,-100.94,44.28,0
5191,-100.92,33.79,0
5192,-100.91,62.56,0
5193,-100.91,32.40,0
5194,-100.91,33.50,0
5195,-100.899192,28.440088,0
5196,-100.89,43.47,0
5197,-100.89,44.69,0
5198,-100.89,19.22,0
5199,-100.89,26.33,0
5200,-100.88,25.51,0
5201,-100.873246,35.213053,0
5202,-100.87054,37.56194,0
5203,-100.87,18.28,0
5204,-100.87,19.71,0
5205,-100.87,27.99,0
5206,-100.87,42.93,0
5207,-100.866734,38.759229,0
5208,-100.866347,47.80218,0
5209,-100.8655,38.15462,0
5210,-100.86,20.50,0
5211,-100.86,31.09,0
5212,-100.843708,36.042784,0
5213,-100.83,22.31,0
5214,-100.828786,25.367674,0
5215,-100.80988,45.82468,0
5216,-100.81,63.95,0
5217,-100.81,55.70,0
5218,-100.81,22.22,0
5219,-100.81,26.09,0
5220,-100.81,27.77,0
5221,-100.81,30.23,0
5222,-100.79,18.92,0
5223,-100.79,25.24,0
5224,-100.79,23.27,0
5225,-100.7898718,21.86272171,0
5226,-100.782131,40.021902,0
5227,-100.775181,37.131929,0
5228,-100.77,56.89,0
5229,-100.77,18.62,0
5230,-100.763237,29.153767,0
5231,-100.76,31.84,0
5232,-100.75,65.09,0
5233,-100.7503654,51.63289103,0
5234,-100.74,32.32,0
5235,-100.74,50.925,0
5236,-100.74,56.07,0
5237,-100.72,27.36,0
5238,-100.716637,41.21183,0
5239,-100.69,17.54,0
5240,-100.69,21.48,0
5241,-100.692673,40.352317,0
5242,-100.68,23.28,0
5243,-100.68,22.90,0
5244,-100.68,30.91,0
5245,-100.68,58.58,0
5246,-100.68,55.08,0
5247,-100.67,27.42,0
5248,-100.66,23.65,0
5249,-100.65452,47.47109,0
5250,-100.64,32.01,0
5251,-100.64,25.81,0
5252,-100.64,60.65,0
5253,-100.637787,46.827778,0
5254,-100.637201,30.714604,0
5255,-100.62833,39.074486,0
5256,-100.625,50.203806,0
5257,-100.618693,49.040546,0
5258,-100.617795,34.828185,0
5259,-100.61,27.57,0
5260,-100.61,58.14,0
5261,-100.60,66.67,0
5262,-100.58,64.33,0
5263,-100.58,57.65,0
5264,-100.58,17.79,0
5265,-100.58,26.66,0
5266,-100.57,18.75,0
5267,-100.57,25.80,0
5268,-100.57,29.87,0
5269,-100.560775,32.736699,0
5270,-100.56,19.58,0
5271,-100.56,28.04,0
5272,-100.55,18.25,0
5273,-100.55,24.09,0
5274,-100.55042,45.39826,0
5275,-100.550236,41.932029,0
5276,-100.55,55.61,0
5277,-100.54,63.36,0
5278,-100.54,19.29,0
5279,-100.537176,48.569451,0
5280,-100.52795,39.76411,0
5281,-100.53,67.45,0
5282,-100.520332,36.616252,0
5283,-100.51,59.76,0
5284,-100.510981,42.486972,0
5285,-100.50975,49.524503,0
5286,-100.51,28.29,0
5287,-100.51,20.26,0
5288,-100.500253,33.057597,0
5289,-100.49,23.06,0
5290,-100.49,65.89,0
5291,-100.48,21.85,0
5292,-100.48,23.30,0
5293,-100.48,30.83,0
5294,-100.4769,45.02171,0
5295,-100.474777,42.893615,0
5296,-100.474545,31.018918,0
5297,-100.47,17.57,0
5298,-100.47,64.55,0
5299,-100.462012,29.601335,0
5300,-100.46,22.15,0
5301,-100.46,26.35,0
5302,-100.454067,25.002841,0
5303,-100.45016,38.48224,0
5304,-100.45,72.42,0
5305,-100.45,61.93,0
5306,-100.44025,35.35715,0
5307,-100.429956,44.447597,0
5308,-100.42897,30.157108,0
5309,-100.43,19.90,0
5310,-100.421273,31.429701,0
5311,-100.42,24.41,0
5312,-100.42,30.56,0
5313,-100.40,20.92,0
5314,-100.39,18.45,0
5315,-100.389874,44.070578,0
5316,-100.385033,47.123031,0
5317,-100.37339,34.12385,0
5318,-100.362598,35.936854,0
5319,-100.35,24.87,0
5320,-100.351514,37.799176,0
5321,-100.35,26.78,0
5322,-100.345031,45.727356,0
5323,-100.34417,39.34822,0
5324,-100.34,56.63,0
5325,-100.34,33.39,0
5326,-100.34,61.42,0
5327,-100.34,54.3,0
5328,-100.3396,37.44422,0
5329,-100.33,17.27,0
5330,-100.33,21.34,0
5331,-100.32,27.08,0
5332,-100.30,54.94,0
5333,-100.3,64.12,0
5334,-100.30,58.68,0
5335,-100.28,25.21,0
5336,-100.28,65.30,0
5337,-100.275009,25.656726,0
5338,-100.27,23.82,0
5339,-100.261134,25.334068,0
5340,-100.26,63.11,0
5341,-100.26,67.08,0
5342,-100.26,57.39,0
5343,-100.257248,41.422254,0
5344,-100.25,20.53,0
5345,-100.25238,50.821963,0
5346,-100.24,60.33,0
5347,-100.23097,46.671626,0
5348,-100.216112,46.248794,0
5349,-100.22,22.57,0
5350,-100.22,27.09,0
5351,-100.20,24.33,0
5352,-100.20,25.40,0
5353,-100.202042,51.26608,0
5354,-100.201049,32.181897,0
5355,-100.19119,38.78345,0
5356,-100.17,18.94,0
5357,-100.15978,40.88939,0
5358,-100.150445,30.481974,0
5359,-100.14113,37.04055,0
5360,-100.14,19.72,0
5361,-100.14,27.61,0
5362,-100.13,17.95,0
5363,-100.13,18.76,0
5364,-100.13,66.36,0
5365,-100.13,17.62,0
5366,-100.12504,41.84088,0
5367,-100.121658,28.631436,0
5368,-100.112769,32.488624,0
5369,-100.09,23.94,0
5370,-100.09,21.68,0
5371,-100.09,59.42,0
5372,-100.09,19.42,0
5373,-100.07,61.08,0
5374,-100.066917,45.311934,0
5375,-100.07,17.36,0
5376,-100.061096,49.049172,0
5377,-100.05813,43.3258,0
5378,-100.046547,43.716372,0
5379,-100.034892,42.785835,0
5380,-100.03,57.82,0
5381,-100.03,52.77,0
5382,-100.03,18.19,0
5383,-100.01,63.95,0
5384,-100.005036,50.228395,0
5385,-100.00,25.66,0
5386,-99.99,26.82,0
5387,-99.98,26.44,0
5388,-99.976862,29.866952,0
5389,-99.97,64.81,0
5390,-99.97,64.43,0
5391,-99.967951,39.600773,0
5392,-99.97,22.21,0
5393,-99.961326,44.205137,0
5394,-99.957235,33.9921,0
5395,-99.95,18.50,0
5396,-99.94556,38.04344,0
5397,-99.945353,27.960827,0
5398,-99.942941,49.822425,0
5399,-99.94,33.46,0
5400,-99.93,27.38,0
5401,-99.92,24.68,0
5402,-99.92,62.39,0
5403,-99.92,61.84,0
5404,-99.90,17.30,0
5405,-99.88762,38.45558,0
5406,-99.88,65.76,0
5407,-99.88,63.36,0
5408,-99.88,57.01,0
5409,-99.87155,42.182308,0
5410,-99.86978,39.02604,0
5411,-99.86751,35.88808,0
5412,-99.85,33.66,0
5413,-99.84,56.34,0
5414,-99.84,73.45,0
5415,-99.84,19.23,0
5416,-99.83,17.40,0
5417,-99.830232,20.119049,0
5418,-99.83,25.99,0
5419,-99.825369,31.893402,0
5420,-99.82,23.03,0
5421,-99.816948,30.933611,0
5422,-99.803652,47.040118,0
5423,-99.802377,20.685097,0
5424,-99.80,25.31,0
5425,-99.80,28.92,0
5426,-99.79,23.62,0
5427,-99.79,21.03,0
5428,-99.788437,32.266483,0
5429,-99.78285,29.236355,0
5430,-99.780075,21.38436,0
5431,-99.774635,36.828648,0
5432,-99.771208,34.670898,0
5433,-99.77083,46.39251,0
5434,-99.76,55.17,0
5435,-99.76,59.44,0
5436,-99.760814,30.486436,0
5437,-99.7575,35.545834,0
5438,-99.75,24.97,0
5439,-99.75,60.69,0
5440,-99.74,22.65,0
5441,-99.74,27.69,0
5442,-99.733216,19.369001,0
5443,-99.73239,39.88778,0
5444,-99.73,19.81,0
5445,-99.73,59.95,0
5446,-99.73,64.03,0
5447,-99.71,17.90,0
5448,-99.71,18.44,0
5449,-99.71,26.50,0
5450,-99.71,51.93,0
5451,-99.70,27.38,0
5452,-99.70033,39.34983,0
5453,-99.69,66.9,0
5454,-99.69,24.28,0
5455,-99.69,61.82,0
5456,-99.68,28.41,0
5457,-99.67,73.18,0
5458,-99.665302,37.392732,0
5459,-99.66,18.19,0
5460,-99.63668799,45.78495081,0
5461,-99.631653,34.267605,0
5462,-99.63,65.32,0
5463,-99.63,49.4,0
5464,-99.62955189,44.98231687,0
5465,-99.61,24.09,0
5466,-99.61,26.09,0
5467,-99.59525,40.42522,0
5468,-99.59,65.64,0
5469,-99.59,18.73,0
5470,-99.586667,50.77,0
5471,-99.58172,43.96024,0
5472,-99.58,22.52,0
5473,-99.58,25.40,0
5474,-99.58,53.75,0
5475,-99.580383,32.542405,0
5476,-99.576259,47.968521,0
5477,-99.58,25.60,0
5478,-99.561824,36.549928,0
5479,-99.55,23.35,0
5480,-99.54,56.09,0
5481,-99.537894,42.672758,0
5482,-99.537007,48.558403,0
5483,-99.53232,41.30767,0
5484,-99.52681,27.501667,0
5485,-99.53,22.72,0
5486,-99.522324,29.618121,0
5487,-99.52,62.75,0
5488,-99.52,61.23,0
5489,-99.51,17.32,0
5490,-99.50392,38.87822,0
5491,-99.50,18.77,0
5492,-99.50,24.71,0
5493,-99.50,26.32,0
5494,-99.5,75.31,0
5495,-99.5,63.32,0
5496,-99.50,24.72,0
5497,-99.50,58.07,0
5498,-99.49,19.21,0
5499,-99.49,28.02,0
5500,-99.45767,38.2031,0
5501,-99.45388614,45.29411822,0
5502,-99.45,17.64,0
5503,-99.45,20.73,0
5504,-99.45,64.33,0
5505,-99.446204,46.716037,0
5506,-99.44,19.62,0
5507,-99.44,21.10,0
5508,-99.43,60.46,0
5509,-99.43,58.67,0
5510,-99.42,57.71,0
5511,-99.41,72.42,0
5512,-99.40984,37.87958,0
5513,-99.401703,30.107989,0
5514,-99.39,62.29,0
5515,-99.388341,27.901839,0
5516,-99.387895,28.315761,0
5517,-99.39,19.09,0
5518,-99.382942,42.365833,0
5519,-99.38,72.49,0
5520,-99.37,18.29,0
5521,-99.37,54.56,0
5522,-99.35,22.14,0
5523,-99.340181,20.065042,0
5524,-99.34,21.37,0
5525,-99.34,24.44,0
5526,-99.32911,36.943563,0
5527,-99.328628,41.927283,0
5528,-99.33,27.05,0
5529,-99.31,21.77,0
5530,-99.30,20.44,0
5531,-99.30,25.99,0
5532,-99.291941,49.729168,0
5533,-99.2918,43.18335,0
5534,-99.29,66.44,0
5535,-99.29,54.93,0
5536,-99.29,60.10,0
5537,-99.28,55.45,0
5538,-99.268305,32.733422,0
5539,-99.26,21.93,0
5540,-99.245483,47.139664,0
5541,-99.24,65.10,0
5542,-99.24,61.41,0
5543,-99.2406942,46.17825746,0
5544,-99.24,23.57,0
5545,-99.23024,37.50903,0
5546,-99.228828,30.816192,0
5547,-99.22,19.48,0
5548,-99.22,26.84,0
5549,-99.215357,41.09086,0
5550,-99.20,51.34,0
5551,-99.19757,38.44836,0
5552,-99.19,18.72,0
5553,-99.19,20.24,0
5554,-99.17,27.77,0
5555,-99.17,25.02,0
5556,-99.162698,29.370799,0
5557,-99.16,25.82,0
5558,-99.16,17.28,0
5559,-99.154394,39.180097,0
5560,-99.1516,43.56079,0
5561,-99.14908628,44.39433277,0
5562,-99.15,25.34,0
5563,-99.15,24.73,0
5564,-99.12527556,45.71692731,0
5565,-99.12,67.09,0
5566,-99.12,57.31,0
5567,-99.100566,19.398709,0
5568,-99.10,63.84,0
5569,-99.09108,45.03337,0
5570,-99.089907,40.674813,0
5571,-99.09,17.66,0
5572,-99.08468,28.944868,0
5573,-99.08,53.46,0
5574,-99.07,27.30,0
5575,-99.07,64.29,0
5576,-99.07,59.34,0
5577,-99.071594,32.276533,0
5578,-99.06,56.64,0
5579,-99.04,57.69,0
5580,-99.04,73.22,0
5581,-99.04,19.82,0
5582,-99.04,26.54,0
5583,-99.03,21.68,0
5584,-99.03,63.15,0
5585,-99.019714,29.744147,0
5586,-99.016555,30.224665,0
5587,-99.00,61.89,0
5588,-99.00,60.77,0
5589,-99.000408,31.686328,0
5590,-98.99,20.96,0
5591,-98.980207,34.746408,0
5592,-98.98,24.37,0
5593,-98.97778,42.64729,0
5594,-98.97383,39.65749,0
5595,-98.97,18.13,0
5596,-98.97,20.63,0
5597,-98.97,23.24,0
5598,-98.969461,35.881793,0
5599,-98.96481,38.81323,0
5600,-98.962605,34.278861,0
5601,-98.96,20.09,0
5602,-98.96,18.92,0
5603,-98.9545,38.15993,0
5604,-98.95258,40.32802,0
5605,-98.95,66.11,0
5606,-98.93,54.75,0
5607,-98.93,18.65,0
5608,-98.92,23.45,0
5609,-98.90867,37.001805,0
5610,-98.90,23.33,0
5611,-98.90,62.34,0
5612,-98.90,26.47,0
5613,-98.89,75.77,0
5614,-98.88688115,46.48283675,0
5615,-98.88,28.36,0
5616,-98.88195,43.02929,0
5617,-98.881095,48.026843,0
5618,-98.87139,41.56235,0
5619,-98.8620363,19.16896097,0
5620,-98.86,22.07,0
5621,-98.86,24.97,0
5622,-98.85,58.91,0
5623,-98.85,20.97,0
5624,-98.85,24.93,0
5625,-98.845855,19.690625,0
5626,-98.83,57.34,0
5627,-98.83,22.64,0
5628,-98.82,23.84,0
5629,-98.82,25.99,0
5630,-98.8217,30.49655,0
5631,-98.82,17.70,0
5632,-98.814833,35.456755,0
5633,-98.81,65.61,0
5634,-98.806336,51.439384,0
5635,-98.77,54.77,0
5636,-98.77,23.83,0
5637,-98.76,28.68,0
5638,-98.76,62.71,0
5639,-98.74,67.24,0
5640,-98.737891,32.416435,0
5641,-98.724551,45.444978,0
5642,-98.72,21.43,0
5643,-98.713961,44.535567,0
5644,-98.711419,31.400602,0
5645,-98.710003,38.496598,0
5646,-98.70630562,47.73181771,0
5647,-98.706262,29.497502,0
5648,-98.7,56.16,0
5649,-98.70,63.51,0
5650,-98.70,17.11,0
5651,-98.70,17.41,0
5652,-98.70,18.28,0
5653,-98.69,20.41,0
5654,-98.69,66.87,0
5655,-98.69,61.24,0
5656,-98.68,28.15,0
5657,-98.68077,37.62928,0
5658,-98.67,25.22,0
5659,-98.66314,39.40716,0
5660,-98.66,64.33,0
5661,-98.66,55.63,0
5662,-98.66,64.84,0
5663,-98.66,16.87,0
5664,-98.64929,42.28634,0
5665,-98.64913,41.87993,0
5666,-98.65,22.15,0
5667,-98.65,27.69,0
5668,-98.635,49.28,0
5669,-98.63,17.84,0
5670,-98.63,21.76,0
5671,-98.61,26.82,0
5672,-98.60,67.15,0
5673,-98.60,56.98,0
5674,-98.596544,33.104361,0
5675,-98.60,24.21,0
5676,-98.59249803,46.20155109,0
5677,-98.587487,47.074348,0
5678,-98.58579,44.08179,0
5679,-98.58,22.96,0
5680,-98.579389,36.364854,0
5681,-98.574201,26.355339,0
5682,-98.57,58.41,0
5683,-98.57,72.46,0
5684,-98.5591,34.040558,0
5685,-98.557181,27.114554,0
5686,-98.55,25.65,0
5687,-98.540815,30.151721,0
5688,-98.53,62.48,0
5689,-98.52571,37.32566,0
5690,-98.52,16.74,0
5691,-98.52,22.65,0
5692,-98.520543,34.734739,0
5693,-98.51917,40.0599,0
5694,-98.51,66.37,0
5695,-98.498701,45.151346,0
5696,-98.491926,31.983669,0
5697,-98.491192,38.074531,0
5698,-98.49,63.19,0
5699,-98.488362,40.534275,0
5700,-98.483055,29.032258,0
5701,-98.48,18.40,0
5702,-98.482353,32.702203,0
5703,-98.48,23.71,0
5704,-98.47,61.55,0
5705,-98.469737,40.900658,0
5706,-98.458006,26.706658,0
5707,-98.46,20.05,0
5708,-98.46,28.87,0
5709,-98.454182,43.50944,0
5710,-98.45,22.27,0
5711,-98.433457,35.875251,0
5712,-98.43,64.64,0
5713,-98.41,65.38,0
5714,-98.41,57.67,0
5715,-98.41,59.23,0
5716,-98.41,19.17,0
5717,-98.41,19.26,0
5718,-98.4,60.2,0
5719,-98.40,24.49,0
5720,-98.39671672,17.46623072,0
5721,-98.40,25.36,0
5722,-98.40,18.59,0
5723,-98.39363,33.753253,0
5724,-98.39292,38.91092,0
5725,-98.386387,29.743782,0
5726,-98.384722,51.238889,0
5727,-98.38,22.82,0
5728,-98.38,27.22,0
5729,-98.37,59.84,0
5730,-98.37,21.50,0
5731,-98.363297,30.733045,0
5732,-98.36,72.19,0
5733,-98.36,22.82,0
5734,-98.36,56.55,0
5735,-98.34,23.84,0
5736,-98.335,35.413333,0
5737,-98.33,17.13,0
5738,-98.32,25.88,0
5739,-98.31862,39.67109,0
5740,-98.32,66.04,0
5741,-98.31,20.96,0
5742,-98.31,20.22,0
5743,-98.305057,42.621187,0
5744,-98.286852,49.970159,0
5745,-98.28,22.43,0
5746,-98.28,58.94,0
5747,-98.28,62.33,0
5748,-98.27,28.48,0
5749,-98.26,60.56,0
5750,-98.258905,37.649169,0
5751,-98.24,19.58,0
5752,-98.24,55.14,0
5753,-98.24,17.91,0
5754,-98.233923,33.00889,0
5755,-98.230226,26.174614,0
5756,-98.227094,29.273696,0
5757,-98.23,16.68,0
5758,-98.22,62.75,0
5759,-98.22,57.92,0
5760,-98.221875,28.500364,0
5761,-98.21,25.06,0
5762,-98.194345,32.220088,0
5763,-98.19,18.70,0
5764,-98.19,24.60,0
5765,-98.19,19.89,0
5766,-98.18,21.93,0
5767,-98.18,63.70,0
5768,-98.18,61.03,0
5769,-98.18,64.21,0
5770,-98.183507,36.786076,0
5771,-98.17,76.19,0
5772,-98.17,21.79,0
5773,-98.17,21.51,0
5774,-98.16164,41.98332,0
5775,-98.159167,43.883667,0
5776,-98.16,20.63,0
5777,-98.153303,26.548,0
5778,-98.150321,31.026912,0
5779,-98.14724,39.20131,0
5780,-98.14435,43.03899,0
5781,-98.14,17.32,0
5782,-98.14,19.22,0
5783,-98.141827,30.482008,0
5784,-98.137156,27.750635,0
5785,-98.13,27.60,0
5786,-98.13,65.64,0
5787,-98.12357495,47.47384037,0
5788,-98.122573,31.713291,0
5789,-98.116887,32.557588,0
5790,-98.107509,28.974657,0
5791,-98.09942,38.38029,0
5792,-98.09,16.52,0
5793,-98.093512,34.281972,0
5794,-98.08587,49.181396,0
5795,-98.08,21.15,0
5796,-98.08,21.08,0
5797,-98.07409,41.017194,0
5798,-98.070469,39.99036,0
5799,-98.07,66.92,0
5800,-98.06,61.92,0
5801,-98.0384,35.971,0
5802,-98.02,57.38,0
5803,-98.015457,30.070333,0
5804,-98.02,54.73,0
5805,-98.014078,37.990224,0
5806,-97.999079,46.917736,0
5807,-97.99,66.25,0
5808,-97.99,18.23,0
5809,-97.98593,37.24268,0
5810,-97.984335,45.889527,0
5811,-97.98118251,48.76278143,0
5812,-97.98,17.66,0
5813,-97.98,25.70,0
5814,-97.974222,35.005999,0
5815,-97.97,65.01,0
5816,-97.96146,40.55006,0
5817,-97.947142,36.52435,0
5818,-97.946097,50.357064,0
5819,-97.94,21.05,0
5820,-97.94,63.55,0
5821,-97.94,52.24,0
5822,-97.93,21.54,0
5823,-97.93,18.31,0
5824,-97.92794,38.739,0
5825,-97.920627,33.511848,0
5826,-97.919405,33.191558,0
5827,-97.90593,42.73813,0
5828,-97.90,18.15,0
5829,-97.89,17.41,0
5830,-97.89,25.60,0
5831,-97.89,55.95,0
5832,-97.88,61.27,0
5833,-97.872764,53.696064,0
5834,-97.87,19.27,0
5835,-97.87,16.95,0
5836,-97.86,63.07,0
5837,-97.85,19.72,0
5838,-97.853455,28.044285,0
5839,-97.85,20.20,0
5840,-97.85,59.38,0
5841,-97.85,58.41,0
5842,-97.84,55.08,0
5843,-97.83,17.89,0
5844,-97.826681,29.570567,0
5845,-97.82,62.77,0
5846,-97.814794,28.360081,0
5847,-97.80002,30.611795,0
5848,-97.79,16.42,0
5849,-97.79,19.09,0
5850,-97.79,20.79,0
5851,-97.78,18.57,0
5852,-97.77903,43.62487,0
5853,-97.770346,46.503023,0
5854,-97.77,58.81,0
5855,-97.75618,32.235225,0
5856,-97.742833,39.27648,0
5857,-97.74,21.27,0
5858,-97.73,17.45,0
5859,-97.72,60.31,0
5860,-97.716673,31.422589,0
5861,-97.704437,30.244451,0
5862,-97.699227,31.888916,0
5863,-97.697175,27.292528,0
5864,-97.69,18.65,0
5865,-97.68365,37.70312,0
5866,-97.677693,33.77744,0
5867,-97.68,66.03,0
5868,-97.67502,43.24174,0
5869,-97.67,63.76,0
5870,-97.6652,41.2132,0
5871,-97.662029,26.186268,0
5872,-97.657211,39.590123,0
5873,-97.65,20.78,0
5874,-97.64,67.13,0
5875,-97.63,17.91,0
5876,-97.63,66.60,0
5877,-97.63,57.92,0
5878,-97.63,17.25,0
5879,-97.625941,38.372844,0
5880,-97.623908,34.520722,0
5881,-97.620042,19.375386,0
5882,-97.59,20.00,0
5883,-97.591001,35.887781,0
5884,-97.5755,51.632389,0
5885,-97.56925,50.864944,0
5886,-97.57,17.52,0
5887,-97.559354,32.890095,0
5888,-97.554749,45.132633,0
5889,-97.55,20.48,0
5890,-97.55,56.93,0
5891,-97.548901,29.825534,0
5892,-97.54,65.55,0
5893,-97.54,62.03,0
5894,-97.533814,33.376114,0
5895,-97.52895,37.30995,0
5896,-97.52012,38.69326,0
5897,-97.516536,21.464008,0
5898,-97.51203,30.975062,0
5899,-97.50,18.39,0
5900,-97.50,64.22,0
5901,-97.495576,47.938561,0
5902,-97.483999,32.574178,0
5903,-97.48,64.99,0
5904,-97.48,68.92,0
5905,-97.472975,42.034121,0
5906,-97.4722,39.9222,0
5907,-97.46,16.94,0
5908,-97.46134,40.373204,0
5909,-97.45,59.02,0
5910,-97.446945,26.537012,0
5911,-97.4469,27.572092,0
5912,-97.44,54.32,0
5913,-97.42,16.54,0
5914,-97.407203,35.551523,0
5915,-97.404694,51.249472,0
5916,-97.40094,37.00614,0
5917,-97.39,16.30,0
5918,-97.393686,42.858964,0
5919,-97.39,17.91,0
5920,-97.389928,28.998134,0
5921,-97.388338,28.653423,0
5922,-97.386326,41.481389,0
5923,-97.37,20.26,0
5924,-97.37,18.97,0
5925,-97.37,18.11,0
5926,-97.352048,38.031005,0
5927,-97.336613,28.080685,0
5928,-97.33,63.53,0
5929,-97.323134,34.852075,0
5930,-97.31,61.65,0
5931,-97.304162,31.606933,0
5932,-97.2958,39.04089,0
5933,-97.291569,49.84639,0
5934,-97.29,55.21,0
5935,-97.281549,31.247014,0
5936,-97.281422,32.245386,0
5937,-97.27317,35.19033,0
5938,-97.272283,30.264325,0
5939,-97.2645,42.52833,0
5940,-97.26,17.47,0
5941,-97.25,58.03,0
5942,-97.25,60.10,0
5943,-97.253049,45.421662,0
5944,-97.245439,30.722868,0
5945,-97.23,16.66,0
5946,-97.23,17.39,0
5947,-97.22454,38.37692,0
5948,-97.21379,44.922151,0
5949,-97.21,64.48,0
5950,-97.21,18.46,0
5951,-97.21,62.73,0
5952,-97.20,19.50,0
5953,-97.19633,43.57382,0
5954,-97.19005,45.74684,0
5955,-97.18,57.44,0
5956,-97.16886,26.084972,0
5957,-97.157333,43.982333,0
5958,-97.14,60.88,0
5959,-97.14,54.03,0
5960,-97.133801,50.170276,0
5961,-97.11822,37.45946,0
5962,-97.11112107,46.5198364,0
5963,-97.1,56.39,0
5964,-97.09719,41.21105,0
5965,-97.094033,36.331166,0
5966,-97.090866,32.735114,0
5967,-97.081319,27.835009,0
5968,-97.06,17.21,0
5969,-97.048304,49.531466,0
5970,-97.04554,34.008844,0
5971,-97.04,20.07,0
5972,-97.04,54.52,0
5973,-97.04,66.58,0
5974,-97.03333,35.93038,0
5975,-97.03,63.24,0
5976,-97.022546,33.383016,0
5977,-97.00,66.10,0
5978,-97.003166,29.966288,0
5979,-97.00147,47.29048,0
5980,-97.0008,34.4575,0
5981,-97.000073,36.785947,0
5982,-96.995022,50.528277,0
5983,-96.989915,50.909494,0
5984,-96.985906,48.897798,0
5985,-96.99,59.55,0
5986,-96.979,39.56792,0
5987,-96.976813,28.154488,0
5988,-96.97616,37.81746,0
5989,-96.974394,33.066073,0
5990,-96.97237585,46.1213554,0
5991,-96.96877,29.29658,0
5992,-96.9627,40.0963,0
5993,-96.96,17.23,0
5994,-96.95507,38.699879,0
5995,-96.953502,40.817781,0
5996,-96.95,19.61,0
5997,-96.933,30.928492,0
5998,-96.931113,31.585003,0
5999,-96.93039,44.45213,0
6000,-96.93,58.54,0
6001,-96.920302,35.38786,0
6002,-96.91,19.10,0
6003,-96.91,61.96,0
6004,-96.91,16.73,0
6005,-96.91,65.56,0
6006,-96.907863,41.954603,0
6007,-96.889122,42.779719,0
6008,-96.88016,37.10602,0
6009,-96.877272,33.701503,0
6010,-96.876555,32.170697,0
6011,-96.87296,28.62263,0
6012,-96.87,64.33,0
6013,-96.87,63.70,0
6014,-96.87,67.54,0
6015,-96.84,19.41,0
6016,-96.83,53.71,0
6017,-96.82343,30.450212,0
6018,-96.813965,47.72417,0
6019,-96.81,57.90,0
6020,-96.81,16.36,0
6021,-96.81,18.68,0
6022,-96.812222,39.077778,0
6023,-96.79,56.79,0
6024,-96.79,19.62,0
6025,-96.78,18.01,0
6026,-96.78,64.83,0
6027,-96.77,17.56,0
6028,-96.771942,38.362345,0
6029,-96.769225,46.863975,0
6030,-96.764222,29.705278,0
6031,-96.76,60.37,0
6032,-96.75,49.92,0
6033,-96.72,16.26,0
6034,-96.72,18.20,0
6035,-96.723147,43.557144,0
6036,-96.712568,40.481849,0
6037,-96.70,59.09,0
6038,-96.70,16.81,0
6039,-96.688197,44.163832,0
6040,-96.67,17.69,0
6041,-96.67414,44.80417,0
6042,-96.66,67.09,0
6043,-96.66,61.54,0
6044,-96.655514,34.769243,0
6045,-96.654246,33.258146,0
6046,-96.65,57.49,0
6047,-96.649295,31.224619,0
6048,-96.64,62.85,0
6049,-96.6365,45.35028,0
6050,-96.62616,37.4279,0
6051,-96.62,16.60,0
6052,-96.62,51.55,0
6053,-96.617227,41.243089,0
6054,-96.615855,32.900877,0
6055,-96.604078,45.767018,0
6056,-96.60,18.23,0
6057,-96.58,56.00,0
6058,-96.57,19.13,0
6059,-96.567382,32.467399,0
6060,-96.557432,35.142658,0
6061,-96.55601621,47.99235787,0
6062,-96.55,65.40,0
6063,-96.547158,31.733942,0
6064,-96.5383806,48.55020391,0
6065,-96.527633,38.050386,0
6066,-96.522392,50.721663,0
6067,-96.52044,39.81936,0
6068,-96.512694,30.090571,0
6069,-96.51011,38.69422,0
6070,-96.51,63.76,0
6071,-96.4918,43.00781,0
6072,-96.49,18.97,0
6073,-96.482069,46.188378,0
6074,-96.473563,29.068282,0
6075,-96.469864,42.564747,0
6076,-96.464127,33.969627,0
6077,-96.45,18.67,0
6078,-96.45,62.30,0
6079,-96.44737,37.0646,0
6080,-96.43010435,48.98117874,0
6081,-96.424351,30.617875,0
6082,-96.42,53.12,0
6083,-96.413744,28.734475,0
6084,-96.413339,39.470623,0
6085,-96.401946,50.345925,0
6086,-96.40,56.45,0
6087,-96.39,58.6,0
6088,-96.38541451,47.05511466,0
6089,-96.37717,42.17849,0
6090,-96.376132,46.594689,0
6091,-96.374672,29.790905,0
6092,-96.36327,36.75242,0
6093,-96.36,16.73,0
6094,-96.358322,33.635648,0
6095,-96.35,17.64,0
