,X_WGS84,Y_WGS84,potarg
5050,-84.057641,40.760278,0
5051,-84.056633,45.399095,0
5052,-84.050218,42.1526,0
5053,-84.04,50.03,0
5054,-84.017574,36.020272,0
5055,-84.014047,34.048817,0
5056,-83.992973,42.416701,0
5057,-83.99,9.77,0
5058,-83.98368,43.392567,0
5059,-83.978678,46.333482,0
5060,-83.97,64.5,0
5061,-83.94241,43.77209,0
5062,-83.938381,30.191048,0
5063,-83.924042,41.862318,0
5064,-83.915048,33.733388,0
5065,-83.91,78.15,0
5066,-83.899541,39.808973,0
5067,-83.89,47.18,0
5068,-83.871089,43.593269,0
5069,-83.86818,43.124753,0
5070,-83.864862,35.601792,0
5071,-83.834799,40.560185,0
5072,-83.834587,33.421282,0
5073,-83.812858,34.314612,0
5074,-83.785979,41.445404,0
5075,-83.773765,40.257766,0
5076,-83.757019,46.055468,0
5077,-83.753145,45.124625,0
5078,-83.750045,42.299976,0
5079,-83.75,67.63,0
5080,-83.746079,42.510852,0
5081,-83.74,52.51,0
5082,-83.7,70.44,0
5083,-83.675942,34.72468,0
5084,-83.667648,42.809504,0
5085,-83.6543,42.0631,0
5086,-83.632278,35.985847,0
5087,-83.63,71.24,0
5088,-83.626216,40.820484,0
5089,-83.625365,41.132722,0
5090,-83.610104,43.199196,0
5091,-83.608775,37.835735,0
5092,-83.60095,41.87287,0
5093,-83.59449,41.581294,0
5094,-83.59,68.65,0
5095,-83.583733,35.164803,0
5096,-83.574293,38.837904,0
5097,-83.572875,38.414809,0
5098,-83.55,72.49,0
5099,-83.542354,40.393919,0
5100,-83.531382,31.477349,0
5101,-83.485213,42.204762,0
5102,-83.46878,45.32742,0
5103,-83.464233,45.897539,0
5104,-83.457505,34.590408,0
5105,-83.453102,42.476481,0
5106,-83.447134,39.947218,0
5107,-83.439117,42.8839,0
5108,-83.435365,42.668241,0
5109,-83.43163,43.820294,0
5110,-83.425519,41.317167,0
5111,-83.421713,38.99762,0
5112,-83.420958,35.021672,0
5113,-83.405663,41.006228,0
5114,-83.375514,41.661618,0
5115,-83.35775,45.051124,0
5116,-83.324058,40.103072,0
5117,-83.30854,42.00227,0
5118,-83.277321,46.311002,0
5119,-83.247017,34.818695,0
5120,-83.24,79.54,0
5121,-83.23866,42.317269,0
5122,-83.229767,36.66503,0
5123,-83.21,73.14,0
5124,-83.21,75.2,0
5125,-83.20206,35.343412,0
5126,-83.196862,35.097358,0
5127,-83.191806,42.725598,0
5128,-83.18892,43.30368,0
5129,-83.158578,43.599097,0
5130,-83.145893,34.196745,0
5131,-83.134683,38.436819,0
5132,-83.13,51.55,0
5133,-83.13,53.99,0
5134,-83.077401,42.528628,0
5135,-83.075551,40.241082,0
5136,-83.07316,35.586019,0
5137,-83.050743,44.007823,0
5138,-83.02766,42.039089,0
5139,-83.023575,39.853837,0
5140,-83.014838,46.174096,0
5141,-83.013978,36.318242,0
5142,-82.991811,39.329648,0
5143,-82.982311,35.158613,0
5144,-82.98,64.61,0
5145,-82.963006,42.346799,0
5146,-82.94,81.67,0
5147,-82.938966,45.826999,0
5148,-82.920096,43.216732,0
5149,-82.915087,35.763755,0
5150,-82.898687,40.102276,0
5151,-82.898392,40.79878,0
5152,-82.848587,41.39265,0
5153,-82.831725,42.695671,0
5154,-82.83,49.38,0
5155,-82.83,48.13,0
5156,-82.829474,42.173525,0
5157,-82.823482,34.6707,0
5158,-82.81422,47.118545,0
5159,-82.81073,40.40089,0
5160,-82.79,71.81,0
5161,-82.768842,35.395587,0
5162,-82.75,76.95,0
5163,-82.75,50.72,0
5164,-82.747855,37.704487,0
5165,-82.741353,39.870307,0
5166,-82.736855,41.100903,0
5167,-82.724319,46.196147,0
5168,-82.712932,41.603215,0
5169,-82.656796,28.131247,0
5170,-82.64942,43.66196,0
5171,-82.647993,35.230361,0
5172,-82.647573,39.660757,0
5173,-82.605332,28.632447,0
5174,-82.6,67.35,0
5175,-82.6,75.31,0
5176,-82.586332,35.702858,0
5177,-82.578033,43.137583,0
5178,-82.572781,45.889167,0
5179,-82.566665,29.134174,0
5180,-82.555609,40.69924,0
5181,-82.554349,38.929745,0
5182,-82.544395,40.090925,0
5183,-82.544042,34.786206,0
5184,-82.535124,42.582573,0
5185,-82.5,71.16,0
5186,-82.491364,42.079021,0
5187,-82.42,72.65,0
5188,-82.404095,42.36995,0
5189,-82.402563,41.026275,0
5190,-82.401804,41.25201,0
5191,-82.352178,28.629688,0
5192,-82.349122,35.481733,0
5193,-82.336961,43.017807,0
5194,-82.336069,42.767998,0
5195,-82.324326,36.3168,0
5196,-82.316987,35.773113,0
5197,-82.31655,45.767379,0
5198,-82.30658,28.114061,0
5199,-82.298307,27.222069,0
5200,-82.293531,37.28629,0
5201,-82.281012,34.710614,0
5202,-82.269588,35.02554,0
5203,-82.241456,34.407842,0
5204,-82.233452,39.645719,0
5205,-82.227405,41.440735,0
5206,-82.198347,39.241925,0
5207,-82.18715,33.669138,0
5208,-82.169377,35.944088,0
5209,-82.151436,40.402242,0
5210,-82.143364,42.410408,0
5211,-82.12635,39.429253,0
5212,-82.103346,40.751616,0
5213,-82.1,81.44,0
5214,-82.095214,41.025233,0
5215,-82.079046,36.176231,0
5216,-82.073731,46.225762,0
5217,-82.070031,39.894911,0
5218,-82.065704,41.271736,0
5219,-82.053667,45.9567,0
5220,-82.041135,35.724608,0
5221,-82,43.1,0
5222,-81.998854,33.531348,0
5223,-81.969061,35.345463,0
5224,-81.941788,28.346753,0
5225,-81.938317,26.867058,0
5226,-81.936312,41.485978,0
5227,-81.92731,42.622843,0
5228,-81.90335,30.147761,0
5229,-81.853625,45.802177,0
5230,-81.853268,42.310903,0
5231,-81.846188,39.244869,0
5232,-81.835525,36.089536,0
5233,-81.822436,43.248235,0
5234,-81.810941,32.326525,0
5235,-81.80709,40.206059,0
5236,-81.803487,41.300759,0
5237,-81.797537,41.049022,0
5238,-81.79,75.01,0
5239,-81.769699,46.02781,0
5240,-81.763581,40.821329,0
5241,-81.751418,26.567414,0
5242,-81.736942,36.269288,0
5243,-81.718355,30.284612,0
5244,-81.714816,43.749331,0
5245,-81.71,50.35,0
5246,-81.708449,45.231358,0
5247,-81.68,51.71,0
5248,-81.676876,41.482334,0
5249,-81.65,49.27,0
5250,-81.65,72.84,0
5251,-81.646657,34.440593,0
5252,-81.628261,42.91884,0
5253,-81.589012,42.527778,0
5254,-81.581535,25.997968,0
5255,-81.577159,27.937739,0
5256,-81.565249,43.144264,0
5257,-81.565203,44.055003,0
5258,-81.5625,36.391667,0
5259,-81.557153,26.454283,0
5260,-81.54908,30.123047,0
5261,-81.54821,39.90816,0
5262,-81.538546,41.27685,0
5263,-81.5207,35.94196,0
5264,-81.486878,43.619072,0
5265,-81.482763,45.989717,0
5266,-81.481322,43.356875,0
5267,-81.480487,48.331714,0
5268,-81.479235,40.089192,0
5269,-81.468065,40.911562,0
5270,-81.461521,44.421825,0
5271,-81.441779,41.101445,0
5272,-81.415511,41.434825,0
5273,-81.406795,26.596438,0
5274,-81.406433,29.809864,0
5275,-81.37971,35.14393,0
5276,-81.338328,36.530872,0
5277,-81.335193,42.685491,0
5278,-81.3,71.5,0
5279,-81.3,47.44,0
5280,-81.292133,41.755723,0
5281,-81.284485,42.985112,0
5282,-81.28001,44.74001,0
5283,-81.262542,44.17432,0
5284,-81.259834,25.986959,0
5285,-81.249801,44.522545,0
5286,-81.241481,29.489775,0
5287,-81.193475,26.165175,0
5288,-81.180553,26.481175,0
5289,-81.180358,35.817422,0
5290,-81.161317,37.528337,0
5291,-81.157386,28.589218,0
5292,-81.150021,36.016022,0
5293,-81.15,81.29,0
5294,-81.145723,36.418689,0
5295,-81.133111,27.816333,0
5296,-81.128514,40.329367,0
5297,-81.118411,41.139574,0
5298,-81.11,70.48,0
5299,-81.0807,35.574217,0
5300,-81.07,77.94,0
5301,-81.054774,41.449132,0
5302,-81.052376,42.71202,0
5303,-81.023011,27.581822,0
5304,-81.014038,34.903961,0
5305,-81.011951,46.604722,0
5306,-81.010255,40.042506,0
5307,-81.006466,35.244507,0
5308,-80.999458,43.249067,0
5309,-80.990075,44.280563,0
5310,-80.98549,41.851657,0
5311,-80.964182,43.961513,0
5312,-80.951394,37.770347,0
5313,-80.950136,40.682316,0
5314,-80.934015,28.452434,0
5315,-80.931878,36.947425,0
5316,-80.93,78.62,0
5317,-80.885481,42.973423,0
5318,-80.873167,44.56233,0
5319,-80.85,50.26,0
5320,-80.822278,42.643678,0
5321,-80.804608,35.004179,0
5322,-80.77339,35.452688,0
5323,-80.760751,43.147799,0
5324,-80.746803,44.18875,0
5325,-80.736563,43.405128,0
5326,-80.719859,35.271576,0
5327,-80.719575,36.382328,0
5328,-80.710686,41.349285,0
5329,-80.680697,41.088617,0
5330,-80.679878,37.001372,0
5331,-80.679292,48.537553,0
5332,-80.678405,44.014247,0
5333,-80.654288,38.852888,0
5334,-80.612955,40.741887,0
5335,-80.605096,42.99119,0
5336,-80.596554,40.163227,0
5337,-80.5664,43.6093,0
5338,-80.559495,45.917988,0
5339,-80.503809,35.230743,0
5340,-80.495174,35.461028,0
5341,-80.457908,44.549858,0
5342,-80.454831,42.593083,0
5343,-80.441208,40.511295,0
5344,-80.430627,37.229148,0
5345,-80.427329,43.44775,0
5346,-80.423907,43.961093,0
5347,-80.418281,27.614652,0
5348,-80.394199,41.412845,0
5349,-80.389175,43.268755,0
5350,-80.361702,42.010384,0
5351,-80.349768,40.14097,0
5352,-80.319091,42.9234,0
5353,-80.316642,41.115292,0
5354,-80.3,22.41,0
5355,-80.298462,36.874934,0
5356,-80.297442,41.602396,0
5357,-80.28351,42.73882,0
5358,-80.277838,37.421445,0
5359,-80.275017,36.084513,0
5360,-80.261607,43.104566,0
5361,-80.248624,43.693792,0
5362,-80.212011,26.857627,0
5363,-80.211373,45.431566,0
5364,-80.210609,34.187717,0
5365,-80.2,71.24,0
5366,-80.176575,44.46748,0
5367,-80.168495,46.363547,0
5368,-80.162323,44.040273,0
5369,-80.160315,34.990814,0
5370,-80.142337,40.613185,0
5371,-80.128341,37.155372,0
5372,-80.126575,26.344803,0
5373,-80.123319,42.560944,0
5374,-80.122313,42.153018,0
5375,-80.114068,41.867583,0
5376,-80.103417,43.419288,0
5377,-80.088996,35.413696,0
5378,-80.075912,41.371914,0
5379,-80.075509,39.796401,0
5380,-80.054432,45.650818,0
5381,-80.051128,41.588655,0
5382,-80.05,79.04,0
5383,-80.023762,39.246785,0
5384,-80.019936,44.302175,0
5385,-80.00605,41.011883,0
5386,-79.986956,45.018511,0
5387,-79.963506,38.939277,0
5388,-79.959309,43.191968,0
5389,-79.959074,39.624459,0
5390,-79.957483,44.749961,0
5391,-79.957369,35.818214,0
5392,-79.95537,40.258552,0
5393,-79.940031,36.74477,0
5394,-79.93,49.31,0
5395,-79.922345,43.820434,0
5396,-79.912943,45.206166,0
5397,-79.900231,38.388678,0
5398,-79.892947,40.77828,0
5399,-79.886817,44.135464,0
5400,-79.840797,34.191437,0
5401,-79.812521,45.426984,0
5402,-79.810611,44.536989,0
5403,-79.805522,43.366194,0
5404,-79.796784,46.045211,0
5405,-79.773706,36.237161,0
5406,-79.769221,41.156993,0
5407,-79.765059,35.630554,0
5408,-79.76293,41.972732,0
5409,-79.753365,36.514409,0
5410,-79.732724,44.841163,0
5411,-79.717328,44.322769,0
5412,-79.701157,40.463733,0
5413,-79.698019,38.530239,0
5414,-79.681414,33.292385,0
5415,-79.680868,37.498811,0
5416,-79.68065,41.515362,0
5417,-79.672607,44.00615,0
5418,-79.668468,43.519056,0
5419,-79.651417,45.034973,0
5420,-79.644802,38.893153,0
5421,-79.636505,45.251122,0
5422,-79.624572,43.814773,0
5423,-79.588783,38.703895,0
5424,-79.57612,38.002261,0
5425,-79.57361,43.18784,0
5426,-79.55,50.34,0
5427,-79.548577,42.841873,0
5428,-79.524897,33.101836,0
5429,-79.496453,39.863472,0
5430,-79.48927,40.686518,0
5431,-79.475845,36.735875,0
5432,-79.454994,39.121852,0
5433,-79.44,48.43,0
5434,-79.431698,35.924935,0
5435,-79.426178,46.334473,0
5436,-79.421032,44.643625,0
5437,-79.398446,40.285251,0
5438,-79.389101,37.589181,0
5439,-79.38656,39.45513,0
5440,-79.370035,42.474333,0
5441,-79.366717,35.148137,0
5442,-79.357778,44.911224,0
5443,-79.346047,44.322774,0
5444,-79.340637,44.099881,0
5445,-79.32722,43.62929,0
5446,-79.32,79.92,0
5447,-79.292115,45.094441,0
5448,-79.284295,43.185415,0
5449,-79.271559,43.828929,0
5450,-79.250676,36.717293,0
5451,-79.233672,47.549495,0
5452,-79.23226,41.08118,0
5453,-79.223345,42.116995,0
5454,-79.221269,46.118369,0
5455,-79.219828,45.385042,0
5456,-79.206305,35.991713,0
5457,-79.2,77.99,0
5458,-79.188909,35.766028,0
5459,-79.164315,44.521802,0
5460,-79.153678,39.693928,0
5461,-79.124216,40.59842,0
5462,-79.118569,37.987428,0
5463,-79.103464,41.330161,0
5464,-79.051591,35.264435,0
5465,-79.03818,44.68918,0
5466,-79.014362,41.954357,0
5467,-79.008157,42.867975,0
5468,-78.969261,44.118199,0
5469,-78.939964,45.286776,0
5470,-78.933269,44.870181,0
5471,-78.931339,43.929663,0
5472,-78.928062,43.084306,0
5473,-78.918687,36.069235,0
5474,-78.906901,40.057201,0
5475,-78.899054,40.295424,0
5476,-78.860503,38.433442,0
5477,-78.851417,36.243338,0
5478,-78.851284,42.674291,0
5479,-78.83975,41.09451,0
5480,-78.835532,35.826834,0
5481,-78.829809,46.298377,0
5482,-78.821939,45.640933,0
5483,-78.79,73.14,0
5484,-78.765047,44.40363,0
5485,-78.73846,42.928721,0
5486,-78.713918,38.126566,0
5487,-78.701121,41.946602,0
5488,-78.667821,36.974289,0
5489,-78.639389,37.400335,0
5490,-78.637378,41.727079,0
5491,-78.617724,44.646991,0
5492,-78.609051,35.916527,0
5493,-78.599595,43.901437,0
5494,-78.554595,42.742448,0
5495,-78.5545,40.683888,0
5496,-78.53551,44.13119,0
5497,-78.53482,45.016789,0
5498,-78.517144,39.98426,0
5499,-78.507882,45.574006,0
5500,-78.501236,36.620179,0
5501,-78.494955,37.797668,0
5502,-78.48513,43.374853,0
5503,-78.451568,44.48217,0
5504,-78.432237,38.001083,0
5505,-78.427521,43.116087,0
5506,-78.417267,38.543775,0
5507,-78.37,54.11,0
5508,-78.369908,37.55094,0
5509,-78.367673,44.284394,0
5510,-78.34,79.56,0
5511,-78.315362,39.070375,0
5512,-78.310666,40.248708,0
5513,-78.293778,44.777753,0
5514,-78.291037,40.480545,0
5515,-78.279362,36.092211,0
5516,-78.268504,33.983057,0
5517,-78.26,81.99,0
5518,-78.25362,42.39229,0
5519,-78.253077,40.851886,0
5520,-78.234489,42.597806,0
5521,-78.226217,37.304339,0
5522,-78.187561,41.956036,0
5523,-78.168582,38.891437,0
5524,-78.142623,34.414921,0
5525,-78.141185,44.014908,0
5526,-78.132382,44.620378,0
5527,-78.11,53.15,0
5528,-78.051437,36.68099,0
5529,-78.051162,37.820611,0
5530,-78.036457,40.488248,0
5531,-78.030597,44.449841,0
5532,-78.023742,38.466367,0
5533,-78.02,49.57,0
5534,-78.008286,42.133397,0
5535,-77.999934,45.339501,0
5536,-77.990092,44.867041,0
5537,-77.99,71.01,0
5538,-77.948928,43.214213,0
5539,-77.945375,44.146297,0
5540,-77.908314,41.830937,0
5541,-77.88,50.68,0
5542,-77.873518,38.222391,0
5543,-77.862109,40.782084,0
5544,-77.861377,39.148646,0
5545,-77.829923,42.765356,0
5546,-77.805664,39.486167,0
5547,-77.803763,38.784675,0
5548,-77.8,48.13,0
5549,-77.794563,38.576983,0
5550,-77.786669,44.377091,0
5551,-77.77434,38.027074,0
5552,-77.767818,42.287402,0
5553,-77.766111,34.248611,0
5554,-77.765804,45.052643,0
5555,-77.76,47.06,0
5556,-77.741878,44.008957,0
5557,-77.67896,37.411412,0
5558,-77.651756,42.107909,0
5559,-77.650243,42.95697,0
5560,-77.65,82.32,0
5561,-77.644775,41.028011,0
5562,-77.644028,34.581722,0
5563,-77.63,54.12,0
5564,-77.581412,45.43471,0
5565,-77.553195,39.431672,0
5566,-77.541968,39.212712,0
5567,-77.53649,38.623941,0
5568,-77.534713,38.832623,0
5569,-77.53,52.2,0
5570,-77.470774,37.524284,0
5571,-77.468923,37.27932,0
5572,-77.46882,39.622485,0
5573,-77.461272,44.622172,0
5574,-77.45892,43.247088,0
5575,-77.458225,40.154702,0
5576,-77.441837,44.385532,0
5577,-77.419348,42.822079,0
5578,-77.411477,39.046299,0
5579,-77.379734,35.814533,0
5580,-77.347179,44.107082,0
5581,-77.340745,42.179695,0
5582,-77.31,54.9,0
5583,-77.31,58.75,0
5584,-77.31,46.83,0
5585,-77.306546,43.073824,0
5586,-77.289392,45.065403,0
5587,-77.287689,41.827025,0
5588,-77.27,64.84,0
5589,-77.242592,38.703353,0
5590,-77.225862,39.81091,0
5591,-77.208397,39.415805,0
5592,-77.201424,44.698191,0
5593,-77.191865,45.87892,0
5594,-77.189707,43.915634,0
5595,-77.17063,40.241555,0
5596,-77.15705,38.340192,0
5597,-77.155592,44.234225,0
5598,-77.15,61.99,0
5599,-77.15,71.16,0
5600,-77.148992,44.449196,0
5601,-77.115355,39.102024,0
5602,-77.113417,34.666417,0
5603,-77.08,54.11,0
5604,-77.08,48.58,0
5605,-77.061615,38.841215,0
5606,-77.061223,43.0226,0
5607,-77.04,80.37,0
5608,-77.026059,43.241068,0
5609,-77.011864,44.072406,0
5610,-76.9928,38.640957,0
5611,-76.990069,39.646185,0
5612,-76.944725,35.991719,0
5613,-76.935869,44.935892,0
5614,-76.925738,39.389952,0
5615,-76.9156,45.7965,0
5616,-76.911912,45.25795,0
5617,-76.894806,44.350542,0
5618,-76.89477,37.304601,0
5619,-76.89,72.04,0
5620,-76.881867,42.777664,0
5621,-76.877195,42.107316,0
5622,-76.862535,39.091175,0
5623,-76.854044,38.486024,0
5624,-76.8508,40.96536,0
5625,-76.818956,34.903774,0
5626,-76.81,50.76,0
5627,-76.81,61.22,0
5628,-76.794108,38.891354,0
5629,-76.784408,40.27208,0
5630,-76.77513,41.795578,0
5631,-76.774208,44.758122,0
5632,-76.769569,44.554483,0
5633,-76.73442,42.992353,0
5634,-76.707181,38.687495,0
5635,-76.7,59.36,0
5636,-76.695533,39.307033,0
5637,-76.687477,39.49578,0
5638,-76.662698,45.169035,0
5639,-76.659111,42.277435,0
5640,-76.64782,38.054994,0
5641,-76.646805,40.44146,0
5642,-76.629821,45.504919,0
5643,-76.62,47.25,0
5644,-76.62,49.77,0
5645,-76.613388,44.233822,0
5646,-76.598306,37.773667,0
5647,-76.58,52.62,0
5648,-76.575649,37.315656,0
5649,-76.560073,42.519491,0
5650,-76.547184,43.197992,0
5651,-76.512396,44.749991,0
5652,-76.51,81.21,0
5653,-76.50861,38.811093,0
5654,-76.473134,39.379062,0
5655,-76.47,60.43,0
5656,-76.457395,44.531052,0
5657,-76.442828,41.016527,0
5658,-76.440946,39.044816,0
5659,-76.43,57.99,0
5660,-76.43,61.72,0
5661,-76.41847,39.693697,0
5662,-76.390825,39.928165,0
5663,-76.39,51.94,0
5664,-76.374299,42.391944,0
5665,-76.371632,45.332476,0
5666,-76.350578,44.991842,0
5667,-76.348241,42.968362,0
5668,-76.34151,37.020804,0
5669,-76.297643,44.379142,0
5670,-76.29,70.92,0
5671,-76.29,20.37,0
5672,-76.283902,43.85157,0
5673,-76.251274,42.569182,0
5674,-76.240228,43.524547,0
5675,-76.22957,38.948322,0
5676,-76.212608,44.030572,0
5677,-76.203534,40.165434,0
5678,-76.18342,44.688518,0
5679,-76.169763,42.080365,0
5680,-76.16,58.52,0
5681,-76.154908,40.449787,0
5682,-76.13,54.03,0
5683,-76.106492,43.00745,0
5684,-76.098792,36.90482,0
5685,-76.09,67.85,0
5686,-76.088439,36.61833,0
5687,-76.075289,40.629798,0
5688,-76.073108,39.727972,0
5689,-76.04091,44.943948,0
5690,-76.029297,39.216153,0
5691,-76.021583,45.440208,0
5692,-76.009908,40.961892,0
5693,-76.007528,39.452694,0
5694,-75.99521,41.162704,0
5695,-75.986896,39.924769,0
5696,-75.984856,38.41829,0
5697,-75.98,60.8,0
5698,-75.973291,37.168614,0
5699,-75.97,55.93,0
5700,-75.937878,42.13777,0
5701,-75.924384,40.249935,0
5702,-75.9,52.47,0
5703,-75.892326,44.377027,0
5704,-75.891732,40.497272,0
5705,-75.883564,44.595602,0
5706,-75.883404,41.338523,0
5707,-75.871599,45.117792,0
5708,-75.84418,39.685377,0
5709,-75.82,55.06,0
5710,-75.806206,41.881682,0
5711,-75.780032,45.505198,0
5712,-75.78,80.41,0
5713,-75.778166,45.794018,0
5714,-75.75,49.33,0
5715,-75.737293,38.729504,0
5716,-75.721725,44.9462,0
5717,-75.711628,41.578032,0
5718,-75.71,57.11,0
5719,-75.71,64.84,0
5720,-75.687862,45.280317,0
5721,-75.679702,46.192096,0
5722,-75.673083,36.003361,0
5723,-75.67,50.91,0
5724,-75.631084,40.66991,0
5725,-75.63,81.75,0
5726,-75.63,48.28,0
5727,-75.621341,40.2398,0
5728,-75.568946,39.588793,0
5729,-75.567917,38.963097,0
5730,-75.558303,41.897038,0
5731,-75.555222,43.308905,0
5732,-75.52,50.45,0
5733,-75.517054,40.424784,0
5734,-75.510423,42.679797,0
5735,-75.506182,39.890336,0
5736,-75.485952,45.095521,0
5737,-75.473165,39.259672,0
5738,-75.461808,40.103461,0
5739,-75.439587,44.903091,0
5740,-75.423604,41.10524,0
5741,-75.387445,43.02222,0
5742,-75.3801,40.641855,0
5743,-75.33808,45.626962,0
5744,-75.330804,41.591508,0
5745,-75.33,59.82,0
5746,-75.32025,37.930556,0
5747,-75.300243,44.596002,0
5748,-75.294773,39.746411,0
5749,-75.254897,38.825219,0
5750,-75.25,47.25,0
5751,-75.227991,40.465796,0
5752,-75.226456,45.208063,0
5753,-75.218513,39.37311,0
5754,-75.21,52.09,0
5755,-75.21,61.42,0
5756,-75.21,70.59,0
5757,-75.198162,39.57871,0
5758,-75.185168,43.992138,0
5759,-75.17228,40.970905,0
5760,-75.162502,38.294367,0
5761,-75.1407,39.932383,0
5762,-75.14,58.9,0
5763,-75.126434,40.288315,0
5764,-75.1,47.1,0
5765,-75.095569,41.507335,0
5766,-75.09357,40.738576,0
5767,-75.067424,41.704159,0
5768,-75.052711,44.155117,0
5769,-75.051269,38.4691,0
5770,-75.020547,44.969598,0
5771,-75.02,45.62,0
5772,-75.02,54.18,0
5773,-75.008361,40.551267,0
5774,-74.98,70.02,0
5775,-74.960069,38.958896,0
5776,-74.936928,45.388361,0
5777,-74.88364,39.759024,0
5778,-74.870219,42.979304,0
5779,-74.854003,40.751231,0
5780,-74.842685,40.39952,0
5781,-74.835968,42.538832,0
5782,-74.833738,41.290737,0
5783,-74.821735,42.09244,0
5784,-74.773331,43.266902,0
5785,-74.762356,40.196723,0
5786,-74.75,57.27,0
5787,-74.743309,40.948833,0
5788,-74.730513,39.081581,0
5789,-74.72,80.89,0
5790,-74.72,57.91,0
5791,-74.72,56.43,0
5792,-74.697854,39.406517,0
5793,-74.685773,45.266734,0
5794,-74.680949,40.567799,0
5795,-74.64,45.65,0
5796,-74.64,53.5,0
5797,-74.64,60.54,0
5798,-74.60218,44.960312,0
5799,-74.582613,39.981166,0
5800,-74.57,55.3,0
5801,-74.56,51.06,0
5802,-74.53,48.24,0
5803,-74.53,49.65,0
5804,-74.521788,40.702426,0
5805,-74.49,52.62,0
5806,-74.486177,40.420652,0
5807,-74.478965,40.928397,0
5808,-74.47,46.12,0
5809,-74.4529,39.8304,0
5810,-74.445262,43.473705,0
5811,-74.443445,41.19212,0
5812,-74.419243,45.553981,0
5813,-74.41,69.26,0
5814,-74.365899,39.602797,0
5815,-74.331192,41.393454,0
5816,-74.33,58.83,0
5817,-74.309625,40.180683,0
5818,-74.286378,45.893137,0
5819,-74.274742,44.851216,0
5820,-74.22,70.4,0
5821,-74.214797,40.50853,0
5822,-74.1785,45.2699,0
5823,-74.17501,40.740038,0
5824,-74.162853,40.949275,0
5825,-74.146294,42.953968,0
5826,-74.145067,44.352505,0
5827,-74.14183,42.232075,0
5828,-74.129569,41.792488,0
5829,-74.11,82.58,0
5830,-74.105144,42.716509,0
5831,-74.093552,39.803037,0
5832,-74.083955,40.036101,0
5833,-74.082752,40.233926,0
5834,-74.07,61.61,0
5835,-74.07,59.74,0
5836,-74.05912,41.295006,0
5837,-74.050693,45.751172,0
5838,-74.0047,45.4841,0
5839,-74.0025,45.9707,0
5840,-73.999092,45.125447,0
5841,-73.99,47.94,0
5842,-73.989655,43.650608,0
5843,-73.984868,40.423459,0
5844,-73.983664,42.039527,0
5845,-73.96,81.78,0
5846,-73.927636,40.602627,0
5847,-73.898219,41.671121,0
5848,-73.887885,42.509236,0
5849,-73.8863,42.226312,0
5850,-73.859626,44.35463,0
5851,-73.84,49.23,0
5852,-73.836759,42.703878,0
5853,-73.815027,40.974409,0
5854,-73.804865,43.051291,0
5855,-73.780722,45.339328,0
5856,-73.77896,44.660267,0
5857,-73.773613,41.1549,0
5858,-73.770903,41.825568,0
5859,-73.759475,41.490938,0
5860,-73.758529,45.620049,0
5861,-73.757406,40.761025,0
5862,-73.73808,46.636121,0
5863,-73.712242,46.010717,0
5864,-73.69,54.79,0
5865,-73.656045,43.576213,0
5866,-73.630128,42.338849,0
5867,-73.614188,43.383705,0
5868,-73.61,80.64,0
5869,-73.581026,41.334843,0
5870,-73.575638,40.592187,0
5871,-73.57,60.54,0
5872,-73.57,50.64,0
5873,-73.541256,45.254358,0
5874,-73.540925,44.736652,0
5875,-73.54,51.74,0
5876,-73.53,40.831019,0
5877,-73.500114,42.524078,0
5878,-73.5,65.03,0
5879,-73.499595,43.731117,0
5880,-73.485385,41.120531,0
5881,-73.474395,41.734421,0
5882,-73.46,58.03,0
5883,-73.4589,45.7044,0
5884,-73.425597,44.569297,0
5885,-73.42,56.5,0
5886,-73.42,59.63,0
5887,-73.413453,42.119197,0
5888,-73.3925,41.46861,0
5889,-73.39,52.95,0
5890,-73.38,69.68,0
5891,-73.38,61.8,0
5892,-73.371755,45.476295,0
5893,-73.316615,42.288935,0
5894,-73.27,70.55,0
5895,-73.26451,42.472287,0
5896,-73.255398,42.668198,0
5897,-73.253953,40.641072,0
5898,-73.240079,44.331837,0
5899,-73.23,66.06,0
5900,-73.23,47.14,0
5901,-73.210169,43.959381,0
5902,-73.206117,44.954125,0
5903,-73.20035,41.164836,0
5904,-73.199637,41.991982,0
5905,-73.198754,41.732934,0
5906,-73.192008,43.763319,0
5907,-73.19,53.72,0
5908,-73.186,45.9693,0
5909,-73.184481,43.017398,0
5910,-73.176727,43.510584,0
5911,-73.175193,43.268122,0
5912,-73.14561,44.706822,0
5913,-73.143991,40.940978,0
5914,-73.084652,42.18534,0
5915,-73.08,81.52,0
5916,-73.04,55.25,0
5917,-72.995521,45.291734,0
5918,-72.97,48.05,0
5919,-72.97,61.03,0
5920,-72.941996,41.396134,0
5921,-72.940044,44.570651,0
5922,-72.93,80.07,0
5923,-72.917428,44.3373,0
5924,-72.901621,43.719583,0
5925,-72.885365,40.793954,0
5926,-72.880911,42.562427,0
5927,-72.874345,43.942312,0
5928,-72.861198,42.31225,0
5929,-72.85,57.38,0
5930,-72.844249,41.778255,0
5931,-72.84,50.35,0
5932,-72.815099,42.875393,0
5933,-72.81,65.3,0
5934,-72.808821,45.089246,0
5935,-72.781299,43.446446,0
5936,-72.757495,41.244727,0
5937,-72.733598,41.603637,0
5938,-72.690757,44.893573,0
5939,-72.686334,44.473028,0
5940,-72.666798,44.13676,0
5941,-72.66,69.26,0
5942,-72.655116,43.070794,0
