,X_WGS84,Y_WGS84,verstr
4736,-90.453056,37.098056,0
4737,-90.436874,46.562172,0
4738,-90.43,18.72,0
4739,-90.411668,35.724235,0
4740,-90.400597,41.588547,0
4741,-90.39,16.41,0
4742,-90.385913,38.963368,0
4743,-90.379582,43.184951,0
4744,-90.362738,40.810775,0
4745,-90.36,79.61,0
4746,-90.3287,40.312962,0
4747,-90.32559,47.758787,0
4748,-90.32436,43.367053,0
4749,-90.319068,43.941416,0
4750,-90.304977,32.366684,0
4751,-90.29,66.52,0
4752,-90.283235,44.584501,0
4753,-90.26871,42.243397,0
4754,-90.268447,38.641083,0
4755,-90.267493,42.431197,0
4756,-90.247772,39.755183,0
4757,-90.2324,37.830197,0
4758,-90.229167,38.073333,0
4759,-90.194237,44.151772,0
4760,-90.19,75.08,0
4761,-90.180847,44.34438,0
4762,-90.175271,41.346596,0
4763,-90.150896,38.871292,0
4764,-90.130834,43.569287,0
4765,-90.1296,43.025478,0
4766,-90.117351,41.916112,0
4767,-90.113153,36.722037,0
4768,-90.1,64.88,0
4769,-90.079772,29.981488,0
4770,-90.068,40.959,0
4771,-90.059717,43.200265,0
4772,-90.035924,30.351366,0
4773,-90.031661,35.343624,0
4774,-90.03,78.93,0
4775,-90.02,49.8,0
4776,-90.002152,40.148195,0
4777,-89.999945,38.67417,0
4778,-89.998744,40.364754,0
4779,-89.98902,30.880329,0
4780,-89.98795,38.214526,0
4781,-89.966899,39.214227,0
4782,-89.941516,35.142902,0
4783,-89.928733,42.844758,0
4784,-89.904299,43.3435,0
4785,-89.900628,43.920254,0
4786,-89.898506,44.137652,0
4787,-89.879858,30.054556,0
4788,-89.859519,44.379507,0
4789,-89.859307,34.075265,0
4790,-89.85499,42.161002,0
4791,-89.840108,39.973736,0
4792,-89.835174,34.408498,0
4793,-89.83,54.49,0
4794,-89.82913,30.313953,0
4795,-89.827942,41.454528,0
4796,-89.819008,43.532055,0
4797,-89.810212,43.051755,0
4798,-89.810045,33.747228,0
4799,-89.800315,40.823423,0
4800,-89.79,80.07,0
4801,-89.771527,40.522763,0
4802,-89.707588,46.700727,0
4803,-89.69559,38.766194,0
4804,-89.687967,46.232853,0
4805,-89.648275,43.291712,0
4806,-89.64,66.92,0
4807,-89.637471,43.983473,0
4808,-89.63076,39.870965,0
4809,-89.628193,41.643226,0
4810,-89.623305,44.950763,0
4811,-89.623204,48.402827,0
4812,-89.622745,42.276521,0
4813,-89.594697,30.328592,0
4814,-89.589922,35.107106,0
4815,-89.578468,43.776554,0
4816,-89.57,14.41,0
4817,-89.566244,44.540516,0
4818,-89.555344,45.498377,0
4819,-89.540896,48.143594,0
4820,-89.533405,45.990803,0
4821,-89.49806,42.687292,0
4822,-89.485773,43.121636,0
4823,-89.483598,42.873914,0
4824,-89.441029,32.33654,0
4825,-89.439547,37.586571,0
4826,-89.435683,44.295925,0
4827,-89.41,51.36,0
4828,-89.405424,37.785723,0
4829,-89.404307,31.346481,0
4830,-89.404208,48.564345,0
4831,-89.403581,30.928606,0
4832,-89.389211,43.614643,0
4833,-89.385257,46.658782,0
4834,-89.377822,42.094683,0
4835,-89.373661,43.964613,0
4836,-89.36138,43.402904,0
4837,-89.360082,48.315296,0
4838,-89.340417,41.905122,0
4839,-89.338408,39.2429,0
4840,-89.331765,41.238557,0
4841,-89.319753,34.582657,0
4842,-89.310881,40.771662,0
4843,-89.305153,36.059075,0
4844,-89.304322,41.68832,0
4845,-89.3,79.69,0
4846,-89.272541,44.544736,0
4847,-89.26247,35.498858,0
4848,-89.261573,32.202588,0
4849,-89.26,78.81,0
4850,-89.249008,36.434545,0
4851,-89.244773,42.481002,0
4852,-89.241812,42.835588,0
4853,-89.221747,43.024808,0
4854,-89.197953,45.444308,0
4855,-89.186378,43.203317,0
4856,-89.18,75.01,0
4857,-89.177385,33.025425,0
4858,-89.156675,42.304985,0
4859,-89.155038,45.669959,0
4860,-89.150497,45.234458,0
4861,-89.129973,42.078385,0
4862,-89.121117,31.074145,0
4863,-89.11,68.65,0
4864,-89.104689,44.320933,0
4865,-89.088897,38.964308,0
4866,-89.076744,48.489876,0
4867,-89.07,56.09,0
4868,-89.053027,40.810321,0
4869,-89.046019,30.682358,0
4870,-89.042849,35.131859,0
4871,-89.040675,38.301504,0
4872,-89.039645,34.946579,0
4873,-89.020346,40.617982,0
4874,-89.015222,37.311847,0
4875,-89.014534,39.823401,0
4876,-89.008011,41.723977,0
4877,-88.994589,31.514003,0
4878,-88.984127,45.819128,0
4879,-88.976743,41.315698,0
4880,-88.968718,42.424146,0
4881,-88.949933,43.869738,0
4882,-88.942584,43.17348,0
4883,-88.93,19.82,0
4884,-88.92833,42.189903,0
4885,-88.92,50.79,0
4886,-88.92,67.89,0
4887,-88.893732,46.491728,0
4888,-88.877137,42.955992,0
4889,-88.86,53.1,0
4890,-88.85381,41.538001,0
4891,-88.843964,42.623799,0
4892,-88.84,71.96,0
4893,-88.83486,30.563369,0
4894,-88.811205,39.543905,0
4895,-88.8075,34.03333,0
4896,-88.804574,48.368871,0
4897,-88.8,54.94,0
4898,-88.788972,33.26362,0
4899,-88.787543,42.02425,0
4900,-88.783103,38.046331,0
4901,-88.77536,33.464719,0
4902,-88.766831,35.395383,0
4903,-88.744761,42.798694,0
4904,-88.733197,41.819429,0
4905,-88.732296,35.045367,0
4906,-88.73,66.14,0
4907,-88.720494,37.071483,0
4908,-88.707717,30.350164,0
4909,-88.7042,44.378661,0
4910,-88.700797,41.320517,0
4911,-88.69,72.8,0
4912,-88.69,66.82,0
4913,-88.69,64.61,0
4914,-88.688628,37.796703,0
4915,-88.68,34.3,0
4916,-88.672414,43.625452,0
4917,-88.656553,44.788401,0
4918,-88.632281,46.567253,0
4919,-88.624438,44.139069,0
4920,-88.614303,40.746787,0
4921,-88.613904,36.789839,0
4922,-88.607386,41.641595,0
4923,-88.574751,39.550237,0
4924,-88.573772,46.912604,0
4925,-88.567522,42.40616,0
4926,-88.5571,35.168639,0
4927,-88.541319,39.185441,0
4928,-88.539634,48.108864,0
4929,-88.537644,42.585119,0
4930,-88.533248,34.059447,0
4931,-88.5,49.5,0
4932,-88.49419,47.12995,0
4933,-88.480828,45.40735,0
4934,-88.473315,43.814994,0
4935,-88.459927,43.461257,0
4936,-88.457125,42.830895,0
4937,-88.454657,42.238723,0
4938,-88.448738,41.915634,0
4939,-88.438295,43.016632,0
4940,-88.427628,30.433975,0
4941,-88.423251,31.329631,0
4942,-88.42,75.12,0
4943,-88.4167,41.2833,0
4944,-88.397895,36.212533,0
4945,-88.379773,44.29091,0
4946,-88.352745,41.668347,0
4947,-88.328784,40.085612,0
4948,-88.315,32.73833,0
4949,-88.31012,42.078895,0
4950,-88.309683,39.492573,0
4951,-88.302772,38.24682,0
4952,-88.286077,49.02117,0
4953,-88.284939,41.455049,0
4954,-88.281022,38.041875,0
4955,-88.27249,30.821124,0
4956,-88.266962,47.377415,0
4957,-88.26639,33.07806,0
4958,-88.245856,40.922425,0
4959,-88.22,49.22,0
4960,-88.204937,40.405468,0
4961,-88.190427,43.642731,0
4962,-88.187152,32.59362,0
4963,-88.186585,43.213784,0
4964,-88.182621,42.356054,0
4965,-88.18045,30.618125,0
4966,-88.169044,45.841248,0
4967,-88.159805,41.918002,0
4968,-88.159001,42.895936,0
4969,-88.125383,35.660245,0
4970,-88.12076,44.529019,0
4971,-88.101277,40.686494,0
4972,-88.097875,42.172592,0
4973,-88.087303,30.248713,0
4974,-88.07699,41.581178,0
4975,-88.072983,32.864522,0
4976,-88.054644,35.462387,0
4977,-88.053896,42.553362,0
4978,-88.04235,36.803378,0
4979,-88.034471,31.557929,0
4980,-88.02523,43.385587,0
4981,-88.025189,41.381209,0
4982,-88.002685,32.091099,0
4983,-87.999506,37.219402,0
4984,-87.99583,32.69389,0
4985,-87.983875,40.063399,0
4986,-87.977637,43.80614,0
4987,-87.971648,40.368193,0
4988,-87.97,52.32,0
4989,-87.958071,33.910438,0
4990,-87.91889,34.60972,0
4991,-87.917523,45.785334,0
4992,-87.914895,30.744242,0
4993,-87.898835,42.03641,0
4994,-87.892441,47.468857,0
4995,-87.886832,43.175127,0
4996,-87.881206,41.146161,0
4997,-87.871985,41.676637,0
4998,-87.866942,45.383472,0
4999,-87.86694,32.48528,0
5000,-87.848312,44.606002,0
5001,-87.841711,42.907751,0
5002,-87.84,72.41,0
5003,-87.828923,42.637028,0
5004,-87.821197,30.242042,0
5005,-87.81269,34.387664,0
5006,-87.812594,42.415443,0
5007,-87.80627,42.215463,0
5008,-87.805194,43.496957,0
5009,-87.794242,35.889513,0
5010,-87.78,81.21,0
5011,-87.776558,45.59462,0
5012,-87.776471,46.775996,0
5013,-87.761788,41.499111,0
5014,-87.752625,40.211246,0
5015,-87.746149,39.011995,0
5016,-87.71948,43.667023,0
5017,-87.709815,46.527279,0
5018,-87.7,66.29,0
5019,-87.7,79.54,0
5020,-87.691833,36.382328,0
5021,-87.660489,44.282599,0
5022,-87.66,73.29,0
5023,-87.639914,41.07596,0
5024,-87.63389,34.58833,0
5025,-87.63286,41.96468,0
5026,-87.602211,45.100353,0
5027,-87.559659,41.768515,0
5028,-87.550249,33.215794,0
5029,-87.55,70.67,0
5030,-87.520274,34.975392,0
5031,-87.495294,36.012068,0
5032,-87.488197,35.526642,0
5033,-87.47,51.02,0
5034,-87.47,49.84,0
5035,-87.468047,41.420618,0
5036,-87.464012,46.156096,0
5037,-87.460118,39.516713,0
5038,-87.45147,40.026467,0
5039,-87.437736,45.30933,0
5040,-87.432637,32.821499,0
5041,-87.43,53.8,0
5042,-87.43,71.92,0
5043,-87.418008,38.68909,0
5044,-87.417578,46.534794,0
5045,-87.40195,32.13611,0
5046,-87.376975,44.947747,0
5047,-87.366067,39.294808,0
5048,-87.36,54.98,0
5049,-87.36,74.93,0
5050,-87.346427,41.59337,0
5051,-87.307502,45.699277,0
5052,-87.303467,36.562195,0
5053,-87.285897,36.921422,0
5054,-87.272433,46.006717,0
5055,-87.263929,36.025297,0
5056,-87.229388,33.854333,0
5057,-87.211045,45.089197,0
5058,-87.208908,35.12187,0
5059,-87.181996,38.99293,0
5060,-87.152172,41.444036,0
5061,-87.125847,32.315533,0
5062,-87.114394,33.01255,0
5063,-87.092568,46.263252,0
5064,-87.068116,33.40312,0
5065,-87.045677,46.495045,0
5066,-87.04113,37.755052,0
5067,-87.02241,36.40344,0
5068,-87.02,36.08,0
5069,-86.984383,38.196895,0
5070,-86.969595,41.157389,0
5071,-86.953876,36.687556,0
5072,-86.932988,46.032791,0
5073,-86.899645,33.166079,0
5074,-86.893552,41.586385,0
5075,-86.888833,39.627005,0
5076,-86.874879,40.398559,0
5077,-86.874379,35.755161,0
5078,-86.873907,40.777777,0
5079,-86.866044,45.782292,0
5080,-86.860789,33.873418,0
5081,-86.831939,30.861273,0
5082,-86.823363,41.760278,0
5083,-86.78221,34.70131,0
5084,-86.76181,33.321651,0
5085,-86.748959,36.473794,0
5086,-86.74,52.4,0
5087,-86.74,14.79,0
5088,-86.726036,41.207312,0
5089,-86.72056,32.40556,0
5090,-86.718933,31.40623,0
5091,-86.71,49.27,0
5092,-86.70945,33.55167,0
5093,-86.67363,46.453804,0
5094,-86.570862,34.022689,0
5095,-86.56,73.45,0
5096,-86.551337,40.17175,0
5097,-86.537458,34.722136,0
5098,-86.519894,39.283031,0
5099,-86.5039,33.640092,0
5100,-86.496303,32.125945,0
5101,-86.470312,46.336435,0
5102,-86.469184,30.491836,0
5103,-86.467102,38.142423,0
5104,-86.465195,35.274088,0
5105,-86.452583,43.955283,0
5106,-86.450002,36.292851,0
5107,-86.42,54.99,0
5108,-86.416872,41.83242,0
5109,-86.41683,45.91822,0
5110,-86.403267,36.084831,0
5111,-86.355447,43.389827,0
5112,-86.35492,46.5565,0
5113,-86.349333,32.98083,0
5114,-86.33,81.4,0
5115,-86.328096,40.74764,0
5116,-86.321812,44.206407,0
5117,-86.306645,39.852616,0
5118,-86.299797,35.862063,0
5119,-86.29,49.99,0
5120,-86.267296,33.957384,0
5121,-86.25139,44.691781,0
5122,-86.25,71.24,0
5123,-86.245149,44.484974,0
5124,-86.238581,40.097635,0
5125,-86.234388,41.676782,0
5126,-86.220471,42.287684,0
5127,-86.218738,32.182013,0
5128,-86.21377,33.611173,0
5129,-86.204872,34.395186,0
5130,-86.198688,42.706534,0
5131,-86.186517,31.143492,0
5132,-86.18459,43.09535,0
5133,-86.18,51.36,0
5134,-86.168045,39.3559,0
5135,-86.14,37.55,0
5136,-86.14,74.89,0
5137,-86.102396,45.025263,0
5138,-86.100979,35.69883,0
5139,-86.07228,39.95909,0
5140,-86.03379,46.658548,0
5141,-86.030027,31.88464,0
5142,-86.02988,35.448644,0
5143,-86.011318,39.680348,0
5144,-86.007562,42.535296,0
5145,-85.974944,46.291928,0
5146,-85.973189,32.685039,0
5147,-85.964049,44.835902,0
5148,-85.93949,45.93225,0
5149,-85.93149,35.198335,0
5150,-85.92991,43.44535,0
5151,-85.927868,30.704325,0
5152,-85.912028,39.245308,0
5153,-85.911794,41.821953,0
5154,-85.891067,44.209726,0
5155,-85.884262,34.270712,0
5156,-85.863327,45.434324,0
5157,-85.861402,42.94232,0
5158,-85.858586,31.299804,0
5159,-85.838284,41.254145,0
5160,-85.835678,33.468697,0
5161,-85.835228,38.104461,0
5162,-85.834145,42.1062,0
5163,-85.827524,43.639019,0
5164,-85.8,53.31,0
5165,-85.780977,41.644237,0
5166,-85.777418,44.43001,0
5167,-85.756737,34.071767,0
5168,-85.75221,43.90251,0
5169,-85.737205,44.691338,0
5170,-85.72,76.99,0
5171,-85.719245,46.081504,0
5172,-85.709539,37.510311,0
5173,-85.698611,44.916599,0
5174,-85.69766,39.412803,0
5175,-85.694273,42.291033,0
5176,-85.675524,34.350826,0
5177,-85.660493,37.91921,0
5178,-85.64255,43.51863,0
5179,-85.633095,35.807658,0
5180,-85.618278,36.138083,0
5181,-85.601067,45.176358,0
5182,-85.592592,38.156533,0
5183,-85.583444,40.787792,0
5184,-85.57,49.92,0
5185,-85.566243,33.787501,0
5186,-85.564552,43.155433,0
5187,-85.531706,36.310061,0
5188,-85.53,64.8,0
5189,-85.523475,34.516788,0
5190,-85.511465,43.830754,0
5191,-85.506497,34.873333,0
5192,-85.501205,41.162681,0
5193,-85.493292,42.604787,0
5194,-85.49,79.84,0
5195,-85.489384,45.800412,0
5196,-85.47956,42.88697,0
5197,-85.478242,32.549575,0
5198,-85.476355,32.030967,0
5199,-85.461002,38.337654,0
5200,-85.458623,43.641417,0
5201,-85.452574,43.402941,0
5202,-85.434039,35.444527,0
5203,-85.4138,34.129367,0
5204,-85.41,48.81,0
5205,-85.368201,31.28915,0
5206,-85.361267,35.654232,0
5207,-85.360132,37.439812,0
5208,-85.35284,37.09215,0
5209,-85.300455,40.098913,0
5210,-85.265789,34.915677,0
5211,-85.26,67.73,0
5212,-85.254945,35.876153,0
5213,-85.245953,42.334938,0
5214,-85.229909,41.042135,0
5215,-85.228306,36.883404,0
5216,-85.227046,39.538229,0
5217,-85.22,75.08,0
5218,-85.219472,44.81438,0
5219,-85.178835,41.667555,0
5220,-85.177325,46.322858,0
5221,-85.171711,45.362976,0
5222,-85.127594,45.136086,0
5223,-85.112917,35.326098,0
5224,-85.101569,38.446963,0
5225,-85.09,12.91,0
5226,-85.081567,43.659734,0
5227,-85.060326,32.66699,0
5228,-85.057413,41.189437,0
5229,-85.053259,35.022742,0
5230,-85,44,0
5231,-84.99029,41.84752,0
5232,-84.9727,30.911855,0
5233,-84.969046,39.801705,0
5234,-84.955901,42.262567,0
5235,-84.941092,35.786788,0
5236,-84.921942,34.137595,0
5237,-84.92,54.6,0
5238,-84.92,52.09,0
5239,-84.894557,37.647829,0
5240,-84.879966,45.197145,0
5241,-84.87161,45.420829,0
5242,-84.858419,38.135727,0
5243,-84.85,64.25,0
5244,-84.835866,46.178076,0
5245,-84.828071,41.548603,0
5246,-84.827692,44.289841,0
5247,-84.801289,36.564453,0
5248,-84.79598,42.78755,0
5249,-84.77,70.55,0
5250,-84.763579,43.605314,0
5251,-84.755973,45.840386,0
5252,-84.754735,35.391915,0
5253,-84.753188,35.891778,0
5254,-84.750338,29.718101,0
5255,-84.745792,42.523364,0
5256,-84.742837,36.118717,0
5257,-84.740483,37.820121,0
5258,-84.731795,39.511594,0
5259,-84.725692,39.000467,0
5260,-84.695938,39.29773,0
5261,-84.69253,44.91696,0
5262,-84.680261,41.700384,0
5263,-84.650733,36.397888,0
5264,-84.64814,45.553392,0
5265,-84.647042,40.099136,0
5266,-84.636339,42.964847,0
5267,-84.633012,33.753533,0
5268,-84.62,50.98,0
5269,-84.610744,33.383146,0
5270,-84.597191,35.682477,0
5271,-84.589817,46.027327,0
5272,-84.588957,46.532093,0
5273,-84.568947,44.031375,0
5274,-84.566965,37.61916,0
5275,-84.557462,38.304028,0
5276,-84.547447,39.881008,0
5277,-84.54478,38.089278,0
5278,-84.543114,42.628071,0
5279,-84.497729,34.116944,0
5280,-84.48562,39.018359,0
5281,-84.4788,45.7318,0
5282,-84.47113,45.348812,0
5283,-84.46435,40.54543,0
5284,-84.46,69.3,0
5285,-84.46,68.31,0
5286,-84.455993,38.82335,0
5287,-84.453857,33.910488,0
5288,-84.424263,39.19683,0
5289,-84.420743,44.927807,0
5290,-84.42035,42.168062,0
5291,-84.410262,46.695287,0
5292,-84.399977,43.756902,0
5293,-84.394523,37.896176,0
5294,-84.39389,42.79171,0
5295,-84.389178,37.491986,0
5296,-84.38,75.08,0
5297,-84.360046,35.96753,0
5298,-84.35,48.05,0
5299,-84.334951,42.525753,0
5300,-84.303369,39.40872,0
5301,-84.296619,33.751624,0
5302,-84.295967,30.529733,0
5303,-84.294373,43.319084,0
5304,-84.29382,37.715205,0
5305,-84.26018,42.31378,0
5306,-84.242951,42.035725,0
5307,-84.242143,34.564671,0
5308,-84.23,79.8,0
5309,-84.227172,38.556922,0
5310,-84.225163,39.654872,0
5311,-84.223903,45.212709,0
5312,-84.216698,46.433354,0
5313,-84.200778,40.15033,0
5314,-84.194464,45.975853,0
5315,-84.193074,39.24232,0
5316,-84.176613,41.78755,0
5317,-84.165124,30.088991,0
5318,-84.161479,39.019053,0
5319,-84.152109,36.952148,0
5320,-84.149635,33.981097,0
5321,-84.12,48.93,0
5322,-84.104153,43.914781,0
5323,-84.089867,39.49707,0
5324,-84.07546,44.34184,0
5325,-84.07,53.42,0
5326,-84.07,13.46,0
5327,-84.057641,40.760278,0
5328,-84.056633,45.399095,0
5329,-84.050218,42.1526,0
5330,-84.04,50.03,0
5331,-84.017574,36.020272,0
5332,-83.996234,39.881195,0
5333,-83.99,9.77,0
5334,-83.98368,43.392567,0
5335,-83.978678,46.333482,0
5336,-83.97,64.5,0
5337,-83.945558,46.063494,0
5338,-83.94241,43.77209,0
5339,-83.938381,30.191048,0
5340,-83.924042,41.862318,0
5341,-83.915048,33.733388,0
5342,-83.91,78.15,0
5343,-83.909721,33.913433,0
5344,-83.89053,45.06683,0
5345,-83.89,47.18,0
5346,-83.871089,43.593269,0
5347,-83.864862,35.601792,0
5348,-83.86191,43.12739,0
5349,-83.849374,42.270061,0
5350,-83.845596,41.548526,0
5351,-83.834799,40.560185,0
5352,-83.834587,33.421282,0
5353,-83.825124,34.227503,0
5354,-83.773765,40.257766,0
5355,-83.75,67.63,0
5356,-83.746079,42.510852,0
5357,-83.74,52.51,0
5358,-83.7,70.44,0
5359,-83.68825,41.019461,0
5360,-83.688133,35.952616,0
5361,-83.683723,36.136619,0
5362,-83.675942,34.72468,0
5363,-83.668735,41.36437,0
5364,-83.667648,42.809504,0
5365,-83.6543,42.0631,0
5366,-83.63,71.24,0
5367,-83.626216,40.820484,0
5368,-83.610104,43.199196,0
5369,-83.608775,37.835735,0
5370,-83.60095,41.87287,0
5371,-83.595317,41.580169,0
5372,-83.59,68.65,0
5373,-83.583733,35.164803,0
5374,-83.582559,45.347369,0
5375,-83.574293,38.837904,0
5376,-83.572875,38.414809,0
5377,-83.55,72.49,0
5378,-83.542354,40.393919,0
5379,-83.531382,31.477349,0
5380,-83.485213,42.204762,0
5381,-83.476344,42.415549,0
5382,-83.464233,45.897539,0
5383,-83.457505,34.590408,0
5384,-83.451072,43.732239,0
5385,-83.447134,39.947218,0
5386,-83.425519,41.317167,0
5387,-83.421713,38.99762,0
5388,-83.420958,35.021672,0
5389,-83.416948,42.908295,0
5390,-83.405663,41.006228,0
5391,-83.375514,41.661618,0
5392,-83.361011,42.581381,0
5393,-83.35775,45.051124,0
5394,-83.324058,40.103072,0
5395,-83.30854,42.00227,0
5396,-83.277321,46.311002,0
5397,-83.247017,34.818695,0
5398,-83.24,79.54,0
5399,-83.23866,42.317269,0
5400,-83.21,73.14,0
5401,-83.21,75.2,0
5402,-83.20206,35.343412,0
5403,-83.196862,35.097358,0
5404,-83.18892,43.30368,0
5405,-83.165656,42.785275,0
5406,-83.145893,34.196745,0
5407,-83.134683,38.436819,0
5408,-83.13,51.55,0
5409,-83.13,53.99,0
5410,-83.123556,36.651354,0
5411,-83.077252,42.528621,0
5412,-83.075551,40.241082,0
5413,-83.07316,35.586019,0
5414,-83.060397,46.175377,0
5415,-83.055153,39.396629,0
5416,-83.050743,44.007823,0
5417,-83.02766,42.039089,0
5418,-83.023575,39.853837,0
5419,-83.013978,36.318242,0
5420,-82.98,64.61,0
5421,-82.963557,42.347172,0
5422,-82.94,81.67,0
5423,-82.920096,43.216732,0
5424,-82.915087,35.763755,0
5425,-82.898392,40.79878,0
5426,-82.883367,40.07614,0
5427,-82.849601,35.144962,0
5428,-82.848587,41.39265,0
5429,-82.835109,34.674507,0
5430,-82.83,49.38,0
5431,-82.83,48.13,0
5432,-82.81422,47.118545,0
5433,-82.81073,40.40089,0
5434,-82.79,71.81,0
5435,-82.786521,42.566163,0
5436,-82.768842,35.395587,0
5437,-82.75,76.95,0
5438,-82.75,50.72,0
5439,-82.747855,37.704487,0
5440,-82.741353,39.870307,0
5441,-82.736855,41.100903,0
5442,-82.734497,45.789555,0
5443,-82.724319,46.196147,0
5444,-82.713608,42.288571,0
5445,-82.712932,41.603215,0
5446,-82.656796,28.131247,0
5447,-82.64942,43.66196,0
5448,-82.647993,35.230361,0
5449,-82.647573,39.660757,0
5450,-82.644401,28.47277,0
5451,-82.6,67.35,0
5452,-82.6,75.31,0
5453,-82.578033,43.137583,0
5454,-82.566665,29.134174,0
5455,-82.55729,35.633361,0
5456,-82.555609,40.69924,0
5457,-82.544042,34.786206,0
5458,-82.525588,35.435045,0
5459,-82.524627,42.600068,0
5460,-82.5,71.16,0
5461,-82.491364,42.079021,0
5462,-82.42,72.65,0
5463,-82.418444,39.993449,0
5464,-82.408767,39.62678,0
5465,-82.401804,41.25201,0
5466,-82.352178,28.629688,0
5467,-82.336961,43.017807,0
5468,-82.336069,42.767998,0
5469,-82.332687,38.88367,0
5470,-82.324326,36.3168,0
5471,-82.318122,40.894253,0
5472,-82.316987,35.773113,0
5473,-82.31655,45.767379,0
5474,-82.30658,28.114061,0
5475,-82.298307,27.222069,0
5476,-82.293531,37.28629,0
5477,-82.293342,46.14437,0
5478,-82.281012,34.710614,0
5479,-82.269588,35.02554,0
5480,-82.269113,41.07091,0
5481,-82.250541,35.431482,0
5482,-82.241456,34.407842,0
5483,-82.227405,41.440735,0
5484,-82.198347,39.241925,0
5485,-82.18715,33.669138,0
5486,-82.178604,42.383625,0
5487,-82.169377,35.944088,0
5488,-82.1373,40.56607,0
5489,-82.12635,39.429253,0
5490,-82.103346,40.751616,0
5491,-82.1,81.44,0
5492,-82.079046,36.176231,0
5493,-82.070031,39.894911,0
5494,-82.065704,41.271736,0
5495,-82.053667,45.9567,0
5496,-82.041135,35.724608,0
5497,-81.998854,33.531348,0
5498,-81.971575,43.205761,0
5499,-81.969061,35.345463,0
5500,-81.941788,28.346753,0
5501,-81.938317,26.867058,0
5502,-81.92731,42.622843,0
5503,-81.90335,30.147761,0
5504,-81.89151,41.40836,0
5505,-81.853625,45.802177,0
5506,-81.84642,42.267335,0
5507,-81.846188,39.244869,0
5508,-81.835525,36.089536,0
5509,-81.810941,32.326525,0
5510,-81.80709,40.206059,0
5511,-81.797537,41.049022,0
5512,-81.79,75.01,0
5513,-81.763581,40.821329,0
5514,-81.762947,26.462333,0
5515,-81.750612,43.288862,0
5516,-81.743839,43.021231,0
5517,-81.737594,46.109537,0
5518,-81.736942,36.269288,0
5519,-81.718355,30.284612,0
5520,-81.714816,43.749331,0
5521,-81.71,50.35,0
5522,-81.68,51.71,0
5523,-81.65,49.27,0
5524,-81.65,72.84,0
5525,-81.646657,34.440593,0
5526,-81.59153,44.293775,0
5527,-81.589012,42.527778,0
5528,-81.581535,25.997968,0
5529,-81.577159,27.937739,0
5530,-81.575347,45.190028,0
5531,-81.571083,35.990095,0
5532,-81.565203,44.055003,0
5533,-81.5625,36.391667,0
5534,-81.557153,26.454283,0
5535,-81.556494,41.270282,0
5536,-81.54908,30.123047,0
5537,-81.54821,39.90816,0
5538,-81.495054,41.506397,0
5539,-81.486878,43.619072,0
5540,-81.482763,45.989717,0
5541,-81.481322,43.356875,0
5542,-81.480487,48.331714,0
5543,-81.479235,40.089192,0
5544,-81.470183,40.918075,0
5545,-81.441779,41.101445,0
5546,-81.438806,43.176409,0
5547,-81.406795,26.596438,0
5548,-81.406433,29.809864,0
5549,-81.37971,35.14393,0
5550,-81.338692,41.725376,0
5551,-81.338328,36.530872,0
5552,-81.335193,42.685491,0
5553,-81.320833,41.31059,0
5554,-81.3,71.5,0
5555,-81.3,47.44,0
5556,-81.28001,44.74001,0
5557,-81.263593,40.392014,0
5558,-81.262542,44.17432,0
5559,-81.259834,25.986959,0
5560,-81.249801,44.522545,0
5561,-81.241481,29.489775,0
5562,-81.224585,42.947584,0
5563,-81.193475,26.165175,0
5564,-81.180553,26.481175,0
5565,-81.180358,35.817422,0
5566,-81.161317,37.528337,0
5567,-81.160306,35.218413,0
5568,-81.157386,28.589218,0
5569,-81.150021,36.016022,0
5570,-81.15,81.29,0
5571,-81.14941,27.943467,0
5572,-81.145723,36.418689,0
5573,-81.118411,41.139574,0
5574,-81.117426,40.189989,0
5575,-81.11,70.48,0
5576,-81.0807,35.574217,0
5577,-81.07,77.94,0
5578,-81.052376,42.71202,0
5579,-81.023011,27.581822,0
5580,-81.014038,34.903961,0
5581,-81.011951,46.604722,0
5582,-80.998833,43.249153,0
5583,-80.990075,44.280563,0
5584,-80.964182,43.961513,0
5585,-80.951394,37.770347,0
5586,-80.950136,40.682316,0
5587,-80.934015,28.452434,0
5588,-80.931878,36.947425,0
5589,-80.93,78.62,0
5590,-80.928219,41.708104,0
5591,-80.885481,42.973423,0
5592,-80.85,50.26,0
5593,-80.849435,41.443948,0
5594,-80.822278,42.643678,0
5595,-80.804608,35.004179,0
5596,-80.794257,44.496959,0
5597,-80.746803,44.18875,0
5598,-80.736563,43.405128,0
5599,-80.719859,35.271576,0
5600,-80.719575,36.382328,0
5601,-80.697158,40.97509,0
5602,-80.679878,37.001372,0
5603,-80.679292,48.537553,0
5604,-80.678405,44.014247,0
5605,-80.657984,43.186547,0
5606,-80.654288,38.852888,0
5607,-80.61827,35.499834,0
5608,-80.612955,40.741887,0
5609,-80.605096,42.99119,0
5610,-80.596554,40.163227,0
5611,-80.588673,41.212086,0
5612,-80.567908,43.609725,0
5613,-80.559495,45.917988,0
5614,-80.51485,42.611085,0
5615,-80.503809,35.230743,0
5616,-80.464851,41.661325,0
5617,-80.457908,44.549858,0
5618,-80.441208,40.511295,0
5619,-80.430627,37.229148,0
5620,-80.427329,43.44775,0
5621,-80.423907,43.961093,0
5622,-80.418281,27.614652,0
5623,-80.394199,41.412845,0
5624,-80.361702,42.010384,0
