,X_WGS84,Y_WGS84,schsco
4832,-94.057574,41.75554,0
4833,-94.056551,33.755594,0
4834,-94.047279,46.609965,0
4835,-94.0464,35.33287,0
4836,-94.046028,41.211655,0
4837,-94.04,63.15,0
4838,-94.028227,33.19015,0
4839,-94.02331,37.04519,0
4840,-94.02,66.1,0
4841,-94.004281,31.67855,0
4842,-94.002456,36.156814,0
4843,-93.980316,49.068934,0
4844,-93.98,70.13,0
4845,-93.95977,44.420538,0
4846,-93.95652,39.134178,0
4847,-93.950487,46.933187,0
4848,-93.945674,44.88433,0
4849,-93.938472,43.927792,0
4850,-93.937135,42.037936,0
4851,-93.928212,36.333812,0
4852,-93.926533,46.294011,0
4853,-93.924667,30.955288,0
4854,-93.918702,31.356756,0
4855,-93.914162,44.155242,0
4856,-93.87,53.23,0
4857,-93.861614,41.606752,0
4858,-93.86043,45.332873,0
4859,-93.8336,40.2567,0
4860,-93.83,80.26,0
4861,-93.793627,31.122939,0
4862,-93.776885,30.824706,0
4863,-93.769778,47.319529,0
4864,-93.76783,45.155524,0
4865,-93.754339,32.398157,0
4866,-93.754167,36.548056,0
4867,-93.750297,41.432428,0
4868,-93.74552,32.697055,0
4869,-93.74025,38.767431,0
4870,-93.736353,44.666506,0
4871,-93.724444,37.093056,0
4872,-93.717299,50.512394,0
4873,-93.70781,33.81717,0
4874,-93.702999,41.772765,0
4875,-93.696107,45.529254,0
4876,-93.68564,36.27844,0
4877,-93.673225,46.062223,0
4878,-93.65853,43.506845,0
4879,-93.658275,43.76798,0
4880,-93.653344,46.395823,0
4881,-93.626687,35.174572,0
4882,-93.618634,44.860219,0
4883,-93.61522,41.596602,0
4884,-93.602608,45.350221,0
4885,-93.601615,41.281884,0
4886,-93.6,54.49,0
4887,-93.574399,32.976721,0
4888,-93.566836,47.70326,0
4889,-93.566029,34.600134,0
4890,-93.565673,42.046474,0
4891,-93.56,64.8,0
4892,-93.557058,44.087544,0
4893,-93.547995,44.275397,0
4894,-93.521461,46.6921,0
4895,-93.511556,38.534144,0
4896,-93.501418,32.395587,0
4897,-93.493397,42.66733,0
4898,-93.468288,38.728836,0
4899,-93.468056,36.611944,0
4900,-93.463968,35.468965,0
4901,-93.45,55.67,0
4902,-93.442528,45.025052,0
4903,-93.424522,43.019031,0
4904,-93.422463,44.631889,0
4905,-93.411361,37.563693,0
4906,-93.409095,37.294963,0
4907,-93.403248,45.574758,0
4908,-93.402044,41.891763,0
4909,-93.393065,34.894966,0
4910,-93.383177,42.45051,0
4911,-93.365432,44.835024,0
4912,-93.33,73.44,0
4913,-93.33,57.57,0
4914,-93.3,67.35,0
4915,-93.297,45.210303,0
4916,-93.279183,45.933193,0
4917,-93.276271,34.491865,0
4918,-93.267101,46.548153,0
4919,-93.2657,38.547028,0
4920,-93.25,65.82,0
4921,-93.24311,33.305707,0
4922,-93.225342,47.193175,0
4923,-93.224836,42.122552,0
4924,-93.224344,31.229855,0
4925,-93.209929,30.656003,0
4926,-93.20555,40.30527,0
4927,-93.203574,46.814748,0
4928,-93.199635,45.40168,0
4929,-93.199403,44.468995,0
4930,-93.19768,39.097471,0
4931,-93.185981,30.014746,0
4932,-93.177664,34.084205,0
4933,-93.165703,48.580883,0
4934,-93.164298,37.00101,0
4935,-93.160889,44.712812,0
4936,-93.160422,16.631854,0
4937,-93.159184,44.942962,0
4938,-93.15493,30.26087,0
4939,-93.14,70.21,0
4940,-93.132915,36.245225,0
4941,-93.130295,35.366362,0
4942,-93.127673,43.980403,0
4943,-93.118476,41.654746,0
4944,-93.11553,31.748395,0
4945,-93.107778,38.210278,0
4946,-93.107325,31.557016,0
4947,-93.099248,43.666499,0
4948,-93.088754,45.670341,0
4949,-93.087637,33.50884,0
4950,-93.08105,43.203953,0
4951,-93.051035,30.94306,0
4952,-93.010544,44.262012,0
4953,-93.004656,45.275466,0
4954,-93.000764,46.123318,0
4955,-92.9908,37.197997,0
4956,-92.975028,45.089328,0
4957,-92.95,64.8,0
4958,-92.94267,34.045376,0
4959,-92.942365,35.125228,0
4960,-92.926834,44.451561,0
4961,-92.921476,34.429094,0
4962,-92.91,66.55,0
4963,-92.900765,31.848558,0
4964,-92.895954,41.459486,0
4965,-92.892067,44.893117,0
4966,-92.878835,43.550746,0
4967,-92.8757,36.6319,0
4968,-92.86666,45.516521,0
4969,-92.860053,41.681278,0
4970,-92.856389,37.716667,0
4971,-92.845208,48.422538,0
4972,-92.841334,34.64018,0
4973,-92.84,68.72,0
4974,-92.834766,46.324306,0
4975,-92.83302,32.023213,0
4976,-92.826828,44.707013,0
4977,-92.814221,34.878408,0
4978,-92.79533,45.69141,0
4979,-92.7639,35.9725,0
4980,-92.761694,37.971635,0
4981,-92.759467,43.724883,0
4982,-92.73551,45.22749,0
4983,-92.733004,47.091364,0
4984,-92.72,69.37,0
4985,-92.70978,40.30651,0
4986,-92.700195,40.491414,0
4987,-92.7,80.11,0
4988,-92.69978,39.162543,0
4989,-92.679386,45.015834,0
4990,-92.677434,52.916622,0
4991,-92.673321,36.160823,0
4992,-92.668862,32.51953,0
4993,-92.651935,44.077506,0
4994,-92.65154,45.88303,0
4995,-92.65,67.54,0
4996,-92.64395,45.42374,0
4997,-92.641766,47.781073,0
4998,-92.617547,41.153978,0
4999,-92.61,80.72,0
5000,-92.61,63.2,0
5001,-92.61,54.41,0
5002,-92.607581,46.875949,0
5003,-92.58985,38.632645,0
5004,-92.56211,36.34919,0
5005,-92.560447,44.520742,0
5006,-92.56027,38.11722,0
5007,-92.524373,42.740985,0
5008,-92.52367,38.945708,0
5009,-92.519043,43.536578,0
5010,-92.512919,39.615498,0
5011,-92.5,48.5,0
5012,-92.498355,46.425165,0
5013,-92.490587,34.840717,0
5014,-92.4823,39.4183,0
5015,-92.47855,35.29504,0
5016,-92.474787,42.512945,0
5017,-92.462499,45.641771,0
5018,-92.432394,44.861582,0
5019,-92.405076,43.986451,0
5020,-92.395613,45.181808,0
5021,-92.387105,45.465352,0
5022,-92.370587,36.077659,0
5023,-92.369766,46.653828,0
5024,-92.31,73.45,0
5025,-92.308623,43.743422,0
5026,-92.305002,38.871037,0
5027,-92.290762,44.512951,0
5028,-92.2858,36.5869,0
5029,-92.274517,47.556266,0
5030,-92.26994,44.311991,0
5031,-92.257942,34.705945,0
5032,-92.244079,32.620871,0
5033,-92.23568,38.588447,0
5034,-92.23,66.06,0
5035,-92.2225,37.12444,0
5036,-92.219213,35.548307,0
5037,-92.211032,47.817805,0
5038,-92.203179,43.544308,0
5039,-92.18957,48.149933,0
5040,-92.180774,36.419492,0
5041,-92.15,68.49,0
5042,-92.148889,37.626389,0
5043,-92.137778,39.210278,0
5044,-92.135134,35.936669,0
5045,-92.12867,47.391397,0
5046,-92.12,51.4,0
5047,-92.12,79.73,0
5048,-92.1183,39.3903,0
5049,-92.107417,46.011133,0
5050,-92.092815,36.233012,0
5051,-92.086266,42.867405,0
5052,-92.078263,41.520345,0
5053,-92.07,17.77,0
5054,-92.058733,47.09028,0
5055,-92.049518,44.056501,0
5056,-92.042698,42.211092,0
5057,-92.041576,43.10745,0
5058,-92.04,55.7,0
5059,-92.029617,44.562092,0
5060,-92.022055,30.103131,0
5061,-92.01613,34.234705,0
5062,-92.009167,40.143611,0
5063,-92.008423,32.368421,0
5064,-92.0065,46.703175,0
5065,-92.005691,43.756217,0
5066,-91.999312,44.301458,0
5067,-91.994139,35.513739,0
5068,-91.990723,38.949312,0
5069,-91.9775,37.92611,0
5070,-91.977037,46.882717,0
5071,-91.96,65.37,0
5072,-91.943009,46.151547,0
5073,-91.925438,35.06717,0
5074,-91.92,76.07,0
5075,-91.91638,43.405136,0
5076,-91.876003,47.903527,0
5077,-91.868002,41.800805,0
5078,-91.866214,47.2778,0
5079,-91.850722,37.531272,0
5080,-91.85,64.73,0
5081,-91.8275,36.585278,0
5082,-91.80647,38.051708,0
5083,-91.800833,39.476667,0
5084,-91.784554,44.945572,0
5085,-91.77,80.56,0
5086,-91.759998,42.081327,0
5087,-91.757962,31.805154,0
5088,-91.750486,47.684484,0
5089,-91.719292,37.842097,0
5090,-91.688536,36.275455,0
5091,-91.659393,44.041151,0
5092,-91.657232,47.033895,0
5093,-91.64095,43.56565,0
5094,-91.636812,46.165142,0
5095,-91.635439,40.521151,0
5096,-91.62,69.14,0
5097,-91.618987,48.017108,0
5098,-91.600871,49.444572,0
5099,-91.592618,42.673032,0
5100,-91.587967,46.691942,0
5101,-91.581592,44.755889,0
5102,-91.573097,43.76628,0
5103,-91.564258,41.849341,0
5104,-91.54,73.56,0
5105,-91.526798,41.625475,0
5106,-91.502003,38.860909,0
5107,-91.491809,45.70914,0
5108,-91.491472,32.48618,0
5109,-91.482071,36.1658,0
5110,-91.479999,42.348679,0
5111,-91.44217,37.154442,0
5112,-91.415884,47.737042,0
5113,-91.415278,36.821111,0
5114,-91.397025,44.917255,0
5115,-91.3903,39.9367,0
5116,-91.39,67.05,0
5117,-91.39,54.71,0
5118,-91.376667,37.600556,0
5119,-91.362655,44.483033,0
5120,-91.351109,30.783349,0
5121,-91.35,56.69,0
5122,-91.35,78.66,0
5123,-91.340381,40.403888,0
5124,-91.335948,38.383146,0
5125,-91.311573,35.639628,0
5126,-91.297896,47.26253,0
5127,-91.293388,43.966406,0
5128,-91.292722,41.226225,0
5129,-91.291789,46.208329,0
5130,-91.287132,43.525836,0
5131,-91.283754,43.738911,0
5132,-91.280005,37.90708,0
5133,-91.271314,35.214952,0
5134,-91.258673,33.630595,0
5135,-91.233765,40.623315,0
5136,-91.226783,46.62028,0
5137,-91.21,80.03,0
5138,-91.21,75.55,0
5139,-91.204095,44.333887,0
5140,-91.194342,37.00386,0
5141,-91.183199,43.091041,0
5142,-91.159072,38.697717,0
5143,-91.1401,43.376888,0
5144,-91.137906,41.665843,0
5145,-91.137571,44.586769,0
5146,-91.131828,49.260047,0
5147,-91.129366,30.48309,0
5148,-91.120321,47.409711,0
5149,-91.11865,36.082085,0
5150,-91.090031,41.326871,0
5151,-91.085686,42.47443,0
5152,-91.072913,38.248806,0
5153,-91.054167,39.123333,0
5154,-91.05,68,0
5155,-91.039417,43.59051,0
5156,-91.017867,42.734058,0
5157,-91.012432,43.837751,0
5158,-90.992667,38.0695,0
5159,-90.98,15.26,0
5160,-90.942265,30.702699,0
5161,-90.94,53.53,0
5162,-90.921084,43.034579,0
5163,-90.920928,46.351617,0
5164,-90.905,39.370556,0
5165,-90.901479,37.015107,0
5166,-90.883472,46.568848,0
5167,-90.880724,48.168574,0
5168,-90.866952,44.111437,0
5169,-90.866617,40.106964,0
5170,-90.861337,46.814962,0
5171,-90.86,64.84,0
5172,-90.86,52.39,0
5173,-90.833333,37.833333,0
5174,-90.828776,38.480305,0
5175,-90.825279,41.432966,0
5176,-90.771891,43.427441,0
5177,-90.741712,44.301432,0
5178,-90.74,51.22,0
5179,-90.724453,37.572111,0
5180,-90.719154,38.736468,0
5181,-90.713775,40.501445,0
5182,-90.713617,47.662723,0
5183,-90.708167,35.776677,0
5184,-90.7,38.16666,0
5185,-90.680489,43.132109,0
5186,-90.667326,42.155311,0
5187,-90.66,55.77,0
5188,-90.634558,43.611267,0
5189,-90.621715,44.056834,0
5190,-90.620416,42.520225,0
5191,-90.594819,38.583017,0
5192,-90.5568,38.3086,0
5193,-90.543263,38.981042,0
5194,-90.532917,37.963861,0
5195,-90.512947,31.738347,0
5196,-90.498381,43.363305,0
5197,-90.493463,41.555243,0
5198,-90.488587,37.50045,0
5199,-90.476885,42.726097,0
5200,-90.460065,46.421121,0
5201,-90.453056,37.098056,0
5202,-90.440762,47.730136,0
5203,-90.43,18.72,0
5204,-90.411668,35.724235,0
5205,-90.395358,42.40189,0
5206,-90.39,16.41,0
5207,-90.379582,43.184951,0
5208,-90.36,79.61,0
5209,-90.344567,40.825772,0
5210,-90.3287,40.312962,0
5211,-90.319068,43.941416,0
5212,-90.309985,38.693603,0
5213,-90.304977,32.366684,0
5214,-90.29,66.52,0
5215,-90.283235,44.584501,0
5216,-90.247772,39.755183,0
5217,-90.2324,37.830197,0
5218,-90.229167,38.073333,0
5219,-90.194237,44.151772,0
5220,-90.19,75.08,0
5221,-90.180847,44.34438,0
5222,-90.175271,41.346596,0
5223,-90.157923,42.129217,0
5224,-90.150896,38.871292,0
5225,-90.1296,43.025478,0
5226,-90.116787,41.91657,0
5227,-90.1133,30.49363,0
5228,-90.113153,36.722037,0
5229,-90.1,64.88,0
5230,-90.09501,43.593614,0
5231,-90.079772,29.981488,0
5232,-90.068,40.959,0
5233,-90.060254,43.200636,0
5234,-90.056668,38.573263,0
5235,-90.056302,42.450425,0
5236,-90.055869,43.940517,0
5237,-90.048976,40.574764,0
5238,-90.031661,35.343624,0
5239,-90.03,78.93,0
5240,-90.02,49.8,0
5241,-90.002152,40.148195,0
5242,-89.998744,40.364754,0
5243,-89.98902,30.880329,0
5244,-89.98795,38.214526,0
5245,-89.966899,39.214227,0
5246,-89.964504,42.776184,0
5247,-89.950325,38.76545,0
5248,-89.941516,35.142902,0
5249,-89.893965,41.444855,0
5250,-89.879858,30.054556,0
5251,-89.859519,44.379507,0
5252,-89.859307,34.075265,0
5253,-89.85499,42.161002,0
5254,-89.846042,43.753045,0
5255,-89.835174,34.408498,0
5256,-89.83,54.49,0
5257,-89.82913,30.313953,0
5258,-89.813962,43.237566,0
5259,-89.810212,43.051755,0
5260,-89.810045,33.747228,0
5261,-89.79,80.07,0
5262,-89.787104,44.177192,0
5263,-89.77149,40.5227,0
5264,-89.762561,43.484799,0
5265,-89.746826,46.712233,0
5266,-89.69559,38.766194,0
5267,-89.687967,46.232853,0
5268,-89.672548,35.266293,0
5269,-89.6451,40.688649,0
5270,-89.64,66.92,0
5271,-89.636474,43.982447,0
5272,-89.628193,41.643226,0
5273,-89.623305,44.950763,0
5274,-89.623204,48.402827,0
5275,-89.622745,42.276521,0
5276,-89.57,14.41,0
5277,-89.566244,44.540516,0
5278,-89.555344,45.498377,0
5279,-89.553938,39.754779,0
5280,-89.540896,48.143594,0
5281,-89.533405,45.990803,0
5282,-89.50508,42.959987,0
5283,-89.493424,42.702871,0
5284,-89.469482,44.207356,0
5285,-89.441664,43.234778,0
5286,-89.441029,32.33654,0
5287,-89.433947,37.546647,0
5288,-89.41,51.36,0
5289,-89.405424,37.785723,0
5290,-89.404307,31.346481,0
5291,-89.404208,48.564345,0
5292,-89.394037,43.693205,0
5293,-89.383427,46.660187,0
5294,-89.377822,42.094683,0
5295,-89.373661,43.964613,0
5296,-89.369188,40.986105,0
5297,-89.360082,48.315296,0
5298,-89.340417,41.905122,0
5299,-89.338408,39.2429,0
5300,-89.323574,43.469767,0
5301,-89.319753,34.582657,0
5302,-89.318795,41.198647,0
5303,-89.3102,40.773653,0
5304,-89.305154,41.689094,0
5305,-89.305153,36.059075,0
5306,-89.3,79.69,0
5307,-89.272541,44.544736,0
5308,-89.26247,35.498858,0
5309,-89.261573,32.202588,0
5310,-89.26,78.81,0
5311,-89.25618,42.343697,0
5312,-89.249008,36.434545,0
5313,-89.241812,42.835588,0
5314,-89.221747,43.024808,0
5315,-89.197953,45.444308,0
5316,-89.18,75.01,0
5317,-89.177385,33.025425,0
5318,-89.163108,43.254033,0
5319,-89.155038,45.669959,0
5320,-89.154541,40.637587,0
5321,-89.150497,45.234458,0
5322,-89.13339,40.34984,0
5323,-89.129973,42.078385,0
5324,-89.121117,31.074145,0
5325,-89.11,68.65,0
5326,-89.104689,44.320933,0
5327,-89.099885,42.493872,0
5328,-89.089019,38.963763,0
5329,-89.07,56.09,0
5330,-89.053027,40.810321,0
5331,-89.042849,35.131859,0
5332,-89.040675,38.301504,0
5333,-89.039645,34.946579,0
5334,-89.037344,41.310981,0
5335,-89.008011,41.723977,0
5336,-88.994589,31.514003,0
5337,-88.984127,45.819128,0
5338,-88.949933,43.869738,0
5339,-88.942584,43.17348,0
5340,-88.93,19.82,0
5341,-88.92833,42.189903,0
5342,-88.925676,40.503976,0
5343,-88.92,50.79,0
5344,-88.92,67.89,0
5345,-88.909481,39.869306,0
5346,-88.908005,48.542887,0
5347,-88.893732,46.491728,0
5348,-88.885861,37.359222,0
5349,-88.879738,42.957772,0
5350,-88.86,53.1,0
5351,-88.85381,41.538001,0
5352,-88.848503,30.625075,0
5353,-88.843964,42.623799,0
5354,-88.84,71.96,0
5355,-88.811205,39.543905,0
5356,-88.8075,34.03333,0
5357,-88.804574,48.368871,0
5358,-88.8,54.94,0
5359,-88.783611,33.271143,0
5360,-88.783103,38.046331,0
5361,-88.77536,33.464719,0
5362,-88.766831,35.395383,0
5363,-88.762087,34.285436,0
5364,-88.744761,42.798694,0
5365,-88.735353,37.867122,0
5366,-88.73285,41.829509,0
5367,-88.732296,35.045367,0
5368,-88.73,66.14,0
5369,-88.720494,37.071483,0
5370,-88.70299,44.379155,0
5371,-88.700797,41.320517,0
5372,-88.69,72.8,0
5373,-88.69,66.82,0
5374,-88.69,64.61,0
5375,-88.68368,42.008066,0
5376,-88.656553,44.788401,0
5377,-88.654214,30.45205,0
5378,-88.624438,44.139069,0
5379,-88.613904,36.789839,0
5380,-88.613561,40.746583,0
5381,-88.607386,41.641595,0
5382,-88.59475,47.233,0
5383,-88.58215,43.648783,0
5384,-88.574751,39.550237,0
5385,-88.573772,46.912604,0
5386,-88.567522,42.40616,0
5387,-88.5571,35.168639,0
5388,-88.539634,48.108864,0
5389,-88.533248,34.059447,0
5390,-88.530262,42.587033,0
5391,-88.502487,39.189303,0
5392,-88.5,49.5,0
5393,-88.480828,45.40735,0
5394,-88.48051,46.64309,0
5395,-88.473315,43.814994,0
5396,-88.459927,43.461257,0
5397,-88.457125,42.830895,0
5398,-88.448738,41.915634,0
5399,-88.438295,43.016632,0
5400,-88.423251,31.329631,0
5401,-88.42,75.12,0
5402,-88.387089,41.721877,0
5403,-88.35,79.42,0
5404,-88.344535,42.290232,0
5405,-88.315,32.73833,0
5406,-88.313239,47.372862,0
5407,-88.310142,42.07853,0
5408,-88.308638,43.256925,0
5409,-88.302772,38.24682,0
5410,-88.286077,49.02117,0
5411,-88.285027,44.160304,0
5412,-88.284939,41.455049,0
5413,-88.281022,38.041875,0
5414,-88.27249,30.821124,0
5415,-88.26639,33.07806,0
5416,-88.245856,40.922425,0
5417,-88.209037,40.126648,0
5418,-88.204937,40.405468,0
5419,-88.190438,43.642722,0
5420,-88.187353,42.975699,0
5421,-88.187152,32.59362,0
5422,-88.18045,30.618125,0
5423,-88.169044,45.841248,0
5424,-88.165724,41.198337,0
5425,-88.159805,41.918002,0
5426,-88.148217,39.403545,0
5427,-88.13295,43.423948,0
5428,-88.126485,49.354759,0
5429,-88.12076,44.529019,0
5430,-88.101277,40.686494,0
5431,-88.098778,42.487752,0
5432,-88.095583,42.25898,0
5433,-88.07699,41.581178,0
5434,-88.054644,35.462387,0
5435,-88.052729,35.757366,0
5436,-88.05,32.91667,0
5437,-88.04235,36.803378,0
5438,-88.034471,31.557929,0
5439,-88.025189,41.381209,0
5440,-88.021038,43.88457,0
5441,-88.016048,43.203401,0
5442,-88.002685,32.091099,0
5443,-87.999506,37.219402,0
5444,-87.99583,32.69389,0
5445,-87.983875,40.063399,0
5446,-87.971648,40.368193,0
5447,-87.97,52.32,0
5448,-87.958071,33.910438,0
5449,-87.954784,41.797531,0
5450,-87.91889,34.60972,0
5451,-87.914895,30.744242,0
5452,-87.898835,42.03641,0
5453,-87.898187,42.990634,0
5454,-87.892441,47.468857,0
5455,-87.887446,42.391519,0
5456,-87.887015,42.718044,0
5457,-87.886556,41.145277,0
5458,-87.880186,45.360842,0
5459,-87.856802,45.775705,0
5460,-87.848312,44.606002,0
5461,-87.84,72.41,0
5462,-87.81815,41.616926,0
5463,-87.81269,34.387664,0
5464,-87.804407,42.216342,0
5465,-87.78,81.21,0
5466,-87.776558,45.59462,0
5467,-87.776471,46.775996,0
5468,-87.752625,40.211246,0
5469,-87.746149,39.011995,0
5470,-87.722699,41.436476,0
5471,-87.719736,43.665,0
5472,-87.709815,46.527279,0
5473,-87.70556,32.50639,0
5474,-87.7,66.29,0
5475,-87.691833,36.382328,0
5476,-87.662038,44.28221,0
5477,-87.66,73.29,0
5478,-87.63389,34.58833,0
5479,-87.63286,41.96468,0
5480,-87.614274,45.107763,0
5481,-87.600145,40.031814,0
5482,-87.573315,41.78203,0
5483,-87.550249,33.215794,0
5484,-87.55,70.67,0
5485,-87.548828,46.671081,0
5486,-87.490568,45.405205,0
5487,-87.47,51.02,0
5488,-87.47,49.84,0
5489,-87.468047,41.420618,0
5490,-87.464012,46.156096,0
5491,-87.460118,39.516713,0
5492,-87.451645,41.611266,0
5493,-87.43941,41.104839,0
5494,-87.432637,32.821499,0
5495,-87.43,53.8,0
5496,-87.43,71.92,0
5497,-87.42319,45.704947,0
5498,-87.418008,38.68909,0
5499,-87.40195,32.13611,0
5500,-87.376975,44.947747,0
5501,-87.366067,39.294808,0
5502,-87.364503,36.954838,0
5503,-87.36,54.98,0
5504,-87.36,74.93,0
5505,-87.339922,35.48163,0
5506,-87.272433,46.006717,0
5507,-87.263929,36.025297,0
5508,-87.2325,33.44056,0
5509,-87.211045,45.089197,0
5510,-87.2072,41.624428,0
5511,-87.181996,38.99293,0
5512,-87.152172,41.444036,0
5513,-87.151358,36.643362,0
5514,-87.129379,34.005819,0
5515,-87.125847,32.315533,0
5516,-87.114394,33.01255,0
5517,-87.092568,46.263252,0
5518,-87.045677,46.495045,0
5519,-87.04113,37.755052,0
5520,-87.011746,33.286613,0
5521,-87.00704,36.38385,0
5522,-86.984383,38.196895,0
5523,-86.969595,41.157389,0
5524,-86.951553,46.045429,0
5525,-86.893552,41.586385,0
5526,-86.888833,39.627005,0
5527,-86.874879,40.398559,0
5528,-86.874379,35.755161,0
5529,-86.873907,40.777777,0
5530,-86.863152,45.817062,0
5531,-86.860789,33.873418,0
5532,-86.831939,30.861273,0
5533,-86.786746,33.449152,0
5534,-86.78221,34.70131,0
5535,-86.767219,33.184574,0
5536,-86.748959,36.473794,0
5537,-86.743915,41.79393,0
5538,-86.74,52.4,0
5539,-86.74,14.79,0
5540,-86.724186,41.190374,0
5541,-86.72056,32.40556,0
5542,-86.718933,31.40623,0
5543,-86.71,49.27,0
5544,-86.67363,46.453804,0
5545,-86.57,33.85,0
5546,-86.56,73.45,0
5547,-86.538029,34.743793,0
5548,-86.53367,40.276377,0
5549,-86.512504,46.060693,0
5550,-86.51068,39.133658,0
5551,-86.5039,33.640092,0
5552,-86.496303,32.125945,0
5553,-86.470312,46.336435,0
5554,-86.467102,38.142423,0
5555,-86.465195,35.274088,0
5556,-86.452583,43.955283,0
5557,-86.450002,36.292851,0
5558,-86.440748,41.337679,0
5559,-86.42,54.99,0
5560,-86.416872,41.83242,0
5561,-86.404817,36.085114,0
5562,-86.359749,42.247615,0
5563,-86.35701,43.41668,0
5564,-86.35492,46.5565,0
5565,-86.349333,32.98083,0
5566,-86.33,81.4,0
5567,-86.328096,40.74764,0
5568,-86.306645,39.852616,0
5569,-86.304169,35.84861,0
5570,-86.29,49.99,0
5571,-86.282931,30.480415,0
5572,-86.2716,45.97603,0
5573,-86.267296,33.957384,0
5574,-86.25139,44.691781,0
5575,-86.25,71.24,0
5576,-86.238581,40.097635,0
5577,-86.234388,41.676782,0
5578,-86.21377,33.611173,0
5579,-86.204872,34.395186,0
5580,-86.196093,44.19855,0
5581,-86.186517,31.143492,0
5582,-86.18459,43.09535,0
5583,-86.18,51.36,0
5584,-86.150596,39.409456,0
5585,-86.14,37.55,0
5586,-86.14,74.89,0
5587,-86.129016,43.527734,0
5588,-86.113468,32.191225,0
5589,-86.100979,35.69883,0
5590,-86.100372,42.792997,0
5591,-86.098909,35.490333,0
5592,-86.030027,31.88464,0
5593,-86.024563,39.975924,0
5594,-86.020924,45.108319,0
5595,-86.011318,39.680348,0
5596,-86.003228,35.126111,0
5597,-85.9779,42.5485,0
5598,-85.974944,46.291928,0
5599,-85.973189,32.685039,0
5600,-85.966261,44.902888,0
5601,-85.927868,30.704325,0
5602,-85.912028,39.245308,0
5603,-85.911794,41.821953,0
5604,-85.891067,44.209726,0
5605,-85.884262,34.270712,0
5606,-85.882456,44.678442,0
5607,-85.863327,45.434324,0
5608,-85.861402,42.94232,0
5609,-85.858586,31.299804,0
5610,-85.838284,41.254145,0
5611,-85.835678,33.468697,0
5612,-85.835228,38.104461,0
5613,-85.834145,42.1062,0
5614,-85.827524,43.639019,0
5615,-85.8,53.31,0
5616,-85.780425,41.644058,0
5617,-85.777418,44.43001,0
5618,-85.75221,43.90251,0
5619,-85.72,76.99,0
5620,-85.719245,46.081504,0
5621,-85.709539,37.510311,0
5622,-85.698611,44.916599,0
5623,-85.69766,39.412803,0
5624,-85.675524,34.350826,0
5625,-85.675305,36.128621,0
5626,-85.660493,37.91921,0
5627,-85.655739,43.057619,0
5628,-85.64255,43.51863,0
5629,-85.633095,35.807658,0
5630,-85.632471,45.12214,0
5631,-85.585766,42.364747,0
5632,-85.583444,40.787792,0
5633,-85.57,49.92,0
5634,-85.556997,38.099117,0
5635,-85.531706,36.310061,0
5636,-85.53,64.8,0
5637,-85.523475,34.516788,0
5638,-85.511465,43.830754,0
5639,-85.508029,41.323898,0
5640,-85.506497,34.873333,0
5641,-85.493292,42.604787,0
5642,-85.49,79.84,0
5643,-85.489384,45.800412,0
5644,-85.478242,32.549575,0
5645,-85.476355,32.030967,0
5646,-85.470787,43.216226,0
5647,-85.461002,38.337654,0
5648,-85.458623,43.641417,0
5649,-85.452574,43.402941,0
5650,-85.4138,34.129367,0
5651,-85.41,48.81,0
5652,-85.368201,31.28915,0
5653,-85.361787,44.57533,0
5654,-85.361267,35.654232,0
5655,-85.360132,37.439812,0
5656,-85.35284,37.09215,0
5657,-85.341961,42.933643,0
5658,-85.300455,40.098913,0
5659,-85.265789,34.915677,0
5660,-85.26,67.73,0
5661,-85.245953,42.334938,0
5662,-85.242963,36.038459,0
5663,-85.229909,41.042135,0
5664,-85.228306,36.883404,0
5665,-85.227046,39.538229,0
5666,-85.22,75.08,0
5667,-85.183375,45.351482,0
5668,-85.178835,41.667555,0
5669,-85.16616,46.356224,0
5670,-85.127594,45.136086,0
5671,-85.112917,35.326098,0
5672,-85.101464,38.44692,0
5673,-85.09,12.91,0
5674,-85.081567,43.659734,0
5675,-85.06124,44.89517,0
5676,-85.060326,32.66699,0
5677,-85.057413,41.189437,0
5678,-85.053259,35.022742,0
5679,-85,44,0
5680,-84.99029,41.84752,0
5681,-84.98169,44.46584,0
5682,-84.974614,42.243237,0
5683,-84.9727,30.911855,0
5684,-84.970221,45.758487,0
5685,-84.969046,39.801705,0
5686,-84.961533,35.79473,0
5687,-84.921942,34.137595,0
5688,-84.92,54.6,0
5689,-84.92,52.09,0
5690,-84.894557,37.647829,0
5691,-84.879966,45.197145,0
5692,-84.87161,45.420829,0
5693,-84.858419,38.135727,0
5694,-84.85,64.25,0
5695,-84.835866,46.178076,0
5696,-84.828071,41.548603,0
5697,-84.827692,44.289841,0
5698,-84.79598,42.78755,0
5699,-84.78692,36.544262,0
5700,-84.785443,39.205701,0
5701,-84.77,70.55,0
5702,-84.7557,44.77861,0
5703,-84.754735,35.391915,0
5704,-84.753188,35.891778,0
5705,-84.745765,42.523203,0
5706,-84.740483,37.820121,0
5707,-84.731795,39.511594,0
5708,-84.727578,43.454111,0
5709,-84.725692,39.000467,0
5710,-84.680261,41.700384,0
5711,-84.663875,45.016367,0
5712,-84.647042,40.099136,0
5713,-84.645006,34.025039,0
5714,-84.636339,42.964847,0
5715,-84.633012,33.753533,0
5716,-84.629945,44.167892,0
5717,-84.62,50.98,0
5718,-84.614939,45.332147,0
5719,-84.610744,33.383146,0
5720,-84.610596,45.541052,0
