,X_WGS84,Y_WGS84,liaasp
4558,-89.627084,44.592855,0
4559,-89.623305,44.950763,0
4560,-89.623204,48.402827,0
4561,-89.622745,42.276521,0
4562,-89.603554,39.694111,0
4563,-89.594697,30.328592,0
4564,-89.578468,43.776554,0
4565,-89.571151,43.078555,0
4566,-89.57,14.41,0
4567,-89.568462,43.367275,0
4568,-89.555344,45.498377,0
4569,-89.540896,48.143594,0
4570,-89.533405,45.990803,0
4571,-89.510602,41.648816,0
4572,-89.469343,44.207372,0
4573,-89.439754,32.335205,0
4574,-89.439547,37.586571,0
4575,-89.41,51.36,0
4576,-89.405424,37.785723,0
4577,-89.404208,48.564345,0
4578,-89.403881,31.344564,0
4579,-89.403581,30.928606,0
4580,-89.383427,46.660187,0
4581,-89.377822,42.094683,0
4582,-89.369188,40.986105,0
4583,-89.368868,40.794206,0
4584,-89.360082,48.315296,0
4585,-89.354582,42.730584,0
4586,-89.342356,44.040497,0
4587,-89.341168,43.704936,0
4588,-89.338408,39.2429,0
4589,-89.337747,41.846303,0
4590,-89.323574,43.469767,0
4591,-89.322545,41.211205,0
4592,-89.322237,42.940987,0
4593,-89.319753,34.582657,0
4594,-89.305153,36.059075,0
4595,-89.3,79.69,0
4596,-89.290433,43.197704,0
4597,-89.272541,44.544736,0
4598,-89.261573,32.202588,0
4599,-89.26,78.81,0
4600,-89.2574,35.497008,0
4601,-89.249008,36.434545,0
4602,-89.235689,42.350804,0
4603,-89.197953,45.444308,0
4604,-89.18,75.01,0
4605,-89.177385,33.025425,0
4606,-89.155038,45.669959,0
4607,-89.150497,45.234458,0
4608,-89.13339,40.34984,0
4609,-89.12999,42.07823,0
4610,-89.121117,31.074145,0
4611,-89.11,68.65,0
4612,-89.104689,44.320933,0
4613,-89.099732,42.83868,0
4614,-89.088897,38.964308,0
4615,-89.076744,48.489876,0
4616,-89.07,56.09,0
4617,-89.053027,40.810321,0
4618,-89.046019,30.682358,0
4619,-89.042849,35.131859,0
4620,-89.040675,38.301504,0
4621,-89.039645,34.946579,0
4622,-89.0361,41.311055,0
4623,-89.02296,43.891254,0
4624,-89.00942,43.302746,0
4625,-88.9973,42.480505,0
4626,-88.995668,31.514688,0
4627,-88.984127,45.819128,0
4628,-88.930223,42.189021,0
4629,-88.93,19.82,0
4630,-88.926361,40.504261,0
4631,-88.92,50.79,0
4632,-88.92,67.89,0
4633,-88.909481,39.869306,0
4634,-88.893732,46.491728,0
4635,-88.885861,37.359222,0
4636,-88.862948,44.115226,0
4637,-88.861481,41.767668,0
4638,-88.86,53.1,0
4639,-88.85381,41.538001,0
4640,-88.843964,42.623799,0
4641,-88.84,71.96,0
4642,-88.83486,30.563369,0
4643,-88.830672,43.005604,0
4644,-88.81194,30.38583,0
4645,-88.811205,39.543905,0
4646,-88.8075,34.03333,0
4647,-88.804574,48.368871,0
4648,-88.8,54.94,0
4649,-88.788972,33.26362,0
4650,-88.783103,38.046331,0
4651,-88.766831,35.395383,0
4652,-88.732296,35.045367,0
4653,-88.73,66.14,0
4654,-88.720494,37.071483,0
4655,-88.7042,44.378661,0
4656,-88.700797,41.320517,0
4657,-88.698098,33.543198,0
4658,-88.69,72.8,0
4659,-88.69,66.82,0
4660,-88.69,64.61,0
4661,-88.688628,37.796703,0
4662,-88.68,34.3,0
4663,-88.667004,41.986517,0
4664,-88.656553,44.788401,0
4665,-88.633456,42.839827,0
4666,-88.632281,46.567253,0
4667,-88.613904,36.789839,0
4668,-88.61,40.57,0
4669,-88.607386,41.641595,0
4670,-88.59475,47.233,0
4671,-88.58215,43.648783,0
4672,-88.574751,39.550237,0
4673,-88.573772,46.912604,0
4674,-88.567522,42.40616,0
4675,-88.5571,35.168639,0
4676,-88.541319,39.185441,0
4677,-88.539634,48.108864,0
4678,-88.533248,34.059447,0
4679,-88.522589,43.003209,0
4680,-88.5,49.5,0
4681,-88.491232,41.830543,0
4682,-88.480828,45.40735,0
4683,-88.473315,43.814994,0
4684,-88.459927,43.461257,0
4685,-88.427628,30.433975,0
4686,-88.423251,31.329631,0
4687,-88.423066,42.570809,0
4688,-88.42,75.12,0
4689,-88.397895,36.212533,0
4690,-88.367953,40.213045,0
4691,-88.35,79.42,0
4692,-88.343421,42.018901,0
4693,-88.316391,42.19652,0
4694,-88.315,32.73833,0
4695,-88.308638,43.256925,0
4696,-88.304576,41.698021,0
4697,-88.302772,38.24682,0
4698,-88.291791,41.450053,0
4699,-88.286077,49.02117,0
4700,-88.281022,38.041875,0
4701,-88.27249,30.821124,0
4702,-88.266962,47.377415,0
4703,-88.26639,33.07806,0
4704,-88.252386,44.274897,0
4705,-88.245856,40.922425,0
4706,-88.242124,41.236271,0
4707,-88.204937,40.405468,0
4708,-88.195737,40.053206,0
4709,-88.190427,43.642731,0
4710,-88.18815,42.351573,0
4711,-88.187152,32.59362,0
4712,-88.18045,30.618125,0
4713,-88.148217,39.403545,0
4714,-88.126485,49.354759,0
4715,-88.12076,44.529019,0
4716,-88.101277,40.686494,0
4717,-88.087303,30.248713,0
4718,-88.070693,42.989822,0
4719,-88.059738,41.927874,0
4720,-88.057494,35.462075,0
4721,-88.052729,35.757366,0
4722,-88.05,32.91667,0
4723,-88.043205,42.553378,0
4724,-88.04254,42.753707,0
4725,-88.03624,36.90159,0
4726,-88.034471,31.557929,0
4727,-88.02523,43.385587,0
4728,-88.025189,41.381209,0
4729,-88.021038,43.88457,0
4730,-88.002685,32.091099,0
4731,-87.999506,37.219402,0
4732,-87.99583,32.69389,0
4733,-87.994613,41.137532,0
4734,-87.992005,41.709122,0
4735,-87.971648,40.368193,0
4736,-87.97,52.32,0
4737,-87.958071,33.910438,0
4738,-87.917523,45.785334,0
4739,-87.914895,30.744242,0
4740,-87.906208,40.171301,0
4741,-87.892441,47.468857,0
4742,-87.886847,43.173012,0
4743,-87.880186,45.360842,0
4744,-87.848312,44.606002,0
4745,-87.841711,42.907751,0
4746,-87.84,72.41,0
4747,-87.83866,42.141489,0
4748,-87.828923,42.637028,0
4749,-87.821197,30.242042,0
4750,-87.82,34.68,0
4751,-87.816357,42.364395,0
4752,-87.816313,41.829788,0
4753,-87.81269,34.387664,0
4754,-87.808468,36.474489,0
4755,-87.794242,35.889513,0
4756,-87.782922,46.473219,0
4757,-87.78,81.21,0
4758,-87.776558,45.59462,0
4759,-87.776471,46.775996,0
4760,-87.746149,39.011995,0
4761,-87.723217,43.657449,0
4762,-87.722699,41.436476,0
4763,-87.70556,32.50639,0
4764,-87.7,66.29,0
4765,-87.66,73.29,0
4766,-87.657188,42.006356,0
4767,-87.656468,45.118572,0
4768,-87.63389,34.58833,0
4769,-87.625562,40.175091,0
4770,-87.61326,41.719645,0
4771,-87.589509,44.154075,0
4772,-87.550249,33.215794,0
4773,-87.55,70.67,0
4774,-87.548828,46.671081,0
4775,-87.536412,41.016866,0
4776,-87.528933,45.636289,0
4777,-87.520274,34.975392,0
4778,-87.495294,36.012068,0
4779,-87.488197,35.526642,0
4780,-87.47,51.02,0
4781,-87.47,49.84,0
4782,-87.468075,41.348698,0
4783,-87.460118,39.516713,0
4784,-87.45147,40.026467,0
4785,-87.437736,45.30933,0
4786,-87.432637,32.821499,0
4787,-87.43,53.8,0
4788,-87.43,71.92,0
4789,-87.418008,38.68909,0
4790,-87.40195,32.13611,0
4791,-87.376975,44.947747,0
4792,-87.366067,39.294808,0
4793,-87.36,54.98,0
4794,-87.36,74.93,0
4795,-87.350394,46.277358,0
4796,-87.346427,41.59337,0
4797,-87.304672,36.560142,0
4798,-87.285897,36.921422,0
4799,-87.272433,46.006717,0
4800,-87.263929,36.025297,0
4801,-87.23954,45.591301,0
4802,-87.2325,33.44056,0
4803,-87.211045,45.089197,0
4804,-87.208908,35.12187,0
4805,-87.181996,38.99293,0
4806,-87.152172,41.444036,0
4807,-87.129379,34.005819,0
4808,-87.127383,36.452457,0
4809,-87.125847,32.315533,0
4810,-87.114394,33.01255,0
4811,-87.092568,46.263252,0
4812,-87.045677,46.495045,0
4813,-87.042196,45.74138,0
4814,-87.04113,37.755052,0
4815,-87.02,36.08,0
4816,-87.011746,33.286613,0
4817,-86.984383,38.196895,0
4818,-86.969436,41.157435,0
4819,-86.953876,36.687556,0
4820,-86.94756,46.047185,0
4821,-86.893552,41.586385,0
4822,-86.888833,39.627005,0
4823,-86.874879,40.398559,0
4824,-86.874379,35.755161,0
4825,-86.873907,40.777777,0
4826,-86.860789,33.873418,0
4827,-86.831939,30.861273,0
4828,-86.78221,34.70131,0
4829,-86.769869,33.185216,0
4830,-86.748959,36.473794,0
4831,-86.743915,41.79393,0
4832,-86.74,52.4,0
4833,-86.74,14.79,0
4834,-86.726036,41.207312,0
4835,-86.72056,32.40556,0
4836,-86.718933,31.40623,0
4837,-86.71,49.27,0
4838,-86.70945,33.55167,0
4839,-86.67363,46.453804,0
4840,-86.578553,41.946724,0
4841,-86.572,39.278,0
4842,-86.57,33.85,0
4843,-86.56,73.45,0
4844,-86.537458,34.722136,0
4845,-86.533911,40.764636,0
4846,-86.53367,40.276377,0
4847,-86.532808,36.102176,0
4848,-86.512504,46.060693,0
4849,-86.507232,44.043516,0
4850,-86.5039,33.640092,0
4851,-86.496303,32.125945,0
4852,-86.470312,46.336435,0
4853,-86.467102,38.142423,0
4854,-86.465195,35.274088,0
4855,-86.450002,36.292851,0
4856,-86.440748,41.337679,0
4857,-86.42,54.99,0
4858,-86.397249,39.147526,0
4859,-86.355447,43.389827,0
4860,-86.35492,46.5565,0
4861,-86.349333,32.98083,0
4862,-86.33,81.4,0
4863,-86.306645,39.852616,0
4864,-86.304169,35.84861,0
4865,-86.29,49.99,0
4866,-86.282931,30.480415,0
4867,-86.2716,45.97603,0
4868,-86.267296,33.957384,0
4869,-86.265136,43.121253,0
4870,-86.25139,44.691781,0
4871,-86.25,71.24,0
4872,-86.245149,44.484974,0
4873,-86.238581,40.097635,0
4874,-86.234388,41.676782,0
4875,-86.220471,42.287684,0
4876,-86.218738,32.182013,0
4877,-86.21377,33.611173,0
4878,-86.204872,34.395186,0
4879,-86.196093,44.19855,0
4880,-86.186517,31.143492,0
4881,-86.18,51.36,0
4882,-86.168045,39.3559,0
4883,-86.14,37.55,0
4884,-86.14,74.89,0
4885,-86.129016,43.527734,0
4886,-86.100979,35.69883,0
4887,-86.100372,42.792997,0
4888,-86.03379,46.658548,0
4889,-86.030027,31.88464,0
4890,-86.02988,35.448644,0
4891,-86.024563,39.975924,0
4892,-86.020924,45.108319,0
4893,-86.017214,40.156672,0
4894,-86.011318,39.680348,0
4895,-86.007562,42.535296,0
4896,-85.973189,32.685039,0
4897,-85.966261,44.902888,0
4898,-85.961819,46.284248,0
4899,-85.93949,45.93225,0
4900,-85.936103,43.886112,0
4901,-85.927868,30.704325,0
4902,-85.921945,35.122908,0
4903,-85.912028,39.245308,0
4904,-85.911794,41.821953,0
4905,-85.8951,44.211924,0
4906,-85.884262,34.270712,0
4907,-85.882456,44.678442,0
4908,-85.86846,42.872455,0
4909,-85.863327,45.434324,0
4910,-85.841317,38.207475,0
4911,-85.838284,41.254145,0
4912,-85.835678,33.468697,0
4913,-85.834145,42.1062,0
4914,-85.827524,43.639019,0
4915,-85.8,53.31,0
4916,-85.78075,41.643836,0
4917,-85.765218,44.376241,0
4918,-85.756737,34.071767,0
4919,-85.746531,31.360903,0
4920,-85.72,76.99,0
4921,-85.719245,46.081504,0
4922,-85.709539,37.510311,0
4923,-85.698611,44.916599,0
4924,-85.69766,39.412803,0
4925,-85.675524,34.350826,0
4926,-85.675305,36.128621,0
4927,-85.660493,37.91921,0
4928,-85.655739,43.057619,0
4929,-85.64255,43.51863,0
4930,-85.632872,35.806988,0
4931,-85.601067,45.176358,0
4932,-85.585766,42.364747,0
4933,-85.583444,40.787792,0
4934,-85.573807,45.707856,0
4935,-85.57,49.92,0
4936,-85.566243,33.787501,0
4937,-85.556997,38.099117,0
4938,-85.548225,44.743562,0
4939,-85.531706,36.310061,0
4940,-85.53,64.8,0
4941,-85.523408,34.516663,0
4942,-85.511465,43.830754,0
4943,-85.508029,41.323898,0
4944,-85.506497,34.873333,0
4945,-85.49,79.84,0
4946,-85.47956,42.88697,0
4947,-85.478242,32.549575,0
4948,-85.476355,32.030967,0
4949,-85.470787,43.216226,0
4950,-85.461002,38.337654,0
4951,-85.458623,43.641417,0
4952,-85.434039,35.444527,0
4953,-85.427222,42.645555,0
4954,-85.4138,34.129367,0
4955,-85.41,48.81,0
4956,-85.368201,31.28915,0
4957,-85.362074,37.443756,0
4958,-85.361787,44.57533,0
4959,-85.361267,35.654232,0
4960,-85.35284,37.09215,0
4961,-85.309525,42.444542,0
4962,-85.300455,40.098913,0
4963,-85.265789,34.915677,0
4964,-85.26,67.73,0
4965,-85.254945,35.876153,0
4966,-85.229909,41.042135,0
4967,-85.227046,39.538229,0
4968,-85.222625,35.220668,0
4969,-85.22,75.08,0
4970,-85.219472,44.81438,0
4971,-85.209495,41.252801,0
4972,-85.177325,46.322858,0
4973,-85.171711,45.362976,0
4974,-85.163963,42.29878,0
4975,-85.144709,36.873212,0
4976,-85.127594,45.136086,0
4977,-85.101464,38.44692,0
4978,-85.09,12.91,0
4979,-85.085547,41.616242,0
4980,-85.081567,43.659734,0
4981,-85.060326,32.66699,0
4982,-85.053259,35.022742,0
4983,-85.008296,35.254581,0
4984,-85,44,0
4985,-84.99029,41.84752,0
4986,-84.98169,44.46584,0
4987,-84.9727,30.911855,0
4988,-84.970221,45.758487,0
4989,-84.969046,39.801705,0
4990,-84.941092,35.786788,0
4991,-84.937303,36.10875,0
4992,-84.934745,46.027815,0
4993,-84.921942,34.137595,0
4994,-84.92,54.6,0
4995,-84.92,52.09,0
4996,-84.894557,37.647829,0
4997,-84.879966,45.197145,0
4998,-84.858419,38.135727,0
4999,-84.85,64.25,0
5000,-84.845428,45.426167,0
5001,-84.828071,41.548603,0
5002,-84.827692,44.289841,0
5003,-84.801289,36.564453,0
5004,-84.79598,42.78755,0
5005,-84.77,70.55,0
5006,-84.7557,44.77861,0
5007,-84.754735,35.391915,0
5008,-84.753188,35.891778,0
5009,-84.750338,29.718101,0
5010,-84.745792,42.523364,0
5011,-84.740483,37.820121,0
5012,-84.727578,43.454111,0
5013,-84.725692,39.000467,0
5014,-84.695938,39.29773,0
5015,-84.682176,41.699011,0
5016,-84.672847,45.575319,0
5017,-84.663875,45.016367,0
5018,-84.650733,36.397888,0
5019,-84.647042,40.099136,0
5020,-84.645006,34.025039,0
5021,-84.636339,42.964847,0
5022,-84.633012,33.753533,0
5023,-84.622438,39.585631,0
5024,-84.62,50.98,0
5025,-84.614939,45.332147,0
5026,-84.610744,33.383146,0
5027,-84.597191,35.682477,0
5028,-84.589817,46.027327,0
5029,-84.568947,44.031375,0
5030,-84.566965,37.61916,0
5031,-84.557462,38.304028,0
5032,-84.547447,39.881008,0
5033,-84.54478,38.089278,0
5034,-84.543114,42.628071,0
5035,-84.506427,35.919462,0
5036,-84.486151,46.491463,0
5037,-84.48562,39.018359,0
5038,-84.4788,45.7318,0
5039,-84.46435,40.54543,0
5040,-84.46,69.3,0
5041,-84.46,68.31,0
5042,-84.455993,38.82335,0
5043,-84.453857,33.910488,0
5044,-84.448372,42.162728,0
5045,-84.42543,34.589354,0
5046,-84.424263,39.19683,0
5047,-84.418824,33.729706,0
5048,-84.410262,46.695287,0
5049,-84.40113,45.17029,0
5050,-84.394523,37.896176,0
5051,-84.39389,42.79171,0
5052,-84.389178,37.491986,0
5053,-84.38,75.08,0
5054,-84.35,48.05,0
5055,-84.303369,39.40872,0
5056,-84.30303,44.89117,0
5057,-84.296111,37.716111,0
5058,-84.295413,35.859399,0
5059,-84.294373,43.319084,0
5060,-84.290139,45.99805,0
5061,-84.277601,30.422655,0
5062,-84.253853,45.428642,0
5063,-84.25272,43.625573,0
5064,-84.242951,42.035725,0
5065,-84.23,79.8,0
5066,-84.227172,38.556922,0
5067,-84.216698,46.433354,0
5068,-84.200778,40.15033,0
5069,-84.193074,39.24232,0
5070,-84.179012,39.642356,0
5071,-84.176613,41.78755,0
5072,-84.165124,30.088991,0
5073,-84.161479,39.019053,0
5074,-84.16082,42.32899,0
5075,-84.152109,36.952148,0
5076,-84.149635,33.981097,0
5077,-84.130527,42.575234,0
5078,-84.121195,44.112452,0
5079,-84.12,48.93,0
5080,-84.104153,43.914781,0
5081,-84.092842,35.92928,0
5082,-84.07546,44.34184,0
5083,-84.07,53.42,0
5084,-84.07,13.46,0
5085,-84.057641,40.760278,0
5086,-84.050218,42.1526,0
5087,-84.04,50.03,0
5088,-83.996234,39.881195,0
5089,-83.99,9.77,0
5090,-83.98368,43.392567,0
5091,-83.978678,46.333482,0
5092,-83.97,64.5,0
5093,-83.96977,39.494728,0
5094,-83.94241,43.77209,0
5095,-83.940398,46.067491,0
5096,-83.938381,30.191048,0
5097,-83.924042,41.862318,0
5098,-83.915048,33.733388,0
5099,-83.914583,42.381951,0
5100,-83.91,78.15,0
5101,-83.909721,33.913433,0
5102,-83.89053,45.06683,0
5103,-83.89,47.18,0
5104,-83.871089,43.593269,0
5105,-83.86818,43.124753,0
5106,-83.845596,41.548526,0
5107,-83.834799,40.560185,0
5108,-83.834587,33.421282,0
5109,-83.812858,34.314612,0
5110,-83.773765,40.257766,0
5111,-83.754756,35.66216,0
5112,-83.75,67.63,0
5113,-83.746079,42.510852,0
5114,-83.74,52.51,0
5115,-83.7,70.44,0
5116,-83.687301,35.93949,0
5117,-83.683723,36.136619,0
5118,-83.675942,34.72468,0
5119,-83.66815,41.361854,0
5120,-83.665531,46.078649,0
5121,-83.6543,42.0631,0
5122,-83.63,71.24,0
5123,-83.626216,40.820484,0
5124,-83.625365,41.132722,0
5125,-83.620611,42.925684,0
5126,-83.610104,43.199196,0
5127,-83.608775,37.835735,0
5128,-83.60095,41.87287,0
5129,-83.59,68.65,0
5130,-83.583733,35.164803,0
5131,-83.582559,45.347369,0
5132,-83.572875,38.414809,0
5133,-83.55,72.49,0
5134,-83.542354,40.393919,0
5135,-83.535172,41.640883,0
5136,-83.531382,31.477349,0
5137,-83.485213,42.204762,0
5138,-83.464233,45.897539,0
5139,-83.457505,34.590408,0
5140,-83.453102,42.476481,0
5141,-83.451072,43.732239,0
5142,-83.447134,39.947218,0
5143,-83.435365,42.668241,0
5144,-83.425519,41.317167,0
5145,-83.421713,38.99762,0
5146,-83.420958,35.021672,0
5147,-83.410467,38.763114,0
5148,-83.405663,41.006228,0
5149,-83.382429,43.015926,0
5150,-83.35775,45.051124,0
5151,-83.324058,40.103072,0
5152,-83.30854,42.00227,0
5153,-83.277321,46.311002,0
5154,-83.256784,35.303074,0
5155,-83.247017,34.818695,0
5156,-83.24,79.54,0
5157,-83.23866,42.317269,0
5158,-83.229767,36.66503,0
5159,-83.21,73.14,0
5160,-83.21,75.2,0
5161,-83.209608,41.607496,0
5162,-83.196862,35.097358,0
5163,-83.183349,43.225982,0
5164,-83.165656,42.785275,0
5165,-83.158578,43.599097,0
5166,-83.145893,34.196745,0
5167,-83.134683,38.436819,0
5168,-83.13,51.55,0
5169,-83.13,53.99,0
5170,-83.107648,42.145639,0
5171,-83.077401,42.528628,0
5172,-83.075551,40.241082,0
5173,-83.07316,35.586019,0
5174,-83.060397,46.175377,0
5175,-83.055153,39.396629,0
5176,-83.050743,44.007823,0
5177,-83.023575,39.853837,0
5178,-83.013978,36.318242,0
5179,-82.98,64.61,0
5180,-82.963557,42.347172,0
5181,-82.94,81.67,0
5182,-82.938966,45.826999,0
5183,-82.920096,43.216732,0
5184,-82.915087,35.763755,0
5185,-82.883367,40.07614,0
5186,-82.849601,35.144962,0
5187,-82.848587,41.39265,0
5188,-82.831725,42.695671,0
5189,-82.83,49.38,0
5190,-82.83,48.13,0
5191,-82.824615,42.036077,0
5192,-82.823482,34.6707,0
5193,-82.81422,47.118545,0
5194,-82.81073,40.40089,0
5195,-82.79,71.81,0
5196,-82.768842,35.395587,0
5197,-82.757508,39.861555,0
5198,-82.75,76.95,0
5199,-82.75,50.72,0
5200,-82.747855,37.704487,0
5201,-82.736855,41.100903,0
5202,-82.724319,46.196147,0
5203,-82.713608,42.288571,0
5204,-82.712932,41.603215,0
5205,-82.64942,43.66196,0
5206,-82.647993,35.230361,0
5207,-82.647573,39.660757,0
5208,-82.644401,28.47277,0
5209,-82.6,67.35,0
5210,-82.6,75.31,0
5211,-82.586332,35.702858,0
5212,-82.578033,43.137583,0
5213,-82.572781,45.889167,0
5214,-82.566665,29.134174,0
5215,-82.555609,40.69924,0
5216,-82.554349,38.929745,0
5217,-82.544042,34.786206,0
5218,-82.525588,35.435045,0
5219,-82.524627,42.600068,0
5220,-82.509049,41.377796,0
5221,-82.5,71.16,0
5222,-82.491364,42.079021,0
5223,-82.482218,45.722579,0
5224,-82.421631,39.994549,0
5225,-82.42,72.65,0
5226,-82.408767,39.62678,0
5227,-82.404095,42.36995,0
5228,-82.352178,28.629688,0
5229,-82.336961,43.017807,0
5230,-82.336069,42.767998,0
5231,-82.332687,38.88367,0
5232,-82.326375,36.315234,0
5233,-82.318122,40.894253,0
5234,-82.316987,35.773113,0
5235,-82.30658,28.114061,0
5236,-82.298307,27.222069,0
5237,-82.293531,37.28629,0
5238,-82.293342,46.14437,0
5239,-82.281012,34.710614,0
5240,-82.269588,35.02554,0
5241,-82.269113,41.07091,0
5242,-82.250541,35.431482,0
5243,-82.241456,34.407842,0
5244,-82.227405,41.440735,0
5245,-82.198347,39.241925,0
5246,-82.18715,33.669138,0
5247,-82.169377,35.944088,0
5248,-82.143364,42.410408,0
5249,-82.1373,40.56607,0
5250,-82.12635,39.429253,0
5251,-82.111683,40.063907,0
5252,-82.105107,45.849364,0
5253,-82.103346,40.751616,0
5254,-82.1,81.44,0
5255,-82.079046,36.176231,0
5256,-82.065704,41.271736,0
5257,-82.041135,35.724608,0
5258,-82.022133,46.099514,0
5259,-82,43.1,0
5260,-81.998854,33.531348,0
5261,-81.969061,35.345463,0
5262,-81.941788,28.346753,0
5263,-81.938317,26.867058,0
5264,-81.936312,41.485978,0
5265,-81.92731,42.622843,0
5266,-81.909058,41.09742,0
5267,-81.90335,30.147761,0
5268,-81.853625,45.802177,0
5269,-81.846188,39.244869,0
5270,-81.84198,42.280975,0
5271,-81.835525,36.089536,0
5272,-81.822436,43.248235,0
5273,-81.810941,32.326525,0
5274,-81.80709,40.206059,0
5275,-81.803487,41.300759,0
5276,-81.79,75.01,0
5277,-81.769699,46.02781,0
5278,-81.762947,26.462333,0
5279,-81.736942,36.269288,0
5280,-81.727507,43.805093,0
5281,-81.718355,30.284612,0
5282,-81.71,50.35,0
5283,-81.692541,40.989659,0
5284,-81.68,51.71,0
5285,-81.65,49.27,0
5286,-81.65,72.84,0
5287,-81.646657,34.440593,0
5288,-81.633498,41.542625,0
5289,-81.628261,42.91884,0
5290,-81.619977,40.683193,0
5291,-81.590245,45.158449,0
5292,-81.589012,42.527778,0
5293,-81.581535,25.997968,0
5294,-81.577159,27.937739,0
5295,-81.571083,35.990095,0
5296,-81.565249,43.144264,0
5297,-81.565203,44.055003,0
5298,-81.5625,36.391667,0
5299,-81.557153,26.454283,0
5300,-81.556494,41.270282,0
5301,-81.54908,30.123047,0
5302,-81.54821,39.90816,0
5303,-81.486878,43.619072,0
5304,-81.482763,45.989717,0
5305,-81.481322,43.356875,0
5306,-81.480487,48.331714,0
5307,-81.479235,40.089192,0
5308,-81.463732,44.41775,0
5309,-81.441779,41.101445,0
5310,-81.415511,41.434825,0
5311,-81.406795,26.596438,0
5312,-81.406433,29.809864,0
5313,-81.388711,44.240083,0
5314,-81.37971,35.14393,0
5315,-81.365394,29.614594,0
5316,-81.360371,40.861814,0
5317,-81.338328,36.530872,0
5318,-81.335193,42.685491,0
5319,-81.3,71.5,0
5320,-81.3,47.44,0
5321,-81.292133,41.755723,0
5322,-81.28001,44.74001,0
5323,-81.263593,40.392014,0
5324,-81.259834,25.986959,0
5325,-81.249801,44.522545,0
5326,-81.225932,42.948533,0
5327,-81.193475,26.165175,0
5328,-81.180553,26.481175,0
5329,-81.180358,35.817422,0
5330,-81.178102,41.588791,0
5331,-81.161317,37.528337,0
5332,-81.157386,28.589218,0
5333,-81.150021,36.016022,0
5334,-81.15,81.29,0
5335,-81.145723,36.418689,0
5336,-81.133111,27.816333,0
5337,-81.118411,41.139574,0
5338,-81.11,70.48,0
5339,-81.089852,35.329729,0
5340,-81.0807,35.574217,0
5341,-81.07,77.94,0
5342,-81.052376,42.71202,0
5343,-81.023011,27.581822,0
5344,-81.014038,34.903961,0
5345,-81.011951,46.604722,0
5346,-81.010255,40.042506,0
5347,-80.998833,43.249153,0
5348,-80.990075,44.280563,0
5349,-80.964182,43.961513,0
5350,-80.951394,37.770347,0
5351,-80.950136,40.682316,0
5352,-80.934015,28.452434,0
5353,-80.931878,36.947425,0
5354,-80.93,78.62,0
5355,-80.928219,41.708104,0
5356,-80.885481,42.973423,0
5357,-80.85,50.26,0
5358,-80.822278,42.643678,0
5359,-80.804608,35.004179,0
5360,-80.77339,35.452688,0
5361,-80.746803,44.18875,0
5362,-80.736563,43.405128,0
5363,-80.721119,44.611851,0
5364,-80.719859,35.271576,0
5365,-80.719575,36.382328,0
5366,-80.710686,41.349285,0
5367,-80.70065,40.991746,0
5368,-80.679292,48.537553,0
5369,-80.678405,44.014247,0
5370,-80.654288,38.852888,0
5371,-80.645736,43.230581,0
5372,-80.612955,40.741887,0
5373,-80.605096,42.99119,0
5374,-80.596554,40.163227,0
5375,-80.565225,43.606945,0
5376,-80.559495,45.917988,0
5377,-80.51485,42.611085,0
5378,-80.50601,41.516515,0
5379,-80.503809,35.230743,0
5380,-80.457908,44.549858,0
5381,-80.441208,40.511295,0
5382,-80.430627,37.229148,0
5383,-80.423907,43.961093,0
5384,-80.420385,36.769706,0
5385,-80.418281,27.614652,0
5386,-80.396754,40.992802,0
5387,-80.361702,42.010384,0
5388,-80.349768,40.14097,0
5389,-80.349285,43.409765,0
5390,-80.343136,37.40417,0
5391,-80.319953,44.396994,0
5392,-80.319091,42.9234,0
5393,-80.309535,35.46141,0
5394,-80.3,22.41,0
5395,-80.297442,41.602396,0
5396,-80.28351,42.73882,0
5397,-80.265554,43.598423,0
5398,-80.261607,43.104566,0
5399,-80.255599,45.763122,0
5400,-80.212011,26.857627,0
5401,-80.211373,45.431566,0
5402,-80.210609,34.187717,0
5403,-80.210252,35.920329,0
5404,-80.2,71.24,0
5405,-80.168175,46.363563,0
5406,-80.162323,44.040273,0
5407,-80.160315,34.990814,0
5408,-80.126575,26.344803,0
5409,-80.114068,41.867583,0
5410,-80.099385,42.549609,0
5411,-80.075912,41.371914,0
5412,-80.075509,39.796401,0
5413,-80.054432,45.650818,0
5414,-80.05404,43.227493,0
5415,-80.05,79.04,0
5416,-80.041762,44.485894,0
5417,-80.036,43.462778,0
5418,-80.023762,39.246785,0
5419,-80.022148,40.486253,0
5420,-80.002967,41.698825,0
5421,-80.002328,40.971755,0
5422,-80.002241,37.202367,0
5423,-79.986956,45.018511,0
5424,-79.976044,42.127236,0
5425,-79.975267,35.317355,0
5426,-79.965461,38.933645,0
5427,-79.959074,39.624459,0
5428,-79.957483,44.749961,0
5429,-79.957369,35.818214,0
5430,-79.95537,40.258552,0
5431,-79.940031,36.74477,0
5432,-79.93,49.31,0
5433,-79.916535,43.923786,0
5434,-79.912943,45.206166,0
5435,-79.900231,38.388678,0
5436,-79.892947,40.77828,0
5437,-79.886817,44.135464,0
5438,-79.8646,43.648078,0
5439,-79.840797,34.191437,0
5440,-79.812521,45.426984,0
5441,-79.805522,43.366194,0
5442,-79.796784,46.045211,0
5443,-79.76293,41.972732,0
5444,-79.753365,36.514409,0
5445,-79.735015,36.13723,0
