,X_WGS84,Y_WGS84,liapun
4907,-87.9667,41.4333,0
4908,-87.958071,33.910438,0
4909,-87.914895,30.744242,0
4910,-87.905505,42.333607,0
4911,-87.892441,47.468857,0
4912,-87.887015,42.718044,0
4913,-87.886847,43.173012,0
4914,-87.881206,41.146161,0
4915,-87.87108,41.771891,0
4916,-87.856802,45.775705,0
4917,-87.848312,44.606002,0
4918,-87.841711,42.907751,0
4919,-87.84,72.41,0
4920,-87.83866,42.141489,0
4921,-87.821197,30.242042,0
4922,-87.82,34.68,0
4923,-87.815592,42.502854,0
4924,-87.81269,34.387664,0
4925,-87.794242,35.889513,0
4926,-87.793468,45.415783,0
4927,-87.78,81.21,0
4928,-87.776558,45.59462,0
4929,-87.776471,46.775996,0
4930,-87.75289,41.542237,0
4931,-87.746149,39.011995,0
4932,-87.736985,46.471577,0
4933,-87.723217,43.657449,0
4934,-87.70556,32.50639,0
4935,-87.7,66.29,0
4936,-87.691833,36.382328,0
4937,-87.66,73.29,0
4938,-87.63389,34.58833,0
4939,-87.633378,41.964222,0
4940,-87.625562,40.175091,0
4941,-87.61326,41.719645,0
4942,-87.602211,45.100353,0
4943,-87.589509,44.154075,0
4944,-87.550249,33.215794,0
4945,-87.55,70.67,0
4946,-87.520274,34.975392,0
4947,-87.495294,36.012068,0
4948,-87.490568,45.405205,0
4949,-87.47,51.02,0
4950,-87.47,49.84,0
4951,-87.468268,41.348689,0
4952,-87.460118,39.516713,0
4953,-87.45147,40.026467,0
4954,-87.43,53.8,0
4955,-87.43,71.92,0
4956,-87.429695,41.082143,0
4957,-87.42319,45.704947,0
4958,-87.418008,38.68909,0
4959,-87.408149,46.560055,0
4960,-87.40195,32.13611,0
4961,-87.376975,44.947747,0
4962,-87.365112,39.295342,0
4963,-87.36,54.98,0
4964,-87.36,74.93,0
4965,-87.352142,32.684392,0
4966,-87.350394,46.277358,0
4967,-87.346427,41.59337,0
4968,-87.339922,35.48163,0
4969,-87.303467,36.562195,0
4970,-87.285897,36.921422,0
4971,-87.272433,46.006717,0
4972,-87.263929,36.025297,0
4973,-87.2325,33.44056,0
4974,-87.208908,35.12187,0
4975,-87.194182,41.160989,0
4976,-87.181996,38.99293,0
4977,-87.152172,41.444036,0
4978,-87.129379,34.005819,0
4979,-87.125878,32.315742,0
4980,-87.119855,45.070528,0
4981,-87.092568,46.263252,0
4982,-87.062583,33.089019,0
4983,-87.043442,46.498371,0
4984,-87.04113,37.755052,0
4985,-87.02241,36.40344,0
4986,-87.02,36.08,0
4987,-87.011746,33.286613,0
4988,-87.010002,41.681119,0
4989,-86.984383,38.196895,0
4990,-86.975891,46.022301,0
4991,-86.953876,36.687556,0
4992,-86.888833,39.627005,0
4993,-86.874879,40.398559,0
4994,-86.874379,35.755161,0
4995,-86.873907,40.777777,0
4996,-86.863152,45.817062,0
4997,-86.860789,33.873418,0
4998,-86.831939,30.861273,0
4999,-86.78221,34.70131,0
5000,-86.767219,33.184574,0
5001,-86.748959,36.473794,0
5002,-86.743915,41.79393,0
5003,-86.74,52.4,0
5004,-86.74,14.79,0
5005,-86.724186,41.190374,0
5006,-86.72056,32.40556,0
5007,-86.718933,31.40623,0
5008,-86.71,49.27,0
5009,-86.70945,33.55167,0
5010,-86.67363,46.453804,0
5011,-86.578553,41.946724,0
5012,-86.572,39.278,0
5013,-86.57,33.85,0
5014,-86.56,73.45,0
5015,-86.538029,34.743793,0
5016,-86.533911,40.764636,0
5017,-86.53367,40.276377,0
5018,-86.512504,46.060693,0
5019,-86.507232,44.043516,0
5020,-86.5039,33.640092,0
5021,-86.496303,32.125945,0
5022,-86.470312,46.336435,0
5023,-86.469184,30.491836,0
5024,-86.467102,38.142423,0
5025,-86.465195,35.274088,0
5026,-86.450002,36.292851,0
5027,-86.440748,41.337679,0
5028,-86.42,54.99,0
5029,-86.419581,35.815018,0
5030,-86.404817,36.085114,0
5031,-86.397249,39.147526,0
5032,-86.359749,42.247615,0
5033,-86.35701,43.41668,0
5034,-86.35492,46.5565,0
5035,-86.349333,32.98083,0
5036,-86.33,81.4,0
5037,-86.316867,39.808041,0
5038,-86.29,49.99,0
5039,-86.2716,45.97603,0
5040,-86.267296,33.957384,0
5041,-86.265136,43.121253,0
5042,-86.25471,44.686764,0
5043,-86.25,71.24,0
5044,-86.245149,44.484974,0
5045,-86.238581,40.097635,0
5046,-86.234388,41.676782,0
5047,-86.218738,32.182013,0
5048,-86.21377,33.611173,0
5049,-86.204872,34.395186,0
5050,-86.196093,44.19855,0
5051,-86.186517,31.143492,0
5052,-86.18,51.36,0
5053,-86.168045,39.3559,0
5054,-86.14,37.55,0
5055,-86.14,74.89,0
5056,-86.129016,43.527734,0
5057,-86.100979,35.69883,0
5058,-86.100372,42.792997,0
5059,-86.098909,35.490333,0
5060,-86.058032,31.919103,0
5061,-86.03379,46.658548,0
5062,-86.029874,44.885947,0
5063,-86.024563,39.975924,0
5064,-86.020924,45.108319,0
5065,-86.017214,40.156672,0
5066,-86.011318,39.680348,0
5067,-85.9779,42.5485,0
5068,-85.973189,32.685039,0
5069,-85.969063,46.289262,0
5070,-85.93949,45.93225,0
5071,-85.936103,43.886112,0
5072,-85.927868,30.704325,0
5073,-85.921945,35.122908,0
5074,-85.912028,39.245308,0
5075,-85.891067,44.209726,0
5076,-85.884262,34.270712,0
5077,-85.883902,31.787928,0
5078,-85.882456,44.678442,0
5079,-85.863327,45.434324,0
5080,-85.838284,41.254145,0
5081,-85.835678,33.468697,0
5082,-85.835228,38.104461,0
5083,-85.831496,41.945905,0
5084,-85.827524,43.639019,0
5085,-85.8,53.31,0
5086,-85.78075,41.643836,0
5087,-85.777418,44.43001,0
5088,-85.756737,34.071767,0
5089,-85.75135,42.934208,0
5090,-85.746531,31.360903,0
5091,-85.739672,43.426086,0
5092,-85.73563,42.22286,0
5093,-85.72,76.99,0
5094,-85.719245,46.081504,0
5095,-85.709539,37.510311,0
5096,-85.698611,44.916599,0
5097,-85.69766,39.412803,0
5098,-85.675524,34.350826,0
5099,-85.660493,37.91921,0
5100,-85.636887,45.123687,0
5101,-85.633095,35.807658,0
5102,-85.618278,36.138083,0
5103,-85.585766,42.364747,0
5104,-85.583444,40.787792,0
5105,-85.573807,45.707856,0
5106,-85.57,49.92,0
5107,-85.566243,33.787501,0
5108,-85.556997,38.099117,0
5109,-85.548225,44.743562,0
5110,-85.531706,36.310061,0
5111,-85.53,64.8,0
5112,-85.523408,34.516663,0
5113,-85.511465,43.830754,0
5114,-85.506497,34.873333,0
5115,-85.501205,41.162681,0
5116,-85.49,79.84,0
5117,-85.478242,32.549575,0
5118,-85.476355,32.030967,0
5119,-85.470787,43.216226,0
5120,-85.461002,38.337654,0
5121,-85.458623,43.641417,0
5122,-85.452574,43.402941,0
5123,-85.434039,35.444527,0
5124,-85.427222,42.645555,0
5125,-85.4138,34.129367,0
5126,-85.41,48.81,0
5127,-85.368201,31.28915,0
5128,-85.361787,44.57533,0
5129,-85.361267,35.654232,0
5130,-85.360207,37.440059,0
5131,-85.35284,37.09215,0
5132,-85.341961,42.933643,0
5133,-85.309525,42.444542,0
5134,-85.300455,40.098913,0
5135,-85.275102,41.018241,0
5136,-85.265789,34.915677,0
5137,-85.26,67.73,0
5138,-85.242963,36.038459,0
5139,-85.228306,36.883404,0
5140,-85.227046,39.538229,0
5141,-85.222625,35.220668,0
5142,-85.22,75.08,0
5143,-85.219472,44.81438,0
5144,-85.209495,41.252801,0
5145,-85.178835,41.667555,0
5146,-85.171711,45.362976,0
5147,-85.16616,46.356224,0
5148,-85.163963,42.29878,0
5149,-85.127594,45.136086,0
5150,-85.101569,38.446963,0
5151,-85.09,12.91,0
5152,-85.081567,43.659734,0
5153,-85.060326,32.66699,0
5154,-85.053259,35.022742,0
5155,-85.008296,35.254581,0
5156,-85,44,0
5157,-84.99029,41.84752,0
5158,-84.98169,44.46584,0
5159,-84.9727,30.911855,0
5160,-84.970221,45.758487,0
5161,-84.969046,39.801705,0
5162,-84.961533,35.79473,0
5163,-84.937303,36.10875,0
5164,-84.934745,46.027815,0
5165,-84.921942,34.137595,0
5166,-84.92,54.6,0
5167,-84.92,52.09,0
5168,-84.894557,37.647829,0
5169,-84.879966,45.197145,0
5170,-84.858419,38.135727,0
5171,-84.85,64.25,0
5172,-84.845428,45.426167,0
5173,-84.828071,41.548603,0
5174,-84.827692,44.289841,0
5175,-84.818383,36.52191,0
5176,-84.785443,39.205701,0
5177,-84.77,70.55,0
5178,-84.7557,44.77861,0
5179,-84.754735,35.391915,0
5180,-84.753188,35.891778,0
5181,-84.750338,29.718101,0
5182,-84.745792,42.523364,0
5183,-84.740483,37.820121,0
5184,-84.727578,43.454111,0
5185,-84.725692,39.000467,0
5186,-84.680261,41.700384,0
5187,-84.672847,45.575319,0
5188,-84.663875,45.016367,0
5189,-84.650733,36.397888,0
5190,-84.647042,40.099136,0
5191,-84.63959,42.763096,0
5192,-84.636339,42.964847,0
5193,-84.633012,33.753533,0
5194,-84.629945,44.167892,0
5195,-84.622438,39.585631,0
5196,-84.62,50.98,0
5197,-84.614939,45.332147,0
5198,-84.610744,33.383146,0
5199,-84.597191,35.682477,0
5200,-84.589817,46.027327,0
5201,-84.588957,46.532093,0
5202,-84.566965,37.61916,0
5203,-84.557462,38.304028,0
5204,-84.547447,39.881008,0
5205,-84.54478,38.089278,0
5206,-84.513348,39.232768,0
5207,-84.506427,35.919462,0
5208,-84.497729,34.116944,0
5209,-84.48562,39.018359,0
5210,-84.4788,45.7318,0
5211,-84.46435,40.54543,0
5212,-84.46,69.3,0
5213,-84.46,68.31,0
5214,-84.455993,38.82335,0
5215,-84.453857,33.910488,0
5216,-84.448372,42.162728,0
5217,-84.42543,34.589354,0
5218,-84.420743,44.927807,0
5219,-84.418824,33.729706,0
5220,-84.410262,46.695287,0
5221,-84.394523,37.896176,0
5222,-84.39389,42.79171,0
5223,-84.389178,37.491986,0
5224,-84.388786,40.160294,0
5225,-84.38,75.08,0
5226,-84.35,48.05,0
5227,-84.303369,39.40872,0
5228,-84.294373,43.319084,0
5229,-84.29382,37.715205,0
5230,-84.290139,45.99805,0
5231,-84.272794,30.526311,0
5232,-84.26018,42.31378,0
5233,-84.253853,45.428642,0
5234,-84.25272,43.625573,0
5235,-84.242951,42.035725,0
5236,-84.237666,33.879043,0
5237,-84.23,79.8,0
5238,-84.228775,36.024608,0
5239,-84.227172,38.556922,0
5240,-84.225163,39.654872,0
5241,-84.223903,45.212709,0
5242,-84.216698,46.433354,0
5243,-84.193074,39.24232,0
5244,-84.176613,41.78755,0
5245,-84.165124,30.088991,0
5246,-84.161479,39.019053,0
5247,-84.152109,36.952148,0
5248,-84.130527,42.575234,0
5249,-84.121195,44.112452,0
5250,-84.12,48.93,0
5251,-84.104153,43.914781,0
5252,-84.089867,39.49707,0
5253,-84.07546,44.34184,0
5254,-84.07,53.42,0
5255,-84.07,13.46,0
5256,-84.057641,40.760278,0
5257,-84.050218,42.1526,0
5258,-84.04,50.03,0
5259,-84.010646,39.739276,0
5260,-83.99,9.77,0
5261,-83.98368,43.392567,0
5262,-83.978678,46.333482,0
5263,-83.97,64.5,0
5264,-83.94241,43.77209,0
5265,-83.940398,46.067491,0
5266,-83.938381,30.191048,0
5267,-83.938186,35.948055,0
5268,-83.93,81.71,0
5269,-83.924042,41.862318,0
5270,-83.915048,33.733388,0
5271,-83.91,78.15,0
5272,-83.909721,33.913433,0
5273,-83.89,47.18,0
5274,-83.871089,43.593269,0
5275,-83.86545,43.126258,0
5276,-83.849374,42.270061,0
5277,-83.849347,41.550592,0
5278,-83.834799,40.560185,0
5279,-83.834587,33.421282,0
5280,-83.825124,34.227503,0
5281,-83.773765,40.257766,0
5282,-83.766693,42.509163,0
5283,-83.754756,35.66216,0
5284,-83.753145,45.124625,0
5285,-83.75,67.63,0
5286,-83.74,52.51,0
5287,-83.7,70.44,0
5288,-83.688133,35.952616,0
5289,-83.683723,36.136619,0
5290,-83.675942,34.72468,0
5291,-83.668785,41.365897,0
5292,-83.667648,42.809504,0
5293,-83.6543,42.0631,0
5294,-83.63,71.24,0
5295,-83.626216,40.820484,0
5296,-83.625365,41.132722,0
5297,-83.623764,38.807733,0
5298,-83.610104,43.199196,0
5299,-83.608775,37.835735,0
5300,-83.60095,41.87287,0
5301,-83.595317,41.580169,0
5302,-83.59,68.65,0
5303,-83.583733,35.164803,0
5304,-83.572875,38.414809,0
5305,-83.55,72.49,0
5306,-83.542354,40.393919,0
5307,-83.531382,31.477349,0
5308,-83.485213,42.204762,0
5309,-83.476344,42.415549,0
5310,-83.46878,45.32742,0
5311,-83.464233,45.897539,0
5312,-83.457505,34.590408,0
5313,-83.447134,39.947218,0
5314,-83.435365,42.668241,0
5315,-83.43163,43.820294,0
5316,-83.425519,41.317167,0
5317,-83.421713,38.99762,0
5318,-83.420958,35.021672,0
5319,-83.405663,41.006228,0
5320,-83.382429,43.015926,0
5321,-83.375514,41.661618,0
5322,-83.35775,45.051124,0
5323,-83.324058,40.103072,0
5324,-83.30854,42.00227,0
5325,-83.277321,46.311002,0
5326,-83.247017,34.818695,0
5327,-83.24,79.54,0
5328,-83.23866,42.317269,0
5329,-83.229767,36.66503,0
5330,-83.21,73.14,0
5331,-83.21,75.2,0
5332,-83.20206,35.343412,0
5333,-83.18892,43.30368,0
5334,-83.165656,42.785275,0
5335,-83.158578,43.599097,0
5336,-83.145893,34.196745,0
5337,-83.138772,35.080772,0
5338,-83.134683,38.436819,0
5339,-83.13,51.55,0
5340,-83.13,53.99,0
5341,-83.07727,40.24234,0
5342,-83.077252,42.528621,0
5343,-83.07316,35.586019,0
5344,-83.060397,46.175377,0
5345,-83.050743,44.007823,0
5346,-83.03568,40.06087,0
5347,-83.02766,42.039089,0
5348,-83.023575,39.853837,0
5349,-83.013978,36.318242,0
5350,-82.991811,39.329648,0
5351,-82.98,64.61,0
5352,-82.966025,42.347225,0
5353,-82.938966,45.826999,0
5354,-82.920096,43.216732,0
5355,-82.915087,35.763755,0
5356,-82.898392,40.79878,0
5357,-82.849601,35.144962,0
5358,-82.848587,41.39265,0
5359,-82.835109,34.674507,0
5360,-82.831725,42.695671,0
5361,-82.83,49.38,0
5362,-82.83,48.13,0
5363,-82.829474,42.173525,0
5364,-82.81422,47.118545,0
5365,-82.81073,40.40089,0
5366,-82.79,71.81,0
5367,-82.768842,35.395587,0
5368,-82.757508,39.861555,0
5369,-82.75,76.95,0
5370,-82.75,50.72,0
5371,-82.747855,37.704487,0
5372,-82.736855,41.100903,0
5373,-82.724319,46.196147,0
5374,-82.712932,41.603215,0
5375,-82.656796,28.131247,0
5376,-82.64942,43.66196,0
5377,-82.647993,35.230361,0
5378,-82.644401,28.47277,0
5379,-82.60341,39.695966,0
5380,-82.6,67.35,0
5381,-82.6,75.31,0
5382,-82.586332,35.702858,0
5383,-82.578033,43.137583,0
5384,-82.566665,29.134174,0
5385,-82.555861,40.699335,0
5386,-82.554349,38.929745,0
5387,-82.544042,34.786206,0
5388,-82.535124,42.582573,0
5389,-82.5,71.16,0
5390,-82.491364,42.079021,0
5391,-82.482218,45.722579,0
5392,-82.473359,35.545234,0
5393,-82.462334,27.224244,0
5394,-82.421631,39.994549,0
5395,-82.42,72.65,0
5396,-82.402563,41.026275,0
5397,-82.401804,41.25201,0
5398,-82.401512,42.362305,0
5399,-82.352178,28.629688,0
5400,-82.336961,43.017807,0
5401,-82.336069,42.767998,0
5402,-82.332687,38.88367,0
5403,-82.316987,35.773113,0
5404,-82.30658,28.114061,0
5405,-82.293531,37.28629,0
5406,-82.281012,34.710614,0
5407,-82.269588,35.02554,0
5408,-82.254935,36.342888,0
5409,-82.250541,35.431482,0
5410,-82.241456,34.407842,0
5411,-82.233452,39.645719,0
5412,-82.227405,41.440735,0
5413,-82.198347,39.241925,0
5414,-82.18715,33.669138,0
5415,-82.169377,35.944088,0
5416,-82.151436,40.402242,0
5417,-82.143364,42.410408,0
5418,-82.12635,39.429253,0
5419,-82.103346,40.751616,0
5420,-82.1,81.44,0
5421,-82.093675,41.023342,0
5422,-82.079046,36.176231,0
5423,-82.073731,46.225762,0
5424,-82.070031,39.894911,0
5425,-82.053667,45.9567,0
5426,-82.041135,35.724608,0
5427,-82,43.1,0
5428,-81.998854,33.531348,0
5429,-81.969061,35.345463,0
5430,-81.941788,28.346753,0
5431,-81.938317,26.867058,0
5432,-81.926937,42.622772,0
5433,-81.917222,41.304271,0
5434,-81.90335,30.147761,0
5435,-81.853625,45.802177,0
5436,-81.84642,42.267335,0
5437,-81.846188,39.244869,0
5438,-81.835525,36.089536,0
5439,-81.822436,43.248235,0
5440,-81.810941,32.326525,0
5441,-81.80709,40.206059,0
5442,-81.797537,41.049022,0
5443,-81.79,75.01,0
5444,-81.787468,41.477814,0
5445,-81.769652,46.027633,0
5446,-81.762947,26.462333,0
5447,-81.743839,43.021231,0
5448,-81.736942,36.269288,0
5449,-81.718355,30.284612,0
5450,-81.71,50.35,0
5451,-81.70028,43.752472,0
5452,-81.681761,41.247037,0
5453,-81.68,51.71,0
5454,-81.671739,42.567484,0
5455,-81.65,49.27,0
5456,-81.65,72.84,0
5457,-81.646657,34.440593,0
5458,-81.619977,40.683193,0
5459,-81.581535,25.997968,0
5460,-81.577159,27.937739,0
5461,-81.575347,45.190028,0
5462,-81.565203,44.055003,0
5463,-81.5625,36.391667,0
5464,-81.557153,26.454283,0
5465,-81.54908,30.123047,0
5466,-81.54821,39.90816,0
5467,-81.5207,35.94196,0
5468,-81.495054,41.506397,0
5469,-81.486878,43.619072,0
5470,-81.482763,45.989717,0
5471,-81.481322,43.356875,0
5472,-81.480487,48.331714,0
5473,-81.479235,40.089192,0
5474,-81.463945,40.916717,0
5475,-81.461521,44.421825,0
5476,-81.441779,41.101445,0
5477,-81.438806,43.176409,0
5478,-81.42159,42.758127,0
5479,-81.410916,42.94221,0
5480,-81.406795,26.596438,0
5481,-81.406433,29.809864,0
5482,-81.37971,35.14393,0
5483,-81.338328,36.530872,0
5484,-81.321708,40.393021,0
5485,-81.320833,41.31059,0
5486,-81.3,71.5,0
5487,-81.3,47.44,0
5488,-81.292133,41.755723,0
5489,-81.28001,44.74001,0
5490,-81.262542,44.17432,0
5491,-81.259834,25.986959,0
5492,-81.249801,44.522545,0
5493,-81.241481,29.489775,0
5494,-81.193475,26.165175,0
5495,-81.180553,26.481175,0
5496,-81.180358,35.817422,0
5497,-81.161317,37.528337,0
5498,-81.160306,35.218413,0
5499,-81.159643,43.00311,0
5500,-81.157386,28.589218,0
5501,-81.14941,27.943467,0
5502,-81.146087,43.262257,0
5503,-81.145723,36.418689,0
5504,-81.12144,36.135119,0
5505,-81.118411,41.139574,0
5506,-81.11,70.48,0
5507,-81.0807,35.574217,0
5508,-81.07,77.94,0
5509,-81.054768,41.449213,0
5510,-81.052376,42.71202,0
5511,-81.023011,27.581822,0
5512,-81.014038,34.903961,0
5513,-81.011951,46.604722,0
5514,-81.010255,40.042506,0
5515,-80.990075,44.280563,0
5516,-80.98549,41.851657,0
5517,-80.964182,43.961513,0
5518,-80.962731,43.471714,0
5519,-80.951394,37.770347,0
5520,-80.950136,40.682316,0
5521,-80.934015,28.452434,0
5522,-80.931878,36.947425,0
5523,-80.93,78.62,0
5524,-80.885481,42.973423,0
5525,-80.873167,44.56233,0
5526,-80.85,50.26,0
5527,-80.822278,42.643678,0
5528,-80.809922,35.353196,0
5529,-80.804608,35.004179,0
5530,-80.746803,44.18875,0
5531,-80.719575,36.382328,0
5532,-80.710686,41.349285,0
5533,-80.70065,40.991746,0
5534,-80.679878,37.001372,0
5535,-80.679292,48.537553,0
5536,-80.678405,44.014247,0
5537,-80.654288,38.852888,0
5538,-80.645736,43.230581,0
5539,-80.61827,35.499834,0
5540,-80.612955,40.741887,0
5541,-80.605096,42.99119,0
5542,-80.596554,40.163227,0
5543,-80.5664,43.6093,0
5544,-80.559495,45.917988,0
5545,-80.51485,42.611085,0
5546,-80.503809,35.230743,0
5547,-80.464851,41.661325,0
5548,-80.457908,44.549858,0
5549,-80.441208,40.511295,0
5550,-80.430627,37.229148,0
5551,-80.427329,43.44775,0
5552,-80.424316,42.811481,0
5553,-80.423907,43.961093,0
5554,-80.418281,27.614652,0
5555,-80.394199,41.412845,0
5556,-80.389175,43.268755,0
5557,-80.361702,42.010384,0
5558,-80.349768,40.14097,0
5559,-80.347088,43.042303,0
5560,-80.343136,37.40417,0
5561,-80.319953,44.396994,0
5562,-80.316642,41.115292,0
5563,-80.309535,35.46141,0
5564,-80.3,22.41,0
5565,-80.298462,36.874934,0
5566,-80.275017,36.084513,0
5567,-80.265554,43.598423,0
5568,-80.255599,45.763122,0
5569,-80.212011,26.857627,0
5570,-80.210609,34.187717,0
5571,-80.2,71.24,0
5572,-80.187838,45.344609,0
5573,-80.168175,46.363563,0
5574,-80.160315,34.990814,0
5575,-80.16,81.25,0
5576,-80.145139,43.387762,0
5577,-80.142337,40.613185,0
5578,-80.128901,44.111274,0
5579,-80.128341,37.155372,0
5580,-80.126575,26.344803,0
5581,-80.123319,42.560944,0
5582,-80.114068,41.867583,0
5583,-80.076587,44.309832,0
5584,-80.075912,41.371914,0
5585,-80.075509,39.796401,0
5586,-80.054432,45.650818,0
5587,-80.051128,41.588655,0
5588,-80.05,79.04,0
5589,-80.045075,41.064889,0
5590,-80.023762,39.246785,0
5591,-79.976044,42.127236,0
5592,-79.975267,35.317355,0
5593,-79.97,40.32,0
5594,-79.963506,38.939277,0
5595,-79.959648,43.533703,0
5596,-79.957483,44.749961,0
5597,-79.957369,35.818214,0
5598,-79.940031,36.74477,0
5599,-79.93,49.31,0
5600,-79.922345,43.820434,0
5601,-79.912943,45.206166,0
5602,-79.900231,38.388678,0
5603,-79.892947,40.77828,0
5604,-79.86567,44.578439,0
5605,-79.840797,34.191437,0
5606,-79.836717,43.173653,0
5607,-79.812521,45.426984,0
5608,-79.80199,44.011666,0
5609,-79.799378,39.522117,0
5610,-79.796784,46.045211,0
5611,-79.783653,44.928253,0
5612,-79.766413,44.414279,0
5613,-79.765612,41.157907,0
5614,-79.76293,41.972732,0
5615,-79.76155,35.630169,0
5616,-79.753365,36.514409,0
5617,-79.735015,36.13723,0
5618,-79.703981,44.7484,0
5619,-79.701157,40.463733,0
5620,-79.698019,38.530239,0
5621,-79.681414,33.292385,0
5622,-79.680868,37.498811,0
5623,-79.68065,41.515362,0
5624,-79.66858,38.941169,0
5625,-79.668468,43.519056,0
5626,-79.636505,45.251122,0
5627,-79.624572,43.814773,0
5628,-79.588783,38.703895,0
5629,-79.57612,38.002261,0
5630,-79.57361,43.18784,0
5631,-79.55,50.34,0
5632,-79.548577,42.841873,0
5633,-79.544937,40.305832,0
5634,-79.528246,39.713218,0
5635,-79.524897,33.101836,0
5636,-79.49112,44.123872,0
5637,-79.476592,44.476775,0
5638,-79.475845,36.735875,0
5639,-79.442847,43.936955,0
5640,-79.44,48.43,0
5641,-79.431698,35.924935,0
5642,-79.426178,46.334473,0
5643,-79.42595,39.066748,0
5644,-79.412828,40.85452,0
5645,-79.389101,37.589181,0
5646,-79.370035,42.474333,0
5647,-79.366717,35.148137,0
5648,-79.32719,43.629379,0
5649,-79.325163,39.503278,0
5650,-79.32,79.92,0
5651,-79.292115,45.094441,0
5652,-79.250676,36.717293,0
5653,-79.240105,44.804416,0
5654,-79.239421,43.119416,0
5655,-79.233672,47.549495,0
5656,-79.23226,41.08118,0
5657,-79.223345,42.116995,0
5658,-79.221269,46.118369,0
5659,-79.219828,45.385042,0
5660,-79.206305,35.991713,0
5661,-79.203271,43.999558,0
5662,-79.2,44.283333,0
5663,-79.2,77.99,0
5664,-79.193655,43.816997,0
5665,-79.164315,44.521802,0
5666,-79.153678,39.693928,0
5667,-79.124216,40.59842,0
5668,-79.118569,37.987428,0
5669,-79.103464,41.330161,0
5670,-79.072472,35.833605,0
5671,-79.051591,35.264435,0
5672,-79.014362,41.954357,0
5673,-79.008157,42.867975,0
5674,-79.003076,44.697012,0
5675,-78.969261,44.118199,0
5676,-78.939964,45.286776,0
5677,-78.933269,44.870181,0
5678,-78.928062,43.084306,0
5679,-78.918687,36.069235,0
5680,-78.915379,43.880891,0
5681,-78.906901,40.057201,0
5682,-78.899054,40.295424,0
5683,-78.860503,38.433442,0
5684,-78.851417,36.243338,0
5685,-78.851284,42.674291,0
5686,-78.83975,41.09451,0
5687,-78.829809,46.298377,0
5688,-78.79,73.14,0
5689,-78.765047,44.40363,0
5690,-78.75457,45.492263,0
5691,-78.746643,42.943479,0
5692,-78.713918,38.126566,0
5693,-78.701121,41.946602,0
5694,-78.697987,35.793081,0
5695,-78.667821,36.974289,0
5696,-78.639389,37.400335,0
5697,-78.637378,41.727079,0
5698,-78.61822,44.646811,0
5699,-78.603766,44.257617,0
5700,-78.597715,36.695951,0
5701,-78.554595,42.742448,0
5702,-78.5545,40.683888,0
5703,-78.53482,45.016789,0
5704,-78.517144,39.98426,0
5705,-78.51033,43.973634,0
5706,-78.494955,37.797668,0
5707,-78.493495,35.936323,0
5708,-78.48513,43.374853,0
5709,-78.467889,38.059748,0
5710,-78.45312,43.111984,0
5711,-78.417267,38.543775,0
5712,-78.37346,44.38211,0
5713,-78.37,54.11,0
5714,-78.369908,37.55094,0
5715,-78.341758,44.56255,0
5716,-78.34,79.56,0
5717,-78.315362,39.070375,0
5718,-78.310666,40.248708,0
5719,-78.293778,44.777753,0
5720,-78.279362,36.092211,0
5721,-78.273041,37.176174,0
5722,-78.268504,33.983057,0
5723,-78.264789,45.537156,0
5724,-78.26,81.99,0
5725,-78.25362,42.39229,0
5726,-78.253077,40.851886,0
5727,-78.240441,41.79108,0
5728,-78.234489,42.597806,0
5729,-78.202997,44.191265,0
5730,-78.168582,38.891437,0
5731,-78.142623,34.414921,0
5732,-78.141185,44.014908,0
5733,-78.11,53.15,0
5734,-78.05843,44.368913,0
5735,-78.051437,36.68099,0
5736,-78.051162,37.820611,0
5737,-78.023742,38.466367,0
5738,-78.02,49.57,0
5739,-78.017886,40.499595,0
5740,-78.008286,42.133397,0
5741,-77.990092,44.867041,0
5742,-77.99,71.01,0
5743,-77.980278,41.886645,0
5744,-77.948928,43.214213,0
5745,-77.92482,45.20023,0
5746,-77.918622,44.209157,0
5747,-77.90362,44.667882,0
5748,-77.88,50.68,0
5749,-77.875013,38.973837,0
5750,-77.873518,38.222391,0
5751,-77.862109,40.782084,0
5752,-77.829923,42.765356,0
5753,-77.805664,39.486167,0
5754,-77.801579,38.781359,0
5755,-77.8,48.13,0
5756,-77.794563,38.576983,0
5757,-77.77434,38.027074,0
5758,-77.767818,42.287402,0
5759,-77.766111,34.248611,0
5760,-77.765804,45.052643,0
5761,-77.76,47.06,0
5762,-77.708382,43.310724,0
5763,-77.700378,44.096806,0
5764,-77.67896,37.411412,0
5765,-77.651756,42.107909,0
5766,-77.650243,42.95697,0
5767,-77.65,82.32,0
5768,-77.644775,41.028011,0
5769,-77.644028,34.581722,0
5770,-77.63,54.12,0
5771,-77.616424,43.141096,0
5772,-77.581412,45.43471,0
5773,-77.562146,39.109664,0
5774,-77.553195,39.431672,0
5775,-77.53649,38.623941,0
5776,-77.534713,38.832623,0
5777,-77.530637,44.4449,0
5778,-77.53,52.2,0
5779,-77.489489,43.988406,0
5780,-77.470774,37.524284,0
5781,-77.468923,37.27932,0
5782,-77.46882,39.622485,0
5783,-77.465217,44.627322,0
5784,-77.458225,40.154702,0
5785,-77.423294,44.255113,0
5786,-77.419348,42.822079,0
5787,-77.379734,35.814533,0
5788,-77.360623,38.972597,0
5789,-77.340745,42.179695,0
5790,-77.31,54.9,0
5791,-77.31,58.75,0
5792,-77.31,46.83,0
5793,-77.306546,43.073824,0
5794,-77.292726,39.285599,0
