,X_WGS84,Y_WGS84,dalpur
4630,-92.464071,34.684046,0
4631,-92.462499,45.641771,0
4632,-92.435247,42.74402,0
4633,-92.419385,35.143413,0
4634,-92.395613,45.181808,0
4635,-92.389514,46.872764,0
4636,-92.370587,36.077659,0
4637,-92.350205,38.840733,0
4638,-92.335252,43.987114,0
4639,-92.315697,34.974462,0
4640,-92.31,73.45,0
4641,-92.290762,44.512951,0
4642,-92.287338,39.009325,0
4643,-92.274517,47.556266,0
4644,-92.272357,46.661169,0
4645,-92.259829,45.37994,0
4646,-92.257942,34.705945,0
4647,-92.233375,38.587038,0
4648,-92.23,66.06,0
4649,-92.219213,35.548307,0
4650,-92.219165,32.298049,0
4651,-92.203179,43.544308,0
4652,-92.18957,48.149933,0
4653,-92.180774,36.419492,0
4654,-92.15,68.49,0
4655,-92.147645,47.851534,0
4656,-92.12,51.4,0
4657,-92.12,79.73,0
4658,-92.107417,46.011133,0
4659,-92.092815,36.233012,0
4660,-92.087214,37.768014,0
4661,-92.086266,42.867405,0
4662,-92.078263,41.520345,0
4663,-92.07,17.77,0
4664,-92.058733,47.09028,0
4665,-92.050327,32.604877,0
4666,-92.049518,44.056501,0
4667,-92.042698,42.211092,0
4668,-92.041576,43.10745,0
4669,-92.04,55.7,0
4670,-92.039414,44.330069,0
4671,-92.029665,44.562092,0
4672,-92.022055,30.103131,0
4673,-92.01613,34.234705,0
4674,-92.008423,32.368421,0
4675,-92.0065,46.703175,0
4676,-91.996108,38.950008,0
4677,-91.994139,35.513739,0
4678,-91.98483,33.5802,0
4679,-91.977037,46.882717,0
4680,-91.96,65.37,0
4681,-91.951393,47.46661,0
4682,-91.943009,46.151547,0
4683,-91.925438,35.06717,0
4684,-91.92,76.07,0
4685,-91.919477,43.796562,0
4686,-91.91638,43.405136,0
4687,-91.856005,47.912622,0
4688,-91.850722,37.531272,0
4689,-91.85,64.73,0
4690,-91.848449,44.987343,0
4691,-91.836892,44.17007,0
4692,-91.816443,37.8519,0
4693,-91.80647,38.051708,0
4694,-91.77,80.56,0
4695,-91.759998,42.081327,0
4696,-91.757962,31.805154,0
4697,-91.750486,47.684484,0
4698,-91.724739,41.723951,0
4699,-91.696618,47.306811,0
4700,-91.688536,36.275455,0
4701,-91.64095,43.56565,0
4702,-91.636812,46.165142,0
4703,-91.635439,40.521151,0
4704,-91.62,69.14,0
4705,-91.618987,48.017108,0
4706,-91.600871,49.444572,0
4707,-91.597438,34.780836,0
4708,-91.592618,42.673032,0
4709,-91.58922,43.999472,0
4710,-91.587967,46.691942,0
4711,-91.581592,44.755889,0
4712,-91.573097,43.76628,0
4713,-91.564258,41.849341,0
4714,-91.554974,46.490789,0
4715,-91.54,73.56,0
4716,-91.502003,38.860909,0
4717,-91.491809,45.70914,0
4718,-91.491472,32.48618,0
4719,-91.482071,36.1658,0
4720,-91.479999,42.348679,0
4721,-91.477684,47.148751,0
4722,-91.458772,47.737031,0
4723,-91.44217,37.154442,0
4724,-91.397025,44.917255,0
4725,-91.39,67.05,0
4726,-91.39,54.71,0
4727,-91.362655,44.483033,0
4728,-91.357187,37.991741,0
4729,-91.351919,41.665622,0
4730,-91.351109,30.783349,0
4731,-91.35,56.69,0
4732,-91.35,78.66,0
4733,-91.348678,43.510463,0
4734,-91.340381,40.403888,0
4735,-91.335948,38.383146,0
4736,-91.311573,35.639628,0
4737,-91.292722,41.226225,0
4738,-91.291789,46.208329,0
4739,-91.283754,43.738911,0
4740,-91.271314,35.214952,0
4741,-91.258673,33.630595,0
4742,-91.251352,43.9215,0
4743,-91.233189,40.616886,0
4744,-91.226783,46.62028,0
4745,-91.224533,36.317683,0
4746,-91.210756,47.392601,0
4747,-91.21,80.03,0
4748,-91.21,75.55,0
4749,-91.200243,37.11555,0
4750,-91.183199,43.091041,0
4751,-91.159072,38.697717,0
4752,-91.145578,44.911707,0
4753,-91.1401,43.376888,0
4754,-91.131828,49.260047,0
4755,-91.129366,30.48309,0
4756,-91.121512,42.921016,0
4757,-91.11865,36.082085,0
4758,-91.090031,41.326871,0
4759,-91.085686,42.47443,0
4760,-91.069489,44.582312,0
4761,-91.05,68,0
4762,-91.039417,43.59051,0
4763,-91.023112,42.736337,0
4764,-91.016804,39.185324,0
4765,-91.013478,41.587308,0
4766,-91.012432,43.837751,0
4767,-90.985975,44.378811,0
4768,-90.983907,47.487119,0
4769,-90.98,15.26,0
4770,-90.942265,30.702699,0
4771,-90.94,53.53,0
4772,-90.921084,43.034579,0
4773,-90.920928,46.351617,0
4774,-90.920083,39.019506,0
4775,-90.901479,37.015107,0
4776,-90.883472,46.568848,0
4777,-90.880724,48.168574,0
4778,-90.866952,44.111437,0
4779,-90.866617,40.106964,0
4780,-90.861337,46.814962,0
4781,-90.86,64.84,0
4782,-90.86,52.39,0
4783,-90.825279,41.432966,0
4784,-90.824865,38.475442,0
4785,-90.771891,43.427441,0
4786,-90.750818,40.437627,0
4787,-90.741712,44.301432,0
4788,-90.741146,37.563835,0
4789,-90.74,51.22,0
4790,-90.719154,38.736468,0
4791,-90.713617,47.662723,0
4792,-90.708167,35.776677,0
4793,-90.667326,42.155311,0
4794,-90.66,55.77,0
4795,-90.634558,43.611267,0
4796,-90.633654,42.461771,0
4797,-90.621848,44.056863,0
4798,-90.560262,38.526221,0
4799,-90.558123,39.84525,0
4800,-90.551784,38.201885,0
4801,-90.543043,38.980939,0
4802,-90.535685,43.194805,0
4803,-90.512947,31.738347,0
4804,-90.511088,41.436631,0
4805,-90.498381,43.363305,0
4806,-90.495452,38.704517,0
4807,-90.488587,37.50045,0
4808,-90.476885,42.726097,0
4809,-90.440762,47.730136,0
4810,-90.436874,46.562172,0
4811,-90.43,18.72,0
4812,-90.411668,35.724235,0
4813,-90.400597,41.588547,0
4814,-90.395358,42.40189,0
4815,-90.39,16.41,0
4816,-90.36,79.61,0
4817,-90.344567,40.825772,0
4818,-90.3287,40.312962,0
4819,-90.319068,43.941416,0
4820,-90.304977,32.366684,0
4821,-90.292445,38.774534,0
4822,-90.29,66.52,0
4823,-90.283235,44.584501,0
4824,-90.247772,39.755183,0
4825,-90.2324,37.830197,0
4826,-90.229125,43.194442,0
4827,-90.194237,44.151772,0
4828,-90.19,75.08,0
4829,-90.182442,44.337017,0
4830,-90.175271,41.346596,0
4831,-90.157923,42.129217,0
4832,-90.1296,43.025478,0
4833,-90.113153,36.722037,0
4834,-90.112716,41.922592,0
4835,-90.1,64.88,0
4836,-90.099256,38.912039,0
4837,-90.09501,43.593614,0
4838,-90.079772,29.981488,0
4839,-90.069814,40.187856,0
4840,-90.056668,38.573263,0
4841,-90.056302,42.450425,0
4842,-90.053656,43.797939,0
4843,-90.048976,40.574764,0
4844,-90.035924,30.351366,0
4845,-90.031661,35.343624,0
4846,-90.03,78.93,0
4847,-90.02,49.8,0
4848,-89.998744,40.364754,0
4849,-89.98902,30.880329,0
4850,-89.98795,38.214526,0
4851,-89.975351,38.744563,0
4852,-89.97072,44.046812,0
4853,-89.966899,39.214227,0
4854,-89.964504,42.776184,0
4855,-89.941516,35.142902,0
4856,-89.91684,43.152482,0
4857,-89.904299,43.3435,0
4858,-89.879858,30.054556,0
4859,-89.871047,42.951138,0
4860,-89.859307,34.075265,0
4861,-89.85499,42.161002,0
4862,-89.84701,43.885856,0
4863,-89.840108,39.973736,0
4864,-89.835174,34.408498,0
4865,-89.83,54.49,0
4866,-89.82913,30.313953,0
4867,-89.827942,41.454528,0
4868,-89.816666,43.675446,0
4869,-89.813263,33.772278,0
4870,-89.800584,40.82304,0
4871,-89.79,80.07,0
4872,-89.771527,40.522763,0
4873,-89.762561,43.484799,0
4874,-89.746826,46.712233,0
4875,-89.744316,44.33717,0
4876,-89.69559,38.766194,0
4877,-89.687967,46.232853,0
4878,-89.672548,35.266293,0
4879,-89.64,66.92,0
4880,-89.639116,40.693535,0
4881,-89.637471,43.983473,0
4882,-89.63076,39.870965,0
4883,-89.630538,42.782513,0
4884,-89.628563,43.033423,0
4885,-89.628193,41.643226,0
4886,-89.627084,44.592855,0
4887,-89.623305,44.950763,0
4888,-89.623204,48.402827,0
4889,-89.622745,42.276521,0
4890,-89.594697,30.328592,0
4891,-89.589922,35.107106,0
4892,-89.578468,43.776554,0
4893,-89.57,14.41,0
4894,-89.568462,43.367275,0
4895,-89.555344,45.498377,0
4896,-89.540896,48.143594,0
4897,-89.533405,45.990803,0
4898,-89.441029,32.33654,0
4899,-89.439547,37.586571,0
4900,-89.435683,44.295925,0
4901,-89.41,51.36,0
4902,-89.405424,37.785723,0
4903,-89.404208,48.564345,0
4904,-89.403881,31.344564,0
4905,-89.403581,30.928606,0
4906,-89.393288,43.182483,0
4907,-89.385257,46.658782,0
4908,-89.377822,42.094683,0
4909,-89.375412,41.905297,0
4910,-89.369188,40.986105,0
4911,-89.360082,48.315296,0
4912,-89.354582,42.730584,0
4913,-89.338408,39.2429,0
4914,-89.323788,41.208041,0
4915,-89.323574,43.469767,0
4916,-89.319753,34.582657,0
4917,-89.3102,40.773653,0
4918,-89.306531,41.687307,0
4919,-89.305153,36.059075,0
4920,-89.3,79.69,0
4921,-89.276642,42.990951,0
4922,-89.272541,44.544736,0
4923,-89.266883,44.069976,0
4924,-89.261573,32.202588,0
4925,-89.26,78.81,0
4926,-89.2574,35.497008,0
4927,-89.25618,42.343697,0
4928,-89.249008,36.434545,0
4929,-89.218439,37.869929,0
4930,-89.197953,45.444308,0
4931,-89.18,75.01,0
4932,-89.177385,33.025425,0
4933,-89.163108,43.254033,0
4934,-89.156006,40.635102,0
4935,-89.155038,45.669959,0
4936,-89.150497,45.234458,0
4937,-89.13339,40.34984,0
4938,-89.129973,42.078385,0
4939,-89.121117,31.074145,0
4940,-89.11,68.65,0
4941,-89.104689,44.320933,0
4942,-89.099732,42.83868,0
4943,-89.089019,38.963763,0
4944,-89.07,56.09,0
4945,-89.053027,40.810321,0
4946,-89.046019,30.682358,0
4947,-89.042849,35.131859,0
4948,-89.040675,38.301504,0
4949,-89.039645,34.946579,0
4950,-89.037344,41.310981,0
4951,-89.027722,43.823389,0
4952,-89.016377,42.658853,0
4953,-89.014534,39.823401,0
4954,-89.008011,41.723977,0
4955,-88.9973,42.480505,0
4956,-88.994589,31.514003,0
4957,-88.984127,45.819128,0
4958,-88.974773,40.530617,0
4959,-88.942584,43.17348,0
4960,-88.93,19.82,0
4961,-88.92,50.79,0
4962,-88.92,67.89,0
4963,-88.909432,37.809559,0
4964,-88.908005,48.542887,0
4965,-88.897184,42.287933,0
4966,-88.893732,46.491728,0
4967,-88.885861,37.359222,0
4968,-88.862948,44.115226,0
4969,-88.86,53.1,0
4970,-88.85381,41.538001,0
4971,-88.84,71.96,0
4972,-88.83486,30.563369,0
4973,-88.830672,43.005604,0
4974,-88.811205,39.543905,0
4975,-88.804574,48.368871,0
4976,-88.8,54.94,0
4977,-88.789305,41.371937,0
4978,-88.788972,33.26362,0
4979,-88.787543,42.02425,0
4980,-88.783103,38.046331,0
4981,-88.766831,35.395383,0
4982,-88.762087,34.285436,0
4983,-88.744761,42.798694,0
4984,-88.737086,33.506535,0
4985,-88.732362,41.822595,0
4986,-88.732296,35.045367,0
4987,-88.73,66.14,0
4988,-88.720494,37.071483,0
4989,-88.707717,30.350164,0
4990,-88.69,72.8,0
4991,-88.69,66.82,0
4992,-88.69,64.61,0
4993,-88.688628,37.796703,0
4994,-88.656553,44.788401,0
4995,-88.632281,46.567253,0
4996,-88.624438,44.139069,0
4997,-88.613904,36.789839,0
4998,-88.61,40.57,0
4999,-88.607999,40.745277,0
5000,-88.607386,41.641595,0
5001,-88.605877,43.473145,0
5002,-88.59825,42.283987,0
5003,-88.58215,43.648783,0
5004,-88.574751,39.550237,0
5005,-88.547052,44.303402,0
5006,-88.541319,39.185441,0
5007,-88.539634,48.108864,0
5008,-88.533248,34.059447,0
5009,-88.52512,47.02826,0
5010,-88.517363,35.042545,0
5011,-88.5,49.5,0
5012,-88.480828,45.40735,0
5013,-88.473315,43.814994,0
5014,-88.457125,42.830895,0
5015,-88.448738,41.915634,0
5016,-88.428183,41.326707,0
5017,-88.427628,30.433975,0
5018,-88.423251,31.329631,0
5019,-88.423066,42.570809,0
5020,-88.42,75.12,0
5021,-88.401505,47.227425,0
5022,-88.397895,36.212533,0
5023,-88.35,79.42,0
5024,-88.344535,42.290232,0
5025,-88.331394,40.084506,0
5026,-88.310142,42.07853,0
5027,-88.308638,43.256925,0
5028,-88.302772,38.24682,0
5029,-88.290823,44.169792,0
5030,-88.286077,49.02117,0
5031,-88.281022,38.041875,0
5032,-88.27249,30.821124,0
5033,-88.266962,47.377415,0
5034,-88.245856,40.922425,0
5035,-88.23272,41.699792,0
5036,-88.22,49.22,0
5037,-88.204937,40.405468,0
5038,-88.192369,42.493415,0
5039,-88.190438,43.642722,0
5040,-88.187152,32.59362,0
5041,-88.18045,30.618125,0
5042,-88.177755,41.507063,0
5043,-88.170133,43.075007,0
5044,-88.169044,45.841248,0
5045,-88.165724,41.198337,0
5046,-88.164608,39.474562,0
5047,-88.133117,44.516553,0
5048,-88.13295,43.423948,0
5049,-88.119716,36.944814,0
5050,-88.114508,42.25892,0
5051,-88.101277,40.686494,0
5052,-88.087303,30.248713,0
5053,-88.072983,32.864522,0
5054,-88.059738,41.927874,0
5055,-88.057494,35.462075,0
5056,-88.052729,35.757366,0
5057,-88.04254,42.753707,0
5058,-88.034471,31.557929,0
5059,-88.016048,43.203401,0
5060,-88.012828,41.755941,0
5061,-88.002685,32.091099,0
5062,-87.999506,37.219402,0
5063,-87.983875,40.063399,0
5064,-87.978239,42.558623,0
5065,-87.977637,43.80614,0
5066,-87.971648,40.368193,0
5067,-87.97,52.32,0
5068,-87.958071,33.910438,0
5069,-87.917523,45.785334,0
5070,-87.914895,30.744242,0
5071,-87.905505,42.333607,0
5072,-87.898187,42.990634,0
5073,-87.892441,47.468857,0
5074,-87.886556,41.145277,0
5075,-87.880186,45.360842,0
5076,-87.856357,42.11212,0
5077,-87.848312,44.606002,0
5078,-87.84,72.41,0
5079,-87.829993,41.860929,0
5080,-87.821197,30.242042,0
5081,-87.81269,34.387664,0
5082,-87.808468,36.474489,0
5083,-87.805194,43.496957,0
5084,-87.794242,35.889513,0
5085,-87.793512,42.724596,0
5086,-87.782922,46.473219,0
5087,-87.78,81.21,0
5088,-87.776558,45.59462,0
5089,-87.776471,46.775996,0
5090,-87.753232,34.659043,0
5091,-87.746149,39.011995,0
5092,-87.746033,40.214988,0
5093,-87.723217,43.657449,0
5094,-87.722699,41.436476,0
5095,-87.7,66.29,0
5096,-87.66,73.29,0
5097,-87.657188,42.006356,0
5098,-87.656468,45.118572,0
5099,-87.641136,41.074785,0
5100,-87.61326,41.719645,0
5101,-87.600145,40.031814,0
5102,-87.589509,44.154075,0
5103,-87.550249,33.215794,0
5104,-87.55,70.67,0
5105,-87.548828,46.671081,0
5106,-87.520274,34.975392,0
5107,-87.495294,36.012068,0
5108,-87.490568,45.405205,0
5109,-87.488197,35.526642,0
5110,-87.47,51.02,0
5111,-87.47,49.84,0
5112,-87.468102,41.348432,0
5113,-87.460118,39.516713,0
5114,-87.434106,46.291021,0
5115,-87.43,53.8,0
5116,-87.43,71.92,0
5117,-87.42319,45.704947,0
5118,-87.376975,44.947747,0
5119,-87.365112,39.295342,0
5120,-87.36,54.98,0
5121,-87.36,74.93,0
5122,-87.352142,32.684392,0
5123,-87.304672,36.560142,0
5124,-87.285897,36.921422,0
5125,-87.274135,41.619737,0
5126,-87.272433,46.006717,0
5127,-87.263929,36.025297,0
5128,-87.23954,45.591301,0
5129,-87.229388,33.854333,0
5130,-87.211045,45.089197,0
5131,-87.208908,35.12187,0
5132,-87.181996,38.99293,0
5133,-87.152172,41.444036,0
5134,-87.129379,34.005819,0
5135,-87.128392,33.286951,0
5136,-87.125878,32.315742,0
5137,-87.114394,33.01255,0
5138,-87.092568,46.263252,0
5139,-87.043442,46.498371,0
5140,-87.04113,37.755052,0
5141,-87.02241,36.40344,0
5142,-87.02,36.08,0
5143,-86.984383,38.196895,0
5144,-86.969436,41.157435,0
5145,-86.953876,36.687556,0
5146,-86.932988,46.032791,0
5147,-86.899645,33.166079,0
5148,-86.888833,39.627005,0
5149,-86.878626,41.601148,0
5150,-86.874879,40.398559,0
5151,-86.874379,35.755161,0
5152,-86.873907,40.777777,0
5153,-86.866044,45.782292,0
5154,-86.860789,33.873418,0
5155,-86.831939,30.861273,0
5156,-86.78221,34.70131,0
5157,-86.76181,33.321651,0
5158,-86.748959,36.473794,0
5159,-86.743915,41.79393,0
5160,-86.74,52.4,0
5161,-86.74,14.79,0
5162,-86.726036,41.207312,0
5163,-86.718933,31.40623,0
5164,-86.71,49.27,0
5165,-86.70945,33.55167,0
5166,-86.664501,46.460214,0
5167,-86.578553,41.946724,0
5168,-86.570862,34.022689,0
5169,-86.57,33.85,0
5170,-86.56,73.45,0
5171,-86.537458,34.722136,0
5172,-86.53367,40.276377,0
5173,-86.512504,46.060693,0
5174,-86.51068,39.133658,0
5175,-86.5039,33.640092,0
5176,-86.496303,32.125945,0
5177,-86.470312,46.336435,0
5178,-86.469184,30.491836,0
5179,-86.467102,38.142423,0
5180,-86.465195,35.274088,0
5181,-86.452583,43.955283,0
5182,-86.450002,36.292851,0
5183,-86.440748,41.337679,0
5184,-86.42,54.99,0
5185,-86.419581,35.815018,0
5186,-86.40671,45.88909,0
5187,-86.404817,36.085114,0
5188,-86.35701,43.41668,0
5189,-86.35492,46.5565,0
5190,-86.349333,32.98083,0
5191,-86.33,81.4,0
5192,-86.328096,40.74764,0
5193,-86.321812,44.206407,0
5194,-86.306645,39.852616,0
5195,-86.29,49.99,0
5196,-86.267296,33.957384,0
5197,-86.25,71.24,0
5198,-86.245149,44.484974,0
5199,-86.238581,40.097635,0
5200,-86.234388,41.676782,0
5201,-86.220471,42.287684,0
5202,-86.21377,33.611173,0
5203,-86.204872,34.395186,0
5204,-86.198688,42.706534,0
5205,-86.186517,31.143492,0
5206,-86.18459,43.09535,0
5207,-86.18,51.36,0
5208,-86.168045,39.3559,0
5209,-86.14,37.55,0
5210,-86.14,74.89,0
5211,-86.136165,44.672265,0
5212,-86.129016,43.527734,0
5213,-86.113468,32.191225,0
5214,-86.113228,35.420747,0
5215,-86.112659,33.839195,0
5216,-86.108202,44.290034,0
5217,-86.100979,35.69883,0
5218,-86.072413,39.959408,0
5219,-86.03379,46.658548,0
5220,-86.030027,31.88464,0
5221,-86.020924,45.108319,0
5222,-86.017214,40.156672,0
5223,-86.011318,39.680348,0
5224,-85.988748,42.792257,0
5225,-85.9779,42.5485,0
5226,-85.974944,46.291928,0
5227,-85.973189,32.685039,0
5228,-85.966261,44.902888,0
5229,-85.93949,45.93225,0
5230,-85.936103,43.886112,0
5231,-85.930291,44.505269,0
5232,-85.927868,30.704325,0
5233,-85.921945,35.122908,0
5234,-85.912028,39.245308,0
5235,-85.911794,41.821953,0
5236,-85.891067,44.209726,0
5237,-85.884262,34.270712,0
5238,-85.863327,45.434324,0
5239,-85.861402,42.94232,0
5240,-85.838284,41.254145,0
5241,-85.835678,33.468697,0
5242,-85.835228,38.104461,0
5243,-85.834145,42.1062,0
5244,-85.827524,43.639019,0
5245,-85.8,53.31,0
5246,-85.780425,41.644058,0
5247,-85.765218,44.376241,0
5248,-85.756737,34.071767,0
5249,-85.746531,31.360903,0
5250,-85.739672,43.426086,0
5251,-85.737205,44.691338,0
5252,-85.722817,42.279724,0
5253,-85.72,76.99,0
5254,-85.719245,46.081504,0
5255,-85.717986,34.443822,0
5256,-85.709539,37.510311,0
5257,-85.700055,38.240352,0
5258,-85.698611,44.916599,0
5259,-85.69766,39.412803,0
5260,-85.675305,36.128621,0
5261,-85.660493,37.91921,0
5262,-85.632872,35.806988,0
5263,-85.601067,45.176358,0
5264,-85.583444,40.787792,0
5265,-85.57,49.92,0
5266,-85.566243,33.787501,0
5267,-85.556997,38.099117,0
5268,-85.546351,43.138427,0
5269,-85.531706,36.310061,0
5270,-85.53,64.8,0
5271,-85.523408,34.516663,0
5272,-85.514305,42.946141,0
5273,-85.511465,43.830754,0
5274,-85.506497,34.873333,0
5275,-85.501205,41.162681,0
5276,-85.49804,44.67595,0
5277,-85.493292,42.604787,0
5278,-85.49,79.84,0
5279,-85.478242,32.549575,0
5280,-85.475975,32.034936,0
5281,-85.461002,38.337654,0
5282,-85.458623,43.641417,0
5283,-85.452574,43.402941,0
5284,-85.434039,35.444527,0
5285,-85.416467,40.240333,0
5286,-85.4138,34.129367,0
5287,-85.41,48.81,0
5288,-85.373992,45.796332,0
5289,-85.368201,31.28915,0
5290,-85.362074,37.443756,0
5291,-85.361267,35.654232,0
5292,-85.35284,37.09215,0
5293,-85.265789,34.915677,0
5294,-85.26,67.73,0
5295,-85.254945,35.876153,0
5296,-85.245953,42.334938,0
5297,-85.229909,41.042135,0
5298,-85.227046,39.538229,0
5299,-85.222625,35.220668,0
5300,-85.22,75.08,0
5301,-85.219472,44.81438,0
5302,-85.209495,41.252801,0
5303,-85.183375,45.351482,0
5304,-85.178835,41.667555,0
5305,-85.177325,46.322858,0
5306,-85.144709,36.873212,0
5307,-85.127594,45.136086,0
5308,-85.101464,38.44692,0
5309,-85.09,12.91,0
5310,-85.081567,43.659734,0
5311,-85.060326,32.66699,0
5312,-85.053259,35.022742,0
5313,-85.008296,35.254581,0
5314,-84.99029,41.84752,0
5315,-84.98169,44.46584,0
5316,-84.9727,30.911855,0
5317,-84.970221,45.758487,0
5318,-84.969046,39.801705,0
5319,-84.961533,35.79473,0
5320,-84.955901,42.262567,0
5321,-84.934745,46.027815,0
5322,-84.921942,34.137595,0
5323,-84.92,54.6,0
5324,-84.92,52.09,0
5325,-84.894557,37.647829,0
5326,-84.879966,45.197145,0
5327,-84.858419,38.135727,0
5328,-84.850538,35.946972,0
5329,-84.85,64.25,0
5330,-84.845428,45.426167,0
5331,-84.828071,41.548603,0
5332,-84.827692,44.289841,0
5333,-84.818383,36.52191,0
5334,-84.79598,42.78755,0
5335,-84.77,70.55,0
5336,-84.755973,45.840386,0
5337,-84.7557,44.77861,0
5338,-84.754735,35.391915,0
5339,-84.750338,29.718101,0
5340,-84.745782,42.5234,0
5341,-84.742837,36.118717,0
5342,-84.740483,37.820121,0
5343,-84.731795,39.511594,0
5344,-84.727578,43.454111,0
5345,-84.725692,39.000467,0
5346,-84.692477,45.618613,0
5347,-84.680261,41.700384,0
5348,-84.663875,45.016367,0
5349,-84.650733,36.397888,0
5350,-84.647042,40.099136,0
5351,-84.646627,39.224093,0
5352,-84.645006,34.025039,0
5353,-84.636339,42.964847,0
5354,-84.633012,33.753533,0
5355,-84.62,50.98,0
5356,-84.610744,33.383146,0
5357,-84.597191,35.682477,0
5358,-84.589817,46.027327,0
5359,-84.588957,46.532093,0
5360,-84.568947,44.031375,0
5361,-84.566965,37.61916,0
5362,-84.557462,38.304028,0
5363,-84.547447,39.881008,0
5364,-84.543114,42.628071,0
5365,-84.506427,35.919462,0
5366,-84.505078,38.031955,0
5367,-84.487167,45.353697,0
5368,-84.48562,39.018359,0
5369,-84.4788,45.7318,0
5370,-84.46435,40.54543,0
5371,-84.46,69.3,0
5372,-84.46,68.31,0
5373,-84.455993,38.82335,0
5374,-84.453857,33.910488,0
5375,-84.424263,39.19683,0
5376,-84.420743,44.927807,0
5377,-84.42035,42.168062,0
5378,-84.418824,33.729706,0
5379,-84.410262,46.695287,0
5380,-84.389178,37.491986,0
5381,-84.383597,42.828122,0
5382,-84.38,75.08,0
5383,-84.35,48.05,0
5384,-84.303369,39.40872,0
5385,-84.295413,35.859399,0
5386,-84.294373,43.319084,0
5387,-84.277601,30.422655,0
5388,-84.26018,42.31378,0
5389,-84.253853,45.428642,0
5390,-84.25272,43.625573,0
5391,-84.242951,42.035725,0
5392,-84.242143,34.564671,0
5393,-84.235997,37.808597,0
5394,-84.23,79.8,0
5395,-84.227172,38.556922,0
5396,-84.225163,39.654872,0
5397,-84.223903,45.212709,0
5398,-84.216698,46.433354,0
5399,-84.200778,40.15033,0
5400,-84.194464,45.975853,0
5401,-84.193074,39.24232,0
5402,-84.176613,41.78755,0
5403,-84.165124,30.088991,0
5404,-84.161479,39.019053,0
5405,-84.152109,36.952148,0
5406,-84.149635,33.981097,0
5407,-84.130527,42.575234,0
5408,-84.121195,44.112452,0
5409,-84.12,48.93,0
5410,-84.104153,43.914781,0
5411,-84.07546,44.34184,0
5412,-84.07,53.42,0
5413,-84.07,13.46,0
5414,-84.057641,40.760278,0
5415,-84.050218,42.1526,0
5416,-84.04,50.03,0
5417,-83.996234,39.881195,0
5418,-83.992973,42.416701,0
5419,-83.99,9.77,0
5420,-83.98368,43.392567,0
5421,-83.978678,46.333482,0
5422,-83.97,64.5,0
5423,-83.96977,39.494728,0
5424,-83.963978,40.186762,0
5425,-83.94241,43.77209,0
5426,-83.940398,46.067491,0
5427,-83.938381,30.191048,0
5428,-83.938186,35.948055,0
5429,-83.924042,41.862318,0
5430,-83.915048,33.733388,0
5431,-83.91,78.15,0
5432,-83.909721,33.913433,0
5433,-83.89053,45.06683,0
5434,-83.89,47.18,0
5435,-83.871089,43.593269,0
5436,-83.86545,43.126258,0
5437,-83.864862,35.601792,0
5438,-83.849288,42.269219,0
5439,-83.845596,41.548526,0
5440,-83.834799,40.560185,0
5441,-83.834587,33.421282,0
5442,-83.825124,34.227503,0
5443,-83.75,67.63,0
5444,-83.746079,42.510852,0
5445,-83.74,52.51,0
5446,-83.713641,34.637102,0
5447,-83.7,70.44,0
5448,-83.687301,35.93949,0
5449,-83.683723,36.136619,0
5450,-83.668735,41.36437,0
5451,-83.667648,42.809504,0
5452,-83.665531,46.078649,0
5453,-83.6543,42.0631,0
5454,-83.63,71.24,0
5455,-83.626216,40.820484,0
5456,-83.625365,41.132722,0
5457,-83.623764,38.807733,0
5458,-83.610104,43.199196,0
5459,-83.608775,37.835735,0
5460,-83.60095,41.87287,0
5461,-83.59449,41.581294,0
5462,-83.59,68.65,0
5463,-83.583733,35.164803,0
5464,-83.582559,45.347369,0
5465,-83.572875,38.414809,0
5466,-83.55,72.49,0
5467,-83.542354,40.393919,0
5468,-83.531382,31.477349,0
5469,-83.485213,42.204762,0
5470,-83.476344,42.415549,0
5471,-83.464233,45.897539,0
5472,-83.457505,34.590408,0
5473,-83.447134,39.947218,0
5474,-83.435365,42.668241,0
5475,-83.43163,43.820294,0
5476,-83.425519,41.317167,0
5477,-83.421713,38.99762,0
5478,-83.410467,38.763114,0
5479,-83.405663,41.006228,0
5480,-83.382429,43.015926,0
5481,-83.35775,45.051124,0
5482,-83.324058,40.103072,0
5483,-83.323763,35.165095,0
5484,-83.30854,42.00227,0
5485,-83.244801,46.307449,0
5486,-83.24,79.54,0
5487,-83.23866,42.317269,0
5488,-83.229767,36.66503,0
5489,-83.217056,39.913934,0
5490,-83.21,73.14,0
5491,-83.21,75.2,0
5492,-83.209608,41.607496,0
5493,-83.18892,43.30368,0
5494,-83.165656,42.785275,0
5495,-83.158578,43.599097,0
5496,-83.153611,34.868187,0
5497,-83.145893,34.196745,0
5498,-83.138772,35.080772,0
5499,-83.134683,38.436819,0
5500,-83.13,51.55,0
5501,-83.13,53.99,0
5502,-83.107648,42.145639,0
5503,-83.077401,42.528628,0
5504,-83.077291,35.25008,0
5505,-83.07727,40.24234,0
5506,-83.07316,35.586019,0
5507,-83.055153,39.396629,0
5508,-83.050743,44.007823,0
5509,-83.014838,46.174096,0
5510,-83.013978,36.318242,0
5511,-82.98,64.61,0
5512,-82.963006,42.346799,0
5513,-82.94,81.67,0
5514,-82.938966,45.826999,0
5515,-82.920096,43.216732,0
5516,-82.915087,35.763755,0
5517,-82.905598,40.117266,0
5518,-82.898392,40.79878,0
