,X_WGS84,Y_WGS84,rudhir
6008,-97.281352,30.017483,0
6009,-97.278165,36.267373,0
6010,-97.27317,35.19033,0
6011,-97.270364,32.858891,0
6012,-97.266661,37.743601,0
6013,-97.26365,42.59854,0
6014,-97.2546,31.1487,0
6015,-97.23556174,46.3795505,0
6016,-97.227633,31.329329,0
6017,-97.22454,38.37692,0
6018,-97.220794,27.626408,0
6019,-97.21379,44.922151,0
6020,-97.212704,32.393694,0
6021,-97.211316,37.902927,0
6022,-97.20854,44.58138,0
6023,-97.20807,44.76188,0
6024,-97.206451,37.181738,0
6025,-97.205109,48.995724,0
6026,-97.20438,39.53987,0
6027,-97.199264,36.095719,0
6028,-97.192667,43.5915,0
6029,-97.19005,45.74684,0
6030,-97.186559,41.530472,0
6031,-97.185105,32.630211,0
6032,-97.182966,30.483278,0
6033,-97.17745,33.014439,0
6034,-97.175379,40.052373,0
6035,-97.17056,40.51678,0
6036,-97.16886,26.084972,0
6037,-97.161624,28.726476,0
6038,-97.16047,35.601621,0
6039,-97.158425,30.171147,0
6040,-97.1582,45.09564,0
6041,-97.157333,43.982333,0
6042,-97.150928,40.988899,0
6043,-97.14831,33.244816,0
6044,-97.14,60.88,0
6045,-97.133801,50.170276,0
6046,-97.1322,50.009,0
6047,-97.1271,38.04648,0
6048,-97.11822,37.45946,0
6049,-97.11376,38.57798,0
6050,-97.11194761,46.5201153,0
6051,-97.102303,34.125445,0
6052,-97.1,56.39,0
6053,-97.099095,35.276809,0
6054,-97.09719,41.21105,0
6055,-97.094151,36.331122,0
6056,-97.087112,30.696522,0
6057,-97.081319,27.835009,0
6058,-97.068125,29.945642,0
6059,-97.066576,32.824821,0
6060,-97.05537,37.70736,0
6061,-97.054129,33.708789,0
6062,-97.052,49.8116,0
6063,-97.048304,49.531466,0
6064,-97.034594,37.008601,0
6065,-97.03333,35.93038,0
6066,-97.03,63.24,0
6067,-97.022546,33.383016,0
6068,-97.02237,39.0016,0
6069,-97.021659,30.389532,0
6070,-97.00147,47.29048,0
6071,-97.0008,34.4575,0
6072,-97.000073,36.785947,0
6073,-96.99952,39.40179,0
6074,-96.996451,50.634381,0
6075,-96.995959,28.17628,0
6076,-96.99367,43.25783,0
6077,-96.989915,50.909494,0
6078,-96.987564,32.547792,0
6079,-96.98679,37.2585,0
6080,-96.985906,48.897798,0
6081,-96.98205,38.32421,0
6082,-96.980849,33.06477,0
6083,-96.979729,44.444021,0
6084,-96.979,39.56792,0
6085,-96.9783,42.6859,0
6086,-96.97678,33.93697,0
6087,-96.97538,39.81804,0
6088,-96.97245765,46.12352199,0
6089,-96.9706,39.169,0
6090,-96.96877,29.29658,0
6091,-96.966256,43.55084,0
6092,-96.9627,40.0963,0
6093,-96.938019,33.228296,0
6094,-96.9355,36.15879,0
6095,-96.933,30.928492,0
6096,-96.931113,31.585003,0
6097,-96.929806,30.182521,0
6098,-96.924689,34.246955,0
6099,-96.92287,37.51727,0
6100,-96.91935,38.67091,0
6101,-96.918925,45.117499,0
6102,-96.91,65.56,0
6103,-96.907863,41.954603,0
6104,-96.897378,32.741437,0
6105,-96.89642,38.13487,0
6106,-96.894272,49.381687,0
6107,-96.890543,29.907885,0
6108,-96.878443,48.448866,0
6109,-96.87296,28.62263,0
6110,-96.87,67.54,0
6111,-96.852311,32.391672,0
6112,-96.851371,40.689853,0
6113,-96.844383,32.163322,0
6114,-96.832617,40.287293,0
6115,-96.831728,30.687149,0
6116,-96.828981,41.26933,0
6117,-96.82343,30.450212,0
6118,-96.820516,44.947464,0
6119,-96.813965,47.72417,0
6120,-96.81361,41.06896,0
6121,-96.813211,45.593308,0
6122,-96.81,50.4,0
6123,-96.808196,38.425573,0
6124,-96.806645,44.306272,0
6125,-96.806298,28.301511,0
6126,-96.80483,38.85845,0
6127,-96.795203,32.898586,0
6128,-96.791173,33.753143,0
6129,-96.790062,46.758945,0
6130,-96.78233,37.66292,0
6131,-96.78,18.01,0
6132,-96.775552,37.251501,0
6133,-96.774513,42.923083,0
6134,-96.77267,43.98115,0
6135,-96.771558,50.005502,0
6136,-96.76493,37.86226,0
6137,-96.764222,29.705278,0
6138,-96.75469,33.91165,0
6139,-96.75039,39.63162,0
6140,-96.736148,39.444743,0
6141,-96.734972,49.08972,0
6142,-96.723147,43.557144,0
6143,-96.720025,38.265621,0
6144,-96.71458,32.549115,0
6145,-96.71267497,45.45050568,0
6146,-96.712568,40.481849,0
6147,-96.71073,39.03241,0
6148,-96.709423,33.448429,0
6149,-96.703321,34.754013,0
6150,-96.703025,30.191097,0
6151,-96.70263,32.752191,0
6152,-96.7017,41.749,0
6153,-96.699322,48.912604,0
6154,-96.688197,44.163832,0
6155,-96.67534,45.28135,0
6156,-96.67414,44.80417,0
6157,-96.67198,38.66043,0
6158,-96.67129,33.057699,0
6159,-96.667275,34.408603,0
6160,-96.66325,37.05018,0
6161,-96.66106,39.92099,0
6162,-96.653299,32.329666,0
6163,-96.65,57.49,0
6164,-96.64929,33.26032,0
6165,-96.649231,31.224775,0
6166,-96.64257,34.201293,0
6167,-96.64163,37.52178,0
6168,-96.63842,38.0097,0
6169,-96.637823,47.144177,0
6170,-96.634151,33.616593,0
6171,-96.62714,40.824988,0
6172,-96.626548,39.214599,0
6173,-96.62315,36.69495,0
6174,-96.617227,41.243089,0
6175,-96.604078,45.767018,0
6176,-96.602137,41.016757,0
6177,-96.59211,38.8812,0
6178,-96.583442,38.439358,0
6179,-96.58179,37.3177,0
6180,-96.579278,40.621758,0
6181,-96.574974,30.909496,0
6182,-96.569817,29.833791,0
6183,-96.56885343,48.35872298,0
6184,-96.557432,35.142658,0
6185,-96.55626272,47.99004702,0
6186,-96.55103,42.93538,0
6187,-96.548721,28.959346,0
6188,-96.54705,31.610322,0
6189,-96.546097,34.934045,0
6190,-96.544643,30.626834,0
6191,-96.539577,37.809655,0
6192,-96.53471,38.18548,0
6193,-96.532624,33.822501,0
6194,-96.5242,44.5066,0
6195,-96.52339,42.678772,0
6196,-96.513447,30.090254,0
6197,-96.51344251,48.55943935,0
6198,-96.50233,43.13846,0
6199,-96.50020823,50.23290187,0
6200,-96.49267064,48.76365302,0
6201,-96.489398,32.824937,0
6202,-96.486017,33.338463,0
6203,-96.483087,32.667189,0
6204,-96.482069,46.188378,0
6205,-96.472807,46.753939,0
6206,-96.468049,42.23497,0
6207,-96.460593,39.064234,0
6208,-96.447707,45.553604,0
6209,-96.44737,37.0646,0
6210,-96.442911,50.440564,0
6211,-96.43293366,44.68775194,0
6212,-96.424848,45.07348,0
6213,-96.42,53.12,0
6214,-96.41696,39.82151,0
6215,-96.413357,39.470843,0
6216,-96.412551,40.370787,0
6217,-96.41096,38.66043,0
6218,-96.410407,29.658467,0
6219,-96.394062,42.5407,0
6220,-96.39,58.6,0
6221,-96.38807361,47.08838335,0
6222,-96.38416138,45.33661384,0
6223,-96.380938,48.130201,0
6224,-96.380143,34.009835,0
6225,-96.37611919,47.82109698,0
6226,-96.371504,48.91524,0
6227,-96.370697,30.307985,0
6228,-96.36690136,46.54355044,0
6229,-96.36327,36.75242,0
6230,-96.353666,47.274461,0
6231,-96.347984,33.133662,0
6232,-96.34708,47.632275,0
6233,-96.34,55.51,0
6234,-96.33414,37.46921,0
6235,-96.329453,38.497763,0
6236,-96.318687,44.009685,0
6237,-96.303695,47.46162383,0
6238,-96.3,66.36,0
6239,-96.29937,37.30672,0
6240,-96.29729544,46.37105447,0
6241,-96.29335,40.21995,0
6242,-96.28876,41.21569,0
6243,-96.28859,38.88482,0
6244,-96.287817,50.09674,0
6245,-96.28495962,44.86486323,0
6246,-96.279458,29.446856,0
6247,-96.27787,41.05388,0
6248,-96.27,54.41,0
6249,-96.27,60.04,0
6250,-96.266305,45.972896,0
6251,-96.26399,30.134192,0
6252,-96.263437,36.135045,0
6253,-96.25810417,48.66929797,0
6254,-96.25570762,45.19992218,0
6255,-96.2486,44.59346,0
6256,-96.243473,33.301312,0
6257,-96.2415,37.12671,0
6258,-96.237178,28.871416,0
6259,-96.235363,46.159244,0
6260,-96.232636,37.887543,0
6261,-96.2281333,46.92162527,0
6262,-96.22166,30.562034,0
6263,-96.221111,44.359028,0
6264,-96.219412,36.380223,0
6265,-96.213455,42.751307,0
6266,-96.210652,39.083565,0
6267,-96.20941151,46.69133423,0
6268,-96.19941,43.692422,0
6269,-96.18916,38.33314,0
6270,-96.179532,40.551691,0
6271,-96.17777,39.26019,0
6272,-96.173645,41.5873,0
6273,-96.171994,47.740359,0
6274,-96.163497,43.080076,0
6275,-96.16,64.56,0
6276,-96.1569574,48.45754855,0
6277,-96.152687,30.324547,0
6278,-96.14590137,47.10889328,0
6279,-96.142128,41.340387,0
6280,-96.14057,40.86276,0
6281,-96.136511,28.687808,0
6282,-96.116487,31.902536,0
6283,-96.11,62.9,0
6284,-96.107444,33.500533,0
6285,-96.10229,38.68425,0
6286,-96.08579,38.86026,0
6287,-96.07861,38.5216,0
6288,-96.077573,47.260368,0
6289,-96.07639,39.48203,0
6290,-96.070655,35.622063,0
6291,-96.066754,45.348313,0
6292,-96.056829,41.181642,0
6293,-96.055261,34.00454,0
6294,-96.05472,44.231853,0
6295,-96.04731,37.65021,0
6296,-96.036052,48.114039,0
6297,-96.02942,37.91119,0
6298,-96.02713,39.0127,0
6299,-96.02685,39.96171,0
6300,-96.01143,36.48943,0
6301,-96.010383,46.242862,0
6302,-96.002761,45.973812,0
6303,-96,61.58,0
6304,-95.994675,31.195733,0
6305,-95.993437,36.083032,0
6306,-95.977167,28.596691,0
6307,-95.968102,44.378119,0
6308,-95.962931,43.652438,0
6309,-95.948142,29.722822,0
6310,-95.94667,41.73722,0
6311,-95.946235,41.901232,0
6312,-95.94455,39.65542,0
6313,-95.943947,45.058486,0
6314,-95.93714,43.938755,0
6315,-95.92232,38.08755,0
6316,-95.92,17.07,0
6317,-95.92,51.63,0
6318,-95.91808045,47.39135211,0
6319,-95.915818,42.914318,0
6320,-95.913839,37.05696,0
6321,-95.912958,29.19505,0
6322,-95.91145,38.75151,0
6323,-95.89695,40.59498,0
6324,-95.88544769,45.74125113,0
6325,-95.885382,42.140172,0
6326,-95.881466,45.5498,0
6327,-95.878954,47.157704,0
6328,-95.878202,32.360994,0
6329,-95.876546,41.564586,0
6330,-95.862471,36.666544,0
6331,-95.85,65.56,0
6332,-95.84587,37.33825,0
6333,-95.843726,43.507279,0
6334,-95.83786,39.14745,0
6335,-95.833703,41.240599,0
6336,-95.819341,35.74763,0
6337,-95.81223,39.46486,0
6338,-95.804213,30.300638,0
6339,-95.800758,30.027128,0
6340,-95.80001,37.83867,0
6341,-95.799694,29.524147,0
6342,-95.79968,30.548631,0
6343,-95.789497,34.985772,0
6344,-95.784769,46.777306,0
6345,-95.76272,38.2678,0
6346,-95.74665,39.84022,0
6347,-95.744316,37.55954,0
6348,-95.740748,30.70118,0
6349,-95.740675,47.768484,0
6350,-95.73703,39.63142,0
6351,-95.73392,38.00996,0
6352,-95.726943,29.741054,0
6353,-95.721992,38.535217,0
6354,-95.71903,39.29446,0
6355,-95.71601,40.0672,0
6356,-95.713386,43.927817,0
6357,-95.71243,37.18298,0
6358,-95.70941,40.23508,0
6359,-95.704576,44.261095,0
6360,-95.69989,33.63592,0
6361,-95.696944,38.951111,0
6362,-95.694162,40.66763,0
6363,-95.679803,38.77925,0
6364,-95.677025,46.331186,0
6365,-95.675,31.65899,0
6366,-95.670603,44.91614,0
6367,-95.667132,33.292189,0
6368,-95.665276,45.795791,0
6369,-95.6606,37.01703,0
6370,-95.652308,46.957452,0
6371,-95.643062,29.153694,0
6372,-95.642233,32.240302,0
6373,-95.629249,37.7439,0
6374,-95.62766,45.97453,0
6375,-95.620545,40.476946,0
6376,-95.614333,44.695497,0
6377,-95.611827,29.355634,0
6378,-95.604204,39.100318,0
6379,-95.601563,29.898187,0
6380,-95.590227,33.782323,0
6381,-95.588348,47.141766,0
6382,-95.583537,43.623648,0
6383,-95.573544,46.144254,0
6384,-95.57336,37.42692,0
6385,-95.57264,38.19839,0
6386,-95.55216,36.488718,0
6387,-95.54655471,45.10522795,0
6388,-95.542192,30.208492,0
6389,-95.53472835,45.58437938,0
6390,-95.532996,29.525274,0
6391,-95.528349,39.825877,0
6392,-95.523575,49.900892,0
6393,-95.516602,39.528552,0
6394,-95.5125,39.30175,0
6395,-95.48194795,45.38803181,0
6396,-95.47815,29.024219,0
6397,-95.47587,30.743544,0
6398,-95.4658,38.43639,0
6399,-95.46346,37.03434,0
6400,-95.463015,31.324692,0
6401,-95.4544,37.84109,0
6402,-95.452742,29.766044,0
6403,-95.440813,44.304782,0
6404,-95.43072,37.27444,0
6405,-95.43,56.58,0
6406,-95.43,76.72,0
6407,-95.42797,30.343728,0
6408,-95.426466,30.000062,0
6409,-95.404707,38.945795,0
6410,-95.39949,38.02959,0
6411,-95.39,70.93,0
6412,-95.39,57.34,0
6413,-95.345247,45.995402,0
6414,-95.329528,34.608562,0
6415,-95.323645,38.250664,0
6416,-95.31357,39.20175,0
6417,-95.309039,39.983996,0
6418,-95.308897,29.544994,0
6419,-95.307886,47.144396,0
6420,-95.30739,39.73188,0
6421,-95.303109,32.470063,0
6422,-95.279746,29.813506,0
6423,-95.27588,45.71539,0
6424,-95.269788,39.532271,0
6425,-95.266452,46.921847,0
6426,-95.26609,38.60784,0
6427,-95.264626,30.212161,0
6428,-95.26382,39.35448,0
6429,-95.257149,47.347341,0
6430,-95.254155,48.001493,0
6431,-95.231322,44.247753,0
6432,-95.21621,32.307991,0
6433,-95.215007,43.941941,0
6434,-95.213908,49.746118,0
6435,-95.209858,37.489935,0
6436,-95.196114,44.631448,0
6437,-95.191351,38.807679,0
6438,-95.182478,29.262295,0
6439,-95.176068,45.044095,0
6440,-95.168845,37.323428,0
6441,-95.164428,43.537333,0
6442,-95.162962,45.318721,0
6443,-95.162681,43.367539,0
6444,-95.161107,37.704498,0
6445,-95.16,58.56,0
6446,-95.16,70.25,0
6447,-95.159198,48.619705,0
6448,-95.15339,35.66342,0
6449,-95.14,53.02,0
6450,-95.12319,37.03715,0
6451,-95.12255,39.81238,0
6452,-95.12,64.23,0
6453,-95.11998,38.00818,0
6454,-95.118294,29.563923,0
6455,-95.111657,29.093724,0
6456,-95.11028,39.01766,0
6457,-95.10719,46.76804,0
6458,-95.105077,43.724929,0
6459,-95.090158,44.115294,0
6460,-95.089317,45.838886,0
6461,-95.082436,29.761108,0
6462,-95.07969,38.39535,0
6463,-95.068116,39.195065,0
6464,-95.066477,30.018193,0
6465,-95.066384,44.781449,0
6466,-95.05257,39.47521,0
6467,-95.045067,29.38994,0
6468,-95.013451,48.778711,0
6469,-94.99652,38.881812,0
6470,-94.99101,44.55125,0
6471,-94.984267,46.956177,0
6472,-94.9761,45.17968,0
6473,-94.973565,47.54358,0
6474,-94.971651,50.267442,0
6475,-94.97,61.07,0
6476,-94.96173,33.65884,0
6477,-94.954744,47.376885,0
6478,-94.9472,49.637,0
6479,-94.946561,38.624742,0
6480,-94.93995,37.718117,0
6481,-94.93612,37.17586,0
6482,-94.92376,36.01953,0
6483,-94.913528,29.222855,0
6484,-94.910901,39.356391,0
6485,-94.904434,43.522695,0
6486,-94.9,56.01,0
6487,-94.89671557,45.41005705,0
6488,-94.87095,37.957347,0
6489,-94.861,37.00934,0
6490,-94.86,65.34,0
6491,-94.86,72.99,0
6492,-94.86,63.24,0
6493,-94.85688,39.05924,0
6494,-94.85139,37.55968,0
6495,-94.845886,43.961814,0
6496,-94.844602,46.07063,0
6497,-94.844464,40.221899,0
6498,-94.839268,45.825059,0
6499,-94.836097,29.804262,0
6500,-94.83212,37.35761,0
6501,-94.823256,44.753191,0
6502,-94.82,75.04,0
6503,-94.81244,38.14323,0
6504,-94.791885,32.432156,0
6505,-94.79083,38.42024,0
6506,-94.78,54.52,0
6507,-94.78,62.1,0
6508,-94.776589,46.825905,0
6509,-94.75858,34.174636,0
6510,-94.75763,31.503355,0
6511,-94.72915,29.373335,0
6512,-94.726579,45.131751,0
6513,-94.722481,44.454497,0
6514,-94.721801,38.577032,0
6515,-94.7,66.55,0
6516,-94.691021,38.797821,0
6517,-94.689652,49.544698,0
6518,-94.688696,48.827899,0
6519,-94.684695,43.739872,0
6520,-94.680966,39.195218,0
6521,-94.667966,43.130089,0
6522,-94.65513,37.19392,0
6523,-94.654193,41.817026,0
6524,-94.648055,37.630294,0
6525,-94.646054,31.628605,0
6526,-94.643,37.97713,0
6527,-94.640015,36.978318,0
6528,-94.632032,41.241392,0
6529,-94.630383,42.490776,0
6530,-94.62945,37.43833,0
6531,-94.623511,48.537866,0
6532,-94.608192,47.029992,0
6533,-94.597977,45.405027,0
6534,-94.583816,45.630644,0
6535,-94.581378,44.990507,0
6536,-94.574416,39.041346,0
6537,-94.573654,49.819818,0
6538,-94.550707,32.438032,0
6539,-94.545811,46.317101,0
6540,-94.536576,46.807685,0
6541,-94.498906,44.029211,0
6542,-94.491104,31.824936,0
6543,-94.490576,47.43333,0
6544,-94.485648,44.339438,0
6545,-94.481977,36.219586,0
6546,-94.48011,43.825466,0
6547,-94.476804,47.266701,0
6548,-94.468172,38.783102,0
6549,-94.466667,34.666667,0
6550,-94.4628,37.1464,0
6551,-94.45892,49.14035,0
6552,-94.449245,37.328792,0
6553,-94.429865,42.573263,0
6554,-94.41407,33.70278,0
6555,-94.40937,34.18244,0
6556,-94.399994,50.236557,0
6557,-94.398108,35.918983,0
6558,-94.3933,39.1556,0
6559,-94.38992,45.954695,0
6560,-94.386642,49.649627,0
6561,-94.37939,45.05767,0
6562,-94.363893,44.892156,0
6563,-94.363461,36.972284,0
6564,-94.36,67.7,0
6565,-94.344411,38.268146,0
6566,-94.341995,37.768433,0
6567,-94.34157,45.47652,0
6568,-94.339189,30.585458,0
6569,-94.32,57.49,0
6570,-94.31392,35.176097,0
6571,-94.30299,46.106283,0
6572,-94.297354,36.3514,0
6573,-94.295734,44.718476,0
6574,-94.29,76.57,0
6575,-94.281801,46.50958,0
6576,-94.250808,31.383872,0
6577,-94.233734,46.969171,0
6578,-94.22234,43.10423,0
6579,-94.218281,46.343826,0
6580,-94.21,70.97,0
6581,-94.196591,44.192721,0
6582,-94.189438,35.819795,0
6583,-94.186232,45.786582,0
6584,-94.183627,44.564942,0
6585,-94.1832,35.2987,0
6586,-94.1744,36.052125,0
6587,-94.17,73.22,0
6588,-94.154428,40.51772,0
6589,-94.131153,37.416556,0
6590,-94.108726,31.06099,0
6591,-94.10702,43.767183,0
6592,-94.104581,37.860893,0
6593,-94.101518,45.539575,0
6594,-94.09143,40.695758,0
6595,-94.070605,39.01393,0
6596,-94.06413,45.217384,0
6597,-94.060875,39.617219,0
6598,-94.06,51.74,0
6599,-94.06,73.6,0
6600,-94.057574,41.75554,0
6601,-94.047279,46.609965,0
6602,-94.046028,41.211655,0
6603,-94.042826,47.405078,0
6604,-94.04,63.15,0
6605,-94.025567,47.047685,0
6606,-94.02,66.1,0
6607,-94.019853,30.840545,0
6608,-94.012766,36.3888,0
6609,-94.004281,31.67855,0
6610,-94.002456,36.156814,0
6611,-93.998597,35.358403,0
6612,-93.994444,38.008333,0
6613,-93.988129,49.068796,0
6614,-93.98,70.13,0
6615,-93.975604,41.428107,0
6616,-93.945674,44.88433,0
6617,-93.942513,32.714908,0
6618,-93.937135,42.037936,0
6619,-93.934975,44.36564,0
6620,-93.926533,46.294011,0
6621,-93.92569,46.128489,0
6622,-93.914162,44.155242,0
6623,-93.886026,44.540765,0
6624,-93.880398,45.344924,0
6625,-93.87,53.23,0
6626,-93.861614,41.606752,0
6627,-93.854513,45.53188,0
6628,-93.840538,36.498525,0
6629,-93.8336,40.2567,0
6630,-93.83,80.26,0
6631,-93.790855,41.175063,0
6632,-93.790804,41.793783,0
6633,-93.777827,43.869687,0
6634,-93.769778,47.319529,0
6635,-93.750297,41.432428,0
6636,-93.74025,38.767431,0
6637,-93.732749,32.613462,0
6638,-93.724856,32.296274,0
6639,-93.724444,37.093056,0
6640,-93.717299,50.512394,0
6641,-93.70781,33.81717,0
6642,-93.68564,36.27844,0
6643,-93.682307,44.881659,0
6644,-93.678266,43.724342,0
6645,-93.673225,46.062223,0
6646,-93.665482,43.512074,0
6647,-93.653344,46.395823,0
6648,-93.64729,44.690304,0
6649,-93.639746,45.14636,0
6650,-93.62908,45.308532,0
6651,-93.626687,35.174572,0
6652,-93.61522,41.596602,0
6653,-93.601615,41.281884,0
6654,-93.600419,36.690124,0
6655,-93.6,54.49,0
6656,-93.593266,38.601183,0
6657,-93.585241,41.982534,0
6658,-93.578567,42.417172,0
6659,-93.574399,32.976721,0
6660,-93.570215,34.595799,0
6661,-93.56,64.8,0
6662,-93.557058,44.087544,0
6663,-93.547995,44.275397,0
6664,-93.534484,47.293021,0
6665,-93.521461,46.6921,0
6666,-93.501418,32.395587,0
6667,-93.499052,44.984057,0
6668,-93.493397,42.66733,0
6669,-93.481581,45.522434,0
6670,-93.463968,35.468965,0
6671,-93.45,55.67,0
6672,-93.440819,35.891047,0
6673,-93.438616,43.694883,0
6674,-93.424522,43.019031,0
6675,-93.418499,43.521217,0
6676,-93.412135,37.563658,0
6677,-93.410165,44.732797,0
6678,-93.401389,44.547025,0
6679,-93.385751,45.140467,0
6680,-93.359479,45.307831,0
6681,-93.35529,41.986797,0
6682,-93.350762,41.775672,0
6683,-93.33,73.44,0
6684,-93.33,57.57,0
6685,-93.328931,37.171452,0
6686,-93.3,67.35,0
6687,-93.280905,30.625577,0
6688,-93.280022,41.55867,0
6689,-93.279183,45.933193,0
6690,-93.267101,46.548153,0
6691,-93.2657,38.547028,0
6692,-93.255883,44.982751,0
6693,-93.25,65.82,0
6694,-93.242178,44.277623,0
6695,-93.231079,33.943359,0
6696,-93.225342,47.193175,0
6697,-93.224836,42.122552,0
6698,-93.214985,31.229323,0
6699,-93.20555,40.30527,0
6700,-93.19768,39.097471,0
6701,-93.179594,46.843418,0
6702,-93.165703,48.580883,0
6703,-93.164298,37.00101,0
6704,-93.160422,16.631854,0
6705,-93.157797,44.779154,0
6706,-93.152695,45.421204,0
6707,-93.14,70.21,0
6708,-93.134,36.246,0
6709,-93.126525,44.550874,0
6710,-93.116148,44.059162,0
6711,-93.107778,38.210278,0
6712,-93.107325,31.557016,0
6713,-93.099248,43.666499,0
6714,-93.092223,30.571447,0
6715,-93.088754,45.670341,0
6716,-93.087637,33.50884,0
6717,-93.08105,43.203953,0
6718,-93.061598,48.342708,0
6719,-93.053994,34.55792,0
6720,-93.010544,44.262012,0
6721,-93.000944,46.123166,0
6722,-92.997132,45.173365,0
6723,-92.9908,37.197997,0
6724,-92.95,64.8,0
6725,-92.94267,34.045376,0
6726,-92.942365,35.125228,0
6727,-92.913277,31.761331,0
6728,-92.91,66.55,0
6729,-92.895386,41.45887,0
6730,-92.89534,34.65931,0
6731,-92.886108,44.894692,0
6732,-92.878835,43.550746,0
6733,-92.8757,36.6319,0
6734,-92.873178,44.030335,0
6735,-92.86666,45.516521,0
6736,-92.856389,37.716667,0
6737,-92.849853,37.938041,0
6738,-92.845256,34.862069,0
6739,-92.84,68.72,0
6740,-92.834766,46.324306,0
6741,-92.83302,32.023213,0
6742,-92.823508,44.714505,0
6743,-92.819238,43.7396,0
6744,-92.814049,45.280931,0
6745,-92.805633,45.078628,0
6746,-92.804356,44.544319,0
6747,-92.798281,33.017395,0
6748,-92.788305,41.706593,0
6749,-92.744263,45.740882,0
6750,-92.733004,47.091364,0
6751,-92.72,69.37,0
6752,-92.7165,36.0064,0
6753,-92.700195,40.491414,0
6754,-92.7,80.11,0
6755,-92.677434,52.916622,0
6756,-92.651935,44.077506,0
6757,-92.65,67.54,0
6758,-92.641766,47.781073,0
6759,-92.634759,45.548149,0
6760,-92.633526,44.818774,0
6761,-92.617547,41.153978,0
6762,-92.61,80.72,0
6763,-92.61,63.2,0
6764,-92.61,54.41,0
6765,-92.607581,46.875949,0
6766,-92.600465,45.953361,0
6767,-92.598411,34.916312,0
6768,-92.587818,36.350397,0
6769,-92.583056,40.194722,0
6770,-92.560447,44.520742,0
6771,-92.56027,38.11722,0
6772,-92.53794,33.53683,0
6773,-92.524373,42.740985,0
6774,-92.52367,38.945708,0
6775,-92.519043,43.536578,0
6776,-92.512919,39.615498,0
6777,-92.5,48.5,0
6778,-92.498355,46.425165,0
6779,-92.4823,39.4183,0
6780,-92.481349,44.259739,0
6781,-92.47855,35.29504,0
6782,-92.474787,42.512945,0
6783,-92.451111,38.696389,0
6784,-92.395613,45.181808,0
6785,-92.387105,45.465352,0
6786,-92.384603,47.890748,0
6787,-92.370587,36.077659,0
6788,-92.369955,34.986404,0
6789,-92.369766,46.653828,0
6790,-92.361672,34.783233,0
6791,-92.350205,38.840733,0
6792,-92.311334,43.994963,0
6793,-92.31,73.45,0
6794,-92.308623,43.743422,0
6795,-92.290762,44.512951,0
6796,-92.287338,39.009325,0
6797,-92.2858,36.5869,0
6798,-92.276975,47.541664,0
6799,-92.26994,44.311991,0
6800,-92.230447,38.590592,0
6801,-92.23,66.06,0
6802,-92.223565,42.810075,0
6803,-92.2225,37.12444,0
6804,-92.219165,32.298049,0
6805,-92.203179,43.544308,0
6806,-92.18957,48.149933,0
6807,-92.180774,36.419492,0
6808,-92.17336,46.73985,0
6809,-92.161681,32.549077,0
6810,-92.15,68.49,0
6811,-92.147645,47.851534,0
6812,-92.137778,39.210278,0
6813,-92.135134,35.936669,0
6814,-92.129386,43.182187,0
6815,-92.12867,47.391397,0
6816,-92.12,51.4,0
6817,-92.12,79.73,0
6818,-92.1183,39.3903,0
6819,-92.107417,46.011133,0
6820,-92.087214,37.768014,0
6821,-92.07,17.77,0
6822,-92.058733,47.09028,0
6823,-92.046326,44.04665,0
6824,-92.04,55.7,0
6825,-92.029628,44.562113,0
6826,-92.009167,40.143611,0
6827,-91.999312,44.301458,0
6828,-91.990723,38.949312,0
6829,-91.98483,33.5802,0
6830,-91.9775,37.92611,0
6831,-91.977037,46.882717,0
6832,-91.96,65.37,0
6833,-91.943009,46.151547,0
6834,-91.92623,42.29792,0
6835,-91.92,76.07,0
6836,-91.91638,43.405136,0
6837,-91.907121,44.906961,0
6838,-91.856005,47.912622,0
6839,-91.850722,37.531272,0
6840,-91.85,64.73,0
6841,-91.836892,44.17007,0
6842,-91.8275,36.585278,0
6843,-91.800833,39.476667,0
6844,-91.77,80.56,0
6845,-91.759998,42.081327,0
6846,-91.750486,47.684484,0
6847,-91.744369,43.818471,0
6848,-91.739373,41.726764,0
6849,-91.719292,37.842097,0
6850,-91.696618,47.306811,0
6851,-91.657232,47.033895,0
6852,-91.64095,43.56565,0
6853,-91.636812,46.165142,0
6854,-91.635439,40.521151,0
6855,-91.62,69.14,0
6856,-91.618987,48.017108,0
6857,-91.605788,44.000358,0
6858,-91.597438,34.780836,0
6859,-91.592618,42.673032,0
6860,-91.564258,41.849341,0
6861,-91.554974,46.490789,0
6862,-91.54,73.56,0
6863,-91.502003,38.860909,0
6864,-91.491809,45.70914,0
6865,-91.479999,42.348679,0
6866,-91.475695,43.457734,0
6867,-91.458772,47.737031,0
6868,-91.457461,47.138892,0
6869,-91.452861,43.807191,0
6870,-91.445077,36.23933,0
6871,-91.444444,37.155278,0
6872,-91.415278,36.821111,0
6873,-91.3903,39.9367,0
6874,-91.39,67.05,0
6875,-91.39,54.71,0
6876,-91.382423,43.623103,0
6877,-91.380326,44.818551,0
6878,-91.379694,37.7165,0
6879,-91.362655,44.483033,0
6880,-91.351919,41.665622,0
6881,-91.35,56.69,0
6882,-91.35,78.66,0
6883,-91.335948,38.383146,0
6884,-91.294587,43.969488,0
6885,-91.291789,46.208329,0
6886,-91.280005,37.90708,0
6887,-91.258673,33.630595,0
6888,-91.233765,40.623315,0
