,X_WGS84,Y_WGS84,hesspa
5087,-82.065704,41.271736,0
5088,-82.053667,45.9567,0
5089,-82.041135,35.724608,0
5090,-81.998854,33.531348,0
5091,-81.971575,43.205761,0
5092,-81.969061,35.345463,0
5093,-81.941788,28.346753,0
5094,-81.938317,26.867058,0
5095,-81.92731,42.622843,0
5096,-81.90335,30.147761,0
5097,-81.896301,40.779653,0
5098,-81.89151,41.40836,0
5099,-81.853625,45.802177,0
5100,-81.84642,42.267335,0
5101,-81.846188,39.244869,0
5102,-81.835525,36.089536,0
5103,-81.810941,32.326525,0
5104,-81.808182,41.18991,0
5105,-81.80709,40.206059,0
5106,-81.79,75.01,0
5107,-81.769652,46.027633,0
5108,-81.76358,43.3157,0
5109,-81.762947,26.462333,0
5110,-81.743839,43.021231,0
5111,-81.736942,36.269288,0
5112,-81.727507,43.805093,0
5113,-81.718355,30.284612,0
5114,-81.71,50.35,0
5115,-81.689117,45.253833,0
5116,-81.68,51.71,0
5117,-81.671739,42.567484,0
5118,-81.65,49.27,0
5119,-81.65,72.84,0
5120,-81.646657,34.440593,0
5121,-81.626438,40.935561,0
5122,-81.619977,40.683193,0
5123,-81.59153,44.293775,0
5124,-81.581535,25.997968,0
5125,-81.577159,27.937739,0
5126,-81.565203,44.055003,0
5127,-81.5625,36.391667,0
5128,-81.557153,26.454283,0
5129,-81.556494,41.270282,0
5130,-81.54908,30.123047,0
5131,-81.54821,39.90816,0
5132,-81.5207,35.94196,0
5133,-81.5,43.67,0
5134,-81.48926,41.507179,0
5135,-81.482763,45.989717,0
5136,-81.481322,43.356875,0
5137,-81.480487,48.331714,0
5138,-81.479235,40.089192,0
5139,-81.438806,43.176409,0
5140,-81.42159,42.758127,0
5141,-81.410916,42.94221,0
5142,-81.406795,26.596438,0
5143,-81.406433,29.809864,0
5144,-81.37971,35.14393,0
5145,-81.360371,40.861814,0
5146,-81.338692,41.725376,0
5147,-81.338328,36.530872,0
5148,-81.321708,40.393021,0
5149,-81.320833,41.31059,0
5150,-81.3,71.5,0
5151,-81.3,47.44,0
5152,-81.28001,44.74001,0
5153,-81.262542,44.17432,0
5154,-81.259834,25.986959,0
5155,-81.249801,44.522545,0
5156,-81.241481,29.489775,0
5157,-81.193475,26.165175,0
5158,-81.180553,26.481175,0
5159,-81.180358,35.817422,0
5160,-81.180095,43.039769,0
5161,-81.178102,41.588791,0
5162,-81.161317,37.528337,0
5163,-81.157386,28.589218,0
5164,-81.150021,36.016022,0
5165,-81.14941,27.943467,0
5166,-81.145723,36.418689,0
5167,-81.144516,43.259572,0
5168,-81.118411,41.139574,0
5169,-81.11,70.48,0
5170,-81.089852,35.329729,0
5171,-81.0807,35.574217,0
5172,-81.07,77.94,0
5173,-81.052376,42.71202,0
5174,-81.023011,27.581822,0
5175,-81.014038,34.903961,0
5176,-81.011951,46.604722,0
5177,-81.010255,40.042506,0
5178,-80.990075,44.280563,0
5179,-80.964182,43.961513,0
5180,-80.962731,43.471714,0
5181,-80.951394,37.770347,0
5182,-80.950136,40.682316,0
5183,-80.934015,28.452434,0
5184,-80.931878,36.947425,0
5185,-80.93,78.62,0
5186,-80.928219,41.708104,0
5187,-80.885481,42.973423,0
5188,-80.85,50.26,0
5189,-80.822278,42.643678,0
5190,-80.804608,35.004179,0
5191,-80.77339,35.452688,0
5192,-80.746803,44.18875,0
5193,-80.721119,44.611851,0
5194,-80.719859,35.271576,0
5195,-80.719575,36.382328,0
5196,-80.710686,41.349285,0
5197,-80.70065,40.991746,0
5198,-80.679878,37.001372,0
5199,-80.679292,48.537553,0
5200,-80.678405,44.014247,0
5201,-80.657984,43.186547,0
5202,-80.654288,38.852888,0
5203,-80.612955,40.741887,0
5204,-80.605096,42.99119,0
5205,-80.596554,40.163227,0
5206,-80.572572,42.655429,0
5207,-80.567908,43.609725,0
5208,-80.559495,45.917988,0
5209,-80.503809,35.230743,0
5210,-80.464851,41.661325,0
5211,-80.457908,44.549858,0
5212,-80.441208,40.511295,0
5213,-80.430627,37.229148,0
5214,-80.427329,43.44775,0
5215,-80.423907,43.961093,0
5216,-80.418281,27.614652,0
5217,-80.396754,40.992802,0
5218,-80.394199,41.412845,0
5219,-80.389175,43.268755,0
5220,-80.361702,42.010384,0
5221,-80.349768,40.14097,0
5222,-80.319953,44.396994,0
5223,-80.319091,42.9234,0
5224,-80.309535,35.46141,0
5225,-80.3,22.41,0
5226,-80.298462,36.874934,0
5227,-80.29013,37.431217,0
5228,-80.28351,42.73882,0
5229,-80.265554,43.598423,0
5230,-80.261607,43.104566,0
5231,-80.255599,45.763122,0
5232,-80.212011,26.857627,0
5233,-80.210609,34.187717,0
5234,-80.210252,35.920329,0
5235,-80.2,71.24,0
5236,-80.187838,45.344609,0
5237,-80.168175,46.363563,0
5238,-80.162323,44.040273,0
5239,-80.160315,34.990814,0
5240,-80.16,81.25,0
5241,-80.142337,40.613185,0
5242,-80.126575,26.344803,0
5243,-80.114068,41.867583,0
5244,-80.103417,43.419288,0
5245,-80.099385,42.549609,0
5246,-80.096717,40.93877,0
5247,-80.076587,44.309832,0
5248,-80.075912,41.371914,0
5249,-80.075509,39.796401,0
5250,-80.054432,45.650818,0
5251,-80.051128,41.588655,0
5252,-80.05,79.04,0
5253,-80.023762,39.246785,0
5254,-80.002241,37.202367,0
5255,-79.986956,45.018511,0
5256,-79.976044,42.127236,0
5257,-79.975267,35.317355,0
5258,-79.963506,38.939277,0
5259,-79.959074,39.624459,0
5260,-79.957369,35.818214,0
5261,-79.95537,40.258552,0
5262,-79.940031,36.74477,0
5263,-79.93,49.31,0
5264,-79.929206,43.249356,0
5265,-79.922345,43.820434,0
5266,-79.912943,45.206166,0
5267,-79.900231,38.388678,0
5268,-79.892947,40.77828,0
5269,-79.876724,38.611677,0
5270,-79.863617,44.168205,0
5271,-79.861862,44.856587,0
5272,-79.860173,43.502449,0
5273,-79.840797,34.191437,0
5274,-79.812521,45.426984,0
5275,-79.810611,44.536989,0
5276,-79.796784,46.045211,0
5277,-79.793092,40.529172,0
5278,-79.773706,36.237161,0
5279,-79.765612,41.157907,0
5280,-79.76293,41.972732,0
5281,-79.76155,35.630169,0
5282,-79.753365,36.514409,0
5283,-79.681647,43.21302,0
5284,-79.681414,33.292385,0
5285,-79.680868,37.498811,0
5286,-79.68065,41.515362,0
5287,-79.673836,44.33982,0
5288,-79.672607,44.00615,0
5289,-79.651417,45.034973,0
5290,-79.644802,38.893153,0
5291,-79.636505,45.251122,0
5292,-79.607338,43.529992,0
5293,-79.588783,38.703895,0
5294,-79.57612,38.002261,0
5295,-79.561917,40.296384,0
5296,-79.55,50.34,0
5297,-79.548577,42.841873,0
5298,-79.534613,44.76765,0
5299,-79.528246,39.713218,0
5300,-79.524897,33.101836,0
5301,-79.48927,40.686518,0
5302,-79.483047,44.123494,0
5303,-79.476592,44.476775,0
5304,-79.475845,36.735875,0
5305,-79.454994,39.121852,0
5306,-79.446938,43.857205,0
5307,-79.44,48.43,0
5308,-79.431698,35.924935,0
5309,-79.426178,46.334473,0
5310,-79.389101,37.589181,0
5311,-79.37421,43.662013,0
5312,-79.366717,35.148137,0
5313,-79.357767,44.911122,0
5314,-79.326466,42.437465,0
5315,-79.325163,39.503278,0
5316,-79.32,79.92,0
5317,-79.292115,45.094441,0
5318,-79.285437,43.189403,0
5319,-79.250676,36.717293,0
5320,-79.233672,47.549495,0
5321,-79.23226,41.08118,0
5322,-79.226868,45.323924,0
5323,-79.223345,42.116995,0
5324,-79.221269,46.118369,0
5325,-79.206305,35.991713,0
5326,-79.203271,43.999558,0
5327,-79.2,44.283333,0
5328,-79.2,77.99,0
5329,-79.188909,35.766028,0
5330,-79.164315,44.521802,0
5331,-79.159996,43.816617,0
5332,-79.153678,39.693928,0
5333,-79.103464,41.330161,0
5334,-79.051591,35.264435,0
5335,-79.046342,38.129467,0
5336,-79.03818,44.68918,0
5337,-79.020525,40.573585,0
5338,-79.014362,41.954357,0
5339,-79.008157,42.867975,0
5340,-78.969261,44.118199,0
5341,-78.939964,45.286776,0
5342,-78.933269,44.870181,0
5343,-78.931339,43.929663,0
5344,-78.928062,43.084306,0
5345,-78.913255,36.034134,0
5346,-78.899054,40.295424,0
5347,-78.869338,46.291467,0
5348,-78.860503,38.433442,0
5349,-78.851284,42.674291,0
5350,-78.83975,41.09451,0
5351,-78.835532,35.826834,0
5352,-78.79,73.14,0
5353,-78.765047,44.40363,0
5354,-78.75457,45.492263,0
5355,-78.73846,42.928721,0
5356,-78.7366,40.097336,0
5357,-78.726029,36.154375,0
5358,-78.713918,38.126566,0
5359,-78.701121,41.946602,0
5360,-78.667821,36.974289,0
5361,-78.666225,44.600897,0
5362,-78.639389,37.400335,0
5363,-78.637378,41.727079,0
5364,-78.603766,44.257617,0
5365,-78.599595,43.901437,0
5366,-78.554595,42.742448,0
5367,-78.5545,40.683888,0
5368,-78.534387,45.010078,0
5369,-78.517144,39.98426,0
5370,-78.501236,36.620179,0
5371,-78.494955,37.797668,0
5372,-78.493495,35.936323,0
5373,-78.48513,43.374853,0
5374,-78.432237,38.001083,0
5375,-78.427521,43.116087,0
5376,-78.418492,45.556034,0
5377,-78.417267,38.543775,0
5378,-78.37,54.11,0
5379,-78.369908,37.55094,0
5380,-78.369543,44.374447,0
5381,-78.341758,44.56255,0
5382,-78.340932,44.179442,0
5383,-78.34,79.56,0
5384,-78.315362,39.070375,0
5385,-78.310666,40.248708,0
5386,-78.293778,44.777753,0
5387,-78.287025,40.480122,0
5388,-78.279362,36.092211,0
5389,-78.26,81.99,0
5390,-78.25362,42.39229,0
5391,-78.253077,40.851886,0
5392,-78.240441,41.79108,0
5393,-78.234489,42.597806,0
5394,-78.226217,37.304339,0
5395,-78.168582,38.891437,0
5396,-78.142623,34.414921,0
5397,-78.127844,44.281556,0
5398,-78.11,53.15,0
5399,-78.1075,33.968056,0
5400,-78.055602,43.969047,0
5401,-78.051437,36.68099,0
5402,-78.051162,37.820611,0
5403,-78.036457,40.488248,0
5404,-78.030597,44.449841,0
5405,-78.023742,38.466367,0
5406,-78.02,49.57,0
5407,-78.008286,42.133397,0
5408,-77.999934,45.339501,0
5409,-77.990092,44.867041,0
5410,-77.99,71.01,0
5411,-77.982839,43.131965,0
5412,-77.980278,41.886645,0
5413,-77.953137,44.141307,0
5414,-77.90362,44.667882,0
5415,-77.88,50.68,0
5416,-77.875013,38.973837,0
5417,-77.873518,38.222391,0
5418,-77.823135,42.787868,0
5419,-77.805664,39.486167,0
5420,-77.803763,38.784675,0
5421,-77.8,48.13,0
5422,-77.79873,40.683721,0
5423,-77.794563,38.576983,0
5424,-77.786669,44.377091,0
5425,-77.77434,38.027074,0
5426,-77.767818,42.287402,0
5427,-77.766111,34.248611,0
5428,-77.765804,45.052643,0
5429,-77.76,47.06,0
5430,-77.734397,43.997637,0
5431,-77.67896,37.411412,0
5432,-77.678314,43.289309,0
5433,-77.651756,42.107909,0
5434,-77.650243,42.95697,0
5435,-77.65,82.32,0
5436,-77.644775,41.028011,0
5437,-77.644028,34.581722,0
5438,-77.63,54.12,0
5439,-77.581412,45.43471,0
5440,-77.553195,39.431672,0
5441,-77.53649,38.623941,0
5442,-77.534713,38.832623,0
5443,-77.53,52.2,0
5444,-77.502621,39.119908,0
5445,-77.468923,37.27932,0
5446,-77.46882,39.622485,0
5447,-77.465217,44.627322,0
5448,-77.458225,40.154702,0
5449,-77.445974,37.530327,0
5450,-77.441837,44.385532,0
5451,-77.419348,42.822079,0
5452,-77.379734,35.814533,0
5453,-77.360623,38.972597,0
5454,-77.347179,44.107082,0
5455,-77.340745,42.179695,0
5456,-77.31,54.9,0
5457,-77.31,58.75,0
5458,-77.31,46.83,0
5459,-77.306546,43.073824,0
5460,-77.292726,39.285599,0
5461,-77.289392,45.065403,0
5462,-77.287689,41.827025,0
5463,-77.28362,39.49977,0
5464,-77.27,64.84,0
5465,-77.225862,39.81091,0
5466,-77.223962,38.82548,0
5467,-77.201424,44.698191,0
5468,-77.199356,43.898394,0
5469,-77.191989,45.87891,0
5470,-77.186467,40.209541,0
5471,-77.184563,44.890643,0
5472,-77.15705,38.340192,0
5473,-77.15,61.99,0
5474,-77.15,71.16,0
5475,-77.115355,39.102024,0
5476,-77.113417,34.666417,0
5477,-77.106879,44.355493,0
5478,-77.08,54.11,0
5479,-77.08,48.58,0
5480,-77.073647,39.411894,0
5481,-77.061223,43.0226,0
5482,-77.04,80.37,0
5483,-77.026059,43.241068,0
5484,-77.011864,44.072406,0
5485,-76.9928,38.640957,0
5486,-76.986465,38.871981,0
5487,-76.944725,35.991719,0
5488,-76.935869,44.935892,0
5489,-76.911912,45.25795,0
5490,-76.905797,45.76519,0
5491,-76.89477,37.304601,0
5492,-76.89,72.04,0
5493,-76.881867,42.777664,0
5494,-76.877195,42.107316,0
5495,-76.862535,39.091175,0
5496,-76.855012,44.45928,0
5497,-76.854044,38.486024,0
5498,-76.852153,39.275327,0
5499,-76.8508,40.96536,0
5500,-76.818956,34.903774,0
5501,-76.81,50.76,0
5502,-76.81,61.22,0
5503,-76.784408,40.27208,0
5504,-76.77513,41.795578,0
5505,-76.774208,44.758122,0
5506,-76.769012,39.679103,0
5507,-76.758202,42.443508,0
5508,-76.740862,42.96678,0
5509,-76.712133,44.26577,0
5510,-76.707181,38.687495,0
5511,-76.7,59.36,0
5512,-76.687477,39.49578,0
5513,-76.662698,45.169035,0
5514,-76.659111,42.277435,0
5515,-76.64782,38.054994,0
5516,-76.646805,40.44146,0
5517,-76.629821,45.504919,0
5518,-76.62,47.25,0
5519,-76.62,49.77,0
5520,-76.598306,37.773667,0
5521,-76.58,52.62,0
5522,-76.575649,37.315656,0
5523,-76.547184,43.197992,0
5524,-76.512396,44.749991,0
5525,-76.51,81.21,0
5526,-76.50861,38.811093,0
5527,-76.484503,44.509325,0
5528,-76.475559,37.036174,0
5529,-76.473134,39.379062,0
5530,-76.47,60.43,0
5531,-76.467275,42.450264,0
5532,-76.44978,44.123384,0
5533,-76.442828,41.016527,0
5534,-76.440946,39.044816,0
5535,-76.432036,39.948516,0
5536,-76.43,57.99,0
5537,-76.43,61.72,0
5538,-76.41847,39.693697,0
5539,-76.39,51.94,0
5540,-76.380727,45.334795,0
5541,-76.350578,44.991842,0
5542,-76.34825,42.96862,0
5543,-76.303958,43.447858,0
5544,-76.29,70.92,0
5545,-76.29,20.37,0
5546,-76.283902,43.85157,0
5547,-76.251274,42.569182,0
5548,-76.22957,38.948322,0
5549,-76.209495,44.317245,0
5550,-76.203534,40.165434,0
5551,-76.18342,44.688518,0
5552,-76.169763,42.080365,0
5553,-76.168186,40.412994,0
5554,-76.16,58.52,0
5555,-76.13,54.03,0
5556,-76.11411,43.181595,0
5557,-76.098792,36.90482,0
5558,-76.09,67.85,0
5559,-76.088439,36.61833,0
5560,-76.087048,44.099606,0
5561,-76.079041,45.49571,0
5562,-76.075289,40.629798,0
5563,-76.073108,39.727972,0
5564,-76.053155,44.846177,0
5565,-76.029297,39.216153,0
5566,-76.009908,40.961892,0
5567,-76.007528,39.452694,0
5568,-75.99521,41.162704,0
5569,-75.986896,39.924769,0
5570,-75.986813,44.506334,0
5571,-75.984856,38.41829,0
5572,-75.98,60.8,0
5573,-75.973291,37.168614,0
5574,-75.97,55.93,0
5575,-75.924384,40.249935,0
5576,-75.9,52.47,0
5577,-75.891732,40.497272,0
5578,-75.886768,41.337138,0
5579,-75.87307,42.166114,0
5580,-75.871599,45.117792,0
5581,-75.848595,45.580745,0
5582,-75.846587,41.916914,0
5583,-75.84418,39.685377,0
5584,-75.82,55.06,0
5585,-75.78,80.41,0
5586,-75.778166,45.794018,0
5587,-75.75,49.33,0
5588,-75.737293,38.729504,0
5589,-75.721725,44.9462,0
5590,-75.715042,44.558542,0
5591,-75.714997,39.911762,0
5592,-75.711628,41.578032,0
5593,-75.71,57.11,0
5594,-75.71,64.84,0
5595,-75.702224,45.274178,0
5596,-75.679702,46.192096,0
5597,-75.67,50.91,0
5598,-75.660656,35.873362,0
5599,-75.638462,45.45164,0
5600,-75.631084,40.66991,0
5601,-75.63,81.75,0
5602,-75.63,48.28,0
5603,-75.621341,40.2398,0
5604,-75.568946,39.588793,0
5605,-75.567917,38.963097,0
5606,-75.558303,41.897038,0
5607,-75.555222,43.308905,0
5608,-75.524045,39.796163,0
5609,-75.52,50.45,0
5610,-75.517054,40.424784,0
5611,-75.510423,42.679797,0
5612,-75.485952,45.095521,0
5613,-75.473165,39.259672,0
5614,-75.461808,40.103461,0
5615,-75.423604,41.10524,0
5616,-75.393071,44.770008,0
5617,-75.387445,43.02222,0
5618,-75.3801,40.641855,0
5619,-75.33808,45.626962,0
5620,-75.330804,41.591508,0
5621,-75.33,59.82,0
5622,-75.32025,37.930556,0
5623,-75.300243,44.596002,0
5624,-75.258302,39.889021,0
5625,-75.254897,38.825219,0
5626,-75.25,47.25,0
5627,-75.227991,40.465796,0
5628,-75.226456,45.208063,0
5629,-75.218513,39.37311,0
5630,-75.21,52.09,0
5631,-75.21,61.42,0
5632,-75.21,70.59,0
5633,-75.198162,39.57871,0
5634,-75.185168,43.992138,0
5635,-75.17228,40.970905,0
5636,-75.162502,38.294367,0
5637,-75.14,58.9,0
5638,-75.126434,40.288315,0
5639,-75.1,47.1,0
5640,-75.095569,41.507335,0
5641,-75.09357,40.738576,0
5642,-75.067424,41.704159,0
5643,-75.052711,44.155117,0
5644,-75.051269,38.4691,0
5645,-75.051047,40.062133,0
5646,-75.020547,44.969598,0
5647,-75.02,45.62,0
5648,-75.02,54.18,0
5649,-75.008361,40.551267,0
5650,-74.990922,39.672572,0
5651,-74.98,70.02,0
5652,-74.960069,38.958896,0
5653,-74.936928,45.388361,0
5654,-74.870219,42.979304,0
5655,-74.842685,40.39952,0
5656,-74.835968,42.538832,0
5657,-74.833738,41.290737,0
5658,-74.812501,39.902939,0
5659,-74.773331,43.266902,0
5660,-74.762356,40.196723,0
5661,-74.754476,40.833473,0
5662,-74.750887,45.019661,0
5663,-74.75,57.27,0
5664,-74.73794,41.05905,0
5665,-74.730513,39.081581,0
5666,-74.72,80.89,0
5667,-74.72,57.91,0
5668,-74.72,56.43,0
5669,-74.711853,41.975808,0
5670,-74.697854,39.406517,0
5671,-74.680949,40.567799,0
5672,-74.64,45.65,0
5673,-74.64,53.5,0
5674,-74.64,60.54,0
5675,-74.63049,45.212762,0
5676,-74.582613,39.981166,0
5677,-74.57,55.3,0
5678,-74.56,51.06,0
5679,-74.53,48.24,0
5680,-74.53,49.65,0
5681,-74.523203,40.216996,0
5682,-74.521788,40.702426,0
5683,-74.49,52.62,0
5684,-74.486177,40.420652,0
5685,-74.478965,40.928397,0
5686,-74.47,46.12,0
5687,-74.466522,39.488278,0
5688,-74.4529,39.8304,0
5689,-74.445262,43.473705,0
5690,-74.443445,41.19212,0
5691,-74.419243,45.553981,0
5692,-74.41,69.26,0
5693,-74.331192,41.393454,0
5694,-74.33,58.83,0
5695,-74.286378,45.893137,0
5696,-74.284497,40.629392,0
5697,-74.274742,44.851216,0
5698,-74.230485,40.414851,0
5699,-74.22,70.4,0
5700,-74.213867,41.634572,0
5701,-74.1785,45.2699,0
5702,-74.174272,42.192995,0
5703,-74.146294,42.953968,0
5704,-74.145067,44.352505,0
5705,-74.11,82.58,0
5706,-74.093552,39.803037,0
5707,-74.090992,40.914748,0
5708,-74.083955,40.036101,0
5709,-74.082752,40.233926,0
5710,-74.07,61.61,0
5711,-74.07,59.74,0
5712,-74.05912,41.295006,0
5713,-74.050693,45.751172,0
5714,-74.0047,45.4841,0
5715,-74.0025,45.9707,0
5716,-73.999092,45.125447,0
5717,-73.99,47.94,0
5718,-73.989655,43.650608,0
5719,-73.984868,40.423459,0
5720,-73.983664,42.039527,0
5721,-73.96,81.78,0
5722,-73.927636,40.602627,0
5723,-73.898575,42.705422,0
5724,-73.898219,41.671121,0
5725,-73.887885,42.509236,0
5726,-73.8863,42.226312,0
5727,-73.865079,41.413088,0
5728,-73.861513,40.810006,0
5729,-73.859626,44.35463,0
5730,-73.84,49.23,0
5731,-73.816746,43.515595,0
5732,-73.804865,43.051291,0
5733,-73.780722,45.339328,0
5734,-73.77896,44.660267,0
5735,-73.773613,41.1549,0
5736,-73.770903,41.825568,0
5737,-73.758529,45.620049,0
5738,-73.73808,46.636121,0
5739,-73.716453,46.014647,0
5740,-73.69,54.79,0
5741,-73.67865,42.784497,0
5742,-73.626112,42.33903,0
5743,-73.614188,43.383705,0
5744,-73.61,80.64,0
5745,-73.581026,41.334843,0
5746,-73.575638,40.592187,0
5747,-73.57,60.54,0
5748,-73.57,50.64,0
5749,-73.541256,45.254358,0
5750,-73.54,51.74,0
5751,-73.534946,41.075319,0
5752,-73.53,40.831019,0
5753,-73.50944,41.67583,0
5754,-73.500114,42.524078,0
5755,-73.5,65.03,0
5756,-73.477345,44.88841,0
5757,-73.46,58.03,0
5758,-73.4589,45.7044,0
5759,-73.427406,45.426,0
5760,-73.425597,44.569297,0
5761,-73.42,56.5,0
5762,-73.42,59.63,0
5763,-73.413453,42.119197,0
5764,-73.3925,41.46861,0
5765,-73.39,52.95,0
5766,-73.38,69.68,0
5767,-73.38,61.8,0
5768,-73.356124,44.069717,0
5769,-73.316615,42.288935,0
5770,-73.314644,43.790382,0
5771,-73.302697,41.124112,0
5772,-73.27,70.55,0
5773,-73.26451,42.472287,0
5774,-73.255398,42.668198,0
5775,-73.253953,40.641072,0
5776,-73.246052,43.517434,0
5777,-73.240079,44.331837,0
5778,-73.23,66.06,0
5779,-73.23,47.14,0
5780,-73.199637,41.991982,0
5781,-73.198754,41.732934,0
5782,-73.19,53.72,0
5783,-73.186,45.9693,0
5784,-73.184481,43.017398,0
5785,-73.175193,43.268122,0
5786,-73.166509,44.959728,0
5787,-73.14666,41.29638,0
5788,-73.14561,44.706822,0
5789,-73.143991,40.940978,0
5790,-73.091689,44.0713,0
5791,-73.084652,42.18534,0
5792,-73.08,81.52,0
5793,-73.052016,43.741455,0
5794,-73.04,55.25,0
5795,-72.995521,45.291734,0
5796,-72.97,48.05,0
5797,-72.97,61.03,0
5798,-72.933175,44.38903,0
5799,-72.93,80.07,0
5800,-72.891294,41.893112,0
5801,-72.880911,42.562427,0
5802,-72.874345,43.942312,0
5803,-72.861198,42.31225,0
5804,-72.85,57.38,0
5805,-72.848947,44.565808,0
5806,-72.846615,40.961698,0
5807,-72.84,50.35,0
5808,-72.839018,41.336362,0
5809,-72.832718,44.173141,0
5810,-72.829545,41.520929,0
5811,-72.815099,42.875393,0
5812,-72.81,65.3,0
5813,-72.808821,45.089246,0
5814,-72.797393,43.208682,0
5815,-72.69643,43.477982,0
5816,-72.690757,44.893573,0
5817,-72.66,69.26,0
5818,-72.62,64.73,0
5819,-72.61145,41.644325,0
5820,-72.609141,45.372492,0
5821,-72.589604,43.852654,0
5822,-72.583787,42.108008,0
5823,-72.58,59.17,0
5824,-72.573065,44.310745,0
5825,-72.559701,41.840672,0
5826,-72.540122,43.628463,0
5827,-72.516931,42.429007,0
5828,-72.515152,42.772872,0
5829,-72.510681,45.862171,0
5830,-72.47,49.46,0
5831,-72.459516,41.307727,0
5832,-72.404462,43.391065,0
5833,-72.391731,45.054799,0
5834,-72.39,60.43,0
5835,-72.39,81.86,0
5836,-72.387313,44.482099,0
5837,-72.362799,43.083318,0
5838,-72.352242,41.582269,0
5839,-72.350974,45.251395,0
5840,-72.338625,42.251876,0
5841,-72.316729,41.984854,0
5842,-72.29,56.24,0
5843,-72.28,46.53,0
5844,-72.277536,42.483869,0
5845,-72.249212,43.655881,0
5846,-72.24,58.22,0
5847,-72.22998,41.391097,0
5848,-72.219174,44.91272,0
5849,-72.21155,44.632661,0
5850,-72.203194,42.904766,0
5851,-72.19388,41.18083,0
5852,-72.17,51.29,0
5853,-72.17,66.21,0
5854,-72.16095,44.094095,0
5855,-72.135198,43.834134,0
5856,-72.13,47.9,0
5857,-72.125373,44.377068,0
5858,-72.107816,42.658929,0
5859,-72.10208,42.207759,0
5860,-72.096181,45.087691,0
5861,-72.09,52.32,0
5862,-72.09,60.84,0
5863,-72.081377,41.781869,0
5864,-72.05,54.49,0
5865,-72.05,69.83,0
5866,-72.028642,44.791155,0
5867,-71.98162,41.271999,0
5868,-71.963867,43.368465,0
5869,-71.94397,42.459587,0
5870,-71.9,82.51,0
5871,-71.89927,44.955984,0
5872,-71.883042,44.52499,0
5873,-71.878253,43.649419,0
5874,-71.870504,41.06406,0
5875,-71.85865,42.765595,0
5876,-71.840266,43.044184,0
5877,-71.82,45.23,0
5878,-71.82,68.72,0
5879,-71.82,65.51,0
5880,-71.81722,41.58111,0
5881,-71.790956,42.287879,0
5882,-71.789661,41.98361,0
5883,-71.71,50.11,0
5884,-71.71,57.42,0
5885,-71.704683,43.864276,0
5886,-71.702526,44.767348,0
5887,-71.697028,43.414745,0
5888,-71.665191,48.695594,0
5889,-71.591492,41.452037,0
5890,-71.56777,42.403973,0
5891,-71.558333,41.693833,0
5892,-71.544476,43.011331,0
5893,-71.533807,46.719635,0
5894,-71.51,59.78,0
5895,-71.50482,42.184324,0
5896,-71.49648,42.705631,0
5897,-71.48,67.13,0
5898,-71.468817,45.337946,0
5899,-71.466259,43.236669,0
5900,-71.441997,47.12385,0
5901,-71.4,80.98,0
5902,-71.392325,41.901005,0
5903,-71.309039,42.314563,0
5904,-71.29,46.11,0
5905,-71.29,53.38,0
5906,-71.2872,42.591642,0
5907,-71.255107,42.819675,0
5908,-71.252876,48.245238,0
5909,-71.249825,43.385625,0
5910,-71.249279,41.490682,0
5911,-71.243306,43.720889,0
5912,-71.238219,46.78972,0
5913,-71.213156,44.335949,0
5914,-71.212239,43.045585,0
5915,-71.210913,48.457142,0
5916,-71.21,56.58,0
5917,-71.18,68.08,0
5918,-71.14,64.16,0
5919,-71.13414,41.999229,0
5920,-71.06,55.1,0
5921,-71.036215,43.544451,0
5922,-71.035819,42.519153,0
5923,-71.033325,43.256972,0
5924,-71.02,55.82,0
5925,-71.006266,44.943257,0
5926,-70.920775,42.268403,0
5927,-70.917455,41.683216,0
5928,-70.91,60.58,0
5929,-70.880288,44.468324,0
5930,-70.88,51.14,0
5931,-70.863665,42.916201,0
5932,-70.841179,42.046182,0
5933,-70.832656,42.650898,0
5934,-70.76,52.47,0
5935,-70.744178,43.091266,0
5936,-70.72,49.54,0
5937,-70.72,58.14,0
5938,-70.697321,43.875089,0
5939,-70.68,54.26,0
5940,-70.6437,41.549488,0
5941,-70.64,59.24,0
5942,-70.61,65.98,0
5943,-70.61,47.14,0
5944,-70.61,66.9,0
5945,-70.56,82.07,0
5946,-70.548667,41.922262,0
5947,-70.544548,43.344287,0
5948,-70.41,53.42,0
5949,-70.395697,45.51592,0
5950,-70.38,69.64,0
5951,-70.337945,44.432505,0
5952,-70.33,56.79,0
5953,-70.324326,43.702437,0
5954,-70.271471,41.706923,0
5955,-70.222885,44.088754,0
5956,-70.15,48.28,0
5957,-70.09,64.88,0
5958,-70.062045,42.039239,0
5959,-70.010422,41.287353,0
5960,-70.001304,44.43525,0
5961,-70,63.66,0
5962,-69.97625,43.967639,0
5963,-69.960138,41.819549,0
5964,-69.88,56.12,0
5965,-69.875987,44.927088,0
5966,-69.86,67.39,0
5967,-69.81,57.34,0
5968,-69.77,52.58,0
5969,-69.769203,44.360457,0
5970,-69.69,49.69,0
5971,-69.62,54.87,0
5972,-69.616828,44.561672,0
5973,-69.58,51.21,0
5974,-69.575295,44.244204,0
5975,-69.556,47.8559,0
5976,-69.54,54.07,0
5977,-69.5,46.61,0
5978,-69.42,65.91,0
5979,-69.407094,44.840335,0
5980,-69.395278,44.451862,0
5981,-69.39,58.18,0
5982,-69.324158,45.674258,0
5983,-69.31,48.74,0
