,X_WGS84,Y_WGS84,anecyl
4819,-86.129016,43.527734,0
4820,-86.100979,35.69883,0
4821,-86.100372,42.792997,0
4822,-86.098909,35.490333,0
4823,-86.07228,39.95909,0
4824,-86.058032,31.919103,0
4825,-86.043218,44.909941,0
4826,-86.03379,46.658548,0
4827,-86.020924,45.108319,0
4828,-86.017214,40.156672,0
4829,-86.011318,39.680348,0
4830,-86.007562,42.535296,0
4831,-85.974944,46.291928,0
4832,-85.973189,32.685039,0
4833,-85.93949,45.93225,0
4834,-85.927868,30.704325,0
4835,-85.921945,35.122908,0
4836,-85.912028,39.245308,0
4837,-85.911794,41.821953,0
4838,-85.885831,44.209911,0
4839,-85.884262,34.270712,0
4840,-85.883902,31.787928,0
4841,-85.882456,44.678442,0
4842,-85.88245,43.90066,0
4843,-85.861402,42.94232,0
4844,-85.858586,31.299804,0
4845,-85.841317,38.207475,0
4846,-85.838284,41.254145,0
4847,-85.835678,33.468697,0
4848,-85.834145,42.1062,0
4849,-85.827524,43.639019,0
4850,-85.8,53.31,0
4851,-85.780425,41.644058,0
4852,-85.765218,44.376241,0
4853,-85.756737,34.071767,0
4854,-85.72,76.99,0
4855,-85.719245,46.081504,0
4856,-85.709539,37.510311,0
4857,-85.698611,44.916599,0
4858,-85.69766,39.412803,0
4859,-85.675524,34.350826,0
4860,-85.660493,37.91921,0
4861,-85.64255,43.51863,0
4862,-85.632872,35.806988,0
4863,-85.618278,36.138083,0
4864,-85.601067,45.176358,0
4865,-85.595623,43.052005,0
4866,-85.585766,42.364747,0
4867,-85.583444,40.787792,0
4868,-85.57,49.92,0
4869,-85.566243,33.787501,0
4870,-85.556997,38.099117,0
4871,-85.548225,44.743562,0
4872,-85.531706,36.310061,0
4873,-85.53,64.8,0
4874,-85.523408,34.516663,0
4875,-85.511465,43.830754,0
4876,-85.506497,34.873333,0
4877,-85.501205,41.162681,0
4878,-85.493292,42.604787,0
4879,-85.49,79.84,0
4880,-85.478242,32.549575,0
4881,-85.476355,32.030967,0
4882,-85.470787,43.216226,0
4883,-85.461002,38.337654,0
4884,-85.458623,43.641417,0
4885,-85.452574,43.402941,0
4886,-85.434039,35.444527,0
4887,-85.4138,34.129367,0
4888,-85.41,48.81,0
4889,-85.369185,45.792263,0
4890,-85.368201,31.28915,0
4891,-85.362074,37.443756,0
4892,-85.361787,44.57533,0
4893,-85.361267,35.654232,0
4894,-85.35284,37.09215,0
4895,-85.341961,42.933643,0
4896,-85.300455,40.098913,0
4897,-85.265789,34.915677,0
4898,-85.26,67.73,0
4899,-85.254945,35.876153,0
4900,-85.245953,42.334938,0
4901,-85.229909,41.042135,0
4902,-85.227046,39.538229,0
4903,-85.22,75.08,0
4904,-85.219472,44.81438,0
4905,-85.171711,45.362976,0
4906,-85.16616,46.356224,0
4907,-85.144709,36.873212,0
4908,-85.127594,45.136086,0
4909,-85.112917,35.326098,0
4910,-85.101569,38.446963,0
4911,-85.09,12.91,0
4912,-85.085547,41.616242,0
4913,-85.081567,43.659734,0
4914,-85.060326,32.66699,0
4915,-85.057413,41.189437,0
4916,-85.053259,35.022742,0
4917,-85,44,0
4918,-84.99029,41.84752,0
4919,-84.98169,44.46584,0
4920,-84.9727,30.911855,0
4921,-84.969046,39.801705,0
4922,-84.961533,35.79473,0
4923,-84.955901,42.262567,0
4924,-84.937303,36.10875,0
4925,-84.930767,46.09294,0
4926,-84.921942,34.137595,0
4927,-84.92,54.6,0
4928,-84.92,52.09,0
4929,-84.894557,37.647829,0
4930,-84.858419,38.135727,0
4931,-84.85,64.25,0
4932,-84.845428,45.426167,0
4933,-84.828071,41.548603,0
4934,-84.827692,44.289841,0
4935,-84.79598,42.78755,0
4936,-84.78692,36.544262,0
4937,-84.785443,39.205701,0
4938,-84.77,70.55,0
4939,-84.755973,45.840386,0
4940,-84.7557,44.77861,0
4941,-84.754735,35.391915,0
4942,-84.753188,35.891778,0
4943,-84.750338,29.718101,0
4944,-84.745765,42.523203,0
4945,-84.740483,37.820121,0
4946,-84.727578,43.454111,0
4947,-84.725692,39.000467,0
4948,-84.702433,45.618914,0
4949,-84.680261,41.700384,0
4950,-84.663875,45.016367,0
4951,-84.650733,36.397888,0
4952,-84.647042,40.099136,0
4953,-84.645006,34.025039,0
4954,-84.636339,42.964847,0
4955,-84.633012,33.753533,0
4956,-84.629945,44.167892,0
4957,-84.622438,39.585631,0
4958,-84.62,50.98,0
4959,-84.610744,33.383146,0
4960,-84.597191,35.682477,0
4961,-84.589817,46.027327,0
4962,-84.566965,37.61916,0
4963,-84.557462,38.304028,0
4964,-84.547447,39.881008,0
4965,-84.54478,38.089278,0
4966,-84.543114,42.628071,0
4967,-84.537503,45.480037,0
4968,-84.506427,35.919462,0
4969,-84.486151,46.491463,0
4970,-84.48562,39.018359,0
4971,-84.4788,45.7318,0
4972,-84.46435,40.54543,0
4973,-84.46,69.3,0
4974,-84.46,68.31,0
4975,-84.455993,38.82335,0
4976,-84.453857,33.910488,0
4977,-84.42543,34.589354,0
4978,-84.424263,39.19683,0
4979,-84.420743,44.927807,0
4980,-84.42035,42.168062,0
4981,-84.418824,33.729706,0
4982,-84.410262,46.695287,0
4983,-84.399977,43.756902,0
4984,-84.39389,42.79171,0
4985,-84.389178,37.491986,0
4986,-84.38,75.08,0
4987,-84.35,48.05,0
4988,-84.334951,42.525753,0
4989,-84.303369,39.40872,0
4990,-84.295967,30.529733,0
4991,-84.294373,43.319084,0
4992,-84.26018,42.31378,0
4993,-84.257927,36.016217,0
4994,-84.242951,42.035725,0
4995,-84.235997,37.808597,0
4996,-84.231763,45.990164,0
4997,-84.23,79.8,0
4998,-84.227172,38.556922,0
4999,-84.223903,45.212709,0
5000,-84.216698,46.433354,0
5001,-84.200778,40.15033,0
5002,-84.193074,39.24232,0
5003,-84.179012,39.642356,0
5004,-84.176613,41.78755,0
5005,-84.165124,30.088991,0
5006,-84.161479,39.019053,0
5007,-84.152109,36.952148,0
5008,-84.149635,33.981097,0
5009,-84.121195,44.112452,0
5010,-84.12,48.93,0
5011,-84.104153,43.914781,0
5012,-84.07546,44.34184,0
5013,-84.07,53.42,0
5014,-84.07,13.46,0
5015,-84.057641,40.760278,0
5016,-84.056633,45.399095,0
5017,-84.050218,42.1526,0
5018,-84.04,50.03,0
5019,-83.996234,39.881195,0
5020,-83.992973,42.416701,0
5021,-83.99,9.77,0
5022,-83.98368,43.392567,0
5023,-83.978678,46.333482,0
5024,-83.97,64.5,0
5025,-83.96977,39.494728,0
5026,-83.963978,40.186762,0
5027,-83.945558,46.063494,0
5028,-83.94241,43.77209,0
5029,-83.938381,30.191048,0
5030,-83.938186,35.948055,0
5031,-83.924042,41.862318,0
5032,-83.915048,33.733388,0
5033,-83.91,78.15,0
5034,-83.909721,33.913433,0
5035,-83.89,47.18,0
5036,-83.871089,43.593269,0
5037,-83.86545,43.126258,0
5038,-83.864862,35.601792,0
5039,-83.851257,41.552893,0
5040,-83.849288,42.269219,0
5041,-83.834799,40.560185,0
5042,-83.834587,33.421282,0
5043,-83.825124,34.227503,0
5044,-83.766693,42.509163,0
5045,-83.753145,45.124625,0
5046,-83.75,67.63,0
5047,-83.74,52.51,0
5048,-83.713641,34.637102,0
5049,-83.7,70.44,0
5050,-83.687301,35.93949,0
5051,-83.683723,36.136619,0
5052,-83.668785,41.365897,0
5053,-83.667648,42.809504,0
5054,-83.665531,46.078649,0
5055,-83.6543,42.0631,0
5056,-83.63,71.24,0
5057,-83.626216,40.820484,0
5058,-83.625365,41.132722,0
5059,-83.608775,37.835735,0
5060,-83.59449,41.581294,0
5061,-83.59,68.65,0
5062,-83.583733,35.164803,0
5063,-83.572875,38.414809,0
5064,-83.572193,43.110757,0
5065,-83.55,72.49,0
5066,-83.542354,40.393919,0
5067,-83.531382,31.477349,0
5068,-83.5153,41.809723,0
5069,-83.485213,42.204762,0
5070,-83.48159,45.06878,0
5071,-83.46878,45.32742,0
5072,-83.464233,45.897539,0
5073,-83.457505,34.590408,0
5074,-83.453102,42.476481,0
5075,-83.451072,43.732239,0
5076,-83.447134,39.947218,0
5077,-83.439117,42.8839,0
5078,-83.435365,42.668241,0
5079,-83.425519,41.317167,0
5080,-83.421713,38.99762,0
5081,-83.420958,35.021672,0
5082,-83.410467,38.763114,0
5083,-83.405663,41.006228,0
5084,-83.375514,41.661618,0
5085,-83.324058,40.103072,0
5086,-83.30854,42.00227,0
5087,-83.244801,46.307449,0
5088,-83.24,79.54,0
5089,-83.23866,42.317269,0
5090,-83.229767,36.66503,0
5091,-83.21,73.14,0
5092,-83.21,75.2,0
5093,-83.20206,35.343412,0
5094,-83.196862,35.097358,0
5095,-83.183349,43.225982,0
5096,-83.165656,42.785275,0
5097,-83.158578,43.599097,0
5098,-83.153611,34.868187,0
5099,-83.145893,34.196745,0
5100,-83.134683,38.436819,0
5101,-83.13,51.55,0
5102,-83.13,53.99,0
5103,-83.11499,43.997875,0
5104,-83.107648,42.145639,0
5105,-83.077401,42.528628,0
5106,-83.07727,40.24234,0
5107,-83.07316,35.586019,0
5108,-83.014838,46.174096,0
5109,-83.013978,36.318242,0
5110,-82.991811,39.329648,0
5111,-82.98,64.61,0
5112,-82.963006,42.346799,0
5113,-82.94,81.67,0
5114,-82.938966,45.826999,0
5115,-82.920096,43.216732,0
5116,-82.915087,35.763755,0
5117,-82.905598,40.117266,0
5118,-82.898392,40.79878,0
5119,-82.849601,35.144962,0
5120,-82.835109,34.674507,0
5121,-82.83,49.38,0
5122,-82.83,48.13,0
5123,-82.8243,42.028052,0
5124,-82.81422,47.118545,0
5125,-82.81073,40.40089,0
5126,-82.79,71.81,0
5127,-82.786521,42.566163,0
5128,-82.768842,35.395587,0
5129,-82.75,76.95,0
5130,-82.75,50.72,0
5131,-82.747855,37.704487,0
5132,-82.741353,39.870307,0
5133,-82.736855,41.100903,0
5134,-82.724319,46.196147,0
5135,-82.721729,41.610559,0
5136,-82.713608,42.288571,0
5137,-82.704362,41.356969,0
5138,-82.656796,28.131247,0
5139,-82.64942,43.66196,0
5140,-82.647993,35.230361,0
5141,-82.605332,28.632447,0
5142,-82.60341,39.695966,0
5143,-82.6,67.35,0
5144,-82.6,75.31,0
5145,-82.586332,35.702858,0
5146,-82.578033,43.137583,0
5147,-82.566665,29.134174,0
5148,-82.555609,40.69924,0
5149,-82.544395,40.090925,0
5150,-82.544042,34.786206,0
5151,-82.535124,42.582573,0
5152,-82.525588,35.435045,0
5153,-82.5,71.16,0
5154,-82.491364,42.079021,0
5155,-82.482218,45.722579,0
5156,-82.42,72.65,0
5157,-82.402563,41.026275,0
5158,-82.401804,41.25201,0
5159,-82.401512,42.362305,0
5160,-82.352178,28.629688,0
5161,-82.336961,43.017807,0
5162,-82.336069,42.767998,0
5163,-82.332687,38.88367,0
5164,-82.324326,36.3168,0
5165,-82.316987,35.773113,0
5166,-82.30658,28.114061,0
5167,-82.298307,27.222069,0
5168,-82.293531,37.28629,0
5169,-82.293342,46.14437,0
5170,-82.281012,34.710614,0
5171,-82.269588,35.02554,0
5172,-82.250541,35.431482,0
5173,-82.241456,34.407842,0
5174,-82.233452,39.645719,0
5175,-82.227405,41.440735,0
5176,-82.198347,39.241925,0
5177,-82.18715,33.669138,0
5178,-82.169377,35.944088,0
5179,-82.151436,40.402242,0
5180,-82.12635,39.429253,0
5181,-82.1,81.44,0
5182,-82.095214,41.025233,0
5183,-82.079046,36.176231,0
5184,-82.070031,39.894911,0
5185,-82.065704,41.271736,0
5186,-82.053667,45.9567,0
5187,-82.041135,35.724608,0
5188,-82,43.1,0
5189,-81.998854,33.531348,0
5190,-81.989664,42.368875,0
5191,-81.969061,35.345463,0
5192,-81.941788,28.346753,0
5193,-81.938317,26.867058,0
5194,-81.936312,41.485978,0
5195,-81.92731,42.622843,0
5196,-81.90335,30.147761,0
5197,-81.896301,40.779653,0
5198,-81.853625,45.802177,0
5199,-81.846188,39.244869,0
5200,-81.835525,36.089536,0
5201,-81.822436,43.248235,0
5202,-81.810941,32.326525,0
5203,-81.808182,41.18991,0
5204,-81.80709,40.206059,0
5205,-81.79,75.01,0
5206,-81.751418,26.567414,0
5207,-81.743839,43.021231,0
5208,-81.737594,46.109537,0
5209,-81.736942,36.269288,0
5210,-81.727507,43.805093,0
5211,-81.718355,30.284612,0
5212,-81.71,50.35,0
5213,-81.692541,40.989659,0
5214,-81.689117,45.253833,0
5215,-81.68,51.71,0
5216,-81.65,49.27,0
5217,-81.65,72.84,0
5218,-81.646657,34.440593,0
5219,-81.633498,41.542625,0
5220,-81.619977,40.683193,0
5221,-81.599699,44.297658,0
5222,-81.589012,42.527778,0
5223,-81.581535,25.997968,0
5224,-81.577159,27.937739,0
5225,-81.565203,44.055003,0
5226,-81.5625,36.391667,0
5227,-81.557153,26.454283,0
5228,-81.556494,41.270282,0
5229,-81.54908,30.123047,0
5230,-81.54821,39.90816,0
5231,-81.5207,35.94196,0
5232,-81.5,43.67,0
5233,-81.482763,45.989717,0
5234,-81.481322,43.356875,0
5235,-81.480487,48.331714,0
5236,-81.479235,40.089192,0
5237,-81.441779,41.101445,0
5238,-81.438806,43.176409,0
5239,-81.42159,42.758127,0
5240,-81.406795,26.596438,0
5241,-81.406433,29.809864,0
5242,-81.37971,35.14393,0
5243,-81.360371,40.861814,0
5244,-81.338328,36.530872,0
5245,-81.320833,41.31059,0
5246,-81.3,71.5,0
5247,-81.3,47.44,0
5248,-81.292133,41.755723,0
5249,-81.28001,44.74001,0
5250,-81.276684,43.033889,0
5251,-81.262542,44.17432,0
5252,-81.259834,25.986959,0
5253,-81.249801,44.522545,0
5254,-81.241481,29.489775,0
5255,-81.193475,26.165175,0
5256,-81.180553,26.481175,0
5257,-81.180358,35.817422,0
5258,-81.178102,41.588791,0
5259,-81.161317,37.528337,0
5260,-81.157386,28.589218,0
5261,-81.15,81.29,0
5262,-81.145723,36.418689,0
5263,-81.133111,27.816333,0
5264,-81.128514,40.329367,0
5265,-81.12144,36.135119,0
5266,-81.118411,41.139574,0
5267,-81.11,70.48,0
5268,-81.089852,35.329729,0
5269,-81.0807,35.574217,0
5270,-81.07,77.94,0
5271,-81.023988,42.749201,0
5272,-81.023011,27.581822,0
5273,-81.014038,34.903961,0
5274,-81.011951,46.604722,0
5275,-81.010255,40.042506,0
5276,-81.002574,43.060003,0
5277,-80.999458,43.249067,0
5278,-80.990075,44.280563,0
5279,-80.964182,43.961513,0
5280,-80.951394,37.770347,0
5281,-80.950136,40.682316,0
5282,-80.934015,28.452434,0
5283,-80.931878,36.947425,0
5284,-80.93,78.62,0
5285,-80.928219,41.708104,0
5286,-80.85,50.26,0
5287,-80.822278,42.643678,0
5288,-80.804608,35.004179,0
5289,-80.77339,35.452688,0
5290,-80.746803,44.18875,0
5291,-80.736563,43.405128,0
5292,-80.721119,44.611851,0
5293,-80.719859,35.271576,0
5294,-80.719575,36.382328,0
5295,-80.710686,41.349285,0
5296,-80.679878,37.001372,0
5297,-80.679825,41.088761,0
5298,-80.679292,48.537553,0
5299,-80.678405,44.014247,0
5300,-80.654288,38.852888,0
5301,-80.645736,43.230581,0
5302,-80.612955,40.741887,0
5303,-80.605096,42.99119,0
5304,-80.596554,40.163227,0
5305,-80.567908,43.609725,0
5306,-80.559495,45.917988,0
5307,-80.557826,44.392366,0
5308,-80.503809,35.230743,0
5309,-80.48198,43.398492,0
5310,-80.464851,41.661325,0
5311,-80.454831,42.593083,0
5312,-80.441208,40.511295,0
5313,-80.430627,37.229148,0
5314,-80.423907,43.961093,0
5315,-80.420385,36.769706,0
5316,-80.418281,27.614652,0
5317,-80.396754,40.992802,0
5318,-80.394199,41.412845,0
5319,-80.361702,42.010384,0
5320,-80.349768,40.14097,0
5321,-80.332705,44.519048,0
5322,-80.319091,42.9234,0
5323,-80.309535,35.46141,0
5324,-80.3,22.41,0
5325,-80.29013,37.431217,0
5326,-80.28351,42.73882,0
5327,-80.261607,43.104566,0
5328,-80.255599,45.763122,0
5329,-80.248565,43.694945,0
5330,-80.212011,26.857627,0
5331,-80.211373,45.431566,0
5332,-80.210609,34.187717,0
5333,-80.210252,35.920329,0
5334,-80.2,71.24,0
5335,-80.168175,46.363563,0
5336,-80.160315,34.990814,0
5337,-80.143412,41.654671,0
5338,-80.142337,40.613185,0
5339,-80.126575,26.344803,0
5340,-80.123319,42.560944,0
5341,-80.114068,41.867583,0
5342,-80.112517,43.352978,0
5343,-80.088996,35.413696,0
5344,-80.085193,42.130881,0
5345,-80.075912,41.371914,0
5346,-80.075509,39.796401,0
5347,-80.068711,44.046703,0
5348,-80.059666,43.82159,0
5349,-80.054432,45.650818,0
5350,-80.05,79.04,0
5351,-80.041762,44.485894,0
5352,-80.023762,39.246785,0
5353,-80.00605,41.011883,0
5354,-80.002241,37.202367,0
5355,-79.986956,45.018511,0
5356,-79.985597,40.457075,0
5357,-79.965461,38.933645,0
5358,-79.957483,44.749961,0
5359,-79.957369,35.818214,0
5360,-79.95537,40.258552,0
5361,-79.940031,36.74477,0
5362,-79.93,49.31,0
5363,-79.912943,45.206166,0
5364,-79.900231,38.388678,0
5365,-79.892947,40.77828,0
5366,-79.876724,38.611677,0
5367,-79.863617,44.168205,0
5368,-79.860173,43.502449,0
5369,-79.840797,34.191437,0
5370,-79.836717,43.173653,0
5371,-79.812521,45.426984,0
5372,-79.799378,39.522117,0
5373,-79.796784,46.045211,0
5374,-79.765612,41.157907,0
5375,-79.76293,41.972732,0
5376,-79.753365,36.514409,0
5377,-79.735015,36.13723,0
5378,-79.724005,44.512658,0
5379,-79.717328,44.322769,0
5380,-79.703981,44.7484,0
5381,-79.701157,40.463733,0
5382,-79.681414,33.292385,0
5383,-79.681199,43.364448,0
5384,-79.680868,37.498811,0
5385,-79.68065,41.515362,0
5386,-79.672607,44.00615,0
5387,-79.651589,43.617089,0
5388,-79.651417,45.034973,0
5389,-79.644802,38.893153,0
5390,-79.636505,45.251122,0
5391,-79.624572,43.814773,0
5392,-79.611678,35.683477,0
5393,-79.588783,38.703895,0
5394,-79.57612,38.002261,0
5395,-79.57361,43.18784,0
5396,-79.55,50.34,0
5397,-79.548577,42.841873,0
5398,-79.528246,39.713218,0
5399,-79.524897,33.101836,0
5400,-79.48927,40.686518,0
5401,-79.475845,36.735875,0
5402,-79.4522,44.58628,0
5403,-79.44,48.43,0
5404,-79.431698,35.924935,0
5405,-79.426178,46.334473,0
5406,-79.42595,39.066748,0
5407,-79.398446,40.285251,0
5408,-79.389101,37.589181,0
5409,-79.38656,39.45513,0
5410,-79.37421,43.662013,0
5411,-79.366717,35.148137,0
5412,-79.36346,44.297443,0
5413,-79.357767,44.911122,0
5414,-79.32,79.92,0
5415,-79.292115,45.094441,0
5416,-79.285437,43.189403,0
5417,-79.250676,36.717293,0
5418,-79.233672,47.549495,0
5419,-79.23226,41.08118,0
5420,-79.223345,42.116995,0
5421,-79.221269,46.118369,0
5422,-79.219828,45.385042,0
5423,-79.203271,43.999558,0
5424,-79.2,77.99,0
5425,-79.192334,42.368378,0
5426,-79.188909,35.766028,0
5427,-79.172613,36.135436,0
5428,-79.164315,44.521802,0
5429,-79.159996,43.816617,0
5430,-79.153678,39.693928,0
5431,-79.118569,37.987428,0
5432,-79.103464,41.330161,0
5433,-79.071328,43.067858,0
5434,-79.051591,35.264435,0
5435,-79.020525,40.573585,0
5436,-79.014362,41.954357,0
5437,-79.008157,42.867975,0
5438,-79.003076,44.697012,0
5439,-78.969261,44.118199,0
5440,-78.939964,45.286776,0
5441,-78.933269,44.870181,0
5442,-78.915379,43.880891,0
5443,-78.913255,36.034134,0
5444,-78.90658,40.057085,0
5445,-78.899054,40.295424,0
5446,-78.860503,38.433442,0
5447,-78.855616,44.283646,0
5448,-78.851284,42.674291,0
5449,-78.83975,41.09451,0
5450,-78.835532,35.826834,0
5451,-78.829809,46.298377,0
5452,-78.79,73.14,0
5453,-78.75457,45.492263,0
5454,-78.73846,42.928721,0
5455,-78.718548,36.190686,0
5456,-78.713918,38.126566,0
5457,-78.701121,41.946602,0
5458,-78.667821,36.974289,0
5459,-78.639389,37.400335,0
5460,-78.637378,41.727079,0
5461,-78.627802,44.155282,0
5462,-78.61822,44.646811,0
5463,-78.597715,36.695951,0
5464,-78.554595,42.742448,0
5465,-78.5545,40.683888,0
5466,-78.534387,45.010078,0
5467,-78.517144,39.98426,0
5468,-78.51033,43.973634,0
5469,-78.494955,37.797668,0
5470,-78.487491,35.803762,0
5471,-78.48513,43.374853,0
5472,-78.467889,38.059748,0
5473,-78.427521,43.116087,0
5474,-78.417267,38.543775,0
5475,-78.37,54.11,0
5476,-78.369908,37.55094,0
5477,-78.340932,44.179442,0
5478,-78.34,79.56,0
5479,-78.315362,39.070375,0
5480,-78.310666,40.248708,0
5481,-78.297722,44.475467,0
5482,-78.293778,44.777753,0
5483,-78.279362,36.092211,0
5484,-78.263993,45.541904,0
5485,-78.26,81.99,0
5486,-78.25362,42.39229,0
5487,-78.253077,40.851886,0
5488,-78.241312,40.490178,0
5489,-78.240441,41.79108,0
5490,-78.234489,42.597806,0
5491,-78.226217,37.304339,0
5492,-78.168582,38.891437,0
5493,-78.142623,34.414921,0
5494,-78.132382,44.620378,0
5495,-78.11,53.15,0
5496,-78.1075,33.968056,0
5497,-78.087653,44.170361,0
5498,-78.055602,43.969047,0
5499,-78.051437,36.68099,0
5500,-78.051162,37.820611,0
5501,-78.030597,44.449841,0
5502,-78.023742,38.466367,0
5503,-78.02,49.57,0
5504,-78.008286,42.133397,0
5505,-77.993755,40.490217,0
5506,-77.99,71.01,0
5507,-77.980278,41.886645,0
5508,-77.92482,45.20023,0
5509,-77.904796,44.776859,0
5510,-77.884842,43.113799,0
5511,-77.88,50.68,0
5512,-77.873518,38.222391,0
5513,-77.861377,39.148646,0
5514,-77.805664,39.486167,0
5515,-77.801579,38.781359,0
5516,-77.8,48.13,0
5517,-77.79873,40.683721,0
5518,-77.794563,38.576983,0
5519,-77.786669,44.377091,0
5520,-77.77434,38.027074,0
5521,-77.767818,42.287402,0
5522,-77.766111,34.248611,0
5523,-77.765804,45.052643,0
5524,-77.76,47.06,0
5525,-77.715508,42.722692,0
5526,-77.708382,43.310724,0
5527,-77.700378,44.096806,0
5528,-77.67896,37.411412,0
5529,-77.651756,42.107909,0
5530,-77.650243,42.95697,0
5531,-77.65,82.32,0
5532,-77.644775,41.028011,0
5533,-77.644028,34.581722,0
5534,-77.63,54.12,0
5535,-77.616424,43.141096,0
5536,-77.581412,45.43471,0
5537,-77.562146,39.109664,0
5538,-77.553195,39.431672,0
5539,-77.53649,38.623941,0
5540,-77.534713,38.832623,0
5541,-77.530637,44.4449,0
5542,-77.53,52.2,0
5543,-77.489489,43.988406,0
5544,-77.470774,37.524284,0
5545,-77.468923,37.27932,0
5546,-77.46882,39.622485,0
5547,-77.465217,44.627322,0
5548,-77.419348,42.822079,0
5549,-77.379734,35.814533,0
5550,-77.360623,38.972597,0
5551,-77.340745,42.179695,0
5552,-77.332766,40.035511,0
5553,-77.312905,44.147,0
5554,-77.31,54.9,0
5555,-77.31,58.75,0
5556,-77.31,46.83,0
5557,-77.307476,38.760785,0
5558,-77.306546,43.073824,0
5559,-77.292726,39.285599,0
5560,-77.289392,45.065403,0
5561,-77.287689,41.827025,0
5562,-77.28362,39.49977,0
5563,-77.27,64.84,0
5564,-77.255519,45.887987,0
5565,-77.225862,39.81091,0
5566,-77.201424,44.698191,0
5567,-77.199356,43.898394,0
5568,-77.184563,44.890643,0
5569,-77.17063,40.241555,0
5570,-77.15705,38.340192,0
5571,-77.15,61.99,0
5572,-77.15,71.16,0
5573,-77.120531,38.886356,0
5574,-77.115355,39.102024,0
5575,-77.113417,34.666417,0
5576,-77.109604,44.359942,0
5577,-77.08,54.11,0
5578,-77.08,48.58,0
5579,-77.061223,43.0226,0
5580,-77.043435,38.596396,0
5581,-77.04287,45.687224,0
5582,-77.04,80.37,0
5583,-77.026059,43.241068,0
5584,-77.011864,44.072406,0
5585,-76.944725,35.991719,0
5586,-76.937531,39.438092,0
5587,-76.935869,44.935892,0
5588,-76.911912,45.25795,0
5589,-76.89477,37.304601,0
5590,-76.89,72.04,0
5591,-76.881867,42.777664,0
5592,-76.877195,42.107316,0
5593,-76.862535,39.091175,0
5594,-76.854044,38.486024,0
5595,-76.8508,40.96536,0
5596,-76.818956,34.903774,0
5597,-76.81,50.76,0
5598,-76.81,61.22,0
5599,-76.794108,38.891354,0
5600,-76.784408,40.27208,0
5601,-76.77513,41.795578,0
5602,-76.774208,44.758122,0
5603,-76.769569,44.554483,0
5604,-76.769012,39.679103,0
5605,-76.758202,42.443508,0
5606,-76.740862,42.96678,0
5607,-76.719486,44.36593,0
5608,-76.707181,38.687495,0
5609,-76.7,59.36,0
5610,-76.695533,39.307033,0
5611,-76.687477,39.49578,0
5612,-76.662698,45.169035,0
5613,-76.659111,42.277435,0
5614,-76.64782,38.054994,0
5615,-76.646805,40.44146,0
5616,-76.629821,45.504919,0
5617,-76.62,47.25,0
5618,-76.62,49.77,0
5619,-76.598306,37.773667,0
5620,-76.58,52.62,0
5621,-76.575649,37.315656,0
5622,-76.56002,39.113837,0
5623,-76.547184,43.197992,0
5624,-76.512396,44.749991,0
5625,-76.51,81.21,0
5626,-76.50861,38.811093,0
5627,-76.484503,44.509325,0
5628,-76.475559,37.036174,0
5629,-76.475259,44.250484,0
5630,-76.47,60.43,0
5631,-76.442828,41.016527,0
5632,-76.43,57.99,0
5633,-76.43,61.72,0
5634,-76.41847,39.693697,0
5635,-76.390825,39.928165,0
5636,-76.39,51.94,0
5637,-76.372358,39.395358,0
5638,-76.371632,45.332476,0
5639,-76.357864,44.983281,0
5640,-76.345273,42.366611,0
5641,-76.303958,43.447858,0
5642,-76.297643,44.379142,0
5643,-76.29,70.92,0
5644,-76.29,20.37,0
5645,-76.283902,43.85157,0
5646,-76.266683,42.546269,0
5647,-76.22957,38.948322,0
5648,-76.203534,40.165434,0
5649,-76.192367,42.830405,0
5650,-76.18342,44.688518,0
5651,-76.169763,42.080365,0
5652,-76.168186,40.412994,0
5653,-76.16,58.52,0
5654,-76.13,54.03,0
5655,-76.11411,43.181595,0
5656,-76.098792,36.90482,0
5657,-76.09,67.85,0
5658,-76.088439,36.61833,0
5659,-76.075289,40.629798,0
5660,-76.075122,44.101017,0
5661,-76.073108,39.727972,0
5662,-76.053155,44.846177,0
5663,-76.029297,39.216153,0
5664,-76.009908,40.961892,0
5665,-76.007528,39.452694,0
5666,-75.993787,41.163758,0
5667,-75.985286,39.930681,0
5668,-75.984856,38.41829,0
5669,-75.98,60.8,0
5670,-75.973291,37.168614,0
5671,-75.97,55.93,0
5672,-75.949768,45.161088,0
5673,-75.937767,45.344783,0
5674,-75.9,52.47,0
5675,-75.891732,40.497272,0
5676,-75.886768,41.337138,0
5677,-75.87307,42.166114,0
5678,-75.861214,44.453995,0
5679,-75.84418,39.685377,0
5680,-75.835227,40.308205,0
5681,-75.82,55.06,0
5682,-75.80796,41.856415,0
5683,-75.78,80.41,0
5684,-75.778166,45.794018,0
5685,-75.75,49.33,0
5686,-75.737293,38.729504,0
5687,-75.721725,44.9462,0
5688,-75.714997,39.911762,0
5689,-75.711628,41.578032,0
5690,-75.71,57.11,0
5691,-75.71,64.84,0
5692,-75.67,50.91,0
5693,-75.660656,35.873362,0
5694,-75.659409,45.626044,0
5695,-75.633745,45.317301,0
5696,-75.63,81.75,0
5697,-75.63,48.28,0
5698,-75.620122,44.681783,0
5699,-75.60251,40.098089,0
5700,-75.568946,39.588793,0
5701,-75.567917,38.963097,0
5702,-75.558303,41.897038,0
5703,-75.555222,43.308905,0
5704,-75.524045,39.796163,0
5705,-75.523047,40.820053,0
5706,-75.52,50.45,0
5707,-75.510423,42.679797,0
