,X_WGS84,Y_WGS84,verhas
4608,-96.637193,48.876707,0
4609,-96.6365,45.35028,0
4610,-96.63475,40.762828,0
4611,-96.6305,44.98744,0
4612,-96.62315,36.69495,0
4613,-96.622786,47.797237,0
4614,-96.610472,50.242556,0
4615,-96.607468,32.754283,0
4616,-96.604078,45.767018,0
4617,-96.602137,41.016757,0
4618,-96.599349,33.647069,0
4619,-96.59211,38.8812,0
4620,-96.58478,39.192439,0
4621,-96.574974,30.909496,0
4622,-96.572307,42.82025,0
4623,-96.568407,48.361551,0
4624,-96.567382,32.467399,0
4625,-96.557432,35.142658,0
4626,-96.55601621,47.99235787,0
4627,-96.552744,50.625649,0
4628,-96.552712,29.915833,0
4629,-96.547158,31.733942,0
4630,-96.546275,34.933278,0
4631,-96.544707,30.627091,0
4632,-96.542531,28.477639,0
4633,-96.541797,43.55414,0
4634,-96.540969,48.657201,0
4635,-96.539577,37.809655,0
4636,-96.532624,33.822501,0
4637,-96.53224,44.511526,0
4638,-96.518175,30.283923,0
4639,-96.512694,30.090571,0
4640,-96.49994,37.24048,0
4641,-96.497255,37.562507,0
4642,-96.495942,29.708783,0
4643,-96.482069,46.188378,0
4644,-96.479571,45.592625,0
4645,-96.476428,43.057846,0
4646,-96.473563,29.068282,0
4647,-96.46989,38.20215,0
4648,-96.460306,42.543972,0
4649,-96.45344,43.93499,0
4650,-96.448212,32.929802,0
4651,-96.44737,37.0646,0
4652,-96.442911,50.440564,0
4653,-96.42578406,44.74677131,0
4654,-96.42,53.12,0
4655,-96.41696,39.67657,0
4656,-96.414696,46.811065,0
4657,-96.413744,28.734475,0
4658,-96.41333,38.52583,0
4659,-96.412551,40.370787,0
4660,-96.41217,39.37353,0
4661,-96.409668,47.652988,0
4662,-96.40694808,47.25600106,0
4663,-96.39,58.6,0
4664,-96.38541451,47.05511466,0
4665,-96.380938,48.130201,0
4666,-96.380143,34.009835,0
4667,-96.37717,42.17849,0
4668,-96.37669863,45.33152074,0
4669,-96.376489,47.448741,0
4670,-96.376069,32.579477,0
4671,-96.371504,48.91524,0
4672,-96.36690136,46.54355044,0
4673,-96.36327,36.75242,0
4674,-96.358322,33.635648,0
4675,-96.351782,41.222311,0
4676,-96.350202,33.132648,0
4677,-96.3458,39.1176,0
4678,-96.34,55.51,0
4679,-96.333444,49.207972,0
4680,-96.30546,37.78196,0
4681,-96.30132638,48.53447066,0
4682,-96.3,66.36,0
4683,-96.296167,29.748717,0
4684,-96.295196,31.002638,0
4685,-96.292028,40.667581,0
4686,-96.28859,38.88482,0
4687,-96.287817,50.09674,0
4688,-96.28068795,46.32569404,0
4689,-96.279458,29.446856,0
4690,-96.27787,41.05388,0
4691,-96.27,54.41,0
4692,-96.27,60.04,0
4693,-96.266305,45.972896,0
4694,-96.262292,36.135739,0
4695,-96.26137,37.58522,0
4696,-96.2486,44.59346,0
4697,-96.24487,37.36473,0
4698,-96.237178,28.871416,0
4699,-96.228108,42.792584,0
4700,-96.221111,44.359028,0
4701,-96.219412,36.380223,0
4702,-96.21603,29.978914,0
4703,-96.21200304,46.69158918,0
4704,-96.21101,30.567813,0
4705,-96.20645,38.62691,0
4706,-96.18916,38.33314,0
4707,-96.18657,37.1054,0
4708,-96.181917,31.72817,0
4709,-96.17961,40.253052,0
4710,-96.174644,44.088141,0
4711,-96.173645,41.5873,0
4712,-96.171994,47.740359,0
4713,-96.163101,43.652541,0
4714,-96.160165,32.726948,0
4715,-96.16,64.56,0
4716,-96.158348,43.066957,0
4717,-96.155333,30.326483,0
4718,-96.150498,46.946358,0
4719,-96.142128,41.340387,0
4720,-96.14057,40.86276,0
4721,-96.136511,28.687808,0
4722,-96.13103,39.30747,0
4723,-96.117402,48.73132,0
4724,-96.116487,31.902536,0
4725,-96.11,62.9,0
4726,-96.107436,31.532605,0
4727,-96.095159,32.25237,0
4728,-96.082307,33.408219,0
4729,-96.079111,33.625307,0
4730,-96.07639,39.48203,0
4731,-96.075373,38.149024,0
4732,-96.070655,35.622063,0
4733,-96.065124,41.136635,0
4734,-96.055261,34.00454,0
4735,-96.04731,37.65021,0
4736,-96.04695,39.82393,0
4737,-96.036052,48.114039,0
4738,-96.033203,43.9361,0
4739,-96.02942,37.91119,0
4740,-96.02805,38.99774,0
4741,-96.022099,30.728265,0
4742,-96.02080009,48.52882809,0
4743,-96.020385,29.672145,0
4744,-96.01556491,45.2652517,0
4745,-96.01143,36.48943,0
4746,-96.010383,46.242862,0
4747,-96.00369856,45.74627053,0
4748,-96,61.58,0
4749,-95.994675,31.195733,0
4750,-95.993664,32.841898,0
4751,-95.993437,36.083032,0
4752,-95.987018,45.985074,0
4753,-95.971321,37.011384,0
4754,-95.968102,44.378119,0
4755,-95.95987,38.41234,0
4756,-95.958175,35.906905,0
4757,-95.946235,41.901232,0
4758,-95.939936,28.811833,0
4759,-95.93713,39.62351,0
4760,-95.924304,29.926593,0
4761,-95.92,17.07,0
4762,-95.92,51.63,0
4763,-95.91337586,47.40090618,0
4764,-95.912958,29.19505,0
4765,-95.91145,38.75151,0
4766,-95.902081,45.578583,0
4767,-95.897228,31.911969,0
4768,-95.893956,45.094379,0
4769,-95.89246,39.24995,0
4770,-95.885382,42.140172,0
4771,-95.878954,47.157704,0
4772,-95.878202,32.360994,0
4773,-95.876546,41.564586,0
4774,-95.862471,36.666544,0
4775,-95.85,65.56,0
4776,-95.84587,37.33825,0
4777,-95.843726,43.507279,0
4778,-95.836498,32.708413,0
4779,-95.834747,41.242396,0
4780,-95.832024,40.667692,0
4781,-95.819341,35.74763,0
4782,-95.81223,39.46486,0
4783,-95.804213,30.300638,0
4784,-95.800398,29.524766,0
4785,-95.80001,37.83867,0
4786,-95.799446,36.218417,0
4787,-95.789497,34.985772,0
4788,-95.784769,46.777306,0
4789,-95.76514,39.76135,0
4790,-95.746813,45.816134,0
4791,-95.743312,30.072468,0
4792,-95.740675,47.768484,0
4793,-95.73392,38.00996,0
4794,-95.73198,37.66083,0
4795,-95.726943,29.741054,0
4796,-95.713386,43.927816,0
4797,-95.71284,38.39515,0
4798,-95.71243,37.18298,0
4799,-95.69989,33.63592,0
4800,-95.699254,44.262693,0
4801,-95.696944,38.951111,0
4802,-95.693719,30.48123,0
4803,-95.687794,38.590665,0
4804,-95.687295,31.789612,0
4805,-95.677025,46.331186,0
4806,-95.665625,44.91304,0
4807,-95.66056,30.781082,0
4808,-95.652308,46.957452,0
4809,-95.643062,29.153694,0
4810,-95.642233,32.240302,0
4811,-95.629353,39.910534,0
4812,-95.620545,40.476946,0
4813,-95.617511,29.385382,0
4814,-95.614333,44.695497,0
4815,-95.605524,33.312772,0
4816,-95.605188,35.400097,0
4817,-95.590446,31.59614,0
4818,-95.588348,47.141766,0
4819,-95.583537,43.623648,0
4820,-95.57674,40.275655,0
4821,-95.576566,28.959063,0
4822,-95.573544,46.144254,0
4823,-95.57264,38.19839,0
4824,-95.55216,36.488718,0
4825,-95.548,38.77901,0
4826,-95.54547876,45.1053477,0
4827,-95.54274,39.30727,0
4828,-95.541735,29.628784,0
4829,-95.527324,30.618078,0
4830,-95.524042,29.956282,0
4831,-95.523575,49.900892,0
4832,-95.516602,39.528552,0
4833,-95.515149,45.529434,0
4834,-95.505088,30.32679,0
4835,-95.50289,39.10583,0
4836,-95.49907,37.68486,0
4837,-95.46652,39.77359,0
4838,-95.4658,38.43639,0
4839,-95.463015,31.324692,0
4840,-95.45668,37.48849,0
4841,-95.45031,37.1455,0
4842,-95.446189,29.199797,0
4843,-95.440813,44.304782,0
4844,-95.4361,37.92084,0
4845,-95.43,56.58,0
4846,-95.43,76.72,0
4847,-95.416275,32.130356,0
4848,-95.404707,38.945795,0
4849,-95.39,70.93,0
4850,-95.39,57.34,0
4851,-95.3869,32.317331,0
4852,-95.372049,30.123425,0
4853,-95.334305,46.000489,0
4854,-95.329528,34.608562,0
4855,-95.31833,32.563522,0
4856,-95.311831,28.931515,0
4857,-95.307886,47.144396,0
4858,-95.30637,45.303706,0
4859,-95.304643,43.522292,0
4860,-95.29846,39.97443,0
4861,-95.2934,38.71621,0
4862,-95.284242,30.379609,0
4863,-95.28016,31.023036,0
4864,-95.279746,29.813506,0
4865,-95.276817,47.957511,0
4866,-95.27588,45.71539,0
4867,-95.27404,39.24699,0
4868,-95.266137,33.346881,0
4869,-95.258125,46.927592,0
4870,-95.257149,47.347341,0
4871,-95.250604,44.000037,0
4872,-95.24772,37.70009,0
4873,-95.247144,31.959774,0
4874,-95.24192,38.22983,0
4875,-95.226084,36.229162,0
4876,-95.213908,49.746118,0
4877,-95.210312,29.554855,0
4878,-95.209858,37.489935,0
4879,-95.206678,32.220461,0
4880,-95.192605,33.055706,0
4881,-95.178004,39.633777,0
4882,-95.176068,45.044094,0
4883,-95.17497,38.02268,0
4884,-95.173479,37.305004,0
4885,-95.17139,39.01851,0
4886,-95.162681,43.367539,0
4887,-95.16,58.56,0
4888,-95.16,70.25,0
4889,-95.159198,48.619705,0
4890,-95.15339,35.66342,0
4891,-95.149836,44.605322,0
4892,-95.14,53.02,0
4893,-95.131971,29.066293,0
4894,-95.12319,37.03715,0
4895,-95.12255,39.81238,0
4896,-95.12,64.23,0
4897,-95.10719,46.76804,0
4898,-95.100423,43.781175,0
4899,-95.082419,29.761084,0
4900,-95.067701,30.337957,0
4901,-95.066477,30.018193,0
4902,-95.066384,44.781449,0
4903,-95.06229,37.83062,0
4904,-95.061417,44.197739,0
4905,-95.05257,39.47521,0
4906,-95.04935,49.338,0
4907,-95.045067,29.38994,0
4908,-95.03969,45.419574,0
4909,-95.013451,48.778711,0
4910,-95.004321,29.585105,0
4911,-94.99652,38.881812,0
4912,-94.99125,38.31457,0
4913,-94.973565,47.54358,0
4914,-94.971651,50.267442,0
4915,-94.97,61.07,0
4916,-94.969566,46.955885,0
4917,-94.966548,33.102079,0
4918,-94.96173,33.65884,0
4919,-94.9472,49.637,0
4920,-94.946561,38.624742,0
4921,-94.944083,45.252363,0
4922,-94.93612,37.17586,0
4923,-94.924199,29.219771,0
4924,-94.92376,36.01953,0
4925,-94.923236,39.264841,0
4926,-94.90439,43.522882,0
4927,-94.9,56.01,0
4928,-94.873492,38.135123,0
4929,-94.87095,37.957347,0
4930,-94.861,37.00934,0
4931,-94.86,65.34,0
4932,-94.86,72.99,0
4933,-94.86,63.24,0
4934,-94.85226,36.580661,0
4935,-94.848105,31.291937,0
4936,-94.847184,31.103337,0
4937,-94.845886,43.961814,0
4938,-94.844602,46.07063,0
4939,-94.844464,40.221899,0
4940,-94.842347,44.488589,0
4941,-94.839268,45.825059,0
4942,-94.835953,29.804236,0
4943,-94.83193,37.34701,0
4944,-94.82,75.04,0
4945,-94.813548,37.634818,0
4946,-94.802325,30.699723,0
4947,-94.791885,32.432156,0
4948,-94.7888,38.98409,0
4949,-94.78,54.52,0
4950,-94.78,62.1,0
4951,-94.77909,32.202619,0
4952,-94.771929,30.257362,0
4953,-94.763487,43.750237,0
4954,-94.75858,34.174636,0
4955,-94.7419,44.75333,0
4956,-94.72915,29.373335,0
4957,-94.726579,45.131751,0
4958,-94.721801,38.577032,0
4959,-94.704009,31.423229,0
4960,-94.7,66.55,0
4961,-94.691021,38.797821,0
4962,-94.689652,49.544698,0
4963,-94.68648,38.30067,0
4964,-94.680966,39.195218,0
4965,-94.67672542,45.41972693,0
4966,-94.667966,43.130089,0
4967,-94.654193,41.817026,0
4968,-94.649316,30.923373,0
4969,-94.646054,31.628605,0
4970,-94.643,37.97713,0
4971,-94.640015,36.978318,0
4972,-94.630383,42.490776,0
4973,-94.623511,48.537866,0
4974,-94.591272,47.186152,0
4975,-94.581264,30.33197,0
4976,-94.568538,48.722191,0
4977,-94.566705,32.277197,0
4978,-94.563499,45.645786,0
4979,-94.553268,37.522901,0
4980,-94.552238,33.32218,0
4981,-94.536576,46.807685,0
4982,-94.524361,49.785664,0
4983,-94.50651,32.777053,0
4984,-94.506235,46.187068,0
4985,-94.498906,44.02921,0
4986,-94.494287,29.670289,0
4987,-94.491104,31.824936,0
4988,-94.490576,47.43333,0
4989,-94.488027,44.724624,0
4990,-94.481977,36.219586,0
4991,-94.48011,43.825466,0
4992,-94.472092,45.116322,0
4993,-94.466667,34.666667,0
4994,-94.4628,37.1464,0
4995,-94.460055,46.987154,0
4996,-94.45892,49.14035,0
4997,-94.442024,44.33349,0
4998,-94.418565,38.981558,0
4999,-94.41407,33.70278,0
5000,-94.40937,34.18244,0
5001,-94.401834,30.585984,0
5002,-94.399994,50.236557,0
5003,-94.398108,35.918983,0
5004,-94.391348,33.499043,0
5005,-94.37858,37.37858,0
5006,-94.363893,44.892156,0
5007,-94.36,67.7,0
5008,-94.35709,45.47357,0
5009,-94.344411,38.268146,0
5010,-94.341995,37.768433,0
5011,-94.340778,36.917529,0
5012,-94.338132,45.844181,0
5013,-94.337172,36.523125,0
5014,-94.336638,35.303306,0
5015,-94.335166,46.342385,0
5016,-94.321395,44.536079,0
5017,-94.32,57.49,0
5018,-94.317597,40.585376,0
5019,-94.315863,35.704338,0
5020,-94.309048,38.804221,0
5021,-94.29,76.57,0
5022,-94.279679,31.062345,0
5023,-94.255997,33.2373,0
5024,-94.250808,31.383872,0
5025,-94.248188,36.127884,0
5026,-94.22234,43.10423,0
5027,-94.21,70.97,0
5028,-94.196591,44.192721,0
5029,-94.194415,46.055657,0
5030,-94.186826,48.652537,0
5031,-94.185089,45.072594,0
5032,-94.172678,36.362708,0
5033,-94.17,73.22,0
5034,-94.159819,32.669288,0
5035,-94.147916,45.694846,0
5036,-94.131153,37.416556,0
5037,-94.115736,35.867393,0
5038,-94.10485,33.492205,0
5039,-94.104581,37.860893,0
5040,-94.097386,43.767557,0
5041,-94.092347,45.459142,0
5042,-94.09143,40.695758,0
5043,-94.068276,41.438083,0
5044,-94.060875,39.617219,0
5045,-94.06,51.74,0
5046,-94.06,73.6,0
5047,-94.059304,39.927361,0
5048,-94.057574,41.75554,0
5049,-94.056551,33.755594,0
5050,-94.047279,46.609965,0
5051,-94.046028,41.211655,0
5052,-94.045354,45.246053,0
5053,-94.042826,47.405078,0
5054,-94.04,63.15,0
5055,-94.028227,33.19015,0
5056,-94.02331,37.04519,0
5057,-94.02,66.1,0
5058,-94.004281,31.67855,0
5059,-94.002456,36.156814,0
5060,-93.998597,35.358403,0
5061,-93.988129,49.068796,0
5062,-93.98,70.13,0
5063,-93.971622,38.037636,0
5064,-93.95652,39.134178,0
5065,-93.950487,46.933187,0
5066,-93.945674,44.88433,0
5067,-93.942513,32.714908,0
5068,-93.938472,43.927792,0
5069,-93.937135,42.037936,0
5070,-93.928212,36.333812,0
5071,-93.926533,46.294011,0
5072,-93.924667,30.955288,0
5073,-93.919081,44.333847,0
5074,-93.918702,31.356756,0
5075,-93.914162,44.155242,0
5076,-93.87,53.23,0
5077,-93.861614,41.606752,0
5078,-93.8336,40.2567,0
5079,-93.83,80.26,0
5080,-93.826112,30.707925,0
5081,-93.790855,41.175063,0
5082,-93.771426,45.157897,0
5083,-93.769778,47.319529,0
5084,-93.754167,36.548056,0
5085,-93.74025,38.767431,0
5086,-93.736353,44.666506,0
5087,-93.732749,32.613462,0
5088,-93.73122,45.466052,0
5089,-93.724856,32.296274,0
5090,-93.724444,37.093056,0
5091,-93.720192,31.275872,0
5092,-93.717299,50.512394,0
5093,-93.702999,41.772765,0
5094,-93.68564,36.27844,0
5095,-93.684535,44.879852,0
5096,-93.678266,43.724342,0
5097,-93.673225,46.062223,0
5098,-93.67,33.72,0
5099,-93.653344,46.395823,0
5100,-93.638192,42.073017,0
5101,-93.626687,35.174572,0
5102,-93.601615,41.281884,0
5103,-93.6,54.49,0
5104,-93.579615,41.543572,0
5105,-93.574399,32.976721,0
5106,-93.566836,47.70326,0
5107,-93.566029,34.600134,0
5108,-93.56,64.8,0
5109,-93.557058,44.087544,0
5110,-93.556246,45.293483,0
5111,-93.547995,44.275397,0
5112,-93.527725,45.03807,0
5113,-93.511556,38.534144,0
5114,-93.501418,32.395587,0
5115,-93.493397,42.66733,0
5116,-93.481581,45.522434,0
5117,-93.468288,38.728836,0
5118,-93.468056,36.611944,0
5119,-93.463968,35.468965,0
5120,-93.45,55.67,0
5121,-93.440819,35.891047,0
5122,-93.426619,43.014749,0
5123,-93.418499,43.521217,0
5124,-93.411361,37.563693,0
5125,-93.409095,37.294963,0
5126,-93.402044,41.891763,0
5127,-93.401389,44.547025,0
5128,-93.393065,34.894966,0
5129,-93.383177,42.45051,0
5130,-93.377358,44.884433,0
5131,-93.354957,45.174658,0
5132,-93.334915,46.773408,0
5133,-93.331971,47.159825,0
5134,-93.33,73.44,0
5135,-93.33,57.57,0
5136,-93.3,67.35,0
5137,-93.283365,38.268988,0
5138,-93.276271,34.491865,0
5139,-93.2657,38.547028,0
5140,-93.25,65.82,0
5141,-93.245902,30.18648,0
5142,-93.243759,44.718649,0
5143,-93.24311,33.305707,0
5144,-93.231079,33.943359,0
5145,-93.224836,42.122552,0
5146,-93.214985,31.229323,0
5147,-93.209929,30.656003,0
5148,-93.20555,40.30527,0
5149,-93.19768,39.097471,0
5150,-93.184223,44.052885,0
5151,-93.174517,48.627701,0
5152,-93.173248,45.464363,0
5153,-93.167642,35.22762,0
5154,-93.164298,37.00101,0
5155,-93.160422,16.631854,0
5156,-93.14,70.21,0
5157,-93.134,36.246,0
5158,-93.118476,41.654746,0
5159,-93.11553,31.748395,0
5160,-93.107325,31.557016,0
5161,-93.099248,43.666499,0
5162,-93.092345,29.973287,0
5163,-93.087637,33.50884,0
5164,-93.08105,43.203953,0
5165,-93.073699,44.952006,0
5166,-93.051035,30.94306,0
5167,-93.016823,45.176168,0
5168,-93.010544,44.262012,0
5169,-93.000764,46.123318,0
5170,-92.9908,37.197997,0
5171,-92.970514,45.810118,0
5172,-92.95,64.8,0
5173,-92.94267,34.045376,0
5174,-92.942504,44.514766,0
5175,-92.921476,34.429094,0
5176,-92.91,66.55,0
5177,-92.900765,31.848558,0
5178,-92.895386,41.45887,0
5179,-92.886755,45.61243,0
5180,-92.878835,43.550746,0
5181,-92.8757,36.6319,0
5182,-92.87198,44.757421,0
5183,-92.8599,43.850111,0
5184,-92.849853,37.938041,0
5185,-92.845208,48.422538,0
5186,-92.841334,34.64018,0
5187,-92.84,68.72,0
5188,-92.834766,46.324306,0
5189,-92.83302,32.023213,0
5190,-92.832825,45.401867,0
5191,-92.814221,34.878408,0
5192,-92.803748,35.23653,0
5193,-92.798281,33.017395,0
5194,-92.788305,41.706593,0
5195,-92.778893,44.996781,0
5196,-92.7639,35.9725,0
5197,-92.73551,45.22749,0
5198,-92.72,69.37,0
5199,-92.700195,40.491414,0
5200,-92.7,80.11,0
5201,-92.69978,39.162543,0
5202,-92.68729,37.7755,0
5203,-92.677434,52.916622,0
5204,-92.673321,36.160823,0
5205,-92.668862,32.51953,0
5206,-92.656933,44.525603,0
5207,-92.651935,44.077506,0
5208,-92.65,67.54,0
5209,-92.641766,47.781073,0
5210,-92.63808,45.80916,0
5211,-92.617547,41.153978,0
5212,-92.61,80.72,0
5213,-92.61,63.2,0
5214,-92.61,54.41,0
5215,-92.598411,34.916312,0
5216,-92.583234,44.848083,0
5217,-92.583056,40.194722,0
5218,-92.56211,36.34919,0
5219,-92.56027,38.11722,0
5220,-92.53794,33.53683,0
5221,-92.52367,38.945708,0
5222,-92.519043,43.536578,0
5223,-92.5,48.5,0
5224,-92.499267,43.797643,0
5225,-92.498355,46.425165,0
5226,-92.4823,39.4183,0
5227,-92.481349,44.259739,0
5228,-92.480111,42.693189,0
5229,-92.474787,42.512945,0
5230,-92.462499,45.641771,0
5231,-92.451111,38.696389,0
5232,-92.446408,46.665477,0
5233,-92.419385,35.143413,0
5234,-92.405076,43.986451,0
5235,-92.395613,45.181808,0
5236,-92.389514,46.872764,0
5237,-92.370587,36.077659,0
5238,-92.361672,34.783233,0
5239,-92.315697,34.974462,0
5240,-92.31,73.45,0
5241,-92.305002,38.871037,0
5242,-92.293429,39.084927,0
5243,-92.290762,44.512951,0
5244,-92.2858,36.5869,0
5245,-92.28102,47.544191,0
5246,-92.244079,32.620871,0
5247,-92.238986,47.819872,0
5248,-92.23568,38.588447,0
5249,-92.23,66.06,0
5250,-92.225625,42.810232,0
5251,-92.2225,37.12444,0
5252,-92.219269,43.637724,0
5253,-92.219213,35.548307,0
5254,-92.219165,32.298049,0
5255,-92.180774,36.419492,0
5256,-92.15,68.49,0
5257,-92.135134,35.936669,0
5258,-92.129386,43.182187,0
5259,-92.12,51.4,0
5260,-92.12,79.73,0
5261,-92.1183,39.3903,0
5262,-92.112184,46.802683,0
5263,-92.107417,46.011133,0
5264,-92.092815,36.233012,0
5265,-92.087214,37.768014,0
5266,-92.078263,41.520345,0
5267,-92.07,17.77,0
5268,-92.058733,47.09028,0
5269,-92.046326,44.04665,0
5270,-92.042698,42.211092,0
5271,-92.04,55.7,0
5272,-92.029617,44.562092,0
5273,-92.022055,30.103131,0
5274,-92.01613,34.234705,0
5275,-92.009167,40.143611,0
5276,-92.008423,32.368421,0
5277,-92.005691,43.756217,0
5278,-91.999312,44.301458,0
5279,-91.994139,35.513739,0
5280,-91.99198,38.949193,0
5281,-91.98483,33.5802,0
5282,-91.9775,37.92611,0
5283,-91.96,65.37,0
5284,-91.951393,47.46661,0
5285,-91.943009,46.151547,0
5286,-91.925438,35.06717,0
5287,-91.92,76.07,0
5288,-91.91638,43.405136,0
5289,-91.907121,44.906961,0
5290,-91.893575,46.608206,0
5291,-91.868002,41.800805,0
5292,-91.866214,47.2778,0
5293,-91.856005,47.912622,0
5294,-91.850722,37.531272,0
5295,-91.85,64.73,0
5296,-91.8275,36.585278,0
5297,-91.80647,38.051708,0
5298,-91.800833,39.476667,0
5299,-91.77,80.56,0
5300,-91.759998,42.081327,0
5301,-91.757962,31.805154,0
5302,-91.750486,47.684484,0
5303,-91.744369,43.818471,0
5304,-91.719292,37.842097,0
5305,-91.688536,36.275455,0
5306,-91.659393,44.041151,0
5307,-91.64095,43.56565,0
5308,-91.635439,40.521151,0
5309,-91.62,69.14,0
5310,-91.618987,48.017108,0
5311,-91.600871,49.444572,0
5312,-91.597438,34.780836,0
5313,-91.592618,42.673032,0
5314,-91.587967,46.691942,0
5315,-91.581592,44.755889,0
5316,-91.575381,38.904717,0
5317,-91.564258,41.849341,0
5318,-91.554974,46.490789,0
5319,-91.54,73.56,0
5320,-91.532134,41.631328,0
5321,-91.491472,32.48618,0
5322,-91.482071,36.1658,0
5323,-91.479999,42.348679,0
5324,-91.469574,47.141174,0
5325,-91.444444,37.155278,0
5326,-91.415884,47.737042,0
5327,-91.415278,36.821111,0
5328,-91.397025,44.917255,0
5329,-91.3903,39.9367,0
5330,-91.39,67.05,0
5331,-91.39,54.71,0
5332,-91.379694,37.7165,0
5333,-91.357187,37.991741,0
5334,-91.351109,30.783349,0
5335,-91.35,56.69,0
5336,-91.35,78.66,0
5337,-91.340381,40.403888,0
5338,-91.335948,38.383146,0
5339,-91.311573,35.639628,0
5340,-91.292722,41.226225,0
5341,-91.283754,43.738911,0
5342,-91.271314,35.214952,0
5343,-91.258673,33.630595,0
5344,-91.251352,43.9215,0
5345,-91.233189,40.616886,0
5346,-91.226783,46.62028,0
5347,-91.224533,36.317683,0
5348,-91.216141,38.169399,0
5349,-91.21,80.03,0
5350,-91.21,75.55,0
5351,-91.200118,43.455797,0
5352,-91.197865,47.381742,0
5353,-91.193005,37.005357,0
5354,-91.159072,38.697717,0
5355,-91.137906,41.665843,0
5356,-91.131828,49.260047,0
5357,-91.121512,42.921016,0
5358,-91.11865,36.082085,0
5359,-91.085686,42.47443,0
5360,-91.080855,41.363178,0
5361,-91.069489,44.582312,0
5362,-91.05,68,0
5363,-91.039417,43.59051,0
5364,-91.026668,30.425893,0
5365,-91.017512,42.73397,0
5366,-91.012432,43.837751,0
5367,-90.992667,38.0695,0
5368,-90.985975,44.378811,0
5369,-90.98,15.26,0
5370,-90.968729,46.582118,0
5371,-90.942265,30.702699,0
5372,-90.94,53.53,0
5373,-90.921084,43.034579,0
5374,-90.907287,39.033364,0
5375,-90.905,39.370556,0
5376,-90.901479,37.015107,0
5377,-90.880724,48.168574,0
5378,-90.866617,40.106964,0
5379,-90.866243,44.112258,0
5380,-90.86,64.84,0
5381,-90.86,52.39,0
5382,-90.833517,38.797446,0
5383,-90.825279,41.432966,0
5384,-90.819443,46.808413,0
5385,-90.806062,38.475675,0
5386,-90.787778,37.936389,0
5387,-90.77395,47.629586,0
5388,-90.769764,43.574391,0
5389,-90.741712,44.301432,0
5390,-90.741146,37.563835,0
5391,-90.74,51.22,0
5392,-90.713775,40.501445,0
5393,-90.708167,35.776677,0
5394,-90.7,38.16666,0
5395,-90.680489,43.132109,0
5396,-90.660592,43.961912,0
5397,-90.66,55.77,0
5398,-90.633654,42.461771,0
5399,-90.560262,38.526221,0
5400,-90.558123,39.84525,0
5401,-90.5568,38.3086,0
5402,-90.532917,37.963861,0
5403,-90.512947,31.738347,0
5404,-90.495452,38.704517,0
5405,-90.493463,41.555243,0
5406,-90.488587,37.50045,0
5407,-90.453056,37.098056,0
5408,-90.440762,47.730136,0
5409,-90.43,18.72,0
5410,-90.411668,35.724235,0
5411,-90.395358,42.40189,0
5412,-90.39,16.41,0
5413,-90.385913,38.963368,0
5414,-90.379617,43.185105,0
5415,-90.36,79.61,0
5416,-90.344567,40.825772,0
5417,-90.328859,40.312903,0
5418,-90.319068,43.941416,0
5419,-90.296903,42.222035,0
5420,-90.29,66.52,0
5421,-90.268447,38.641083,0
5422,-90.247772,39.755183,0
5423,-90.240801,42.918265,0
5424,-90.2324,37.830197,0
5425,-90.229167,38.073333,0
5426,-90.213325,44.66637,0
5427,-90.194237,44.151772,0
5428,-90.19,75.08,0
5429,-90.180847,44.34438,0
5430,-90.175271,41.346596,0
5431,-90.155842,32.337561,0
5432,-90.113823,41.920211,0
5433,-90.1133,30.49363,0
5434,-90.113153,36.722037,0
5435,-90.1,64.88,0
5436,-90.099256,38.912039,0
5437,-90.09501,43.593614,0
5438,-90.079772,29.981488,0
5439,-90.068,40.959,0
5440,-90.059609,43.200197,0
5441,-90.056668,38.573263,0
5442,-90.056302,42.450425,0
5443,-90.048976,40.574764,0
5444,-90.031661,35.343624,0
5445,-90.03,78.93,0
5446,-90.02,49.8,0
5447,-89.998744,40.364754,0
5448,-89.98902,30.880329,0
5449,-89.98795,38.214526,0
5450,-89.966899,39.214227,0
5451,-89.965875,42.762195,0
5452,-89.950325,38.76545,0
5453,-89.941516,35.142902,0
5454,-89.88816,41.442593,0
5455,-89.879858,30.054556,0
5456,-89.876211,43.694579,0
5457,-89.871047,42.951138,0
5458,-89.859307,34.075265,0
5459,-89.85499,42.161002,0
5460,-89.85334,44.184254,0
5461,-89.850703,40.152471,0
5462,-89.840108,39.973736,0
5463,-89.835174,34.408498,0
5464,-89.835072,43.874611,0
5465,-89.83,54.49,0
5466,-89.82913,30.313953,0
5467,-89.813263,33.772278,0
5468,-89.800315,40.823423,0
5469,-89.79,80.07,0
5470,-89.785482,43.16655,0
5471,-89.771473,40.522615,0
5472,-89.762561,43.484799,0
5473,-89.759358,44.349375,0
5474,-89.707588,46.700727,0
5475,-89.69559,38.766194,0
5476,-89.672548,35.266293,0
5477,-89.64,66.92,0
5478,-89.639116,40.693535,0
5479,-89.636474,43.982447,0
5480,-89.63076,39.870965,0
5481,-89.630538,42.782513,0
5482,-89.628193,41.643226,0
5483,-89.623204,48.402827,0
5484,-89.622745,42.276521,0
5485,-89.603554,39.694111,0
5486,-89.594697,30.328592,0
5487,-89.589037,44.580764,0
5488,-89.57,14.41,0
5489,-89.568462,43.367275,0
5490,-89.540896,48.143594,0
5491,-89.533405,45.990803,0
5492,-89.50508,42.959987,0
