,X_WGS84,Y_WGS84,echang
5090,-83.531382,31.477349,0
5091,-83.46878,45.32742,0
5092,-83.464233,45.897539,0
5093,-83.457505,34.590408,0
5094,-83.452948,42.476062,0
5095,-83.451072,43.732239,0
5096,-83.447134,39.947218,0
5097,-83.435365,42.668241,0
5098,-83.425519,41.317167,0
5099,-83.421713,38.99762,0
5100,-83.409909,35.048443,0
5101,-83.406731,38.761122,0
5102,-83.405663,41.006228,0
5103,-83.382429,43.015926,0
5104,-83.35775,45.051124,0
5105,-83.324058,40.103072,0
5106,-83.30854,42.00227,0
5107,-83.247017,34.818695,0
5108,-83.244801,46.307449,0
5109,-83.24,79.54,0
5110,-83.23866,42.317269,0
5111,-83.232063,39.900775,0
5112,-83.226708,42.536385,0
5113,-83.21,75.2,0
5114,-83.209608,41.607496,0
5115,-83.20206,35.343412,0
5116,-83.18892,43.30368,0
5117,-83.158578,43.599097,0
5118,-83.145893,34.196745,0
5119,-83.134683,38.436819,0
5120,-83.13,53.99,0
5121,-83.123556,36.651354,0
5122,-83.107648,42.145639,0
5123,-83.102844,40.047314,0
5124,-83.076173,42.818366,0
5125,-83.07316,35.586019,0
5126,-83.055153,39.396629,0
5127,-83.050743,44.007823,0
5128,-83.025721,42.635229,0
5129,-83.014838,46.174096,0
5130,-83.013978,36.318242,0
5131,-83.013473,35.163429,0
5132,-82.98,64.61,0
5133,-82.966025,42.347225,0
5134,-82.955742,40.269745,0
5135,-82.94,81.67,0
5136,-82.938966,45.826999,0
5137,-82.920096,43.216732,0
5138,-82.915087,35.763755,0
5139,-82.898392,40.79878,0
5140,-82.862972,39.760971,0
5141,-82.835645,40.011887,0
5142,-82.835109,34.674507,0
5143,-82.833779,41.402042,0
5144,-82.83,48.13,0
5145,-82.825447,42.036697,0
5146,-82.81422,47.118545,0
5147,-82.81073,40.40089,0
5148,-82.79,71.81,0
5149,-82.786521,42.566163,0
5150,-82.768842,35.395587,0
5151,-82.75,50.72,0
5152,-82.747855,37.704487,0
5153,-82.736855,41.100903,0
5154,-82.724319,46.196147,0
5155,-82.721729,41.610559,0
5156,-82.713608,42.288571,0
5157,-82.689784,35.106057,0
5158,-82.656796,28.131247,0
5159,-82.64942,43.66196,0
5160,-82.647573,39.660757,0
5161,-82.644401,28.47277,0
5162,-82.601562,35.581017,0
5163,-82.6,75.31,0
5164,-82.578033,43.137583,0
5165,-82.572781,45.889167,0
5166,-82.566665,29.134174,0
5167,-82.555861,40.699335,0
5168,-82.554349,38.929745,0
5169,-82.544395,40.090925,0
5170,-82.544042,34.786206,0
5171,-82.535124,42.582573,0
5172,-82.53078,35.801073,0
5173,-82.5,71.16,0
5174,-82.491364,42.079021,0
5175,-82.482218,45.722579,0
5176,-82.42,72.65,0
5177,-82.408767,39.62678,0
5178,-82.404095,42.36995,0
5179,-82.402563,41.026275,0
5180,-82.401804,41.25201,0
5181,-82.352178,28.629688,0
5182,-82.336961,43.017807,0
5183,-82.336069,42.767998,0
5184,-82.332687,38.88367,0
5185,-82.316987,35.773113,0
5186,-82.30658,28.114061,0
5187,-82.298307,27.222069,0
5188,-82.293531,37.28629,0
5189,-82.293342,46.14437,0
5190,-82.281012,34.710614,0
5191,-82.269588,35.02554,0
5192,-82.254935,36.342888,0
5193,-82.250541,35.431482,0
5194,-82.241456,34.407842,0
5195,-82.227405,41.440735,0
5196,-82.198347,39.241925,0
5197,-82.18715,33.669138,0
5198,-82.169377,35.944088,0
5199,-82.151436,40.402242,0
5200,-82.143364,42.410408,0
5201,-82.12635,39.429253,0
5202,-82.111683,40.063907,0
5203,-82.103346,40.751616,0
5204,-82.1,81.44,0
5205,-82.095214,41.025233,0
5206,-82.079046,36.176231,0
5207,-82.073731,46.225762,0
5208,-82.070031,39.894911,0
5209,-82.065704,41.271736,0
5210,-82.053667,45.9567,0
5211,-82.041135,35.724608,0
5212,-82,43.1,0
5213,-81.998854,33.531348,0
5214,-81.969061,35.345463,0
5215,-81.941788,28.346753,0
5216,-81.938317,26.867058,0
5217,-81.936312,41.485978,0
5218,-81.92731,42.622843,0
5219,-81.90335,30.147761,0
5220,-81.853625,45.802177,0
5221,-81.853268,42.310903,0
5222,-81.846188,39.244869,0
5223,-81.835525,36.089536,0
5224,-81.810941,32.326525,0
5225,-81.80709,40.206059,0
5226,-81.803487,41.300759,0
5227,-81.79,75.01,0
5228,-81.763581,40.821329,0
5229,-81.751418,26.567414,0
5230,-81.743839,43.021231,0
5231,-81.737594,46.109537,0
5232,-81.736942,36.269288,0
5233,-81.728072,43.804883,0
5234,-81.718355,30.284612,0
5235,-81.715578,43.376586,0
5236,-81.71,50.35,0
5237,-81.692541,40.989659,0
5238,-81.68,51.71,0
5239,-81.646657,34.440593,0
5240,-81.633498,41.542625,0
5241,-81.619977,40.683193,0
5242,-81.599699,44.297658,0
5243,-81.590245,45.158449,0
5244,-81.589012,42.527778,0
5245,-81.581535,25.997968,0
5246,-81.577159,27.937739,0
5247,-81.571083,35.990095,0
5248,-81.565249,43.144264,0
5249,-81.565203,44.055003,0
5250,-81.5625,36.391667,0
5251,-81.557153,26.454283,0
5252,-81.556494,41.270282,0
5253,-81.551498,42.765188,0
5254,-81.54908,30.123047,0
5255,-81.54821,39.90816,0
5256,-81.486878,43.619072,0
5257,-81.482763,45.989717,0
5258,-81.481322,43.356875,0
5259,-81.480487,48.331714,0
5260,-81.479235,40.089192,0
5261,-81.441779,41.101445,0
5262,-81.415511,41.434825,0
5263,-81.410916,42.94221,0
5264,-81.406795,26.596438,0
5265,-81.406433,29.809864,0
5266,-81.37971,35.14393,0
5267,-81.365394,29.614594,0
5268,-81.360371,40.861814,0
5269,-81.338692,41.725376,0
5270,-81.338328,36.530872,0
5271,-81.335193,42.685491,0
5272,-81.263593,40.392014,0
5273,-81.262542,44.17432,0
5274,-81.259834,25.986959,0
5275,-81.249801,44.522545,0
5276,-81.208951,44.796321,0
5277,-81.180553,26.481175,0
5278,-81.180358,35.817422,0
5279,-81.180095,43.039769,0
5280,-81.178102,41.588791,0
5281,-81.161317,37.528337,0
5282,-81.14941,27.943467,0
5283,-81.145723,36.418689,0
5284,-81.139192,41.313495,0
5285,-81.12144,36.135119,0
5286,-81.118411,41.139574,0
5287,-81.117426,40.189989,0
5288,-81.11,70.48,0
5289,-81.089852,35.329729,0
5290,-81.0807,35.574217,0
5291,-81.07,77.94,0
5292,-81.065994,26.192407,0
5293,-81.052376,42.71202,0
5294,-81.043669,28.598528,0
5295,-81.023011,27.581822,0
5296,-81.014038,34.903961,0
5297,-81.011951,46.604722,0
5298,-80.998833,43.249153,0
5299,-80.990075,44.280563,0
5300,-80.964182,43.961513,0
5301,-80.962731,43.471714,0
5302,-80.951394,37.770347,0
5303,-80.950136,40.682316,0
5304,-80.934015,28.452434,0
5305,-80.931878,36.947425,0
5306,-80.93,78.62,0
5307,-80.928219,41.708104,0
5308,-80.885481,42.973423,0
5309,-80.85,50.26,0
5310,-80.849435,41.443948,0
5311,-80.822278,42.643678,0
5312,-80.804608,35.004179,0
5313,-80.77339,35.452688,0
5314,-80.746803,44.18875,0
5315,-80.736563,43.405128,0
5316,-80.721119,44.611851,0
5317,-80.719859,35.271576,0
5318,-80.719575,36.382328,0
5319,-80.697158,40.97509,0
5320,-80.679878,37.001372,0
5321,-80.679292,48.537553,0
5322,-80.678405,44.014247,0
5323,-80.657984,43.186547,0
5324,-80.654288,38.852888,0
5325,-80.612955,40.741887,0
5326,-80.605096,42.99119,0
5327,-80.596554,40.163227,0
5328,-80.565225,43.606945,0
5329,-80.559495,45.917988,0
5330,-80.558367,41.116284,0
5331,-80.557826,44.392366,0
5332,-80.51485,42.611085,0
5333,-80.503809,35.230743,0
5334,-80.457908,44.549858,0
5335,-80.441208,40.511295,0
5336,-80.430627,37.229148,0
5337,-80.427329,43.44775,0
5338,-80.424316,42.811481,0
5339,-80.423907,43.961093,0
5340,-80.418281,27.614652,0
5341,-80.395536,40.993104,0
5342,-80.394199,41.412845,0
5343,-80.389175,43.268755,0
5344,-80.361702,42.010384,0
5345,-80.349768,40.14097,0
5346,-80.343136,37.40417,0
5347,-80.309535,35.46141,0
5348,-80.3,22.41,0
5349,-80.298462,36.874934,0
5350,-80.297442,41.602396,0
5351,-80.275017,36.084513,0
5352,-80.261607,43.104566,0
5353,-80.255599,45.763122,0
5354,-80.212011,26.857627,0
5355,-80.211373,45.431566,0
5356,-80.210609,34.187717,0
5357,-80.210252,35.920329,0
5358,-80.2,71.24,0
5359,-80.168175,46.363563,0
5360,-80.162323,44.040273,0
5361,-80.160315,34.990814,0
5362,-80.16,81.25,0
5363,-80.142337,40.613185,0
5364,-80.134378,43.643744,0
5365,-80.126575,26.344803,0
5366,-80.114068,41.867583,0
5367,-80.099385,42.549609,0
5368,-80.096717,40.93877,0
5369,-80.076587,44.309832,0
5370,-80.075912,41.371914,0
5371,-80.075509,39.796401,0
5372,-80.058328,43.879927,0
5373,-80.054432,45.650818,0
5374,-80.05404,43.227493,0
5375,-80.05,79.04,0
5376,-80.041762,44.485894,0
5377,-80.033833,43.461111,0
5378,-80.023762,39.246785,0
5379,-80.002967,41.698825,0
5380,-80.002241,37.202367,0
5381,-79.998153,44.846767,0
5382,-79.986956,45.018511,0
5383,-79.985597,40.457075,0
5384,-79.976044,42.127236,0
5385,-79.975267,35.317355,0
5386,-79.963506,38.939277,0
5387,-79.959074,39.624459,0
5388,-79.957369,35.818214,0
5389,-79.95537,40.258552,0
5390,-79.940031,36.74477,0
5391,-79.93,49.31,0
5392,-79.912943,45.206166,0
5393,-79.900231,38.388678,0
5394,-79.892947,40.77828,0
5395,-79.886817,44.135464,0
5396,-79.8646,43.648078,0
5397,-79.840797,34.191437,0
5398,-79.812521,45.426984,0
5399,-79.811533,43.187042,0
5400,-79.810611,44.536989,0
5401,-79.802396,38.653485,0
5402,-79.796784,46.045211,0
5403,-79.76293,41.972732,0
5404,-79.753365,36.514409,0
5405,-79.752883,43.410992,0
5406,-79.735015,36.13723,0
5407,-79.732724,44.841163,0
5408,-79.717328,44.322769,0
5409,-79.701157,40.463733,0
5410,-79.681414,33.292385,0
5411,-79.680868,37.498811,0
5412,-79.68065,41.515362,0
5413,-79.672607,44.00615,0
5414,-79.670131,41.066739,0
5415,-79.651417,45.034973,0
5416,-79.644802,38.893153,0
5417,-79.636505,45.251122,0
5418,-79.624572,43.814773,0
5419,-79.611678,35.683477,0
5420,-79.610358,43.557775,0
5421,-79.588783,38.703895,0
5422,-79.57612,38.002261,0
5423,-79.57361,43.18784,0
5424,-79.55,50.34,0
5425,-79.548577,42.841873,0
5426,-79.524897,33.101836,0
5427,-79.496453,39.863472,0
5428,-79.48927,40.686518,0
5429,-79.483047,44.123494,0
5430,-79.476592,44.476775,0
5431,-79.475845,36.735875,0
5432,-79.442847,43.936955,0
5433,-79.44,48.43,0
5434,-79.431698,35.924935,0
5435,-79.426178,46.334473,0
5436,-79.42595,39.066748,0
5437,-79.422787,44.690368,0
5438,-79.412828,40.85452,0
5439,-79.398446,40.285251,0
5440,-79.389101,37.589181,0
5441,-79.366717,35.148137,0
5442,-79.36346,44.297443,0
5443,-79.32722,43.62929,0
5444,-79.325163,39.503278,0
5445,-79.32,79.92,0
5446,-79.292115,45.094441,0
5447,-79.250676,36.717293,0
5448,-79.239421,43.119416,0
5449,-79.233672,47.549495,0
5450,-79.23226,41.08118,0
5451,-79.226868,45.323924,0
5452,-79.223345,42.116995,0
5453,-79.221269,46.118369,0
5454,-79.203271,43.999558,0
5455,-79.2,77.99,0
5456,-79.192334,42.368378,0
5457,-79.188909,35.766028,0
5458,-79.176362,44.901072,0
5459,-79.172613,36.135436,0
5460,-79.164315,44.521802,0
5461,-79.153678,39.693928,0
5462,-79.124216,40.59842,0
5463,-79.118569,37.987428,0
5464,-79.103464,41.330161,0
5465,-79.051591,35.264435,0
5466,-79.014362,41.954357,0
5467,-79.008157,42.867975,0
5468,-79.003076,44.697012,0
5469,-78.97849,35.779638,0
5470,-78.969261,44.118199,0
5471,-78.967647,43.842762,0
5472,-78.939964,45.286776,0
5473,-78.93648,44.44709,0
5474,-78.933269,44.870181,0
5475,-78.928062,43.084306,0
5476,-78.918687,36.069235,0
5477,-78.906901,40.057201,0
5478,-78.899054,40.295424,0
5479,-78.869338,46.291467,0
5480,-78.860503,38.433442,0
5481,-78.855616,44.283646,0
5482,-78.851417,36.243338,0
5483,-78.851284,42.674291,0
5484,-78.83975,41.09451,0
5485,-78.821939,45.640933,0
5486,-78.79,73.14,0
5487,-78.746643,42.943479,0
5488,-78.713918,38.126566,0
5489,-78.701121,41.946602,0
5490,-78.697987,35.793081,0
5491,-78.667821,36.974289,0
5492,-78.639389,37.400335,0
5493,-78.637378,41.727079,0
5494,-78.61822,44.646811,0
5495,-78.601346,43.901809,0
5496,-78.597715,36.695951,0
5497,-78.5545,40.683888,0
5498,-78.53551,44.13119,0
5499,-78.534387,45.010078,0
5500,-78.517144,39.98426,0
5501,-78.507882,45.574006,0
5502,-78.494955,37.797668,0
5503,-78.49382,42.767578,0
5504,-78.493495,35.936323,0
5505,-78.48513,43.374853,0
5506,-78.467889,38.059748,0
5507,-78.427521,43.116087,0
5508,-78.417267,38.543775,0
5509,-78.398936,44.307807,0
5510,-78.37,54.11,0
5511,-78.369908,37.55094,0
5512,-78.341758,44.56255,0
5513,-78.34,79.56,0
5514,-78.315362,39.070375,0
5515,-78.310666,40.248708,0
5516,-78.293778,44.777753,0
5517,-78.291037,40.480545,0
5518,-78.279362,36.092211,0
5519,-78.263993,45.541904,0
5520,-78.26,81.99,0
5521,-78.25362,42.39229,0
5522,-78.253077,40.851886,0
5523,-78.234489,42.597806,0
5524,-78.226217,37.304339,0
5525,-78.187561,41.956036,0
5526,-78.168582,38.891437,0
5527,-78.151092,44.270753,0
5528,-78.142623,34.414921,0
5529,-78.141185,44.014908,0
5530,-78.1266,44.460842,0
5531,-78.11,53.15,0
5532,-78.1075,33.968056,0
5533,-78.05926,39.062203,0
5534,-78.051437,36.68099,0
5535,-78.051162,37.820611,0
5536,-78.047744,44.622785,0
5537,-78.023742,38.466367,0
5538,-78.02,49.57,0
5539,-78.017886,40.499595,0
5540,-78.008286,42.133397,0
5541,-77.99,71.01,0
5542,-77.961248,44.943478,0
5543,-77.948928,43.214213,0
5544,-77.92482,45.20023,0
5545,-77.918622,44.209157,0
5546,-77.908314,41.830937,0
5547,-77.904796,44.776859,0
5548,-77.887838,42.995208,0
5549,-77.88,50.68,0
5550,-77.873518,38.222391,0
5551,-77.861377,39.148646,0
5552,-77.848345,40.835972,0
5553,-77.805664,39.486167,0
5554,-77.801579,38.781359,0
5555,-77.8,48.13,0
5556,-77.794563,38.576983,0
5557,-77.77434,38.027074,0
5558,-77.767818,42.287402,0
5559,-77.766111,34.248611,0
5560,-77.76,47.06,0
5561,-77.732714,44.005277,0
5562,-77.715508,42.722692,0
5563,-77.715097,42.086712,0
5564,-77.708382,43.310724,0
5565,-77.67896,37.411412,0
5566,-77.650243,42.95697,0
5567,-77.65,82.32,0
5568,-77.644775,41.028011,0
5569,-77.644028,34.581722,0
5570,-77.63,54.12,0
5571,-77.591673,38.976638,0
5572,-77.581412,45.43471,0
5573,-77.553195,39.431672,0
5574,-77.550817,44.454591,0
5575,-77.541968,39.212712,0
5576,-77.53649,38.623941,0
5577,-77.53,52.2,0
5578,-77.528458,43.150085,0
5579,-77.489489,43.988406,0
5580,-77.470774,37.524284,0
5581,-77.468923,37.27932,0
5582,-77.46882,39.622485,0
5583,-77.461272,44.622172,0
5584,-77.458225,40.154702,0
5585,-77.419348,42.822079,0
5586,-77.379734,35.814533,0
5587,-77.360623,38.972597,0
5588,-77.344302,44.274628,0
5589,-77.340745,42.179695,0
5590,-77.31,54.9,0
5591,-77.306546,43.073824,0
5592,-77.292726,39.285599,0
5593,-77.289392,45.065403,0
5594,-77.287689,41.827025,0
5595,-77.28362,39.49977,0
5596,-77.27,64.84,0
5597,-77.242592,38.703353,0
5598,-77.225862,39.81091,0
5599,-77.201424,44.698191,0
5600,-77.191989,45.87891,0
5601,-77.189707,43.915634,0
5602,-77.184563,44.890643,0
5603,-77.15705,38.340192,0
5604,-77.15,61.99,0
5605,-77.115355,39.102024,0
5606,-77.113417,34.666417,0
5607,-77.10115,44.351912,0
5608,-77.083733,38.549228,0
5609,-77.08,54.11,0
5610,-77.073647,39.411894,0
5611,-77.061223,43.0226,0
5612,-77.04,80.37,0
5613,-77.026059,43.241068,0
5614,-77.011864,44.072406,0
5615,-77.006961,40.29522,0
5616,-76.995274,39.648978,0
5617,-76.952978,42.105064,0
5618,-76.944725,35.991719,0
5619,-76.935869,44.935892,0
5620,-76.911912,45.25795,0
5621,-76.905797,45.76519,0
5622,-76.903721,38.837093,0
5623,-76.89477,37.304601,0
5624,-76.89,72.04,0
5625,-76.881867,42.777664,0
5626,-76.854042,44.4602,0
5627,-76.852153,39.275327,0
5628,-76.8508,40.96536,0
5629,-76.818956,34.903774,0
5630,-76.81,61.22,0
5631,-76.804657,39.084813,0
5632,-76.798942,38.530501,0
5633,-76.784408,40.27208,0
5634,-76.77513,41.795578,0
5635,-76.774208,44.758122,0
5636,-76.769012,39.679103,0
5637,-76.740862,42.96678,0
5638,-76.707181,38.687495,0
5639,-76.703163,42.516105,0
5640,-76.7,59.36,0
5641,-76.687477,39.49578,0
5642,-76.662698,45.169035,0
5643,-76.659111,42.277435,0
5644,-76.652717,38.960699,0
5645,-76.64782,38.054994,0
5646,-76.646805,40.44146,0
5647,-76.62,49.77,0
5648,-76.598306,37.773667,0
5649,-76.597,39.244042,0
5650,-76.58,52.62,0
5651,-76.575649,37.315656,0
5652,-76.561572,44.277288,0
5653,-76.547184,43.197992,0
5654,-76.512396,44.749991,0
5655,-76.51,81.21,0
5656,-76.50861,38.811093,0
5657,-76.484503,44.509325,0
5658,-76.475559,37.036174,0
5659,-76.47,60.43,0
5660,-76.44978,44.123384,0
5661,-76.442828,41.016527,0
5662,-76.440946,39.044816,0
5663,-76.43,57.99,0
5664,-76.41847,39.693697,0
5665,-76.390825,39.928165,0
5666,-76.39,51.94,0
5667,-76.3898,45.49,0
5668,-76.374299,42.391944,0
5669,-76.372358,39.395358,0
5670,-76.357864,44.983281,0
5671,-76.34825,42.96862,0
5672,-76.303643,43.449901,0
5673,-76.29,20.37,0
5674,-76.283902,43.85157,0
5675,-76.251274,42.569182,0
5676,-76.25046,44.771386,0
5677,-76.232719,39.800631,0
5678,-76.22431,45.204538,0
5679,-76.212608,44.030572,0
5680,-76.209495,44.317245,0
5681,-76.203534,40.165434,0
5682,-76.192367,42.830405,0
5683,-76.178472,38.912822,0
5684,-76.169763,42.080365,0
5685,-76.168186,40.412994,0
5686,-76.16,58.52,0
5687,-76.13,54.03,0
5688,-76.11411,43.181595,0
5689,-76.098792,36.90482,0
5690,-76.09,67.85,0
5691,-76.088439,36.61833,0
5692,-76.079041,45.49571,0
5693,-76.075289,40.629798,0
5694,-76.04091,44.943948,0
5695,-76.029297,39.216153,0
5696,-76.009908,40.961892,0
5697,-76.007528,39.452694,0
5698,-75.99521,41.162704,0
5699,-75.986896,39.924769,0
5700,-75.984856,38.41829,0
5701,-75.98,60.8,0
5702,-75.973291,37.168614,0
5703,-75.97,55.93,0
5704,-75.949768,45.161088,0
5705,-75.947473,39.739084,0
5706,-75.924384,40.249935,0
5707,-75.9,52.47,0
5708,-75.892326,44.377027,0
5709,-75.891732,40.497272,0
5710,-75.886768,41.337138,0
5711,-75.881758,45.366097,0
5712,-75.87307,42.166114,0
5713,-75.848595,45.580745,0
5714,-75.829246,39.589725,0
5715,-75.82,55.06,0
5716,-75.80796,41.856415,0
5717,-75.788423,38.989459,0
5718,-75.78,80.41,0
5719,-75.778166,45.794018,0
5720,-75.75,49.33,0
5721,-75.737293,38.729504,0
5722,-75.721725,44.9462,0
5723,-75.714997,39.911762,0
5724,-75.713611,40.170239,0
5725,-75.711666,44.621542,0
5726,-75.711628,41.578032,0
5727,-75.71,57.11,0
5728,-75.679702,46.192096,0
5729,-75.67,50.91,0
5730,-75.660656,35.873362,0
5731,-75.638462,45.45164,0
5732,-75.631084,40.66991,0
5733,-75.63,48.28,0
5734,-75.568946,39.588793,0
5735,-75.567917,38.963097,0
5736,-75.558303,41.897038,0
5737,-75.555222,43.308905,0
5738,-75.524045,39.796163,0
5739,-75.52,50.45,0
5740,-75.510423,42.679797,0
5741,-75.485952,45.095521,0
5742,-75.473165,39.259672,0
5743,-75.461808,40.103461,0
5744,-75.439587,44.903091,0
5745,-75.423604,41.10524,0
5746,-75.422464,40.337753,0
5747,-75.409554,44.612463,0
5748,-75.387445,43.02222,0
5749,-75.384914,45.349582,0
5750,-75.380697,40.642304,0
5751,-75.33808,45.626962,0
5752,-75.330804,41.591508,0
5753,-75.33,59.82,0
5754,-75.32025,37.930556,0
5755,-75.294773,39.746411,0
5756,-75.254897,38.825219,0
5757,-75.25,47.25,0
5758,-75.24581,45.159097,0
5759,-75.227991,40.465796,0
5760,-75.210273,40.065121,0
5761,-75.21,52.09,0
5762,-75.198162,39.57871,0
5763,-75.185168,43.992138,0
5764,-75.17228,40.970905,0
5765,-75.162502,38.294367,0
5766,-75.14,58.9,0
5767,-75.126434,40.288315,0
5768,-75.1,47.1,0
5769,-75.095569,41.507335,0
5770,-75.09357,40.738576,0
5771,-75.067424,41.704159,0
5772,-75.052711,44.155117,0
5773,-75.051269,38.4691,0
5774,-75.020547,44.969598,0
5775,-75.02,45.62,0
5776,-75.02,54.18,0
5777,-75.019806,39.442449,0
5778,-74.990922,39.672572,0
5779,-74.98,70.02,0
5780,-74.9755,40.037107,0
5781,-74.948094,40.875139,0
5782,-74.944882,38.938111,0
5783,-74.936928,45.388361,0
5784,-74.842685,40.39952,0
5785,-74.835968,42.538832,0
5786,-74.812501,39.902939,0
5787,-74.81243,40.623763,0
5788,-74.791579,45.029684,0
5789,-74.781292,43.091732,0
5790,-74.773331,43.266902,0
5791,-74.762356,40.196723,0
5792,-74.75,57.27,0
5793,-74.749301,41.230243,0
5794,-74.73794,41.05905,0
5795,-74.730513,39.081581,0
5796,-74.72,80.89,0
5797,-74.711853,41.975808,0
5798,-74.697854,39.406517,0
5799,-74.685773,45.266734,0
5800,-74.672869,45.635344,0
5801,-74.64,60.54,0
5802,-74.582613,39.981166,0
5803,-74.57,55.3,0
5804,-74.56,51.06,0
5805,-74.53,49.65,0
5806,-74.521788,40.702426,0
5807,-74.49,52.62,0
5808,-74.486177,40.420652,0
5809,-74.478965,40.928397,0
5810,-74.47,46.12,0
5811,-74.4529,39.8304,0
5812,-74.445262,43.473705,0
5813,-74.443445,41.19212,0
5814,-74.435322,39.479048,0
5815,-74.419243,45.553981,0
5816,-74.41,69.26,0
5817,-74.331192,41.393454,0
5818,-74.33,58.83,0
5819,-74.316622,40.278753,0
5820,-74.286378,45.893137,0
5821,-74.274742,44.851216,0
5822,-74.250499,40.728676,0
5823,-74.221162,40.504813,0
5824,-74.22,70.4,0
5825,-74.1785,45.2699,0
5826,-74.146294,42.953968,0
5827,-74.145067,44.352505,0
5828,-74.14183,42.232075,0
5829,-74.129569,41.792488,0
5830,-74.11,82.58,0
5831,-74.093552,39.803037,0
5832,-74.09136,42.593762,0
5833,-74.090992,40.914748,0
5834,-74.083955,40.036101,0
5835,-74.082752,40.233926,0
5836,-74.080451,41.396244,0
5837,-74.07,61.61,0
5838,-74.050693,45.751172,0
5839,-74.0047,45.4841,0
5840,-74.0025,45.9707,0
5841,-73.999092,45.125447,0
5842,-73.99,47.94,0
5843,-73.989655,43.650608,0
5844,-73.984868,40.423459,0
5845,-73.983664,42.039527,0
5846,-73.96,81.78,0
5847,-73.927636,40.602627,0
5848,-73.898219,41.671121,0
5849,-73.887885,42.509236,0
5850,-73.8863,42.226312,0
5851,-73.86858,40.812455,0
5852,-73.859626,44.35463,0
5853,-73.84,49.23,0
5854,-73.836759,42.703878,0
5855,-73.834685,41.109393,0
5856,-73.804865,43.051291,0
5857,-73.780722,45.339328,0
5858,-73.77896,44.660267,0
5859,-73.77117,41.285195,0
5860,-73.770903,41.825568,0
5861,-73.759475,41.490938,0
5862,-73.758529,45.620049,0
5863,-73.73808,46.636121,0
5864,-73.712242,46.010717,0
5865,-73.708297,42.113736,0
5866,-73.69,54.79,0
5867,-73.683106,40.636881,0
5868,-73.656045,43.576213,0
5869,-73.630128,42.338849,0
5870,-73.614188,43.383705,0
5871,-73.61,80.64,0
5872,-73.57,60.54,0
5873,-73.541256,45.254358,0
5874,-73.54,51.74,0
5875,-73.500114,42.524078,0
5876,-73.5,65.03,0
5877,-73.499595,43.731117,0
5878,-73.485385,41.120531,0
5879,-73.477345,44.88841,0
5880,-73.474395,41.734421,0
5881,-73.4735,45.6974,0
5882,-73.466553,40.755184,0
5883,-73.46,58.03,0
5884,-73.440939,45.424784,0
5885,-73.425597,44.569297,0
5886,-73.42,56.5,0
5887,-73.413453,42.119197,0
5888,-73.402275,43.573525,0
5889,-73.395061,41.901126,0
5890,-73.39,52.95,0
5891,-73.38,61.8,0
5892,-73.356124,44.069717,0
5893,-73.318717,41.567075,0
5894,-73.316615,42.288935,0
5895,-73.27,70.55,0
5896,-73.26451,42.472287,0
5897,-73.255398,42.668198,0
5898,-73.240079,44.331837,0
5899,-73.23,47.14,0
5900,-73.206117,44.954125,0
5901,-73.20035,41.164836,0
5902,-73.199637,41.991982,0
5903,-73.195705,44.732204,0
5904,-73.192008,43.763319,0
5905,-73.19,53.72,0
5906,-73.186,45.9693,0
5907,-73.184481,43.017398,0
5908,-73.176727,43.510584,0
5909,-73.175193,43.268122,0
5910,-73.169461,40.699489,0
5911,-73.143991,40.940978,0
5912,-73.141403,44.155225,0
5913,-73.129433,44.566057,0
5914,-73.084652,42.18534,0
5915,-73.08,81.52,0
5916,-73.056547,41.667365,0
5917,-73.04,55.25,0
5918,-72.995521,45.291734,0
5919,-72.97,48.05,0
5920,-72.97,61.03,0
5921,-72.951837,42.912403,0
5922,-72.941996,41.396134,0
5923,-72.933175,44.38903,0
5924,-72.93,80.07,0
5925,-72.893613,44.137654,0
5926,-72.885365,40.793954,0
5927,-72.880911,42.562427,0
5928,-72.874345,43.942312,0
5929,-72.861198,42.31225,0
5930,-72.85,57.38,0
5931,-72.844249,41.778255,0
5932,-72.84,50.35,0
5933,-72.81,65.3,0
5934,-72.808821,45.089246,0
5935,-72.807617,43.674667,0
5936,-72.803798,44.603987,0
5937,-72.797393,43.208682,0
5938,-72.781299,43.446446,0
5939,-72.757495,41.244727,0
5940,-72.733598,41.603637,0
5941,-72.697601,41.414731,0
5942,-72.690757,44.893573,0
5943,-72.66,69.26,0
5944,-72.655116,43.070794,0
5945,-72.644038,42.744979,0
5946,-72.623892,42.283196,0
5947,-72.62,64.73,0
5948,-72.609141,45.372492,0
5949,-72.596434,42.463318,0
5950,-72.589604,43.852654,0
5951,-72.583787,42.108008,0
5952,-72.58,59.17,0
5953,-72.573065,44.310745,0
5954,-72.562088,43.601312,0
5955,-72.55924,41.84068,0
5956,-72.510681,45.862171,0
5957,-72.478248,44.14263,0
5958,-72.47,49.46,0
5959,-72.44435,43.203966,0
5960,-72.444288,44.686792,0
5961,-72.41611,41.41166,0
5962,-72.391731,45.054799,0
5963,-72.39,81.86,0
5964,-72.352242,41.582269,0
5965,-72.350974,45.251395,0
5966,-72.338625,42.251876,0
5967,-72.332596,43.360893,0
5968,-72.316729,41.984854,0
5969,-72.315704,41.770557,0
5970,-72.308342,42.473575,0
5971,-72.29,56.24,0
5972,-72.285963,45.77641,0
5973,-72.28,46.53,0
5974,-72.249212,43.655881,0
5975,-72.24,58.22,0
5976,-72.219174,44.91272,0
5977,-72.21155,44.632661,0
5978,-72.203194,42.904766,0
