,X_WGS84,Y_WGS84,pedarg
4346,-90.476885,42.726097,0
4347,-90.460065,46.421121,0
4348,-90.453056,37.098056,0
4349,-90.440762,47.730136,0
4350,-90.43,18.72,0
4351,-90.411668,35.724235,0
4352,-90.395358,42.40189,0
4353,-90.39,16.41,0
4354,-90.379582,43.184951,0
4355,-90.373737,38.480746,0
4356,-90.362738,40.810775,0
4357,-90.36,79.61,0
4358,-90.3287,40.312962,0
4359,-90.319068,43.941416,0
4360,-90.29,66.52,0
4361,-90.283235,44.584501,0
4362,-90.268447,38.641083,0
4363,-90.247772,39.755183,0
4364,-90.240801,42.918265,0
4365,-90.2324,37.830197,0
4366,-90.229167,38.073333,0
4367,-90.194237,44.151772,0
4368,-90.19,75.08,0
4369,-90.180847,44.34438,0
4370,-90.175271,41.346596,0
4371,-90.157923,42.129217,0
4372,-90.155842,32.337561,0
4373,-90.121741,42.398106,0
4374,-90.113153,36.722037,0
4375,-90.112716,41.922592,0
4376,-90.1,64.88,0
4377,-90.099256,38.912039,0
4378,-90.09501,43.593614,0
4379,-90.079772,29.981488,0
4380,-90.068,40.959,0
4381,-90.056668,38.573263,0
4382,-90.048976,40.574764,0
4383,-90.035924,30.351366,0
4384,-90.031661,35.343624,0
4385,-90.03,78.93,0
4386,-90.02,49.8,0
4387,-89.98902,30.880329,0
4388,-89.98795,38.214526,0
4389,-89.966899,39.214227,0
4390,-89.964504,42.776184,0
4391,-89.950325,38.76545,0
4392,-89.927845,40.377973,0
4393,-89.91684,43.152482,0
4394,-89.904299,43.3435,0
4395,-89.898506,44.137652,0
4396,-89.89133,41.443473,0
4397,-89.879858,30.054556,0
4398,-89.871377,43.860932,0
4399,-89.871047,42.951138,0
4400,-89.859307,34.075265,0
4401,-89.85499,42.161002,0
4402,-89.854277,35.14376,0
4403,-89.85147,40.15454,0
4404,-89.840108,39.973736,0
4405,-89.835174,34.408498,0
4406,-89.83,54.49,0
4407,-89.82913,30.313953,0
4408,-89.813263,33.772278,0
4409,-89.801622,44.372848,0
4410,-89.800315,40.823423,0
4411,-89.79,80.07,0
4412,-89.77125,40.522982,0
4413,-89.707588,46.700727,0
4414,-89.69559,38.766194,0
4415,-89.687967,46.232853,0
4416,-89.672548,35.266293,0
4417,-89.64,66.92,0
4418,-89.639604,43.556075,0
4419,-89.639116,40.693535,0
4420,-89.636474,43.982447,0
4421,-89.628193,41.643226,0
4422,-89.627084,44.592855,0
4423,-89.623305,44.950763,0
4424,-89.623204,48.402827,0
4425,-89.622745,42.276521,0
4426,-89.618989,39.806051,0
4427,-89.618684,43.189969,0
4428,-89.594697,30.328592,0
4429,-89.594465,43.009978,0
4430,-89.57,14.41,0
4431,-89.568462,43.367275,0
4432,-89.555344,45.498377,0
4433,-89.540896,48.143594,0
4434,-89.533405,45.990803,0
4435,-89.494292,42.697894,0
4436,-89.469343,44.207372,0
4437,-89.441029,32.33654,0
4438,-89.439547,37.586571,0
4439,-89.41,51.36,0
4440,-89.404307,31.346481,0
4441,-89.404208,48.564345,0
4442,-89.403581,30.928606,0
4443,-89.388789,43.689259,0
4444,-89.383427,46.660187,0
4445,-89.377822,42.094683,0
4446,-89.369188,40.986105,0
4447,-89.368868,40.794206,0
4448,-89.360082,48.315296,0
4449,-89.338408,39.2429,0
4450,-89.328449,41.903842,0
4451,-89.32507,41.205975,0
4452,-89.323574,43.469767,0
4453,-89.319753,34.582657,0
4454,-89.305154,41.689094,0
4455,-89.305153,36.059075,0
4456,-89.3,79.69,0
4457,-89.283051,44.00657,0
4458,-89.276642,42.990951,0
4459,-89.272541,44.544736,0
4460,-89.26247,35.498858,0
4461,-89.261573,32.202588,0
4462,-89.26,78.81,0
4463,-89.249008,36.434545,0
4464,-89.235689,42.350804,0
4465,-89.223403,44.320417,0
4466,-89.218439,37.869929,0
4467,-89.197953,45.444308,0
4468,-89.18,75.01,0
4469,-89.177385,33.025425,0
4470,-89.17733,42.785708,0
4471,-89.164352,40.647677,0
4472,-89.163108,43.254033,0
4473,-89.155038,45.669959,0
4474,-89.150497,45.234458,0
4475,-89.13339,40.34984,0
4476,-89.129973,42.078385,0
4477,-89.121117,31.074145,0
4478,-89.11,68.65,0
4479,-89.089019,38.963763,0
4480,-89.076744,48.489876,0
4481,-89.07,56.09,0
4482,-89.053027,40.810321,0
4483,-89.046019,30.682358,0
4484,-89.042849,35.131859,0
4485,-89.040675,38.301504,0
4486,-89.039645,34.946579,0
4487,-89.037344,41.310981,0
4488,-89.008011,41.723977,0
4489,-88.9973,42.480505,0
4490,-88.995668,31.514688,0
4491,-88.987849,42.279793,0
4492,-88.984127,45.819128,0
4493,-88.977901,40.529621,0
4494,-88.949262,43.870751,0
4495,-88.942584,43.17348,0
4496,-88.93,19.82,0
4497,-88.92,50.79,0
4498,-88.92,67.89,0
4499,-88.909481,39.869306,0
4500,-88.909432,37.809559,0
4501,-88.893732,46.491728,0
4502,-88.885861,37.359222,0
4503,-88.879738,42.957772,0
4504,-88.86,53.1,0
4505,-88.85381,41.538001,0
4506,-88.843964,42.623799,0
4507,-88.84,71.96,0
4508,-88.83486,30.563369,0
4509,-88.811205,39.543905,0
4510,-88.8075,34.03333,0
4511,-88.804574,48.368871,0
4512,-88.8,54.94,0
4513,-88.788972,33.26362,0
4514,-88.783103,38.046331,0
4515,-88.766831,35.395383,0
4516,-88.762087,34.285436,0
4517,-88.744761,42.798694,0
4518,-88.737086,33.506535,0
4519,-88.73428,41.825359,0
4520,-88.732296,35.045367,0
4521,-88.73,66.14,0
4522,-88.720494,37.071483,0
4523,-88.7042,44.378661,0
4524,-88.700797,41.320517,0
4525,-88.69,72.8,0
4526,-88.69,66.82,0
4527,-88.69,64.61,0
4528,-88.683112,42.008254,0
4529,-88.656553,44.788401,0
4530,-88.654214,30.45205,0
4531,-88.632281,46.567253,0
4532,-88.624438,44.139069,0
4533,-88.613904,36.789839,0
4534,-88.607386,41.641595,0
4535,-88.59475,47.233,0
4536,-88.58215,43.648783,0
4537,-88.574751,39.550237,0
4538,-88.573772,46.912604,0
4539,-88.567522,42.40616,0
4540,-88.5571,35.168639,0
4541,-88.539634,48.108864,0
4542,-88.533248,34.059447,0
4543,-88.502487,39.189303,0
4544,-88.50216,42.887547,0
4545,-88.5,49.5,0
4546,-88.480828,45.40735,0
4547,-88.478668,40.609201,0
4548,-88.473315,43.814994,0
4549,-88.459927,43.461257,0
4550,-88.448738,41.915634,0
4551,-88.427628,30.433975,0
4552,-88.423251,31.329631,0
4553,-88.423066,42.570809,0
4554,-88.42,75.12,0
4555,-88.4167,41.2833,0
4556,-88.397895,36.212533,0
4557,-88.395144,40.206943,0
4558,-88.387089,41.721877,0
4559,-88.378293,43.062523,0
4560,-88.344535,42.290232,0
4561,-88.315,32.73833,0
4562,-88.311555,39.492272,0
4563,-88.302772,38.24682,0
4564,-88.290823,44.169792,0
4565,-88.286077,49.02117,0
4566,-88.281022,38.041875,0
4567,-88.274932,40.980754,0
4568,-88.27249,30.821124,0
4569,-88.266962,47.377415,0
4570,-88.26639,33.07806,0
4571,-88.228243,41.420862,0
4572,-88.204937,40.405468,0
4573,-88.194267,40.052453,0
4574,-88.192513,42.493851,0
4575,-88.190427,43.642731,0
4576,-88.187152,32.59362,0
4577,-88.186585,43.213784,0
4578,-88.182518,41.597235,0
4579,-88.18045,30.618125,0
4580,-88.169044,45.841248,0
4581,-88.165724,41.198337,0
4582,-88.133117,44.516553,0
4583,-88.13295,43.423948,0
4584,-88.126485,49.354759,0
4585,-88.125383,35.660245,0
4586,-88.119716,36.944814,0
4587,-88.101277,40.686494,0
4588,-88.097875,42.172592,0
4589,-88.087303,30.248713,0
4590,-88.070693,42.989822,0
4591,-88.059738,41.927874,0
4592,-88.054644,35.462387,0
4593,-88.05,32.91667,0
4594,-88.04254,42.753707,0
4595,-88.034471,31.557929,0
4596,-88.002685,32.091099,0
4597,-87.999506,37.219402,0
4598,-87.99583,32.69389,0
4599,-87.977637,43.80614,0
4600,-87.971648,40.368193,0
4601,-87.97,52.32,0
4602,-87.9667,41.4333,0
4603,-87.958071,33.910438,0
4604,-87.917523,45.785334,0
4605,-87.914895,30.744242,0
4606,-87.906208,40.171301,0
4607,-87.905505,42.333607,0
4608,-87.892441,47.468857,0
4609,-87.886832,43.175127,0
4610,-87.881206,41.146161,0
4611,-87.866942,45.383472,0
4612,-87.86694,32.48528,0
4613,-87.848312,44.606002,0
4614,-87.842082,42.059587,0
4615,-87.841711,42.907751,0
4616,-87.84,72.41,0
4617,-87.821197,30.242042,0
4618,-87.82,34.68,0
4619,-87.81815,41.616926,0
4620,-87.816313,41.829788,0
4621,-87.812706,42.506905,0
4622,-87.81269,34.387664,0
4623,-87.805194,43.496957,0
4624,-87.794242,35.889513,0
4625,-87.793512,42.724596,0
4626,-87.78,81.21,0
4627,-87.776558,45.59462,0
4628,-87.776471,46.775996,0
4629,-87.746149,39.011995,0
4630,-87.722699,41.436476,0
4631,-87.719736,43.665,0
4632,-87.709815,46.527279,0
4633,-87.7,66.29,0
4634,-87.7,79.54,0
4635,-87.691833,36.382328,0
4636,-87.66,73.29,0
4637,-87.63389,34.58833,0
4638,-87.63286,41.96468,0
4639,-87.625562,40.175091,0
4640,-87.614274,45.107763,0
4641,-87.589509,44.154075,0
4642,-87.575046,41.722535,0
4643,-87.550249,33.215794,0
4644,-87.55,70.67,0
4645,-87.548828,46.671081,0
4646,-87.542191,41.007897,0
4647,-87.528933,45.636289,0
4648,-87.520274,34.975392,0
4649,-87.495294,36.012068,0
4650,-87.47,51.02,0
4651,-87.47,49.84,0
4652,-87.468047,41.420618,0
4653,-87.464012,46.156096,0
4654,-87.460118,39.516713,0
4655,-87.45147,40.026467,0
4656,-87.43,53.8,0
4657,-87.43,71.92,0
4658,-87.418008,38.68909,0
4659,-87.40195,32.13611,0
4660,-87.376975,44.947747,0
4661,-87.366067,39.294808,0
4662,-87.36,54.98,0
4663,-87.36,74.93,0
4664,-87.352142,32.684392,0
4665,-87.339922,35.48163,0
4666,-87.338387,45.439949,0
4667,-87.304672,36.560142,0
4668,-87.285897,36.921422,0
4669,-87.274135,41.619737,0
4670,-87.272433,46.006717,0
4671,-87.263929,36.025297,0
4672,-87.2325,33.44056,0
4673,-87.229388,33.854333,0
4674,-87.211045,45.089197,0
4675,-87.208908,35.12187,0
4676,-87.181996,38.99293,0
4677,-87.152172,41.444036,0
4678,-87.127383,36.452457,0
4679,-87.125878,32.315742,0
4680,-87.114394,33.01255,0
4681,-87.092568,46.263252,0
4682,-87.043442,46.498371,0
4683,-87.042196,45.74138,0
4684,-87.04113,37.755052,0
4685,-87.02,36.08,0
4686,-87.011746,33.286613,0
4687,-86.984383,38.196895,0
4688,-86.969595,41.157389,0
4689,-86.953876,36.687556,0
4690,-86.932988,46.032791,0
4691,-86.888833,39.627005,0
4692,-86.878626,41.601148,0
4693,-86.874879,40.398559,0
4694,-86.874379,35.755161,0
4695,-86.873907,40.777777,0
4696,-86.860789,33.873418,0
4697,-86.831939,30.861273,0
4698,-86.786746,33.449152,0
4699,-86.78221,34.70131,0
4700,-86.767219,33.184574,0
4701,-86.748959,36.473794,0
4702,-86.743915,41.79393,0
4703,-86.74,52.4,0
4704,-86.74,14.79,0
4705,-86.72056,32.40556,0
4706,-86.718933,31.40623,0
4707,-86.715692,41.207763,0
4708,-86.71,49.27,0
4709,-86.664501,46.460214,0
4710,-86.570862,34.022689,0
4711,-86.56,73.45,0
4712,-86.538029,34.743793,0
4713,-86.53367,40.276377,0
4714,-86.512504,46.060693,0
4715,-86.51068,39.133658,0
4716,-86.5039,33.640092,0
4717,-86.496303,32.125945,0
4718,-86.471698,38.140921,0
4719,-86.470312,46.336435,0
4720,-86.469184,30.491836,0
4721,-86.465195,35.274088,0
4722,-86.452583,43.955283,0
4723,-86.450002,36.292851,0
4724,-86.440748,41.337679,0
4725,-86.42,54.99,0
4726,-86.416872,41.83242,0
4727,-86.403267,36.084831,0
4728,-86.359749,42.247615,0
4729,-86.355447,43.389827,0
4730,-86.35492,46.5565,0
4731,-86.349333,32.98083,0
4732,-86.33,81.4,0
4733,-86.328096,40.74764,0
4734,-86.316867,39.808041,0
4735,-86.304169,35.84861,0
4736,-86.29,49.99,0
4737,-86.2716,45.97603,0
4738,-86.267296,33.957384,0
4739,-86.265136,43.121253,0
4740,-86.25471,44.686764,0
4741,-86.25,71.24,0
4742,-86.245149,44.484974,0
4743,-86.238581,40.097635,0
4744,-86.234388,41.676782,0
4745,-86.218738,32.182013,0
4746,-86.21377,33.611173,0
4747,-86.204872,34.395186,0
4748,-86.198688,42.706534,0
4749,-86.196093,44.19855,0
4750,-86.186517,31.143492,0
4751,-86.18,51.36,0
4752,-86.168045,39.3559,0
4753,-86.14,37.55,0
4754,-86.14,74.89,0
4755,-86.113228,35.420747,0
4756,-86.100979,35.69883,0
4757,-86.072413,39.959408,0
4758,-86.058032,31.919103,0
4759,-86.03379,46.658548,0
4760,-86.029769,35.137261,0
4761,-86.017214,40.156672,0
4762,-86.011318,39.680348,0
4763,-85.981957,45.113771,0
4764,-85.9779,42.5485,0
4765,-85.974944,46.291928,0
4766,-85.973189,32.685039,0
4767,-85.966261,44.902888,0
4768,-85.93949,45.93225,0
4769,-85.930291,44.505269,0
4770,-85.92991,43.44535,0
4771,-85.927868,30.704325,0
4772,-85.912028,39.245308,0
4773,-85.911794,41.821953,0
4774,-85.884262,34.270712,0
4775,-85.883902,31.787928,0
4776,-85.88245,43.90066,0
4777,-85.863327,45.434324,0
4778,-85.861402,42.94232,0
4779,-85.845703,44.308495,0
4780,-85.838284,41.254145,0
4781,-85.835678,33.468697,0
4782,-85.835228,38.104461,0
4783,-85.827524,43.639019,0
4784,-85.8,53.31,0
4785,-85.780977,41.644237,0
4786,-85.779641,44.675899,0
4787,-85.756737,34.071767,0
4788,-85.746531,31.360903,0
4789,-85.73563,42.22286,0
4790,-85.72,76.99,0
4791,-85.719245,46.081504,0
4792,-85.709539,37.510311,0
4793,-85.698611,44.916599,0
4794,-85.69766,39.412803,0
4795,-85.675524,34.350826,0
4796,-85.675305,36.128621,0
4797,-85.660493,37.91921,0
4798,-85.653613,45.09425,0
4799,-85.64255,43.51863,0
4800,-85.633095,35.807658,0
4801,-85.585766,42.364747,0
4802,-85.583444,40.787792,0
4803,-85.57,49.92,0
4804,-85.566243,33.787501,0
4805,-85.556997,38.099117,0
4806,-85.531706,36.310061,0
4807,-85.53,64.8,0
4808,-85.523408,34.516663,0
4809,-85.511465,43.830754,0
4810,-85.508029,41.323898,0
4811,-85.506497,34.873333,0
4812,-85.493292,42.604787,0
4813,-85.49,79.84,0
4814,-85.489384,45.800412,0
4815,-85.478242,32.549575,0
4816,-85.475975,32.034936,0
4817,-85.470787,43.216226,0
4818,-85.461002,38.337654,0
4819,-85.458623,43.641417,0
4820,-85.452574,43.402941,0
4821,-85.434039,35.444527,0
4822,-85.416467,40.240333,0
4823,-85.4138,34.129367,0
4824,-85.41,48.81,0
4825,-85.368201,31.28915,0
4826,-85.362074,37.443756,0
4827,-85.361787,44.57533,0
4828,-85.361267,35.654232,0
4829,-85.35284,37.09215,0
4830,-85.341961,42.933643,0
4831,-85.309525,42.444542,0
4832,-85.265789,34.915677,0
4833,-85.26,67.73,0
4834,-85.242963,36.038459,0
4835,-85.229909,41.042135,0
4836,-85.228306,36.883404,0
4837,-85.227046,39.538229,0
4838,-85.222625,35.220668,0
4839,-85.22,75.08,0
4840,-85.171711,45.362976,0
4841,-85.16616,46.356224,0
4842,-85.127594,45.136086,0
4843,-85.101464,38.44692,0
4844,-85.09,12.91,0
4845,-85.085547,41.616242,0
4846,-85.081567,43.659734,0
4847,-85.06124,44.89517,0
4848,-85.060326,32.66699,0
4849,-85.057413,41.189437,0
4850,-85.053259,35.022742,0
4851,-85.008296,35.254581,0
4852,-85,44,0
4853,-84.99029,41.84752,0
4854,-84.98169,44.46584,0
4855,-84.9727,30.911855,0
4856,-84.969046,39.801705,0
4857,-84.961533,35.79473,0
4858,-84.955901,42.262567,0
4859,-84.937303,36.10875,0
4860,-84.934745,46.027815,0
4861,-84.921942,34.137595,0
4862,-84.92,54.6,0
4863,-84.92,52.09,0
4864,-84.899292,45.747058,0
4865,-84.894557,37.647829,0
4866,-84.879966,45.197145,0
4867,-84.858419,38.135727,0
4868,-84.85,64.25,0
4869,-84.828071,41.548603,0
4870,-84.827692,44.289841,0
4871,-84.801289,36.564453,0
4872,-84.79598,42.78755,0
4873,-84.785443,39.205701,0
4874,-84.77599,43.589044,0
4875,-84.77,70.55,0
4876,-84.7557,44.77861,0
4877,-84.754735,35.391915,0
4878,-84.753188,35.891778,0
4879,-84.750338,29.718101,0
4880,-84.745765,42.523203,0
4881,-84.740483,37.820121,0
4882,-84.731795,39.511594,0
4883,-84.725692,39.000467,0
4884,-84.682176,41.699011,0
4885,-84.663875,45.016367,0
4886,-84.650733,36.397888,0
4887,-84.647042,40.099136,0
4888,-84.645006,34.025039,0
4889,-84.636339,42.964847,0
4890,-84.633012,33.753533,0
4891,-84.62,50.98,0
4892,-84.614939,45.332147,0
4893,-84.610744,33.383146,0
4894,-84.610596,45.541052,0
4895,-84.597191,35.682477,0
4896,-84.589817,46.027327,0
4897,-84.588957,46.532093,0
4898,-84.568947,44.031375,0
4899,-84.566965,37.61916,0
4900,-84.557462,38.304028,0
4901,-84.547447,39.881008,0
4902,-84.54478,38.089278,0
4903,-84.543114,42.628071,0
4904,-84.506427,35.919462,0
4905,-84.48562,39.018359,0
4906,-84.4788,45.7318,0
4907,-84.46435,40.54543,0
4908,-84.46,69.3,0
4909,-84.46,68.31,0
4910,-84.455993,38.82335,0
4911,-84.453857,33.910488,0
4912,-84.448372,42.162728,0
4913,-84.42543,34.589354,0
4914,-84.424263,39.19683,0
4915,-84.410262,46.695287,0
4916,-84.403915,40.166582,0
4917,-84.40113,45.17029,0
4918,-84.399977,43.756902,0
4919,-84.389178,37.491986,0
4920,-84.383597,42.828122,0
4921,-84.38,75.08,0
4922,-84.35,48.05,0
4923,-84.303707,46.502182,0
4924,-84.303369,39.40872,0
4925,-84.30303,44.89117,0
4926,-84.296619,33.751624,0
4927,-84.294373,43.319084,0
4928,-84.26018,42.31378,0
4929,-84.242951,42.035725,0
4930,-84.235997,37.808597,0
4931,-84.23,79.8,0
4932,-84.228775,36.024608,0
4933,-84.227172,38.556922,0
4934,-84.225163,39.654872,0
4935,-84.194464,45.975853,0
4936,-84.193074,39.24232,0
4937,-84.176613,41.78755,0
4938,-84.165124,30.088991,0
4939,-84.161479,39.019053,0
4940,-84.152109,36.952148,0
4941,-84.149635,33.981097,0
4942,-84.146478,30.507503,0
4943,-84.130527,42.575234,0
4944,-84.121195,44.112452,0
4945,-84.12,48.93,0
4946,-84.104153,43.914781,0
4947,-84.07546,44.34184,0
4948,-84.07,53.42,0
4949,-84.07,13.46,0
4950,-84.060964,39.803993,0
4951,-84.057641,40.760278,0
4952,-84.056633,45.399095,0
4953,-84.050218,42.1526,0
4954,-84.04,50.03,0
4955,-83.992973,42.416701,0
4956,-83.99,9.77,0
4957,-83.98368,43.392567,0
4958,-83.978678,46.333482,0
4959,-83.97,64.5,0
4960,-83.96977,39.494728,0
4961,-83.945558,46.063494,0
4962,-83.94241,43.77209,0
4963,-83.938381,30.191048,0
4964,-83.938186,35.948055,0
4965,-83.93,81.71,0
4966,-83.924042,41.862318,0
4967,-83.915048,33.733388,0
4968,-83.91,78.15,0
4969,-83.909721,33.913433,0
4970,-83.89053,45.06683,0
4971,-83.89,47.18,0
4972,-83.871089,43.593269,0
4973,-83.86818,43.124753,0
4974,-83.864862,35.601792,0
4975,-83.849288,42.269219,0
4976,-83.834799,40.560185,0
4977,-83.834587,33.421282,0
4978,-83.825124,34.227503,0
4979,-83.791512,41.638868,0
4980,-83.773765,40.257766,0
4981,-83.75,67.63,0
4982,-83.74067,42.509905,0
4983,-83.74,52.51,0
4984,-83.7,70.44,0
4985,-83.68825,41.019461,0
4986,-83.675942,34.72468,0
4987,-83.66815,41.361854,0
4988,-83.667648,42.809504,0
4989,-83.6543,42.0631,0
4990,-83.632278,35.985847,0
4991,-83.63,71.24,0
4992,-83.626216,40.820484,0
4993,-83.608775,37.835735,0
4994,-83.59,68.65,0
4995,-83.583733,35.164803,0
4996,-83.572875,38.414809,0
4997,-83.572193,43.110757,0
4998,-83.55,72.49,0
4999,-83.542354,40.393919,0
5000,-83.535172,41.640883,0
5001,-83.531382,31.477349,0
5002,-83.485213,42.204762,0
5003,-83.476344,42.415549,0
5004,-83.46878,45.32742,0
5005,-83.464233,45.897539,0
5006,-83.457505,34.590408,0
5007,-83.45216,41.86782,0
5008,-83.451072,43.732239,0
5009,-83.447134,39.947218,0
5010,-83.44156,45.0835,0
5011,-83.435365,42.668241,0
5012,-83.425519,41.317167,0
5013,-83.421713,38.99762,0
5014,-83.420958,35.021672,0
5015,-83.416948,42.908295,0
5016,-83.406731,38.761122,0
5017,-83.405663,41.006228,0
5018,-83.324058,40.103072,0
5019,-83.244801,46.307449,0
5020,-83.24,79.54,0
5021,-83.23866,42.317269,0
5022,-83.23053,43.1392,0
5023,-83.217056,39.913934,0
5024,-83.21,73.14,0
5025,-83.21,75.2,0
5026,-83.209608,41.607496,0
5027,-83.203839,42.029122,0
5028,-83.20206,35.343412,0
5029,-83.158578,43.599097,0
5030,-83.153611,34.868187,0
5031,-83.145893,34.196745,0
5032,-83.138772,35.080772,0
5033,-83.134683,38.436819,0
5034,-83.13,51.55,0
5035,-83.13,53.99,0
5036,-83.123556,36.651354,0
5037,-83.11499,43.997875,0
5038,-83.07727,40.24234,0
5039,-83.077252,42.528621,0
5040,-83.076173,42.818366,0
5041,-83.07316,35.586019,0
5042,-83.055153,39.396629,0
5043,-83.014838,46.174096,0
5044,-83.013978,36.318242,0
5045,-82.98,64.61,0
5046,-82.963557,42.347172,0
5047,-82.938966,45.826999,0
5048,-82.920096,43.216732,0
5049,-82.915087,35.763755,0
5050,-82.898687,40.102276,0
5051,-82.898392,40.79878,0
5052,-82.862972,39.760971,0
5053,-82.849601,35.144962,0
5054,-82.835109,34.674507,0
5055,-82.833779,41.402042,0
5056,-82.83,49.38,0
5057,-82.83,48.13,0
5058,-82.824615,42.036077,0
5059,-82.81422,47.118545,0
5060,-82.81073,40.40089,0
5061,-82.79,71.81,0
5062,-82.786521,42.566163,0
5063,-82.768842,35.395587,0
5064,-82.75,76.95,0
5065,-82.75,50.72,0
5066,-82.747855,37.704487,0
5067,-82.736855,41.100903,0
5068,-82.724319,46.196147,0
5069,-82.721729,41.610559,0
5070,-82.713608,42.288571,0
5071,-82.656796,28.131247,0
5072,-82.64942,43.66196,0
5073,-82.647993,35.230361,0
5074,-82.647573,39.660757,0
5075,-82.644401,28.47277,0
5076,-82.6,67.35,0
5077,-82.6,75.31,0
5078,-82.586332,35.702858,0
5079,-82.578033,43.137583,0
5080,-82.572781,45.889167,0
5081,-82.566665,29.134174,0
5082,-82.554349,38.929745,0
5083,-82.544395,40.090925,0
5084,-82.544042,34.786206,0
5085,-82.525588,35.435045,0
5086,-82.524627,42.600068,0
5087,-82.521057,41.959492,0
5088,-82.5,71.16,0
5089,-82.482218,45.722579,0
5090,-82.42,72.65,0
5091,-82.415642,40.810772,0
5092,-82.404095,42.36995,0
5093,-82.402563,41.026275,0
5094,-82.401804,41.25201,0
5095,-82.352178,28.629688,0
5096,-82.336961,43.017807,0
5097,-82.336069,42.767998,0
5098,-82.332687,38.88367,0
5099,-82.316987,35.773113,0
5100,-82.30658,28.114061,0
5101,-82.298307,27.222069,0
5102,-82.293531,37.28629,0
5103,-82.293342,46.14437,0
5104,-82.281012,34.710614,0
5105,-82.269588,35.02554,0
5106,-82.254935,36.342888,0
5107,-82.250541,35.431482,0
5108,-82.241456,34.407842,0
5109,-82.233452,39.645719,0
5110,-82.227405,41.440735,0
5111,-82.198347,39.241925,0
5112,-82.18715,33.669138,0
5113,-82.169377,35.944088,0
5114,-82.143364,42.410408,0
5115,-82.1373,40.56607,0
5116,-82.12635,39.429253,0
5117,-82.111683,40.063907,0
5118,-82.1,81.44,0
5119,-82.093675,41.023342,0
5120,-82.079046,36.176231,0
5121,-82.065704,41.271736,0
5122,-82.053667,45.9567,0
5123,-82.041135,35.724608,0
5124,-82,43.1,0
5125,-81.998854,33.531348,0
5126,-81.969061,35.345463,0
5127,-81.941788,28.346753,0
5128,-81.938317,26.867058,0
5129,-81.936312,41.485978,0
5130,-81.926937,42.622772,0
5131,-81.90335,30.147761,0
5132,-81.895072,40.780688,0
5133,-81.853625,45.802177,0
5134,-81.84642,42.267335,0
5135,-81.846188,39.244869,0
5136,-81.835525,36.089536,0
5137,-81.810941,32.326525,0
5138,-81.808182,41.18991,0
5139,-81.80709,40.206059,0
5140,-81.79,75.01,0
5141,-81.769652,46.027633,0
5142,-81.762947,26.462333,0
5143,-81.750612,43.288862,0
5144,-81.743839,43.021231,0
5145,-81.736942,36.269288,0
5146,-81.728072,43.804883,0
5147,-81.718355,30.284612,0
5148,-81.71,50.35,0
5149,-81.68,51.71,0
5150,-81.671739,42.567484,0
5151,-81.65,49.27,0
5152,-81.65,72.84,0
5153,-81.646657,34.440593,0
5154,-81.633498,41.542625,0
5155,-81.626438,40.935561,0
5156,-81.619977,40.683193,0
5157,-81.614695,45.247986,0
5158,-81.599699,44.297658,0
5159,-81.592247,41.321211,0
5160,-81.581535,25.997968,0
5161,-81.577159,27.937739,0
5162,-81.571083,35.990095,0
5163,-81.565249,43.144264,0
5164,-81.565203,44.055003,0
5165,-81.5625,36.391667,0
5166,-81.557153,26.454283,0
5167,-81.54908,30.123047,0
5168,-81.54821,39.90816,0
5169,-81.5,43.67,0
5170,-81.482763,45.989717,0
5171,-81.481322,43.356875,0
5172,-81.480487,48.331714,0
5173,-81.479235,40.089192,0
5174,-81.42159,42.758127,0
5175,-81.406795,26.596438,0
5176,-81.406433,29.809864,0
5177,-81.39578,41.012522,0
5178,-81.390505,42.95058,0
5179,-81.37971,35.14393,0
5180,-81.36412,41.41204,0
5181,-81.338328,36.530872,0
5182,-81.3,71.5,0
5183,-81.3,47.44,0
5184,-81.292133,41.755723,0
5185,-81.28001,44.74001,0
5186,-81.263593,40.392014,0
5187,-81.262542,44.17432,0
5188,-81.259834,25.986959,0
5189,-81.249801,44.522545,0
5190,-81.241481,29.489775,0
5191,-81.180553,26.481175,0
5192,-81.180358,35.817422,0
5193,-81.180095,43.039769,0
5194,-81.178102,41.588791,0
5195,-81.161317,37.528337,0
5196,-81.157386,28.589218,0
5197,-81.15,81.29,0
5198,-81.145723,36.418689,0
5199,-81.133111,27.816333,0
5200,-81.12144,36.135119,0
5201,-81.118411,41.139574,0
5202,-81.11,70.48,0
5203,-81.089852,35.329729,0
5204,-81.0807,35.574217,0
5205,-81.07,77.94,0
5206,-81.065994,26.192407,0
5207,-81.052376,42.71202,0
5208,-81.023011,27.581822,0
5209,-81.014038,34.903961,0
5210,-81.011951,46.604722,0
5211,-81.010255,40.042506,0
5212,-80.998833,43.249153,0
5213,-80.990075,44.280563,0
5214,-80.98549,41.851657,0
5215,-80.964182,43.961513,0
5216,-80.951394,37.770347,0
5217,-80.950136,40.682316,0
5218,-80.934015,28.452434,0
5219,-80.931878,36.947425,0
5220,-80.93,78.62,0
5221,-80.885481,42.973423,0
5222,-80.85,50.26,0
5223,-80.849435,41.443948,0
5224,-80.822278,42.643678,0
5225,-80.805832,35.208359,0
5226,-80.804608,35.004179,0
5227,-80.794257,44.496959,0
5228,-80.77339,35.452688,0
5229,-80.746803,44.18875,0
5230,-80.736563,43.405128,0
5231,-80.719575,36.382328,0
5232,-80.697158,40.97509,0
5233,-80.679878,37.001372,0
5234,-80.679292,48.537553,0
