,X_WGS84,Y_WGS84,symnov
4553,-94.966548,33.102079,0
4554,-94.96173,33.65884,0
4555,-94.9472,49.637,0
4556,-94.946561,38.624742,0
4557,-94.933063,39.352509,0
4558,-94.933004,30.598959,0
4559,-94.92376,36.01953,0
4560,-94.913528,29.222855,0
4561,-94.90439,43.522882,0
4562,-94.9,56.01,0
4563,-94.893836,38.940149,0
4564,-94.88962,37.33982,0
4565,-94.8886,47.4458,0
4566,-94.88496,37.13149,0
4567,-94.87095,37.957347,0
4568,-94.86,65.34,0
4569,-94.86,72.99,0
4570,-94.86,63.24,0
4571,-94.85226,36.580661,0
4572,-94.848105,31.291937,0
4573,-94.847184,31.103337,0
4574,-94.845886,43.961814,0
4575,-94.844602,46.07063,0
4576,-94.844464,40.221899,0
4577,-94.836097,29.804262,0
4578,-94.82566,45.824272,0
4579,-94.82,75.04,0
4580,-94.79854,46.984,0
4581,-94.791885,32.432156,0
4582,-94.79083,38.42024,0
4583,-94.78,54.52,0
4584,-94.78,62.1,0
4585,-94.77909,32.202619,0
4586,-94.771929,30.257362,0
4587,-94.764002,43.753255,0
4588,-94.75858,34.174636,0
4589,-94.754506,37.757516,0
4590,-94.7419,44.75333,0
4591,-94.72915,29.373335,0
4592,-94.722481,44.454497,0
4593,-94.71366,38.22101,0
4594,-94.704009,31.423229,0
4595,-94.7,66.55,0
4596,-94.689652,49.544698,0
4597,-94.688696,48.827899,0
4598,-94.68299,37.00934,0
4599,-94.680966,39.195218,0
4600,-94.667966,43.130089,0
4601,-94.649316,30.923373,0
4602,-94.646054,31.628605,0
4603,-94.64347,38.83241,0
4604,-94.643,37.97713,0
4605,-94.632032,41.241392,0
4606,-94.62945,37.43833,0
4607,-94.623511,48.537866,0
4608,-94.597977,45.405027,0
4609,-94.591272,47.186152,0
4610,-94.581378,44.990507,0
4611,-94.581264,30.33197,0
4612,-94.573654,49.819818,0
4613,-94.566705,32.277197,0
4614,-94.565072,36.190358,0
4615,-94.563499,45.645786,0
4616,-94.552238,33.32218,0
4617,-94.545811,46.317101,0
4618,-94.544443,41.789907,0
4619,-94.536576,46.807685,0
4620,-94.522933,46.998745,0
4621,-94.50651,32.777053,0
4622,-94.498906,44.02921,0
4623,-94.491104,31.824936,0
4624,-94.490576,47.43333,0
4625,-94.488027,44.724624,0
4626,-94.48011,43.825466,0
4627,-94.47834,44.315194,0
4628,-94.4628,37.1464,0
4629,-94.45892,49.14035,0
4630,-94.449245,37.328792,0
4631,-94.429865,42.573263,0
4632,-94.41407,33.70278,0
4633,-94.40937,34.18244,0
4634,-94.399994,50.236557,0
4635,-94.398108,35.918983,0
4636,-94.3933,39.1556,0
4637,-94.391348,33.499043,0
4638,-94.387188,29.802501,0
4639,-94.386642,49.649627,0
4640,-94.363893,44.892156,0
4641,-94.363461,36.972284,0
4642,-94.36253,45.472383,0
4643,-94.36,67.7,0
4644,-94.358548,46.180015,0
4645,-94.348568,30.611913,0
4646,-94.344411,38.268146,0
4647,-94.334167,37.741944,0
4648,-94.321395,44.536079,0
4649,-94.32,57.49,0
4650,-94.317597,40.585376,0
4651,-94.315863,35.704338,0
4652,-94.31392,35.176097,0
4653,-94.309048,38.804221,0
4654,-94.306987,46.426811,0
4655,-94.297354,36.3514,0
4656,-94.29,76.57,0
4657,-94.280701,34.651513,0
4658,-94.279679,31.062345,0
4659,-94.255997,33.2373,0
4660,-94.25524,45.927066,0
4661,-94.250808,31.383872,0
4662,-94.235945,47.332848,0
4663,-94.233734,46.969171,0
4664,-94.22548,45.72465,0
4665,-94.22234,43.10423,0
4666,-94.21,70.97,0
4667,-94.196591,44.192721,0
4668,-94.186826,48.652537,0
4669,-94.185089,45.072594,0
4670,-94.17,73.22,0
4671,-94.159819,32.669288,0
4672,-94.135532,45.270524,0
4673,-94.131153,37.416556,0
4674,-94.115736,35.867393,0
4675,-94.10485,33.492205,0
4676,-94.104581,37.860893,0
4677,-94.10399,49.16101,0
4678,-94.097386,43.767557,0
4679,-94.092347,45.459142,0
4680,-94.09143,40.695758,0
4681,-94.070605,39.01393,0
4682,-94.068276,41.438083,0
4683,-94.060875,39.617219,0
4684,-94.06,51.74,0
4685,-94.06,73.6,0
4686,-94.059304,39.927361,0
4687,-94.058613,41.752988,0
4688,-94.056551,33.755594,0
4689,-94.047279,46.609965,0
4690,-94.046028,41.211655,0
4691,-94.04,63.15,0
4692,-94.029682,31.061136,0
4693,-94.028227,33.19015,0
4694,-94.02331,37.04519,0
4695,-94.02,66.1,0
4696,-94.016452,30.812481,0
4697,-94.004281,31.67855,0
4698,-94.002456,36.156814,0
4699,-93.998597,35.358403,0
4700,-93.98,70.13,0
4701,-93.950487,46.933187,0
4702,-93.945674,44.88433,0
4703,-93.942513,32.714908,0
4704,-93.938472,43.927792,0
4705,-93.937135,42.037936,0
4706,-93.928212,36.333812,0
4707,-93.919081,44.333847,0
4708,-93.918702,31.356756,0
4709,-93.914162,44.155242,0
4710,-93.885475,44.541639,0
4711,-93.87,53.23,0
4712,-93.863336,46.27899,0
4713,-93.860001,45.332572,0
4714,-93.8336,40.2567,0
4715,-93.83,80.26,0
4716,-93.826112,30.707925,0
4717,-93.821625,41.449797,0
4718,-93.790855,41.175063,0
4719,-93.754167,36.548056,0
4720,-93.74025,38.767431,0
4721,-93.732749,32.613462,0
4722,-93.724856,32.296274,0
4723,-93.724444,37.093056,0
4724,-93.720192,31.275872,0
4725,-93.717299,50.512394,0
4726,-93.696107,45.529254,0
4727,-93.694211,44.710372,0
4728,-93.68564,36.27844,0
4729,-93.684022,47.245833,0
4730,-93.673225,46.062223,0
4731,-93.67,33.72,0
4732,-93.658275,43.76798,0
4733,-93.653344,46.395823,0
4734,-93.641929,44.942142,0
4735,-93.639746,45.14636,0
4736,-93.626687,35.174572,0
4737,-93.622567,41.840563,0
4738,-93.615211,41.649269,0
4739,-93.602608,45.350221,0
4740,-93.601615,41.281884,0
4741,-93.6,54.49,0
4742,-93.578567,42.417172,0
4743,-93.566836,47.70326,0
4744,-93.566029,34.600134,0
4745,-93.56,64.8,0
4746,-93.557779,42.130678,0
4747,-93.557058,44.087544,0
4748,-93.547995,44.275397,0
4749,-93.521461,46.6921,0
4750,-93.511556,38.534144,0
4751,-93.501418,32.395587,0
4752,-93.49814,32.890163,0
4753,-93.493397,42.66733,0
4754,-93.468288,38.728836,0
4755,-93.468056,36.611944,0
4756,-93.463968,35.468965,0
4757,-93.45,55.67,0
4758,-93.440819,35.891047,0
4759,-93.424522,43.019031,0
4760,-93.418499,43.521217,0
4761,-93.412135,37.563658,0
4762,-93.410165,44.732797,0
4763,-93.409095,37.294963,0
4764,-93.403248,45.574758,0
4765,-93.401389,44.547025,0
4766,-93.398987,45.219531,0
4767,-93.393065,34.894966,0
4768,-93.351922,45.394578,0
4769,-93.350762,41.775672,0
4770,-93.33,73.44,0
4771,-93.33,57.57,0
4772,-93.3166,44.966233,0
4773,-93.3,67.35,0
4774,-93.283365,38.268988,0
4775,-93.280022,41.55867,0
4776,-93.279183,45.933193,0
4777,-93.276271,34.491865,0
4778,-93.267101,46.548153,0
4779,-93.265192,38.549335,0
4780,-93.25,65.82,0
4781,-93.24311,33.305707,0
4782,-93.225342,47.193175,0
4783,-93.224836,42.122552,0
4784,-93.224344,31.229855,0
4785,-93.213907,30.349756,0
4786,-93.209929,30.656003,0
4787,-93.20555,40.30527,0
4788,-93.203574,46.814748,0
4789,-93.196647,44.431071,0
4790,-93.177664,34.084205,0
4791,-93.17723,33.656109,0
4792,-93.174517,48.627701,0
4793,-93.164298,37.00101,0
4794,-93.160422,16.631854,0
4795,-93.152479,44.014083,0
4796,-93.14,70.21,0
4797,-93.132915,36.245225,0
4798,-93.130295,35.366362,0
4799,-93.12674,44.634151,0
4800,-93.11553,31.748395,0
4801,-93.107325,31.557016,0
4802,-93.099248,43.666499,0
4803,-93.092345,29.973287,0
4804,-93.08105,43.203953,0
4805,-93.061598,48.342708,0
4806,-93.051035,30.94306,0
4807,-93.017486,45.17535,0
4808,-93.012108,44.937328,0
4809,-93.010544,44.262012,0
4810,-93.000944,46.123166,0
4811,-92.9908,37.197997,0
4812,-92.970514,45.810118,0
4813,-92.96984,34.66577,0
4814,-92.961394,45.475883,0
4815,-92.95,64.8,0
4816,-92.94267,34.045376,0
4817,-92.924896,44.452158,0
4818,-92.921476,34.429094,0
4819,-92.91,66.55,0
4820,-92.900765,31.848558,0
4821,-92.895954,41.459486,0
4822,-92.878835,43.550746,0
4823,-92.8757,36.6319,0
4824,-92.87198,44.757421,0
4825,-92.860053,41.681278,0
4826,-92.849853,37.938041,0
4827,-92.845256,34.862069,0
4828,-92.84,68.72,0
4829,-92.839221,43.739545,0
4830,-92.834766,46.324306,0
4831,-92.83302,32.023213,0
4832,-92.803748,35.23653,0
4833,-92.798281,33.017395,0
4834,-92.7639,35.9725,0
4835,-92.754581,45.02358,0
4836,-92.746097,45.293249,0
4837,-92.733004,47.091364,0
4838,-92.72,69.37,0
4839,-92.700195,40.491414,0
4840,-92.7,80.11,0
4841,-92.69978,39.162543,0
4842,-92.68729,37.7755,0
4843,-92.685873,45.78263,0
4844,-92.677434,52.916622,0
4845,-92.673321,36.160823,0
4846,-92.668862,32.51953,0
4847,-92.656933,44.525603,0
4848,-92.651935,44.077506,0
4849,-92.65,67.54,0
4850,-92.641766,47.781073,0
4851,-92.634759,45.548149,0
4852,-92.617547,41.153978,0
4853,-92.61,80.72,0
4854,-92.61,63.2,0
4855,-92.61,54.41,0
4856,-92.600465,45.953361,0
4857,-92.598411,34.916312,0
4858,-92.583056,40.194722,0
4859,-92.56211,36.34919,0
4860,-92.56027,38.11722,0
4861,-92.53794,33.53683,0
4862,-92.52367,38.945708,0
4863,-92.52206,43.52984,0
4864,-92.512919,39.615498,0
4865,-92.5,48.5,0
4866,-92.499267,43.797643,0
4867,-92.498355,46.425165,0
4868,-92.483963,35.288578,0
4869,-92.483201,42.696974,0
4870,-92.4823,39.4183,0
4871,-92.481349,44.259739,0
4872,-92.474787,42.512945,0
4873,-92.451111,38.696389,0
4874,-92.427003,44.861915,0
4875,-92.405076,43.986451,0
4876,-92.395613,45.181808,0
4877,-92.389514,46.872764,0
4878,-92.387105,45.465352,0
4879,-92.370587,36.077659,0
4880,-92.344401,44.53813,0
4881,-92.315697,34.974462,0
4882,-92.31,73.45,0
4883,-92.305002,38.871037,0
4884,-92.2858,36.5869,0
4885,-92.276975,47.541664,0
4886,-92.272357,46.661169,0
4887,-92.27152,38.446507,0
4888,-92.257942,34.705945,0
4889,-92.23,66.06,0
4890,-92.2225,37.12444,0
4891,-92.222192,42.808433,0
4892,-92.219269,43.637724,0
4893,-92.219213,35.548307,0
4894,-92.219165,32.298049,0
4895,-92.18957,48.149933,0
4896,-92.180774,36.419492,0
4897,-92.15,68.49,0
4898,-92.148889,37.626389,0
4899,-92.147645,47.851534,0
4900,-92.137778,39.210278,0
4901,-92.135134,35.936669,0
4902,-92.12,51.4,0
4903,-92.12,79.73,0
4904,-92.1183,39.3903,0
4905,-92.107417,46.011133,0
4906,-92.092815,36.233012,0
4907,-92.078263,41.520345,0
4908,-92.07,17.77,0
4909,-92.058733,47.09028,0
4910,-92.051765,32.605063,0
4911,-92.049518,44.056501,0
4912,-92.042698,42.211092,0
4913,-92.041576,43.10745,0
4914,-92.04,55.7,0
4915,-92.039414,44.330069,0
4916,-92.029665,44.562092,0
4917,-92.022055,30.103131,0
4918,-92.01613,34.234705,0
4919,-92.009167,40.143611,0
4920,-92.008423,32.368421,0
4921,-92.005691,43.756217,0
4922,-91.994139,35.513739,0
4923,-91.990167,38.94913,0
4924,-91.98483,33.5802,0
4925,-91.9775,37.92611,0
4926,-91.977037,46.882717,0
4927,-91.96,65.37,0
4928,-91.951393,47.46661,0
4929,-91.943009,46.151547,0
4930,-91.925438,35.06717,0
4931,-91.92,76.07,0
4932,-91.91638,43.405136,0
4933,-91.893575,46.608206,0
4934,-91.868002,41.800805,0
4935,-91.866214,47.2778,0
4936,-91.856005,47.912622,0
4937,-91.850722,37.531272,0
4938,-91.85,64.73,0
4939,-91.836892,44.17007,0
4940,-91.834142,44.866039,0
4941,-91.8275,36.585278,0
4942,-91.80647,38.051708,0
4943,-91.800833,39.476667,0
4944,-91.77,80.56,0
4945,-91.759998,42.081327,0
4946,-91.757962,31.805154,0
4947,-91.750486,47.684484,0
4948,-91.724696,43.533857,0
4949,-91.719292,37.842097,0
4950,-91.688536,36.275455,0
4951,-91.665745,47.016003,0
4952,-91.636812,46.165142,0
4953,-91.635439,40.521151,0
4954,-91.62,69.14,0
4955,-91.618987,48.017108,0
4956,-91.600871,49.444572,0
4957,-91.597438,34.780836,0
4958,-91.592618,42.673032,0
4959,-91.58805,43.998578,0
4960,-91.587967,46.691942,0
4961,-91.581592,44.755889,0
4962,-91.57305,38.90111,0
4963,-91.564258,41.849341,0
4964,-91.554974,46.490789,0
4965,-91.54,73.56,0
4966,-91.525237,41.645858,0
4967,-91.491809,45.70914,0
4968,-91.491472,32.48618,0
4969,-91.482071,36.1658,0
4970,-91.479999,42.348679,0
4971,-91.477684,47.148751,0
4972,-91.475695,43.457734,0
4973,-91.452861,43.807191,0
4974,-91.444444,37.155278,0
4975,-91.415884,47.737042,0
4976,-91.415278,36.821111,0
4977,-91.397025,44.917255,0
4978,-91.3903,39.9367,0
4979,-91.39,67.05,0
4980,-91.39,54.71,0
4981,-91.382423,43.623103,0
4982,-91.376667,37.600556,0
4983,-91.362655,44.483033,0
4984,-91.357187,37.991741,0
4985,-91.351109,30.783349,0
4986,-91.35,56.69,0
4987,-91.35,78.66,0
4988,-91.340381,40.403888,0
4989,-91.311573,35.639628,0
4990,-91.295123,43.968541,0
4991,-91.292722,41.226225,0
4992,-91.291789,46.208329,0
4993,-91.271314,35.214952,0
4994,-91.258673,33.630595,0
4995,-91.233189,40.616886,0
4996,-91.226783,46.62028,0
4997,-91.224533,36.317683,0
4998,-91.21,80.03,0
4999,-91.21,75.55,0
5000,-91.201515,43.768762,0
5001,-91.200243,37.11555,0
5002,-91.200118,43.455797,0
5003,-91.197057,47.381044,0
5004,-91.183199,43.091041,0
5005,-91.159072,38.697717,0
5006,-91.145578,44.911707,0
5007,-91.137906,41.665843,0
5008,-91.137571,44.586769,0
5009,-91.131828,49.260047,0
5010,-91.128709,41.43522,0
5011,-91.11865,36.082085,0
5012,-91.085686,42.47443,0
5013,-91.072913,38.248806,0
5014,-91.05,68,0
5015,-91.039417,43.59051,0
5016,-91.038989,30.426337,0
5017,-91.017512,42.73397,0
5018,-91.016804,39.185324,0
5019,-90.992667,38.0695,0
5020,-90.985975,44.378811,0
5021,-90.983907,47.487119,0
5022,-90.98,15.26,0
5023,-90.942265,30.702699,0
5024,-90.94,53.53,0
5025,-90.921084,43.034579,0
5026,-90.920928,46.351617,0
5027,-90.920083,39.019506,0
5028,-90.905,39.370556,0
5029,-90.901479,37.015107,0
5030,-90.883472,46.568848,0
5031,-90.880724,48.168574,0
5032,-90.866908,44.111386,0
5033,-90.866617,40.106964,0
5034,-90.861337,46.814962,0
5035,-90.86,64.84,0
5036,-90.86,52.39,0
5037,-90.833517,38.797446,0
5038,-90.828776,38.480305,0
5039,-90.825279,41.432966,0
5040,-90.787778,37.936389,0
5041,-90.772309,43.427901,0
5042,-90.750818,40.437627,0
5043,-90.741712,44.301432,0
5044,-90.74,51.22,0
5045,-90.724453,37.572111,0
5046,-90.713617,47.662723,0
5047,-90.708167,35.776677,0
5048,-90.7,38.16666,0
5049,-90.667326,42.155311,0
5050,-90.660592,43.961912,0
5051,-90.66,55.77,0
5052,-90.634558,43.611267,0
5053,-90.633654,42.461771,0
5054,-90.594095,43.178721,0
5055,-90.560262,38.526221,0
5056,-90.558123,39.84525,0
5057,-90.5568,38.3086,0
5058,-90.532917,37.963861,0
5059,-90.512947,31.738347,0
5060,-90.498381,43.363305,0
5061,-90.495452,38.704517,0
5062,-90.493463,41.555243,0
5063,-90.488587,37.50045,0
5064,-90.476885,42.726097,0
5065,-90.460065,46.421121,0
5066,-90.453056,37.098056,0
5067,-90.43,18.72,0
5068,-90.411668,35.724235,0
5069,-90.395358,42.40189,0
5070,-90.39,16.41,0
5071,-90.385913,38.963368,0
5072,-90.36,79.61,0
5073,-90.344567,40.825772,0
5074,-90.344401,47.745027,0
5075,-90.3287,40.312962,0
5076,-90.319068,43.941416,0
5077,-90.304977,32.366684,0
5078,-90.29,66.52,0
5079,-90.283235,44.584501,0
5080,-90.268447,38.641083,0
5081,-90.25524,42.915438,0
5082,-90.2324,37.830197,0
5083,-90.229167,38.073333,0
5084,-90.229125,43.194442,0
5085,-90.194237,44.151772,0
5086,-90.19,75.08,0
5087,-90.180847,44.34438,0
5088,-90.175271,41.346596,0
5089,-90.157923,42.129217,0
5090,-90.150896,38.871292,0
5091,-90.121741,42.398106,0
5092,-90.113823,41.920211,0
5093,-90.1133,30.49363,0
5094,-90.1,64.88,0
5095,-90.079772,29.981488,0
5096,-90.068,40.959,0
5097,-90.056668,38.573263,0
5098,-90.055869,43.940517,0
5099,-90.048976,40.574764,0
5100,-90.03,78.93,0
5101,-90.02,49.8,0
5102,-90.002152,40.148195,0
5103,-89.98902,30.880329,0
5104,-89.98795,38.214526,0
5105,-89.975351,38.744563,0
5106,-89.966899,39.214227,0
5107,-89.964937,42.77538,0
5108,-89.941516,35.142902,0
5109,-89.928164,40.377992,0
5110,-89.91684,43.152482,0
5111,-89.904299,43.3435,0
5112,-89.901618,43.55713,0
5113,-89.89133,41.443473,0
5114,-89.879858,30.054556,0
5115,-89.871047,42.951138,0
5116,-89.859519,44.379507,0
5117,-89.859307,34.075265,0
5118,-89.855237,43.750955,0
5119,-89.85334,44.184254,0
5120,-89.840108,39.973736,0
5121,-89.835174,34.408498,0
5122,-89.83,54.49,0
5123,-89.82913,30.313953,0
5124,-89.813263,33.772278,0
5125,-89.800584,40.82304,0
5126,-89.79,80.07,0
5127,-89.771473,40.522615,0
5128,-89.707588,46.700727,0
5129,-89.69559,38.766194,0
5130,-89.687967,46.232853,0
5131,-89.672213,43.123435,0
5132,-89.6451,40.688649,0
5133,-89.64,66.92,0
5134,-89.639604,43.556075,0
5135,-89.636474,43.982447,0
5136,-89.628193,41.643226,0
5137,-89.627084,44.592855,0
5138,-89.623305,44.950763,0
5139,-89.623204,48.402827,0
5140,-89.622745,42.276521,0
5141,-89.60757,43.363554,0
5142,-89.594697,30.328592,0
5143,-89.589922,35.107106,0
5144,-89.57,14.41,0
5145,-89.555344,45.498377,0
5146,-89.553938,39.754779,0
5147,-89.540896,48.143594,0
5148,-89.533405,45.990803,0
5149,-89.492227,42.701251,0
5150,-89.469343,44.207372,0
5151,-89.439754,32.335205,0
5152,-89.433947,37.546647,0
5153,-89.41,51.36,0
5154,-89.404307,31.346481,0
5155,-89.404208,48.564345,0
5156,-89.403581,30.928606,0
5157,-89.394037,43.693205,0
5158,-89.393288,43.182483,0
5159,-89.385257,46.658782,0
5160,-89.377822,42.094683,0
5161,-89.375412,41.905297,0
5162,-89.369188,40.986105,0
5163,-89.360082,48.315296,0
5164,-89.354035,42.991544,0
5165,-89.338408,39.2429,0
5166,-89.3326,41.23881,0
5167,-89.323574,43.469767,0
5168,-89.319753,34.582657,0
5169,-89.310881,40.771662,0
5170,-89.306531,41.687307,0
5171,-89.305153,36.059075,0
5172,-89.3,79.69,0
5173,-89.283051,44.00657,0
5174,-89.272541,44.544736,0
5175,-89.261573,32.202588,0
5176,-89.26,78.81,0
5177,-89.2574,35.497008,0
5178,-89.249008,36.434545,0
5179,-89.244773,42.481002,0
5180,-89.218439,37.869929,0
5181,-89.197953,45.444308,0
5182,-89.18,75.01,0
5183,-89.177385,33.025425,0
5184,-89.17733,42.785708,0
5185,-89.156006,40.635102,0
5186,-89.155038,45.669959,0
5187,-89.150497,45.234458,0
5188,-89.13339,40.34984,0
5189,-89.129973,42.078385,0
5190,-89.121117,31.074145,0
5191,-89.11,68.65,0
5192,-89.104689,44.320933,0
5193,-89.088897,38.964308,0
5194,-89.07,56.09,0
5195,-89.046019,30.682358,0
5196,-89.042849,35.131859,0
5197,-89.040675,38.301504,0
5198,-89.039645,34.946579,0
5199,-89.014534,39.823401,0
5200,-89.00942,43.302746,0
5201,-89.008011,41.723977,0
5202,-89.007166,42.385469,0
5203,-88.995668,31.514688,0
5204,-88.984127,45.819128,0
5205,-88.976743,41.315698,0
5206,-88.949262,43.870751,0
5207,-88.930223,42.189021,0
5208,-88.93,19.82,0
5209,-88.926361,40.504261,0
5210,-88.92,50.79,0
5211,-88.92,67.89,0
5212,-88.917146,42.780154,0
5213,-88.908005,48.542887,0
5214,-88.893732,46.491728,0
5215,-88.885861,37.359222,0
5216,-88.879738,42.957772,0
5217,-88.86,53.1,0
5218,-88.85381,41.538001,0
5219,-88.848503,30.625075,0
5220,-88.84,71.96,0
5221,-88.828448,42.600854,0
5222,-88.811205,39.543905,0
5223,-88.8075,34.03333,0
5224,-88.804574,48.368871,0
5225,-88.8,54.94,0
5226,-88.788972,33.26362,0
5227,-88.787543,42.02425,0
5228,-88.783103,38.046331,0
5229,-88.766831,35.395383,0
5230,-88.73348,41.818694,0
5231,-88.732296,35.045367,0
5232,-88.73,66.14,0
5233,-88.720494,37.071483,0
5234,-88.70299,44.379155,0
5235,-88.700797,41.320517,0
5236,-88.698098,33.543198,0
5237,-88.69,72.8,0
5238,-88.69,66.82,0
5239,-88.69,64.61,0
5240,-88.688628,37.796703,0
5241,-88.68,34.3,0
5242,-88.672414,43.625452,0
5243,-88.671425,42.255755,0
5244,-88.654214,30.45205,0
5245,-88.632281,46.567253,0
5246,-88.624438,44.139069,0
5247,-88.614103,40.746612,0
5248,-88.613904,36.789839,0
5249,-88.607386,41.641595,0
5250,-88.596588,42.713739,0
5251,-88.574751,39.550237,0
5252,-88.573772,46.912604,0
5253,-88.5571,35.168639,0
5254,-88.539634,48.108864,0
5255,-88.533248,34.059447,0
5256,-88.522589,43.003209,0
5257,-88.517089,42.470896,0
5258,-88.502487,39.189303,0
5259,-88.5,49.5,0
5260,-88.49419,47.12995,0
5261,-88.480828,45.40735,0
5262,-88.473315,43.814994,0
5263,-88.459927,43.461257,0
5264,-88.448738,41.915634,0
5265,-88.427628,30.433975,0
5266,-88.423251,31.329631,0
5267,-88.42,75.12,0
5268,-88.4167,41.2833,0
5269,-88.407968,42.183971,0
5270,-88.397895,36.212533,0
5271,-88.387089,41.721877,0
5272,-88.35,79.42,0
5273,-88.315599,42.904707,0
5274,-88.315,32.73833,0
5275,-88.313239,47.372862,0
5276,-88.308638,43.256925,0
5277,-88.302772,38.24682,0
5278,-88.286077,49.02117,0
5279,-88.281022,38.041875,0
5280,-88.274932,40.980754,0
5281,-88.27249,30.821124,0
5282,-88.26639,33.07806,0
5283,-88.252386,44.274897,0
5284,-88.236838,40.112147,0
5285,-88.204937,40.405468,0
5286,-88.200971,42.060422,0
5287,-88.190427,43.642731,0
5288,-88.187152,32.59362,0
5289,-88.182621,42.356054,0
5290,-88.182518,41.597235,0
5291,-88.18045,30.618125,0
5292,-88.170133,43.075007,0
5293,-88.169044,45.841248,0
5294,-88.167943,41.251072,0
5295,-88.164608,39.474562,0
5296,-88.133117,44.516553,0
5297,-88.126485,49.354759,0
5298,-88.125383,35.660245,0
5299,-88.119716,36.944814,0
5300,-88.101277,40.686494,0
5301,-88.087303,30.248713,0
5302,-88.081744,41.896544,0
5303,-88.072983,32.864522,0
5304,-88.057494,35.462075,0
5305,-88.054144,42.553351,0
5306,-88.034471,31.557929,0
5307,-88.02523,43.385587,0
5308,-88.002685,32.091099,0
5309,-87.999506,37.219402,0
5310,-87.99583,32.69389,0
5311,-87.989046,41.135996,0
5312,-87.983875,40.063399,0
5313,-87.977637,43.80614,0
5314,-87.971648,40.368193,0
5315,-87.97,52.32,0
5316,-87.9667,41.4333,0
5317,-87.958071,33.910438,0
5318,-87.917523,45.785334,0
5319,-87.914895,30.744242,0
5320,-87.903028,41.674547,0
5321,-87.898835,42.03641,0
5322,-87.898187,42.990634,0
5323,-87.892441,47.468857,0
5324,-87.888237,42.258109,0
5325,-87.886832,43.175127,0
5326,-87.848312,44.606002,0
5327,-87.84,72.41,0
5328,-87.829993,41.860929,0
5329,-87.821197,30.242042,0
5330,-87.82,34.68,0
5331,-87.818155,42.820246,0
5332,-87.81269,34.387664,0
5333,-87.810486,42.502715,0
5334,-87.808468,36.474489,0
5335,-87.805194,43.496957,0
5336,-87.794242,35.889513,0
5337,-87.793468,45.415783,0
5338,-87.782922,46.473219,0
5339,-87.78,81.21,0
5340,-87.776558,45.59462,0
5341,-87.776471,46.775996,0
5342,-87.746149,39.011995,0
5343,-87.746033,40.214988,0
5344,-87.722699,41.436476,0
5345,-87.719736,43.665,0
5346,-87.70556,32.50639,0
5347,-87.7,66.29,0
5348,-87.66,73.29,0
5349,-87.659549,44.281211,0
5350,-87.657188,42.006356,0
5351,-87.641136,41.074785,0
5352,-87.63389,34.58833,0
5353,-87.614274,45.107763,0
5354,-87.610275,41.79011,0
5355,-87.552634,41.612491,0
5356,-87.550249,33.215794,0
5357,-87.55,70.67,0
5358,-87.528933,45.636289,0
5359,-87.520274,34.975392,0
5360,-87.495294,36.012068,0
5361,-87.47,51.02,0
5362,-87.47,49.84,0
5363,-87.468047,41.420618,0
5364,-87.460118,39.516713,0
5365,-87.45147,40.026467,0
5366,-87.437736,45.30933,0
5367,-87.434106,46.291021,0
5368,-87.432637,32.821499,0
5369,-87.43,53.8,0
5370,-87.43,71.92,0
5371,-87.418008,38.68909,0
5372,-87.409878,46.571264,0
5373,-87.40195,32.13611,0
5374,-87.376975,44.947747,0
5375,-87.366067,39.294808,0
5376,-87.36,54.98,0
5377,-87.36,74.93,0
5378,-87.33963,35.483168,0
5379,-87.304672,36.560142,0
5380,-87.285897,36.921422,0
5381,-87.274135,41.619737,0
5382,-87.272433,46.006717,0
5383,-87.263929,36.025297,0
5384,-87.23954,45.591301,0
5385,-87.2325,33.44056,0
5386,-87.208908,35.12187,0
5387,-87.181996,38.99293,0
5388,-87.152172,41.444036,0
5389,-87.129379,34.005819,0
5390,-87.125847,32.315533,0
5391,-87.119855,45.070528,0
5392,-87.092568,46.263252,0
5393,-87.062583,33.089019,0
5394,-87.045677,46.495045,0
5395,-87.042196,45.74138,0
5396,-87.04113,37.755052,0
5397,-87.02241,36.40344,0
5398,-87.02,36.08,0
5399,-87.011746,33.286613,0
5400,-87.010002,41.681119,0
5401,-86.984383,38.196895,0
5402,-86.969595,41.157389,0
5403,-86.953876,36.687556,0
5404,-86.94756,46.047185,0
5405,-86.888833,39.627005,0
5406,-86.874879,40.398559,0
5407,-86.874379,35.755161,0
5408,-86.873907,40.777777,0
5409,-86.860789,33.873418,0
5410,-86.831939,30.861273,0
5411,-86.786746,33.449152,0
5412,-86.78221,34.70131,0
5413,-86.771735,31.487256,0
5414,-86.767219,33.184574,0
5415,-86.748959,36.473794,0
5416,-86.743915,41.79393,0
5417,-86.74,52.4,0
5418,-86.74,14.79,0
5419,-86.724186,41.190374,0
5420,-86.72056,32.40556,0
5421,-86.71,49.27,0
5422,-86.664501,46.460214,0
5423,-86.578553,41.946724,0
5424,-86.572,39.278,0
5425,-86.57,33.85,0
5426,-86.56,73.45,0
5427,-86.551337,40.17175,0
5428,-86.538029,34.743793,0
5429,-86.533911,40.764636,0
5430,-86.512504,46.060693,0
5431,-86.507232,44.043516,0
5432,-86.5039,33.640092,0
5433,-86.496303,32.125945,0
5434,-86.470312,46.336435,0
5435,-86.469184,30.491836,0
5436,-86.467102,38.142423,0
5437,-86.465195,35.274088,0
5438,-86.450002,36.292851,0
5439,-86.440748,41.337679,0
5440,-86.42,54.99,0
5441,-86.419581,35.815018,0
