SN,X_WGS84,Y_WGS84,forb
8046,-95.560747,30.521979,1
8047,-95.560294,37.918228,1
8048,-95.55874751,45.61395304,1
8049,-95.555871,30.729225,1
8050,-95.54731019,45.10500533,1
8051,-95.54682215,45.10525324,1
8052,-95.54655471,45.10522795,1
8053,-95.54601381,45.10780188,1
8054,-95.542192,30.208492,1
8055,-95.541753,29.628731,1
8056,-95.541735,29.628784,1
8057,-95.532996,29.525274,1
8058,-95.52969,38.39515,1
8059,-95.52936,39.50965,1
8060,-95.52826,39.03703,1
8061,-95.527324,30.618078,1
8062,-95.52678,39.231459,1
8063,-95.52565,39.23053,1
8064,-95.524042,29.956282,1
8065,-95.523575,49.900892,1
8066,-95.52,39.60387,1
8067,-95.519597,29.745349,1
8068,-95.51857,38.28251,1
8069,-95.516115,45.532886,1
8070,-95.513492,45.535688,1
8071,-95.51222,45.54078,1
8072,-95.50986676,45.67022622,1
8073,-95.505088,30.32679,1
8074,-95.50289,39.10583,1
8075,-95.50011,45.665152,1
8076,-95.5001,45.665152,1
8077,-95.500111,45.665152,1
8078,-95.497965,30.221681,1
8079,-95.4977,46.983894,1
8080,-95.497699,46.983894,1
8081,-95.48844,37.66447,1
8082,-95.48239647,45.38347523,1
8083,-95.48158275,45.38384021,1
8084,-95.48113355,45.38377824,1
8085,-95.48083,37.80524,1
8086,-95.47815,29.024219,1
8087,-95.47338,30.74386,1
8088,-95.472926,44.767174,1
8089,-95.466567,29.833613,1
8090,-95.4658,38.43639,1
8091,-95.459131,29.654138,1
8092,-95.458838,32.634665,1
8093,-95.45668,37.48849,1
8094,-95.45667,38.48706,1
8095,-95.456015,29.827414,1
8096,-95.454571,29.765425,1
8097,-95.451123,38.904398,1
8098,-95.45031,37.1455,1
8099,-95.450022,39.382653,1
8100,-95.448875,29.763825,1
8101,-95.447597,29.676331,1
8102,-95.447433,29.677883,1
8103,-95.447097,29.672604,1
8104,-95.446189,29.199797,1
8105,-95.44551,39.22857,1
8106,-95.4456,39.23727,1
8107,-95.441178,30.102117,1
8108,-95.44103,39.34275,1
8109,-95.440813,44.304782,1
8110,-95.436572,31.315755,1
8111,-95.436,37.92084,1
8112,-95.434535,39.346241,1
8113,-95.42797,30.343728,1
8114,-95.426466,30.000062,1
8115,-95.42269,37.5967,1
8116,-95.42028,37.40149,1
8117,-95.416275,32.130356,1
8118,-95.40484,37.2318,1
8119,-95.4048,37.22369,1
8120,-95.404707,38.945795,1
8121,-95.402652,32.586694,1
8122,-95.3869,32.317331,1
8123,-95.383408,29.763552,1
8124,-95.381109,29.592966,1
8125,-95.374954,29.763422,1
8126,-95.374611,39.849641,1
8127,-95.374324,37.244822,1
8128,-95.372049,30.123425,1
8129,-95.37146,47.173327,1
8130,-95.37024,29.498791,1
8131,-95.368208,39.004132,1
8132,-95.365204,38.820172,1
8133,-95.364903,32.221849,1
8134,-95.361037,37.513049,1
8135,-95.36091,37.5271,1
8136,-95.357654,38.47512,1
8137,-95.3544,38.89579,1
8138,-95.352996,30.282183,1
8139,-95.35077,38.51447,1
8140,-95.35047,43.927573,1
8141,-95.3505,43.927573,1
8142,-95.347105,29.165577,1
8143,-95.333336,38.010277,1
8144,-95.329528,34.608562,1
8145,-95.326014,38.246406,1
8146,-95.323645,38.250664,1
8147,-95.32365,38.250664,1
8148,-95.319716,38.24333,1
8149,-95.31833,32.563522,1
8150,-95.31819,39.98952,1
8151,-95.3173,39.97443,1
8152,-95.31264,39.5198,1
8153,-95.311831,28.931515,1
8154,-95.308897,29.544994,1
8155,-95.307886,47.144396,1
8156,-95.307755,47.289262,1
8157,-95.30644,37.55821,1
8158,-95.3064,37.55821,1
8159,-95.3065,45.303706,1
8160,-95.30638,45.303706,1
8161,-95.30636,45.303706,1
8162,-95.304644,43.522292,1
8163,-95.3046,43.522292,1
8164,-95.305,43.522292,1
8165,-95.301835,32.469737,1
8166,-95.29846,39.97443,1
8167,-95.29451,38.1911,1
8168,-95.28729,38.957,1
8169,-95.287217,30.023067,1
8170,-95.285695,30.025545,1
8171,-95.284939,45.439478,1
8172,-95.28457,38.56435,1
8173,-95.284242,30.379609,1
8174,-95.281522,45.440736,1
8175,-95.281386,45.438633,1
8176,-95.28119849,45.44070984,1
8177,-95.281178,45.438536,1
8178,-95.28016,31.023036,1
8179,-95.28005,39.10371,1
8180,-95.2801,39.10371,1
8181,-95.279746,29.813506,1
8182,-95.27872389,45.09401864,1
8183,-95.27830697,45.09411544,1
8184,-95.27825574,45.09397858,1
8185,-95.27824683,45.09398466,1
8186,-95.27588,45.71539,1
8187,-95.274719,38.181119,1
8188,-95.27404,39.24699,1
8189,-95.27036,37.48385,1
8190,-95.269148,38.949507,1
8191,-95.269021,38.947994,1
8192,-95.268514,38.944025,1
8193,-95.266137,33.346881,1
8194,-95.26609,38.60784,1
8195,-95.265652,38.949454,1
8196,-95.264626,30.212161,1
8197,-95.264338,29.688528,1
8198,-95.264155,30.212002,1
8199,-95.263442,29.705267,1
8200,-95.259433,29.142494,1
8201,-95.257149,47.347341,1
8202,-95.256609,29.591069,1
8203,-95.254897,47.196597,1
8204,-95.254831,38.043086,1
8205,-95.25483,38.043086,1
8206,-95.254743,29.592733,1
8207,-95.250605,44.000037,1
8208,-95.25061,44.000037,1
8209,-95.2506,44.000037,1
8210,-95.24772,37.70009,1
8211,-95.247144,31.959774,1
8212,-95.24596,38.9573,1
8213,-95.245019,45.448674,1
8214,-95.245018,45.434262,1
8215,-95.24183,38.32688,1
8216,-95.24159,38.77492,1
8217,-95.24083,37.59918,1
8218,-95.24059,38.91351,1
8219,-95.23309,38.66584,1
8220,-95.231322,44.247753,1
8221,-95.226084,36.229162,1
8222,-95.22084,37.34077,1
8223,-95.21621,32.307991,1
8224,-95.21568,39.04887,1
8225,-95.21542,37.68923,1
8226,-95.215007,43.941941,1
8227,-95.21117,37.54486,1
8228,-95.210366,39.018432,1
8229,-95.20962523,45.45216039,1
8230,-95.206678,32.220461,1
8231,-95.2064311,45.42905438,1
8232,-95.2063,37.71823,1
8233,-95.204995,39.045957,1
8234,-95.201528,47.231973,1
8235,-95.201264,39.047567,1
8236,-95.20077,38.6591,1
8237,-95.20052,37.42382,1
8238,-95.199105,29.963792,1
8239,-95.196619,37.318036,1
8240,-95.196114,44.631448,1
8241,-95.192605,33.055706,1
8242,-95.19196,37.52957,1
8243,-95.18604,38.76043,1
8244,-95.1861,38.77492,1
8245,-95.1828,37.255804,1
8246,-95.183,37.255804,1
8247,-95.182796,37.255804,1
8248,-95.182478,29.262295,1
8249,-95.176068,45.044094,1
8250,-95.17497,38.02269,1
8251,-95.175,38.02993,1
8252,-95.17464,38.67961,1
8253,-95.17351,38.07642,1
8254,-95.173479,37.305004,1
8255,-95.17108,29.596021,1
8256,-95.168845,37.323428,1
8257,-95.167657,30.136108,1
8258,-95.166381,33.242875,1
8259,-95.16294,38.79918,1
8260,-95.161386,47.232454,1
8261,-95.1568,38.904898,1
8262,-95.15281873,45.39882939,1
8263,-95.15271538,45.40009485,1
8264,-95.138293,29.509539,1
8265,-95.138182,29.624713,1
8266,-95.137689,29.511039,1
8267,-95.13484,39.06245,1
8268,-95.13224413,45.40501878,1
8269,-95.13156658,45.40558089,1
8270,-95.13155,37.59345,1
8271,-95.130769,37.171616,1
8272,-95.13034022,45.40720962,1
8273,-95.119897,29.563583,1
8274,-95.119578,36.290406,1
8275,-95.11888,39.05951,1
8276,-95.111657,29.093724,1
8277,-95.108803,29.672112,1
8278,-95.10587,37.02505,1
8279,-95.105077,43.724929,1
8280,-95.100423,43.781175,1
8281,-95.100285,43.780918,1
8282,-95.10015,39.33268,1
8283,-95.09981,38.60784,1
8284,-95.099487,29.354435,1
8285,-95.09675,37.74864,1
8286,-95.089317,45.838886,1
8287,-95.08932,45.838886,1
8288,-95.08251,29.761412,1
8289,-95.079651,29.747394,1
8290,-95.07435,38.62268,1
8291,-95.06875,37.76144,1
8292,-95.068744,46.885175,1
8293,-95.067701,30.337957,1
8294,-95.066477,30.018193,1
8295,-95.065566,29.587705,1
8296,-95.058105,44.092679,1
8297,-95.05257,39.47521,1
8298,-95.05229,44.091997,1
8299,-95.05176,39.85923,1
8300,-95.0513,32.321003,1
8301,-95.051062,44.09147,1
8302,-95.049966,44.086452,1
8303,-95.04935,49.338,1
8304,-95.045067,29.38994,1
8305,-95.041362,45.24736,1
8306,-95.039451,29.390003,1
8307,-95.032848,38.922604,1
8308,-95.027783,46.783549,1
8309,-95.026465,45.315316,1
8310,-95.025051,44.563483,1
8311,-95.0251,44.563483,1
8312,-95.02443,43.652398,1
8313,-95.023795,45.313219,1
8314,-95.02333,39.01314,1
8315,-95.022616,45.312954,1
8316,-95.02189,45.31269,1
8317,-95.016944,39.27218,1
8318,-95.014361,37.215484,1
8319,-95.013451,48.778711,1
8320,-95.01245,37.54944,1
8321,-95.011108,44.776006,1
8322,-95.006692,29.160653,1
8323,-95.004321,29.585105,1
8324,-94.996735,38.887693,1
8325,-94.995061,46.956495,1
8326,-94.994589,38.922871,1
8327,-94.991912,38.328355,1
8328,-94.990445,44.550742,1
8329,-94.990327,44.543269,1
8330,-94.987922,29.173822,1
8331,-94.985002,45.781474,1
8332,-94.98444,37.02997,1
8333,-94.976905,38.57687,1
8334,-94.976622,38.576795,1
8335,-94.970989,48.923417,1
8336,-94.966548,33.102079,1
8337,-94.961777,29.424926,1
8338,-94.954727,29.794543,1
8339,-94.953926,29.794891,1
8340,-94.950925,29.462938,1
8341,-94.950088,45.212075,1
8342,-94.941364,39.351381,1
8343,-94.94136,39.351381,1
8344,-94.9414,39.351381,1
8345,-94.939819,39.353504,1
8346,-94.93612,37.17586,1
8347,-94.9362,37.17586,1
8348,-94.933004,30.598959,1
8349,-94.92896,45.72363,1
8350,-94.924199,29.219771,1
8351,-94.92379,37.26755,1
8352,-94.913803,29.687953,1
8353,-94.90693374,45.34238952,1
8354,-94.90636,38.68616,1
8355,-94.90439,43.522882,1
8356,-94.9044,43.522882,1
8357,-94.904,43.522882,1
8358,-94.90441,43.522882,1
8359,-94.901351,45.882528,1
8360,-94.897296,38.89503,1
8361,-94.89671557,45.41005705,1
8362,-94.895964,38.879547,1
8363,-94.895945,44.506793,1
8364,-94.893836,38.940149,1
8365,-94.88962,37.33982,1
8366,-94.88496,37.13149,1
8367,-94.881037,37.880488,1
8368,-94.87095,37.957347,1
8369,-94.86255,38.33239,1
8370,-94.86212,38.3309,1
8371,-94.858209,29.714643,1
8372,-94.85688,39.05924,1
8373,-94.856228,29.714558,1
8374,-94.85226,36.580661,1
8375,-94.848105,31.291937,1
8376,-94.847803,38.959008,1
8377,-94.847184,31.103337,1
8378,-94.84517,39.14318,1
8379,-94.844602,46.07063,1
8380,-94.84263,37.56671,1
8381,-94.842347,44.488589,1
8382,-94.840603,38.895502,1
8383,-94.839579,38.099623,1
8384,-94.839268,45.825059,1
8385,-94.836097,29.804262,1
8386,-94.835953,29.804236,1
8387,-94.835843,45.260869,1
8388,-94.835116,45.376922,1
8389,-94.83512,45.376922,1
8390,-94.835216,45.376922,1
8391,-94.831985,37.348951,1
8392,-94.83193,37.34701,1
8393,-94.828308,37.247385,1
8394,-94.82726,37.62511,1
8395,-94.827021,37.255394,1
8396,-94.823256,44.753191,1
8397,-94.8192,37.35373,1
8398,-94.816078,48.735945,1
8399,-94.81555,37.41056,1
8400,-94.81265,37.72209,1
8401,-94.8054,38.06638,1
8402,-94.802325,30.699723,1
8403,-94.79854,46.984,1
8404,-94.79612,37.53292,1
8405,-94.7962,37.53292,1
8406,-94.79514,39.04778,1
8407,-94.792277,38.99001,1
8408,-94.791885,32.432156,1
8409,-94.79083,38.42024,1
8410,-94.78954,38.422363,1
8411,-94.77909,32.202619,1
8412,-94.776589,46.825905,1
8413,-94.773591,38.978333,1
8414,-94.77289,37.6179,1
8415,-94.771929,30.257362,1
8416,-94.770593,45.139454,1
8417,-94.768759,45.142345,1
8418,-94.764002,43.753255,1
8419,-94.762024,31.501031,1
8420,-94.75858,34.174636,1
8421,-94.75763,31.503355,1
8422,-94.75117,38.98556,1
8423,-94.7419,44.75333,1
8424,-94.73891,38.95723,1
8425,-94.73683,37.62244,1
8426,-94.73586,38.42024,1
8427,-94.7359,38.42024,1
8428,-94.73514,37.08142,1
8429,-94.726409,44.450682,1
8430,-94.721801,38.577032,1
8431,-94.71733,38.17751,1
8432,-94.711087,31.50791,1
8433,-94.710806,37.394625,1
8434,-94.71081,37.394625,1
8435,-94.7109,37.394625,1
8436,-94.70947,37.369548,1
8437,-94.70595,37.90716,1
8438,-94.706,37.87816,1
8439,-94.704018,31.330751,1
8440,-94.704009,31.423229,1
8441,-94.699048,37.000122,1
8442,-94.695022,37.472864,1
8443,-94.692609,32.506043,1
8444,-94.691021,38.797821,1
8445,-94.68648,38.30067,1
8446,-94.684695,43.739872,1
8447,-94.6847,43.739872,1
8448,-94.68299,37.00934,1
8449,-94.68189,38.26443,1
8450,-94.679906,45.418703,1
8451,-94.67672542,45.41972693,1
8452,-94.671,45.41952,1
8453,-94.65513,37.19392,1
8454,-94.6552,37.19392,1
8455,-94.654193,41.817026,1
8456,-94.652746,38.883087,1
8457,-94.649316,30.923373,1
8458,-94.648055,37.630294,1
8459,-94.646054,31.628605,1
8460,-94.643,37.97713,1
8461,-94.639878,44.738662,1
8462,-94.637368,38.82939,1
8463,-94.63074,37.43809,1
8464,-94.63021,37.07199,1
8465,-94.62945,37.43833,1
8466,-94.624366,45.44827,1
8467,-94.623511,48.537866,1
8468,-94.597977,45.405027,1
8469,-94.581384,39.113064,1
8470,-94.581264,30.33197,1
8471,-94.57013,38.886377,1
8472,-94.568538,48.722191,1
8473,-94.566705,32.277197,1
8474,-94.565072,36.190358,1
8475,-94.563499,45.645786,1
8476,-94.552238,33.32218,1
8477,-94.522933,46.998745,1
8478,-94.51718,37.02799,1
8479,-94.50651,32.777053,1
8480,-94.506235,46.187068,1
8481,-94.50624,46.187068,1
8482,-94.498906,44.02921,1
8483,-94.49891,44.02921,1
8484,-94.494287,29.670289,1
8485,-94.491104,31.824936,1
8486,-94.490576,47.43333,1
8487,-94.488643,36.236083,1
8488,-94.488027,44.724624,1
8489,-94.484383,36.219575,1
8490,-94.48373,36.22098,1
8491,-94.472092,45.116322,1
8492,-94.468172,38.783102,1
8493,-94.460055,46.987154,1
8494,-94.446157,30.464574,1
8495,-94.442521,46.303775,1
8496,-94.442024,44.33349,1
8497,-94.418565,38.981558,1
8498,-94.41407,33.70278,1
8499,-94.40937,34.18244,1
8500,-94.401834,30.585984,1
8501,-94.394322,45.463971,1
8502,-94.39168,45.59367,1
8503,-94.391488,45.593758,1
8504,-94.391477,45.593716,1
8505,-94.391348,33.499043,1
8506,-94.390825,45.593657,1
8507,-94.38992,45.954695,1
8508,-94.38966,45.59115,1
8509,-94.387188,29.802501,1
8510,-94.38539,45.59639,1
8511,-94.384362,35.296003,1
8512,-94.383293,46.894156,1
8513,-94.380017,46.333217,1
8514,-94.37858,37.37858,1
8515,-94.37627,45.55849,1
8516,-94.371199,29.654385,1
8517,-94.36115,39.085965,1
8518,-94.35806,45.47354,1
8519,-94.357105,35.169253,1
8520,-94.35589,45.47362,1
8521,-94.355492,44.043141,1
8522,-94.35529,45.47393,1
8523,-94.35521,45.474,1
8524,-94.353003,44.040967,1
8525,-94.348568,30.611913,1
8526,-94.340778,36.917529,1
8527,-94.34075,45.47544,1
8528,-94.338132,45.844181,1
8529,-94.337526,46.346237,1
8530,-94.337172,36.523125,1
8531,-94.336638,35.303306,1
8532,-94.321395,44.536079,1
8533,-94.319606,46.260427,1
8534,-94.317597,40.585376,1
8535,-94.315863,35.704338,1
8536,-94.313335,46.114857,1
8537,-94.309048,38.804221,1
8538,-94.305,44.72505,1
8539,-94.31,44.72505,1
8540,-94.30492,44.72505,1
8541,-94.3051,44.72505,1
8542,-94.30299,46.106283,1
8543,-94.303,46.106283,1
8544,-94.3021,46.106283,1
8545,-94.3029,46.106283,1
8546,-94.294817,37.033238,1
8547,-94.282326,46.306042,1
8548,-94.280701,34.651513,1
8549,-94.279679,31.062345,1
8550,-94.255997,33.2373,1
8551,-94.251125,45.948517,1
8552,-94.250808,31.383872,1
8553,-94.248188,36.127884,1
8554,-94.246085,45.335505,1
8555,-94.235945,47.332848,1
8556,-94.234925,35.779297,1
8557,-94.234012,36.062475,1
8558,-94.227921,45.662294,1
8559,-94.22548,45.72465,1
8560,-94.216286,36.099044,1
8561,-94.20747,36.381253,1
8562,-94.203289,46.351577,1
8563,-94.197987,45.477602,1
8564,-94.196591,44.192721,1
8565,-94.194415,46.055657,1
8566,-94.189438,35.819795,1
8567,-94.187528,45.962891,1
8568,-94.186826,48.652537,1
8569,-94.184723,36.105556,1
8570,-94.183627,44.564942,1
8571,-94.178192,36.05255,1
8572,-94.163758,45.556329,1
8573,-94.159819,32.669288,1
8574,-94.157862,35.286093,1
8575,-94.154428,40.51772,1
8576,-94.154072,45.537613,1
8577,-94.154034,45.510379,1
8578,-94.143452,45.698563,1
8579,-94.143451,45.698563,1
8580,-94.136381,35.998096,1
8581,-94.136362,40.601312,1
8582,-94.132904,30.977968,1
8583,-94.129925,36.19228,1
8584,-94.122791,44.579657,1
8585,-94.115736,35.867393,1
8586,-94.108726,31.06099,1
8587,-94.105536,45.540137,1
8588,-94.10485,33.492205,1
8589,-94.10367,44.161944,1
8590,-94.101518,45.539575,1
8591,-94.093314,31.017219,1
8592,-94.088714,36.081314,1
8593,-94.086568,44.157597,1
8594,-94.072647,41.295612,1
8595,-94.070605,39.01393,1
8596,-94.068772,41.309658,1
8597,-94.068276,41.438083,1
8598,-94.065982,45.332932,1
8599,-94.06413,45.217384,1
8600,-94.060875,39.617219,1
8601,-94.059304,39.927361,1
8602,-94.057574,41.75554,1
8603,-94.056551,33.755594,1
8604,-94.04856,45.416899,1
8605,-94.047279,46.609965,1
8606,-94.0464,35.33287,1
8607,-94.046028,41.211655,1
8608,-94.045354,45.246053,1
8609,-94.045195,45.391222,1
8610,-94.0452,45.391222,1
8611,-94.045084,45.446515,1
8612,-94.029682,31.061136,1
8613,-94.028227,33.19015,1
8614,-94.025738,41.355443,1
8615,-94.02331,37.04519,1
8616,-94.019853,30.840545,1
8617,-94.016452,30.812481,1
8618,-94.012766,36.3888,1
8619,-94.004576,31.763031,1
8620,-94.004281,31.67855,1
8621,-94.003512,44.265035,1
8622,-93.999497,44.275713,1
8623,-93.998474,44.274575,1
8624,-93.988604,37.897313,1
8625,-93.985274,37.909627,1
8626,-93.982979,41.420808,1
8627,-93.971622,38.037636,1
8628,-93.95977,44.420538,1
8629,-93.95652,39.134178,1
8630,-93.950487,46.933187,1
8631,-93.942484,41.229344,1
8632,-93.939321,44.507469,1
8633,-93.938472,43.927792,1
8634,-93.928212,36.333812,1
8635,-93.926533,46.294011,1
8636,-93.926054,45.336914,1
8637,-93.925132,36.475832,1
8638,-93.924667,30.955288,1
8639,-93.919616,45.201156,1
8640,-93.919172,44.348192,1
8641,-93.919081,44.333847,1
8642,-93.918702,31.356756,1
8643,-93.917958,37.156923,1
8644,-93.914162,44.155242,1
8645,-93.90936,41.327725,1
8646,-93.886026,44.540765,1
8647,-93.885508,44.540791,1
8648,-93.880412,45.333182,1
8649,-93.880156,32.645463,1
8650,-93.861,45.331907,1
8651,-93.858488,36.493392,1
8652,-93.858467,36.49337,1
8653,-93.840538,36.498525,1
8654,-93.83912,36.498628,1
8655,-93.830536,41.609564,1
8656,-93.826112,30.707925,1
8657,-93.819511,45.316524,1
8658,-93.817185,45.115773,1
8659,-93.793627,31.122939,1
8660,-93.78879,45.44123,1
8661,-93.777827,43.869687,1
8662,-93.776885,30.824706,1
8663,-93.771426,45.157897,1
8664,-93.769458,33.813003,1
8665,-93.76492,41.527305,1
8666,-93.76323,41.574603,1
8667,-93.754339,32.398157,1
8668,-93.7489,45.399667,1
8669,-93.747081,45.379018,1
8670,-93.74552,32.697055,1
8671,-93.732749,32.613462,1
8672,-93.73122,45.466052,1
8673,-93.730438,41.669564,1
8674,-93.724856,32.296274,1
8675,-93.720192,31.275872,1
8676,-93.711042,41.301077,1
8677,-93.70781,33.81717,1
8678,-93.705724,36.409878,1
8679,-93.70368,36.258653,1
8680,-93.697461,45.490254,1
8681,-93.696107,45.529254,1
8682,-93.68564,36.27844,1
8683,-93.685104,45.494037,1
8684,-93.684798,45.468727,1
8685,-93.684535,44.879852,1
8686,-93.684222,45.451167,1
8687,-93.682307,44.881659,1
8688,-93.678266,43.724342,1
8689,-93.673225,46.062223,1
8690,-93.670603,47.232566,1
8691,-93.66415,45.465306,1
8692,-93.660722,30.742389,1
8693,-93.65853,43.506845,1
8694,-93.653344,46.395823,1
8695,-93.649078,45.18443,1
8696,-93.648799,45.190044,1
8697,-93.641256,45.190752,1
8698,-93.637567,42.072864,1
8699,-93.636218,45.196964,1
8700,-93.630096,45.30886,1
8701,-93.626687,35.174572,1
8702,-93.623313,42.064086,1
8703,-93.622485,41.840581,1
8704,-93.619483,44.733956,1
8705,-93.618471,44.860604,1
8706,-93.617562,44.901072,1
8707,-93.60973,44.739906,1
8708,-93.606495,41.703994,1
8709,-93.600838,44.739958,1
8710,-93.600753,44.739997,1
8711,-93.579615,41.543572,1
8712,-93.574399,32.976721,1
8713,-93.570847,42.09322,1
8714,-93.566836,47.70326,1
8715,-93.566029,34.600134,1
8716,-93.565673,42.046474,1
8717,-93.548024,42.570352,1
8718,-93.547995,44.275397,1
8719,-93.527725,45.03807,1
8720,-93.522768,47.231866,1
8721,-93.52277,47.231866,1
8722,-93.507513,44.786883,1
8723,-93.501418,32.395587,1
8724,-93.49814,32.890163,1
8725,-93.494151,44.8704,1
8726,-93.48168,42.631283,1
8727,-93.481581,45.522434,1
8728,-93.48158,45.522434,1
8729,-93.480434,45.152911,1
8730,-93.470362,42.038511,1
8731,-93.468288,38.728836,1
8732,-93.463968,35.468965,1
8733,-93.459649,45.121528,1
8734,-93.456688,44.820033,1
8735,-93.45658,44.819712,1
8736,-93.442528,45.025052,1
8737,-93.439355,44.763624,1
8738,-93.438616,43.694883,1
8739,-93.434838,44.602203,1
8740,-93.422463,44.631889,1
8741,-93.418499,43.521217,1
8742,-93.404817,37.313645,1
8743,-93.401389,44.547025,1
8744,-93.393065,34.894966,1
8745,-93.391752,34.508336,1
8746,-93.387524,45.140614,1
8747,-93.385129,44.973752,1
8748,-93.375603,44.882267,1
8749,-93.36936,44.846799,1
8750,-93.369003,44.768126,1
8751,-93.36808,44.84405,1
8752,-93.35598,45.263722,1
8753,-93.355891,45.263389,1
8754,-93.345362,44.723444,1
8755,-93.331971,47.159825,1
8756,-93.330162,45.42585,1
8757,-93.328931,37.171452,1
8758,-93.320786,44.975927,1
8759,-93.320711,44.975772,1
8760,-93.318479,44.984332,1
8761,-93.30939,43.62585,1
8762,-93.300861,45.13707,1
8763,-93.295922,44.872525,1
8764,-93.291784,44.98682,1
8765,-93.283365,38.268988,1
8766,-93.283118,38.269206,1
8767,-93.281606,45.105523,1
8768,-93.277366,44.765277,1
8769,-93.277023,45.218335,1
8770,-93.276271,34.491865,1
8771,-93.265892,44.991147,1
8772,-93.265192,38.549335,1
8773,-93.245902,30.18648,1
8774,-93.243631,44.830733,1
8775,-93.24311,33.305707,1
8776,-93.242178,44.277623,1
8777,-93.240962,37.124106,1
8778,-93.238014,44.837527,1
8779,-93.23677,45.190999,1
8780,-93.231079,33.943359,1
8781,-93.224344,31.229855,1
8782,-93.215994,44.860199,1
8783,-93.214985,31.229323,1
8784,-93.213907,30.349756,1
8785,-93.209929,30.656003,1
8786,-93.20899,45.07234,1
8787,-93.199635,45.40168,1
8788,-93.199412,45.401686,1
8789,-93.19768,39.097471,1
8790,-93.196908,44.900152,1
8791,-93.195847,44.89798,1
8792,-93.193929,45.421298,1
8793,-93.1885,44.990833,1
8794,-93.185981,30.014746,1
8795,-93.184667,44.987591,1
8796,-93.179094,43.666432,1
8797,-93.1791,43.666432,1
8798,-93.179092,43.666432,1
8799,-93.177664,34.084205,1
8800,-93.17723,33.656109,1
8801,-93.174446,46.8467,1
8802,-93.173248,45.464363,1
8803,-93.172888,44.7053,1
8804,-93.169934,45.158379,1
8805,-93.16852,44.795497,1
8806,-93.167642,35.22762,1
8807,-93.166109,45.116731,1
8808,-93.164298,37.00101,1
8809,-93.163136,44.898259,1
8810,-93.160889,44.712812,1
8811,-93.15755,45.086451,1
8812,-93.15493,30.26087,1
8813,-93.152713,44.462263,1
8814,-93.152695,45.421204,1
8815,-93.148875,44.462287,1
8816,-93.148797,44.668687,1
8817,-93.147914,44.436736,1
8818,-93.134,36.246,1
8819,-93.132915,36.245225,1
8820,-93.131339,45.183158,1
8821,-93.130295,35.366362,1
8822,-93.126766,44.77835,1
8823,-93.126525,44.550874,1
8824,-93.12205,44.918857,1
8825,-93.121522,44.91912,1
8826,-93.116148,44.059162,1
8827,-93.11615,44.059162,1
8828,-93.1162,44.059162,1
8829,-93.11553,31.748395,1
8830,-93.107325,31.557016,1
8831,-93.106064,44.342137,1
8832,-93.103488,45.106563,1
8833,-93.103461,44.792542,1
8834,-93.092345,29.973287,1
8835,-93.087637,33.50884,1
8836,-93.082108,44.684803,1
8837,-93.071025,44.949854,1
8838,-93.065224,44.818098,1
8839,-93.055944,44.984772,1
8840,-93.053994,34.55792,1
8841,-93.05149,45.433953,1
8842,-93.051035,30.94306,1
8843,-93.04929,44.979424,1
8844,-93.042035,44.833638,1
8845,-93.039506,44.66257,1
8846,-93.017486,45.17535,1
8847,-93.016823,45.176168,1
8848,-93.013498,44.853275,1
8849,-93.01331,34.65329,1
8850,-93.010543,44.262012,1
8851,-93.008692,44.523744,1
8852,-93.000944,46.123166,1
8853,-93.000764,46.123318,1
8854,-92.991,37.197997,1
8855,-92.985083,44.754863,1
8856,-92.984613,44.75616,1
8857,-92.972092,45.100589,1
8858,-92.971855,45.100595,1
8859,-92.970845,45.530776,1
8860,-92.970514,45.810118,1
8861,-92.965993,44.688045,1
8862,-92.961763,44.789717,1
8863,-92.960561,45.540182,1
8864,-92.949958,45.521061,1
8865,-92.948776,45.071452,1
8866,-92.942365,35.125228,1
8867,-92.94216,44.922802,1
8868,-92.938558,43.678772,1
8869,-92.936112,44.76452,1
8870,-92.926834,44.451561,1
8871,-92.921476,34.429094,1
8872,-92.913277,31.761331,1
8873,-92.905382,44.978981,1
8874,-92.895954,41.459486,1
8875,-92.89534,34.65931,1
8876,-92.893535,45.07224,1
8877,-92.89344,44.782823,1
8878,-92.892067,44.893117,1
8879,-92.873178,44.030335,1
8880,-92.87198,44.757421,1
8881,-92.86666,45.516521,1
8882,-92.860053,41.681278,1
8883,-92.84836,43.868337,1
8884,-92.847433,45.070126,1
8885,-92.846915,45.071252,1
8886,-92.845208,48.422538,1
8887,-92.841334,34.64018,1
8888,-92.839221,43.739545,1
8889,-92.83922,43.739545,1
8890,-92.8392,43.739545,1
8891,-92.84,43.739545,1
8892,-92.834766,46.324306,1
8893,-92.83302,32.023213,1
8894,-92.832825,45.401867,1
8895,-92.831825,45.403928,1
8896,-92.827819,45.566247,1
8897,-92.82713,44.564106,1
8898,-92.82363,44.798683,1
8899,-92.822836,44.69499,1
8900,-92.819238,43.7396,1
8901,-92.814221,34.878408,1
8902,-92.81362,44.768807,1
8903,-92.807268,44.54662,1
8904,-92.805633,45.078628,1
8905,-92.803748,35.23653,1
8906,-92.791861,44.912609,1
8907,-92.788943,45.191552,1
8908,-92.785392,45.295537,1
8909,-92.784395,45.219445,1
8910,-92.779721,45.195181,1
8911,-92.779213,44.865392,1
8912,-92.778889,44.995707,1
8913,-92.775046,44.854763,1
8914,-92.768738,44.913292,1
8915,-92.765406,45.167927,1
8916,-92.751635,45.020599,1
8917,-92.744263,45.740882,1
