,X_WGS84,Y_WGS84,amocan
4885,-87.6,40.03,0
4886,-87.59,44.15,0
4887,-87.58,41.79,0
4888,-87.56,41.01,0
4889,-87.55,41.61,0
4890,-87.55,33.22,0
4891,-87.55,70.67,0
4892,-87.52,34.98,0
4893,-87.5,36.01,0
4894,-87.49,35.53,0
4895,-87.47,41.42,0
4896,-87.47,51.02,0
4897,-87.47,49.84,0
4898,-87.46,46.16,0
4899,-87.46,39.52,0
4900,-87.43,32.82,0
4901,-87.43,53.8,0
4902,-87.43,71.92,0
4903,-87.42,38.69,0
4904,-87.41,46.57,0
4905,-87.4,32.14,0
4906,-87.38,44.95,0
4907,-87.37,39.3,0
4908,-87.36,54.98,0
4909,-87.36,74.93,0
4910,-87.34,45.44,0
4911,-87.31,45.7,0
4912,-87.3,36.56,0
4913,-87.29,36.92,0
4914,-87.27,46.01,0
4915,-87.26,36.03,0
4916,-87.23,33.44,0
4917,-87.23,33.85,0
4918,-87.21,35.12,0
4919,-87.21,41.62,0
4920,-87.19,41.16,0
4921,-87.18,38.99,0
4922,-87.15,41.44,0
4923,-87.13,34.01,0
4924,-87.13,36.45,0
4925,-87.13,32.32,0
4926,-87.12,45.07,0
4927,-87.09,46.26,0
4928,-87.06,33.09,0
4929,-87.04,45.74,0
4930,-87.04,37.76,0
4931,-87.04,46.5,0
4932,-87.02,36.08,0
4933,-87.01,33.29,0
4934,-86.95,36.69,0
4935,-86.93,46.03,0
4936,-86.89,41.59,0
4937,-86.89,39.63,0
4938,-86.87,35.76,0
4939,-86.87,40.4,0
4940,-86.83,30.86,0
4941,-86.78,34.7,0
4942,-86.77,33.79,0
4943,-86.77,33.18,0
4944,-86.75,36.47,0
4945,-86.74,41.79,0
4946,-86.74,52.4,0
4947,-86.74,14.79,0
4948,-86.73,41.21,0
4949,-86.72,32.41,0
4950,-86.72,31.41,0
4951,-86.71,33.55,0
4952,-86.71,49.27,0
4953,-86.67,46.45,0
4954,-86.58,41.95,0
4955,-86.57,33.85,0
4956,-86.57,39.28,0
4957,-86.56,73.45,0
4958,-86.55,40.17,0
4959,-86.54,34.72,0
4960,-86.51,46.06,0
4961,-86.5,33.64,0
4962,-86.5,32.13,0
4963,-86.47,38.14,0
4964,-86.47,46.34,0
4965,-86.47,35.27,0
4966,-86.45,36.29,0
4967,-86.44,41.34,0
4968,-86.42,43.96,0
4969,-86.42,54.99,0
4970,-86.41,45.89,0
4971,-86.4,36.09,0
4972,-86.4,39.15,0
4973,-86.36,43.42,0
4974,-86.35,32.98,0
4975,-86.35,46.56,0
4976,-86.33,40.75,0
4977,-86.33,81.4,0
4978,-86.32,39.81,0
4979,-86.3,35.85,0
4980,-86.29,49.99,0
4981,-86.28,30.48,0
4982,-86.27,33.96,0
4983,-86.27,43.12,0
4984,-86.25,44.69,0
4985,-86.25,44.48,0
4986,-86.25,71.24,0
4987,-86.23,41.68,0
4988,-86.22,32.18,0
4989,-86.22,42.29,0
4990,-86.21,33.61,0
4991,-86.21,39.96,0
4992,-86.2,34.4,0
4993,-86.2,42.71,0
4994,-86.2,44.2,0
4995,-86.19,31.14,0
4996,-86.18,51.36,0
4997,-86.15,39.41,0
4998,-86.14,37.55,0
4999,-86.14,74.89,0
5000,-86.13,43.53,0
5001,-86.11,33.84,0
5002,-86.1,35.7,0
5003,-86.1,35.49,0
5004,-86.03,31.88,0
5005,-86.03,46.66,0
5006,-86.02,40.16,0
5007,-86.02,45.11,0
5008,-86.01,39.68,0
5009,-85.99,42.79,0
5010,-85.98,42.55,0
5011,-85.97,32.69,0
5012,-85.97,46.29,0
5013,-85.97,44.9,0
5014,-85.94,45.93,0
5015,-85.93,35.2,0
5016,-85.93,30.7,0
5017,-85.93,44.51,0
5018,-85.91,41.82,0
5019,-85.91,39.25,0
5020,-85.9,44.21,0
5021,-85.88,34.27,0
5022,-85.86,45.43,0
5023,-85.84,41.25,0
5024,-85.84,38.1,0
5025,-85.84,33.47,0
5026,-85.83,43.64,0
5027,-85.83,42.11,0
5028,-85.8,53.31,0
5029,-85.78,41.64,0
5030,-85.78,44.68,0
5031,-85.77,44.38,0
5032,-85.76,34.07,0
5033,-85.75,43.9,0
5034,-85.75,31.36,0
5035,-85.75,42.93,0
5036,-85.74,38.26,0
5037,-85.72,43.45,0
5038,-85.72,46.08,0
5039,-85.72,34.44,0
5040,-85.72,42.28,0
5041,-85.72,76.99,0
5042,-85.71,37.51,0
5043,-85.7,39.41,0
5044,-85.7,44.92,0
5045,-85.66,37.92,0
5046,-85.65,45.09,0
5047,-85.63,35.81,0
5048,-85.62,36.14,0
5049,-85.58,40.79,0
5050,-85.57,33.79,0
5051,-85.57,49.92,0
5052,-85.56,38.1,0
5053,-85.55,44.74,0
5054,-85.54,45.7,0
5055,-85.53,36.31,0
5056,-85.53,64.8,0
5057,-85.52,34.52,0
5058,-85.51,34.87,0
5059,-85.51,43.83,0
5060,-85.51,42.95,0
5061,-85.5,41.16,0
5062,-85.49,79.84,0
5063,-85.48,32.03,0
5064,-85.48,32.55,0
5065,-85.47,43.22,0
5066,-85.46,38.34,0
5067,-85.46,43.64,0
5068,-85.45,43.4,0
5069,-85.43,42.65,0
5070,-85.43,35.44,0
5071,-85.41,34.13,0
5072,-85.41,48.81,0
5073,-85.37,31.29,0
5074,-85.37,35.01,0
5075,-85.36,35.65,0
5076,-85.36,37.44,0
5077,-85.36,44.58,0
5078,-85.35,37.09,0
5079,-85.31,42.44,0
5080,-85.3,40.1,0
5081,-85.28,41.02,0
5082,-85.26,67.73,0
5083,-85.25,35.88,0
5084,-85.23,39.54,0
5085,-85.23,36.88,0
5086,-85.22,35.22,0
5087,-85.22,44.81,0
5088,-85.22,75.08,0
5089,-85.18,45.35,0
5090,-85.14,45.14,0
5091,-85.12,46.19,0
5092,-85.1,38.45,0
5093,-85.09,41.62,0
5094,-85.09,12.91,0
5095,-85.08,43.66,0
5096,-85.06,41.19,0
5097,-85.06,32.67,0
5098,-85.05,35.02,0
5099,-85.01,35.25,0
5100,-85,44,0
5101,-84.99,41.85,0
5102,-84.98,44.47,0
5103,-84.97,30.91,0
5104,-84.97,42.24,0
5105,-84.97,39.8,0
5106,-84.96,35.79,0
5107,-84.93,46.03,0
5108,-84.92,34.14,0
5109,-84.92,54.6,0
5110,-84.92,52.09,0
5111,-84.9,45.75,0
5112,-84.89,37.65,0
5113,-84.88,45.2,0
5114,-84.87,45.42,0
5115,-84.86,38.14,0
5116,-84.85,35.95,0
5117,-84.85,64.25,0
5118,-84.83,41.55,0
5119,-84.83,44.29,0
5120,-84.82,36.52,0
5121,-84.8,42.79,0
5122,-84.79,39.21,0
5123,-84.77,70.55,0
5124,-84.76,43.61,0
5125,-84.76,44.78,0
5126,-84.75,35.39,0
5127,-84.75,29.72,0
5128,-84.75,42.52,0
5129,-84.74,37.82,0
5130,-84.74,36.12,0
5131,-84.73,39,0
5132,-84.68,41.7,0
5133,-84.67,45.58,0
5134,-84.66,45.02,0
5135,-84.65,34.03,0
5136,-84.65,36.4,0
5137,-84.65,40.1,0
5138,-84.64,42.96,0
5139,-84.63,33.75,0
5140,-84.62,39.59,0
5141,-84.62,50.98,0
5142,-84.61,33.38,0
5143,-84.6,35.68,0
5144,-84.59,46.03,0
5145,-84.57,37.62,0
5146,-84.57,44.03,0
5147,-84.56,38.3,0
5148,-84.55,39.88,0
5149,-84.54,38.09,0
5150,-84.54,42.63,0
5151,-84.51,35.92,0
5152,-84.49,39.02,0
5153,-84.49,46.49,0
5154,-84.48,45.73,0
5155,-84.47,45.35,0
5156,-84.46,38.82,0
5157,-84.46,40.55,0
5158,-84.46,69.3,0
5159,-84.46,68.31,0
5160,-84.45,33.91,0
5161,-84.45,42.16,0
5162,-84.43,34.59,0
5163,-84.42,44.93,0
5164,-84.42,33.73,0
5165,-84.42,39.2,0
5166,-84.41,46.7,0
5167,-84.4,43.76,0
5168,-84.39,37.9,0
5169,-84.39,37.49,0
5170,-84.38,42.83,0
5171,-84.38,75.08,0
5172,-84.35,48.05,0
5173,-84.33,42.53,0
5174,-84.3,35.86,0
5175,-84.3,39.41,0
5176,-84.29,37.72,0
5177,-84.29,43.32,0
5178,-84.26,42.31,0
5179,-84.25,45.43,0
5180,-84.24,42.04,0
5181,-84.23,38.56,0
5182,-84.23,39.65,0
5183,-84.23,79.8,0
5184,-84.22,45.21,0
5185,-84.22,46.43,0
5186,-84.2,40.15,0
5187,-84.2,39.19,0
5188,-84.19,45.98,0
5189,-84.18,41.79,0
5190,-84.17,30.09,0
5191,-84.16,39.02,0
5192,-84.15,36.95,0
5193,-84.15,30.51,0
5194,-84.15,33.98,0
5195,-84.12,44.11,0
5196,-84.12,48.93,0
5197,-84.1,43.91,0
5198,-84.09,39.5,0
5199,-84.09,35.93,0
5200,-84.08,44.34,0
5201,-84.07,53.42,0
5202,-84.07,13.46,0
5203,-84.06,40.76,0
5204,-84.05,42.15,0
5205,-84.04,50.03,0
5206,-84,39.88,0
5207,-83.99,9.77,0
5208,-83.98,42.48,0
5209,-83.98,46.33,0
5210,-83.97,64.5,0
5211,-83.95,46.06,0
5212,-83.94,30.19,0
5213,-83.94,43.77,0
5214,-83.93,81.71,0
5215,-83.92,33.73,0
5216,-83.92,41.86,0
5217,-83.91,33.91,0
5218,-83.91,78.15,0
5219,-83.89,43.54,0
5220,-83.89,47.18,0
5221,-83.87,43.12,0
5222,-83.86,35.6,0
5223,-83.85,42.27,0
5224,-83.83,40.56,0
5225,-83.83,33.42,0
5226,-83.81,34.31,0
5227,-83.79,41.45,0
5228,-83.77,40.26,0
5229,-83.75,45.12,0
5230,-83.75,67.63,0
5231,-83.74,52.51,0
5232,-83.7,46.09,0
5233,-83.7,70.44,0
5234,-83.69,41.02,0
5235,-83.69,35.95,0
5236,-83.68,34.72,0
5237,-83.68,36.14,0
5238,-83.67,42.81,0
5239,-83.65,42.06,0
5240,-83.63,40.82,0
5241,-83.63,71.24,0
5242,-83.62,38.81,0
5243,-83.62,35.08,0
5244,-83.61,42.24,0
5245,-83.61,37.84,0
5246,-83.61,43.2,0
5247,-83.6,41.58,0
5248,-83.59,68.65,0
5249,-83.58,45.35,0
5250,-83.57,38.41,0
5251,-83.55,72.49,0
5252,-83.54,40.39,0
5253,-83.53,31.48,0
5254,-83.52,41.81,0
5255,-83.46,34.59,0
5256,-83.46,45.9,0
5257,-83.45,39.95,0
5258,-83.45,42.48,0
5259,-83.44,42.67,0
5260,-83.44,45.07,0
5261,-83.43,41.32,0
5262,-83.43,43.82,0
5263,-83.42,35.02,0
5264,-83.42,39,0
5265,-83.42,42.91,0
5266,-83.41,38.76,0
5267,-83.41,41.01,0
5268,-83.38,42.31,0
5269,-83.32,40.1,0
5270,-83.32,35.17,0
5271,-83.31,42,0
5272,-83.25,34.82,0
5273,-83.24,46.31,0
5274,-83.24,79.54,0
5275,-83.23,42.54,0
5276,-83.23,42.76,0
5277,-83.21,41.61,0
5278,-83.21,73.14,0
5279,-83.21,75.2,0
5280,-83.2,35.34,0
5281,-83.18,43.23,0
5282,-83.16,43.6,0
5283,-83.15,34.2,0
5284,-83.14,35.08,0
5285,-83.13,38.44,0
5286,-83.13,51.55,0
5287,-83.13,53.99,0
5288,-83.12,36.65,0
5289,-83.11,42.15,0
5290,-83.08,39.92,0
5291,-83.07,35.59,0
5292,-83.05,44.01,0
5293,-83.03,42.64,0
5294,-83.01,46.17,0
5295,-83.01,36.32,0
5296,-82.99,39.33,0
5297,-82.98,64.61,0
5298,-82.97,42.35,0
5299,-82.96,40.27,0
5300,-82.94,45.83,0
5301,-82.92,35.76,0
5302,-82.92,43.22,0
5303,-82.9,40.8,0
5304,-82.86,39.76,0
5305,-82.85,35.14,0
5306,-82.84,34.67,0
5307,-82.84,40.01,0
5308,-82.83,41.4,0
5309,-82.83,49.38,0
5310,-82.83,48.13,0
5311,-82.82,42.04,0
5312,-82.81,47.12,0
5313,-82.81,40.4,0
5314,-82.79,42.57,0
5315,-82.79,71.81,0
5316,-82.77,35.4,0
5317,-82.75,37.7,0
5318,-82.75,76.95,0
5319,-82.75,50.72,0
5320,-82.74,41.1,0
5321,-82.72,46.2,0
5322,-82.71,42.29,0
5323,-82.71,41.6,0
5324,-82.66,28.13,0
5325,-82.65,35.23,0
5326,-82.65,43.66,0
5327,-82.61,28.63,0
5328,-82.6,39.7,0
5329,-82.6,67.35,0
5330,-82.6,75.31,0
5331,-82.58,43.14,0
5332,-82.57,45.89,0
5333,-82.57,29.13,0
5334,-82.56,35.63,0
5335,-82.56,40.7,0
5336,-82.55,38.93,0
5337,-82.54,40.09,0
5338,-82.54,42.58,0
5339,-82.53,35.44,0
5340,-82.53,35.8,0
5341,-82.53,41.97,0
5342,-82.51,41.38,0
5343,-82.5,71.16,0
5344,-82.48,45.72,0
5345,-82.46,27.22,0
5346,-82.42,34.91,0
5347,-82.42,72.65,0
5348,-82.4,42.37,0
5349,-82.4,41.03,0
5350,-82.35,28.63,0
5351,-82.34,43.02,0
5352,-82.34,42.77,0
5353,-82.33,38.88,0
5354,-82.32,36.32,0
5355,-82.32,35.77,0
5356,-82.31,28.11,0
5357,-82.29,37.29,0
5358,-82.29,46.14,0
5359,-82.28,34.71,0
5360,-82.27,35.03,0
5361,-82.25,35.43,0
5362,-82.24,34.41,0
5363,-82.23,39.65,0
5364,-82.23,41.44,0
5365,-82.2,39.24,0
5366,-82.19,33.67,0
5367,-82.17,35.94,0
5368,-82.15,40.4,0
5369,-82.14,42.41,0
5370,-82.13,39.43,0
5371,-82.11,45.85,0
5372,-82.11,40.06,0
5373,-82.1,40.75,0
5374,-82.1,81.44,0
5375,-82.09,41.02,0
5376,-82.08,36.18,0
5377,-82.07,39.89,0
5378,-82.07,46.23,0
5379,-82.04,35.72,0
5380,-82,33.53,0
5381,-82,41.44,0
5382,-81.98,41.19,0
5383,-81.97,35.35,0
5384,-81.97,43.21,0
5385,-81.94,28.35,0
5386,-81.94,26.87,0
5387,-81.93,42.62,0
5388,-81.9,30.15,0
5389,-81.85,45.8,0
5390,-81.85,39.24,0
5391,-81.85,42.31,0
5392,-81.84,36.09,0
5393,-81.81,32.33,0
5394,-81.81,40.21,0
5395,-81.8,41.3,0
5396,-81.79,75.01,0
5397,-81.76,40.82,0
5398,-81.75,26.57,0
5399,-81.75,43.29,0
5400,-81.74,36.27,0
5401,-81.74,43.02,0
5402,-81.74,46.11,0
5403,-81.73,43.81,0
5404,-81.72,30.28,0
5405,-81.71,50.35,0
5406,-81.69,45.25,0
5407,-81.69,40.99,0
5408,-81.68,51.71,0
5409,-81.67,42.57,0
5410,-81.65,34.44,0
5411,-81.65,49.27,0
5412,-81.65,72.84,0
5413,-81.63,41.54,0
5414,-81.62,40.68,0
5415,-81.58,26,0
5416,-81.58,27.94,0
5417,-81.57,35.99,0
5418,-81.57,44.06,0
5419,-81.56,26.45,0
5420,-81.56,36.39,0
5421,-81.55,30.12,0
5422,-81.55,42.77,0
5423,-81.55,39.91,0
5424,-81.55,41.17,0
5425,-81.49,43.62,0
5426,-81.48,48.33,0
5427,-81.48,40.09,0
5428,-81.48,45.99,0
5429,-81.48,43.36,0
5430,-81.47,44.42,0
5431,-81.44,43.18,0
5432,-81.41,41.32,0
5433,-81.41,26.6,0
5434,-81.41,29.81,0
5435,-81.38,35.14,0
5436,-81.37,41.56,0
5437,-81.36,40.86,0
5438,-81.34,36.53,0
5439,-81.34,42.69,0
5440,-81.32,40.39,0
5441,-81.3,41.17,0
5442,-81.3,71.5,0
5443,-81.3,47.44,0
5444,-81.29,41.76,0
5445,-81.26,25.99,0
5446,-81.26,44.17,0
5447,-81.25,44.52,0
5448,-81.24,29.49,0
5449,-81.23,42.95,0
5450,-81.21,44.8,0
5451,-81.19,26.17,0
5452,-81.18,26.48,0
5453,-81.18,35.82,0
5454,-81.16,28.59,0
5455,-81.16,37.53,0
5456,-81.15,36.42,0
5457,-81.14,41.31,0
5458,-81.14,43.26,0
5459,-81.13,27.82,0
5460,-81.12,40.19,0
5461,-81.12,36.14,0
5462,-81.11,70.48,0
5463,-81.09,35.33,0
5464,-81.08,35.57,0
5465,-81.07,77.94,0
5466,-81.02,27.58,0
5467,-81.01,46.6,0
5468,-81.01,34.9,0
5469,-81.01,42.75,0
5470,-81.01,40.04,0
5471,-80.99,44.28,0
5472,-80.96,43.96,0
5473,-80.95,37.77,0
5474,-80.95,40.68,0
5475,-80.93,28.45,0
5476,-80.93,36.95,0
5477,-80.93,41.71,0
5478,-80.93,78.62,0
5479,-80.89,42.97,0
5480,-80.87,44.56,0
5481,-80.85,41.44,0
5482,-80.85,50.26,0
5483,-80.82,42.64,0
5484,-80.8,35,0
5485,-80.77,35.45,0
5486,-80.75,44.19,0
5487,-80.74,43.41,0
5488,-80.72,35.27,0
5489,-80.72,36.38,0
5490,-80.7,40.99,0
5491,-80.68,37,0
5492,-80.68,48.54,0
5493,-80.68,44.01,0
5494,-80.66,43.19,0
5495,-80.65,38.85,0
5496,-80.61,40.74,0
5497,-80.61,42.99,0
5498,-80.6,40.16,0
5499,-80.57,43.61,0
5500,-80.56,44.39,0
5501,-80.56,45.92,0
5502,-80.5,35.23,0
5503,-80.46,44.55,0
5504,-80.44,40.51,0
5505,-80.43,43.45,0
5506,-80.43,37.23,0
5507,-80.42,27.61,0
5508,-80.42,43.96,0
5509,-80.39,42.58,0
5510,-80.39,43.27,0
5511,-80.39,41.41,0
5512,-80.36,42.01,0
5513,-80.35,40.14,0
5514,-80.34,37.4,0
5515,-80.32,44.4,0
5516,-80.32,41.12,0
5517,-80.32,42.92,0
5518,-80.31,35.46,0
5519,-80.3,41.6,0
5520,-80.3,36.87,0
5521,-80.3,22.41,0
5522,-80.28,42.74,0
5523,-80.26,45.76,0
5524,-80.26,43.1,0
5525,-80.25,43.69,0
5526,-80.21,26.86,0
5527,-80.21,35.92,0
5528,-80.21,34.19,0
5529,-80.2,71.24,0
5530,-80.19,45.34,0
5531,-80.17,46.36,0
5532,-80.16,34.99,0
5533,-80.16,44.04,0
5534,-80.16,81.25,0
5535,-80.14,40.61,0
5536,-80.13,26.34,0
5537,-80.11,41.87,0
5538,-80.1,42.55,0
5539,-80.1,43.42,0
5540,-80.09,42.13,0
5541,-80.08,39.8,0
5542,-80.08,41.37,0
5543,-80.06,43.82,0
5544,-80.05,45.65,0
5545,-80.05,43.23,0
5546,-80.05,41.59,0
5547,-80.05,79.04,0
5548,-80.04,44.49,0
5549,-80.02,39.25,0
5550,-80,40.97,0
5551,-80,37.2,0
5552,-79.99,45.02,0
5553,-79.98,35.32,0
5554,-79.98,44.16,0
5555,-79.97,38.93,0
5556,-79.97,40.32,0
5557,-79.96,35.82,0
5558,-79.96,44.75,0
5559,-79.94,36.74,0
5560,-79.93,49.31,0
5561,-79.91,45.21,0
5562,-79.9,38.39,0
5563,-79.89,40.78,0
5564,-79.86,43.65,0
5565,-79.84,34.19,0
5566,-79.81,45.43,0
5567,-79.81,43.19,0
5568,-79.8,46.05,0
5569,-79.8,44.01,0
5570,-79.8,39.52,0
5571,-79.77,36.24,0
5572,-79.77,35.63,0
5573,-79.76,41.97,0
5574,-79.75,36.51,0
5575,-79.74,38.92,0
5576,-79.72,44.51,0
5577,-79.72,44.32,0
5578,-79.7,40.46,0
5579,-79.7,44.75,0
5580,-79.7,38.53,0
5581,-79.68,43.36,0
5582,-79.68,37.5,0
5583,-79.68,41.52,0
5584,-79.68,33.29,0
5585,-79.67,41.07,0
5586,-79.65,45.03,0
5587,-79.64,45.25,0
5588,-79.61,43.53,0
5589,-79.61,43.72,0
5590,-79.59,38.7,0
5591,-79.58,38,0
5592,-79.57,43.19,0
5593,-79.56,40.3,0
5594,-79.55,42.84,0
5595,-79.55,50.34,0
5596,-79.52,33.1,0
5597,-79.5,39.86,0
5598,-79.49,40.69,0
5599,-79.48,44.48,0
5600,-79.48,36.74,0
5601,-79.44,43.94,0
5602,-79.44,48.43,0
5603,-79.43,46.33,0
5604,-79.43,35.92,0
5605,-79.43,39.07,0
5606,-79.42,44.69,0
5607,-79.41,40.85,0
5608,-79.39,37.59,0
5609,-79.37,35.15,0
5610,-79.36,44.31,0
5611,-79.36,44.91,0
5612,-79.34,44.1,0
5613,-79.33,39.5,0
5614,-79.33,43.63,0
5615,-79.32,79.92,0
5616,-79.29,45.09,0
5617,-79.28,43.19,0
5618,-79.25,36.72,0
5619,-79.23,47.55,0
5620,-79.23,41.08,0
5621,-79.22,45.39,0
5622,-79.22,46.12,0
5623,-79.22,42.12,0
5624,-79.21,35.99,0
5625,-79.2,77.99,0
5626,-79.19,35.77,0
5627,-79.19,42.37,0
5628,-79.16,44.52,0
5629,-79.16,43.82,0
5630,-79.15,39.69,0
5631,-79.12,40.6,0
5632,-79.12,37.99,0
5633,-79.1,44.23,0
5634,-79.1,41.33,0
5635,-79.09,43.04,0
5636,-79.09,44.01,0
5637,-79.05,35.26,0
5638,-79.04,44.69,0
5639,-79.01,42.87,0
5640,-79.01,41.95,0
5641,-78.94,45.29,0
5642,-78.94,44.45,0
5643,-78.93,44.87,0
5644,-78.92,43.88,0
5645,-78.92,36.07,0
5646,-78.91,40.06,0
5647,-78.9,40.3,0
5648,-78.87,46.29,0
5649,-78.86,38.43,0
5650,-78.86,44.28,0
5651,-78.85,36.24,0
5652,-78.85,42.67,0
5653,-78.84,35.83,0
5654,-78.84,41.09,0
5655,-78.82,45.64,0
5656,-78.79,73.14,0
5657,-78.75,42.94,0
5658,-78.71,38.13,0
5659,-78.7,41.95,0
5660,-78.67,44.6,0
5661,-78.67,36.97,0
5662,-78.64,37.4,0
5663,-78.64,41.73,0
5664,-78.6,44.26,0
5665,-78.55,40.68,0
5666,-78.53,45.01,0
5667,-78.52,39.98,0
5668,-78.51,43.97,0
5669,-78.51,45.57,0
5670,-78.5,36.62,0
5671,-78.49,35.94,0
5672,-78.49,37.8,0
5673,-78.49,42.77,0
5674,-78.49,43.37,0
5675,-78.43,43.12,0
5676,-78.43,38,0
5677,-78.42,38.54,0
5678,-78.38,42.54,0
5679,-78.37,37.55,0
5680,-78.37,54.11,0
5681,-78.36,44.21,0
5682,-78.34,44.56,0
5683,-78.34,79.56,0
5684,-78.32,39.07,0
5685,-78.31,40.25,0
5686,-78.29,44.78,0
5687,-78.29,40.48,0
5688,-78.28,36.09,0
5689,-78.27,33.98,0
5690,-78.26,45.54,0
5691,-78.26,81.99,0
5692,-78.25,40.85,0
5693,-78.25,42.39,0
5694,-78.24,41.79,0
5695,-78.23,37.3,0
5696,-78.19,41.96,0
5697,-78.17,38.89,0
5698,-78.14,34.41,0
5699,-78.13,44.27,0
5700,-78.13,44.46,0
5701,-78.11,53.15,0
5702,-78.06,43.97,0
5703,-78.05,37.82,0
5704,-78.05,36.68,0
5705,-78.04,40.49,0
5706,-78.02,38.47,0
5707,-78.02,49.57,0
5708,-78.01,42.13,0
5709,-77.99,71.01,0
5710,-77.96,44.94,0
5711,-77.95,44.15,0
5712,-77.95,43.21,0
5713,-77.92,45.2,0
5714,-77.91,41.83,0
5715,-77.9,44.34,0
5716,-77.9,44.67,0
5717,-77.89,43,0
5718,-77.88,38.97,0
5719,-77.88,50.68,0
5720,-77.87,38.22,0
5721,-77.86,39.15,0
5722,-77.81,39.49,0
5723,-77.8,40.68,0
5724,-77.8,38.78,0
5725,-77.8,48.13,0
5726,-77.79,38.58,0
5727,-77.77,42.29,0
5728,-77.77,38.03,0
5729,-77.77,34.25,0
5730,-77.77,45.05,0
5731,-77.76,47.06,0
5732,-77.73,44,0
5733,-77.72,42.72,0
5734,-77.72,42.09,0
5735,-77.68,37.41,0
5736,-77.68,43.29,0
5737,-77.65,42.96,0
5738,-77.65,82.32,0
5739,-77.64,34.58,0
5740,-77.64,41.03,0
5741,-77.63,54.12,0
5742,-77.59,38.98,0
5743,-77.58,45.43,0
5744,-77.55,39.43,0
5745,-77.55,44.45,0
5746,-77.54,39.21,0
5747,-77.54,38.62,0
5748,-77.53,43.15,0
5749,-77.53,52.2,0
5750,-77.49,43.99,0
5751,-77.47,39.62,0
5752,-77.47,37.28,0
5753,-77.46,44.62,0
5754,-77.45,37.53,0
5755,-77.42,42.82,0
5756,-77.4,44.15,0
5757,-77.38,35.81,0
5758,-77.36,38.97,0
5759,-77.34,42.18,0
5760,-77.33,40.04,0
5761,-77.31,38.76,0
5762,-77.31,43.07,0
5763,-77.31,54.9,0
5764,-77.31,58.75,0
5765,-77.31,46.83,0
5766,-77.29,39.29,0
5767,-77.29,38.3,0
5768,-77.29,45.07,0
5769,-77.29,41.83,0
5770,-77.28,39.5,0
5771,-77.27,64.84,0
5772,-77.26,45.89,0
5773,-77.23,39.81,0
5774,-77.2,44.7,0
5775,-77.19,43.92,0
5776,-77.18,44.89,0
5777,-77.15,44.45,0
5778,-77.15,61.99,0
5779,-77.15,71.16,0
5780,-77.11,34.67,0
5781,-77.1,39.2,0
5782,-77.08,38.55,0
5783,-77.08,39.03,0
5784,-77.08,54.11,0
5785,-77.08,48.58,0
5786,-77.07,39.41,0
5787,-77.06,43.02,0
5788,-77.04,45.69,0
5789,-77.04,80.37,0
5790,-77.03,43.24,0
5791,-77.01,40.3,0
5792,-77.01,44.07,0
5793,-76.99,39.65,0
5794,-76.95,42.11,0
5795,-76.94,35.99,0
5796,-76.94,44.94,0
5797,-76.92,44.24,0
5798,-76.91,45.26,0
5799,-76.9,38.84,0
5800,-76.89,37.3,0
5801,-76.89,72.04,0
5802,-76.88,42.78,0
5803,-76.85,38.49,0
5804,-76.85,40.97,0
5805,-76.85,39.28,0
5806,-76.82,34.9,0
5807,-76.81,50.76,0
5808,-76.81,61.22,0
5809,-76.8,39.08,0
5810,-76.78,40.27,0
5811,-76.78,41.8,0
5812,-76.77,44.76,0
5813,-76.77,44.55,0
5814,-76.77,39.68,0
5815,-76.76,42.44,0
5816,-76.74,42.97,0
5817,-76.72,44.37,0
5818,-76.71,38.69,0
5819,-76.7,59.36,0
5820,-76.69,39.5,0
5821,-76.66,42.28,0
5822,-76.66,45.17,0
5823,-76.65,38.05,0
5824,-76.65,40.44,0
5825,-76.63,45.5,0
5826,-76.62,47.25,0
5827,-76.62,49.77,0
5828,-76.6,39.33,0
5829,-76.6,37.77,0
5830,-76.58,37.32,0
5831,-76.58,52.62,0
5832,-76.55,43.2,0
5833,-76.51,44.75,0
5834,-76.51,38.81,0
5835,-76.51,81.21,0
5836,-76.48,37.04,0
5837,-76.47,60.43,0
5838,-76.46,44.53,0
5839,-76.45,44.12,0
5840,-76.44,41.02,0
5841,-76.44,39.04,0
5842,-76.43,39.95,0
5843,-76.43,57.99,0
5844,-76.43,61.72,0
5845,-76.42,39.69,0
5846,-76.39,51.94,0
5847,-76.37,39.4,0
5848,-76.36,44.98,0
5849,-76.35,42.37,0
5850,-76.35,42.97,0
5851,-76.3,43.45,0
5852,-76.29,70.92,0
5853,-76.29,20.37,0
5854,-76.28,43.85,0
5855,-76.27,40.07,0
5856,-76.25,42.57,0
5857,-76.23,39.8,0
5858,-76.22,45.2,0
5859,-76.21,44.32,0
5860,-76.21,44.03,0
5861,-76.19,42.83,0
5862,-76.18,44.69,0
5863,-76.18,38.91,0
5864,-76.17,42.08,0
5865,-76.16,58.52,0
5866,-76.15,40.45,0
5867,-76.13,54.03,0
5868,-76.11,43.18,0
5869,-76.1,36.9,0
5870,-76.09,36.62,0
5871,-76.09,67.85,0
5872,-76.08,45.5,0
5873,-76.08,40.63,0
5874,-76.05,44.99,0
5875,-76.03,39.22,0
5876,-76.01,39.45,0
5877,-76.01,40.96,0
5878,-75.99,39.92,0
5879,-75.99,41.16,0
5880,-75.98,38.42,0
5881,-75.98,60.8,0
5882,-75.97,37.17,0
5883,-75.97,45.34,0
5884,-75.97,55.93,0
5885,-75.95,39.74,0
