,X_WGS84,Y_WGS84,pengra
4263,-90.175271,41.346596,0
4264,-90.155842,32.337561,0
4265,-90.150896,38.871292,0
4266,-90.130834,43.569287,0
4267,-90.1296,43.025478,0
4268,-90.117351,41.916112,0
4269,-90.1133,30.49363,0
4270,-90.113153,36.722037,0
4271,-90.1,64.88,0
4272,-90.084776,40.356925,0
4273,-90.079772,29.981488,0
4274,-90.068,40.959,0
4275,-90.058895,43.199402,0
4276,-90.056302,42.450425,0
4277,-90.054817,43.9407,0
4278,-90.048976,40.574764,0
4279,-90.031661,35.343624,0
4280,-90.03,78.93,0
4281,-90.02,49.8,0
4282,-90.002152,40.148195,0
4283,-89.98902,30.880329,0
4284,-89.98795,38.214526,0
4285,-89.975351,38.744563,0
4286,-89.966899,39.214227,0
4287,-89.964504,42.776184,0
4288,-89.941516,35.142902,0
4289,-89.904299,43.3435,0
4290,-89.88816,41.442593,0
4291,-89.879858,30.054556,0
4292,-89.871047,42.951138,0
4293,-89.859519,44.379507,0
4294,-89.859307,34.075265,0
4295,-89.855237,43.750955,0
4296,-89.85499,42.161002,0
4297,-89.840108,39.973736,0
4298,-89.835174,34.408498,0
4299,-89.83,54.49,0
4300,-89.82913,30.313953,0
4301,-89.816944,43.997756,0
4302,-89.813263,33.772278,0
4303,-89.79,80.07,0
4304,-89.787149,44.177187,0
4305,-89.77149,40.5227,0
4306,-89.746826,46.712233,0
4307,-89.69559,38.766194,0
4308,-89.687967,46.232853,0
4309,-89.64,66.92,0
4310,-89.638566,43.556712,0
4311,-89.63076,39.870965,0
4312,-89.630538,42.782513,0
4313,-89.628193,41.643226,0
4314,-89.623305,44.950763,0
4315,-89.623204,48.402827,0
4316,-89.622745,42.276521,0
4317,-89.618684,43.189969,0
4318,-89.598367,40.860418,0
4319,-89.594697,30.328592,0
4320,-89.594514,43.010231,0
4321,-89.589922,35.107106,0
4322,-89.578468,43.776554,0
4323,-89.57,14.41,0
4324,-89.568462,43.367275,0
4325,-89.566244,44.540516,0
4326,-89.555344,45.498377,0
4327,-89.540896,48.143594,0
4328,-89.533405,45.990803,0
4329,-89.469343,44.207372,0
4330,-89.439754,32.335205,0
4331,-89.433947,37.546647,0
4332,-89.41,51.36,0
4333,-89.404208,48.564345,0
4334,-89.403881,31.344564,0
4335,-89.403581,30.928606,0
4336,-89.383427,46.660187,0
4337,-89.377822,42.094683,0
4338,-89.369188,40.986105,0
4339,-89.368868,40.794206,0
4340,-89.341168,43.704936,0
4341,-89.340538,41.905067,0
4342,-89.338408,39.2429,0
4343,-89.338075,44.039835,0
4344,-89.323574,43.469767,0
4345,-89.322545,41.211205,0
4346,-89.319753,34.582657,0
4347,-89.306531,41.687307,0
4348,-89.305153,36.059075,0
4349,-89.3,79.69,0
4350,-89.290433,43.197704,0
4351,-89.272541,44.544736,0
4352,-89.261573,32.202588,0
4353,-89.26,78.81,0
4354,-89.2574,35.497008,0
4355,-89.249939,48.402093,0
4356,-89.249008,36.434545,0
4357,-89.241812,42.835588,0
4358,-89.235689,42.350804,0
4359,-89.228316,37.71148,0
4360,-89.221747,43.024808,0
4361,-89.197953,45.444308,0
4362,-89.18,75.01,0
4363,-89.177385,33.025425,0
4364,-89.155038,45.669959,0
4365,-89.150497,45.234458,0
4366,-89.13339,40.34984,0
4367,-89.129983,42.078174,0
4368,-89.121117,31.074145,0
4369,-89.11,68.65,0
4370,-89.104689,44.320933,0
4371,-89.089019,38.963763,0
4372,-89.07,56.09,0
4373,-89.053027,40.810321,0
4374,-89.042849,35.131859,0
4375,-89.040675,38.301504,0
4376,-89.039645,34.946579,0
4377,-89.027722,43.823389,0
4378,-89.018153,42.669965,0
4379,-89.008011,41.723977,0
4380,-88.9973,42.480505,0
4381,-88.994589,31.514003,0
4382,-88.984127,45.819128,0
4383,-88.977901,40.529621,0
4384,-88.976743,41.315698,0
4385,-88.942597,30.618117,0
4386,-88.942584,43.17348,0
4387,-88.93,19.82,0
4388,-88.92833,42.189903,0
4389,-88.92,50.79,0
4390,-88.92,67.89,0
4391,-88.909481,39.869306,0
4392,-88.908005,48.542887,0
4393,-88.893732,46.491728,0
4394,-88.885861,37.359222,0
4395,-88.862948,44.115226,0
4396,-88.86,53.1,0
4397,-88.84,71.96,0
4398,-88.830486,43.00188,0
4399,-88.811205,39.543905,0
4400,-88.8075,34.03333,0
4401,-88.804574,48.368871,0
4402,-88.8,54.94,0
4403,-88.788972,33.26362,0
4404,-88.783103,38.046331,0
4405,-88.766831,35.395383,0
4406,-88.758468,41.908456,0
4407,-88.735353,37.867122,0
4408,-88.734558,41.624747,0
4409,-88.732296,35.045367,0
4410,-88.73,66.14,0
4411,-88.720494,37.071483,0
4412,-88.714625,42.744055,0
4413,-88.7042,44.378661,0
4414,-88.700797,41.320517,0
4415,-88.698098,33.543198,0
4416,-88.69,72.8,0
4417,-88.69,66.82,0
4418,-88.69,64.61,0
4419,-88.68,34.3,0
4420,-88.672414,43.625452,0
4421,-88.656553,44.788401,0
4422,-88.653014,30.450697,0
4423,-88.613904,36.789839,0
4424,-88.59475,47.233,0
4425,-88.574751,39.550237,0
4426,-88.573772,46.912604,0
4427,-88.567522,42.40616,0
4428,-88.5571,35.168639,0
4429,-88.539634,48.108864,0
4430,-88.533248,34.059447,0
4431,-88.502487,39.189303,0
4432,-88.5,49.5,0
4433,-88.480828,45.40735,0
4434,-88.48051,46.64309,0
4435,-88.478668,40.609201,0
4436,-88.473315,43.814994,0
4437,-88.464661,41.763012,0
4438,-88.459927,43.461257,0
4439,-88.452501,42.836308,0
4440,-88.427628,30.433975,0
4441,-88.423251,31.329631,0
4442,-88.423066,42.570809,0
4443,-88.42,75.12,0
4444,-88.407968,42.183971,0
4445,-88.397895,36.212533,0
4446,-88.378293,43.062523,0
4447,-88.349977,42.009298,0
4448,-88.328784,40.085612,0
4449,-88.315,32.73833,0
4450,-88.309683,39.492573,0
4451,-88.308638,43.256925,0
4452,-88.302772,38.24682,0
4453,-88.286077,49.02117,0
4454,-88.281022,38.041875,0
4455,-88.274932,40.980754,0
4456,-88.27249,30.821124,0
4457,-88.266962,47.377415,0
4458,-88.26639,33.07806,0
4459,-88.252386,44.274897,0
4460,-88.242124,41.236271,0
4461,-88.238753,42.313136,0
4462,-88.22393,41.788857,0
4463,-88.204937,40.405468,0
4464,-88.19246,42.49318,0
4465,-88.190438,43.642722,0
4466,-88.187152,32.59362,0
4467,-88.18045,30.618125,0
4468,-88.169044,45.841248,0
4469,-88.159001,42.895936,0
4470,-88.126485,49.354759,0
4471,-88.125383,35.660245,0
4472,-88.12076,44.529019,0
4473,-88.116059,41.617083,0
4474,-88.101277,40.686494,0
4475,-88.097865,43.427696,0
4476,-88.087303,30.248713,0
4477,-88.072983,32.864522,0
4478,-88.059738,41.927874,0
4479,-88.057494,35.462075,0
4480,-88.03624,36.90159,0
4481,-88.034471,31.557929,0
4482,-88.025189,41.381209,0
4483,-88.022314,43.886861,0
4484,-88.016048,43.203401,0
4485,-88.002685,32.091099,0
4486,-87.999506,37.219402,0
4487,-87.99583,32.69389,0
4488,-87.987992,40.074938,0
4489,-87.971648,40.368193,0
4490,-87.97,52.32,0
4491,-87.965654,41.190054,0
4492,-87.958071,33.910438,0
4493,-87.91889,34.60972,0
4494,-87.914895,30.744242,0
4495,-87.905505,42.333607,0
4496,-87.898187,42.990634,0
4497,-87.892441,47.468857,0
4498,-87.880186,45.360842,0
4499,-87.86694,32.48528,0
4500,-87.856802,45.775705,0
4501,-87.848312,44.606002,0
4502,-87.841994,42.059591,0
4503,-87.84,72.41,0
4504,-87.821197,30.242042,0
4505,-87.821185,42.584742,0
4506,-87.81815,41.616926,0
4507,-87.816313,41.829788,0
4508,-87.81269,34.387664,0
4509,-87.805194,43.496957,0
4510,-87.794242,35.889513,0
4511,-87.78,81.21,0
4512,-87.776558,45.59462,0
4513,-87.776471,46.775996,0
4514,-87.746149,39.011995,0
4515,-87.722699,41.436476,0
4516,-87.71948,43.667023,0
4517,-87.709815,46.527279,0
4518,-87.7,66.29,0
4519,-87.7,79.54,0
4520,-87.691833,36.382328,0
4521,-87.660489,44.282599,0
4522,-87.66,73.29,0
4523,-87.63389,34.58833,0
4524,-87.632135,41.963676,0
4525,-87.615801,40.175823,0
4526,-87.614274,45.107763,0
4527,-87.55949,41.671497,0
4528,-87.550249,33.215794,0
4529,-87.55,70.67,0
4530,-87.520274,34.975392,0
4531,-87.495294,36.012068,0
4532,-87.47,51.02,0
4533,-87.47,49.84,0
4534,-87.468047,41.420618,0
4535,-87.460118,39.516713,0
4536,-87.45147,40.026467,0
4537,-87.440441,41.110114,0
4538,-87.434106,46.291021,0
4539,-87.43,53.8,0
4540,-87.43,71.92,0
4541,-87.42319,45.704947,0
4542,-87.418008,38.68909,0
4543,-87.408149,46.560055,0
4544,-87.40195,32.13611,0
4545,-87.376975,44.947747,0
4546,-87.366067,39.294808,0
4547,-87.364503,36.954838,0
4548,-87.36,54.98,0
4549,-87.36,74.93,0
4550,-87.352142,32.684392,0
4551,-87.339922,35.48163,0
4552,-87.338387,45.439949,0
4553,-87.303467,36.562195,0
4554,-87.274135,41.619737,0
4555,-87.272433,46.006717,0
4556,-87.263929,36.025297,0
4557,-87.2325,33.44056,0
4558,-87.211045,45.089197,0
4559,-87.208908,35.12187,0
4560,-87.194182,41.160989,0
4561,-87.181996,38.99293,0
4562,-87.152172,41.444036,0
4563,-87.129379,34.005819,0
4564,-87.125878,32.315742,0
4565,-87.114394,33.01255,0
4566,-87.092568,46.263252,0
4567,-87.045677,46.495045,0
4568,-87.042196,45.74138,0
4569,-87.04113,37.755052,0
4570,-87.02,36.08,0
4571,-87.011746,33.286613,0
4572,-87.00704,36.38385,0
4573,-86.984383,38.196895,0
4574,-86.953876,36.687556,0
4575,-86.929597,45.909081,0
4576,-86.888833,39.627005,0
4577,-86.874879,40.398559,0
4578,-86.874379,35.755161,0
4579,-86.873907,40.777777,0
4580,-86.831939,30.861273,0
4581,-86.823363,41.760278,0
4582,-86.78221,34.70131,0
4583,-86.773521,33.790618,0
4584,-86.771735,31.487256,0
4585,-86.76181,33.321651,0
4586,-86.748959,36.473794,0
4587,-86.74,52.4,0
4588,-86.74,14.79,0
4589,-86.724186,41.190374,0
4590,-86.72056,32.40556,0
4591,-86.71,49.27,0
4592,-86.70945,33.55167,0
4593,-86.67363,46.453804,0
4594,-86.572,39.278,0
4595,-86.570862,34.022689,0
4596,-86.56,73.45,0
4597,-86.538029,34.743793,0
4598,-86.533911,40.764636,0
4599,-86.53367,40.276377,0
4600,-86.532808,36.102176,0
4601,-86.512504,46.060693,0
4602,-86.507232,44.043516,0
4603,-86.5039,33.640092,0
4604,-86.496303,32.125945,0
4605,-86.470312,46.336435,0
4606,-86.467102,38.142423,0
4607,-86.465195,35.274088,0
4608,-86.450002,36.292851,0
4609,-86.440748,41.337679,0
4610,-86.42,54.99,0
4611,-86.416872,41.83242,0
4612,-86.397249,39.147526,0
4613,-86.359749,42.247615,0
4614,-86.35701,43.41668,0
4615,-86.35492,46.5565,0
4616,-86.349333,32.98083,0
4617,-86.33,81.4,0
4618,-86.321812,44.206407,0
4619,-86.316012,39.807699,0
4620,-86.299797,35.862063,0
4621,-86.29,49.99,0
4622,-86.282931,30.480415,0
4623,-86.2716,45.97603,0
4624,-86.265136,43.121253,0
4625,-86.25,71.24,0
4626,-86.245149,44.484974,0
4627,-86.234388,41.676782,0
4628,-86.21377,33.611173,0
4629,-86.204872,34.395186,0
4630,-86.186517,31.143492,0
4631,-86.18,51.36,0
4632,-86.168045,39.3559,0
4633,-86.144833,33.9935,0
4634,-86.14,37.55,0
4635,-86.14,74.89,0
4636,-86.136165,44.672265,0
4637,-86.129016,43.527734,0
4638,-86.113468,32.191225,0
4639,-86.113228,35.420747,0
4640,-86.100979,35.69883,0
4641,-86.100372,42.792997,0
4642,-86.07228,39.95909,0
4643,-86.058032,31.919103,0
4644,-86.043218,44.909941,0
4645,-86.03379,46.658548,0
4646,-86.020924,45.108319,0
4647,-86.017214,40.156672,0
4648,-86.011318,39.680348,0
4649,-86.002992,35.126175,0
4650,-85.9779,42.5485,0
4651,-85.973189,32.685039,0
4652,-85.961819,46.284248,0
4653,-85.93949,45.93225,0
4654,-85.927868,30.704325,0
4655,-85.912028,39.245308,0
4656,-85.911794,41.821953,0
4657,-85.891067,44.209726,0
4658,-85.884262,34.270712,0
4659,-85.883902,31.787928,0
4660,-85.882456,44.678442,0
4661,-85.88245,43.90066,0
4662,-85.863327,45.434324,0
4663,-85.838284,41.254145,0
4664,-85.835678,33.468697,0
4665,-85.835228,38.104461,0
4666,-85.827524,43.639019,0
4667,-85.8,53.31,0
4668,-85.780977,41.644237,0
4669,-85.765218,44.376241,0
4670,-85.756737,34.071767,0
4671,-85.75135,42.934208,0
4672,-85.746531,31.360903,0
4673,-85.73563,42.22286,0
4674,-85.72,76.99,0
4675,-85.719245,46.081504,0
4676,-85.709539,37.510311,0
4677,-85.698611,44.916599,0
4678,-85.69766,39.412803,0
4679,-85.675524,34.350826,0
4680,-85.675305,36.128621,0
4681,-85.660493,37.91921,0
4682,-85.64255,43.51863,0
4683,-85.632872,35.806988,0
4684,-85.632471,45.12214,0
4685,-85.585766,42.364747,0
4686,-85.583444,40.787792,0
4687,-85.57,49.92,0
4688,-85.566243,33.787501,0
4689,-85.556997,38.099117,0
4690,-85.548225,44.743562,0
4691,-85.546351,43.138427,0
4692,-85.531706,36.310061,0
4693,-85.53,64.8,0
4694,-85.523475,34.516788,0
4695,-85.511465,43.830754,0
4696,-85.508029,41.323898,0
4697,-85.506497,34.873333,0
4698,-85.493292,42.604787,0
4699,-85.49,79.84,0
4700,-85.47956,42.88697,0
4701,-85.478242,32.549575,0
4702,-85.475975,32.034936,0
4703,-85.461002,38.337654,0
4704,-85.458623,43.641417,0
4705,-85.452574,43.402941,0
4706,-85.434039,35.444527,0
4707,-85.4138,34.129367,0
4708,-85.41,48.81,0
4709,-85.373992,45.796332,0
4710,-85.368201,31.28915,0
4711,-85.361787,44.57533,0
4712,-85.361267,35.654232,0
4713,-85.360207,37.440059,0
4714,-85.35284,37.09215,0
4715,-85.300455,40.098913,0
4716,-85.265789,34.915677,0
4717,-85.26,67.73,0
4718,-85.254945,35.876153,0
4719,-85.245953,42.334938,0
4720,-85.229909,41.042135,0
4721,-85.227046,39.538229,0
4722,-85.22,75.08,0
4723,-85.219472,44.81438,0
4724,-85.183375,45.351482,0
4725,-85.178835,41.667555,0
4726,-85.144709,36.873212,0
4727,-85.127594,45.136086,0
4728,-85.123021,46.191603,0
4729,-85.112917,35.326098,0
4730,-85.101464,38.44692,0
4731,-85.09,12.91,0
4732,-85.081567,43.659734,0
4733,-85.060326,32.66699,0
4734,-85.057413,41.189437,0
4735,-85.053259,35.022742,0
4736,-85,44,0
4737,-84.99029,41.84752,0
4738,-84.98169,44.46584,0
4739,-84.974614,42.243237,0
4740,-84.9727,30.911855,0
4741,-84.969046,39.801705,0
4742,-84.941092,35.786788,0
4743,-84.937303,36.10875,0
4744,-84.934745,46.027815,0
4745,-84.921942,34.137595,0
4746,-84.92,54.6,0
4747,-84.92,52.09,0
4748,-84.899292,45.747058,0
4749,-84.894557,37.647829,0
4750,-84.879966,45.197145,0
4751,-84.858419,38.135727,0
4752,-84.85,64.25,0
4753,-84.845428,45.426167,0
4754,-84.828071,41.548603,0
4755,-84.827692,44.289841,0
4756,-84.79598,42.78755,0
4757,-84.78692,36.544262,0
4758,-84.785443,39.205701,0
4759,-84.77599,43.589044,0
4760,-84.77,70.55,0
4761,-84.7557,44.77861,0
4762,-84.754735,35.391915,0
4763,-84.753188,35.891778,0
4764,-84.750338,29.718101,0
4765,-84.745765,42.523203,0
4766,-84.740483,37.820121,0
4767,-84.725692,39.000467,0
4768,-84.682176,41.699011,0
4769,-84.663875,45.016367,0
4770,-84.650733,36.397888,0
4771,-84.647042,40.099136,0
4772,-84.636339,42.964847,0
4773,-84.633012,33.753533,0
4774,-84.629945,44.167892,0
4775,-84.622438,39.585631,0
4776,-84.62,50.98,0
4777,-84.610744,33.383146,0
4778,-84.610596,45.541052,0
4779,-84.597191,35.682477,0
4780,-84.589817,46.027327,0
4781,-84.566965,37.61916,0
4782,-84.557462,38.304028,0
4783,-84.547447,39.881008,0
4784,-84.54478,38.089278,0
4785,-84.543114,42.628071,0
4786,-84.513348,39.232768,0
4787,-84.506427,35.919462,0
4788,-84.497729,34.116944,0
4789,-84.486151,46.491463,0
4790,-84.48562,39.018359,0
4791,-84.4788,45.7318,0
4792,-84.47113,45.348812,0
4793,-84.46435,40.54543,0
4794,-84.46,69.3,0
4795,-84.46,68.31,0
4796,-84.455993,38.82335,0
4797,-84.453857,33.910488,0
4798,-84.448372,42.162728,0
4799,-84.42543,34.589354,0
4800,-84.418824,33.729706,0
4801,-84.410262,46.695287,0
4802,-84.399977,43.756902,0
4803,-84.394523,37.896176,0
4804,-84.388786,40.160294,0
4805,-84.383597,42.828122,0
4806,-84.38,75.08,0
4807,-84.35,48.05,0
4808,-84.334951,42.525753,0
4809,-84.312212,45.182963,0
4810,-84.303369,39.40872,0
4811,-84.30303,44.89117,0
4812,-84.294373,43.319084,0
4813,-84.277601,30.422655,0
4814,-84.262095,36.01671,0
4815,-84.26018,42.31378,0
4816,-84.242951,42.035725,0
4817,-84.237666,33.879043,0
4818,-84.23,79.8,0
4819,-84.229764,37.562119,0
4820,-84.227172,38.556922,0
4821,-84.225163,39.654872,0
4822,-84.216698,46.433354,0
4823,-84.194464,45.975853,0
4824,-84.193074,39.24232,0
4825,-84.176613,41.78755,0
4826,-84.165124,30.088991,0
4827,-84.161479,39.019053,0
4828,-84.152109,36.952148,0
4829,-84.121195,44.112452,0
4830,-84.12,48.93,0
4831,-84.104153,43.914781,0
4832,-84.089867,39.49707,0
4833,-84.07546,44.34184,0
4834,-84.07,53.42,0
4835,-84.07,13.46,0
4836,-84.057641,40.760278,0
4837,-84.056633,45.399095,0
4838,-84.050218,42.1526,0
4839,-84.04,50.03,0
4840,-83.996234,39.881195,0
4841,-83.992973,42.416701,0
4842,-83.99,9.77,0
4843,-83.98368,43.392567,0
4844,-83.978678,46.333482,0
4845,-83.97,64.5,0
4846,-83.945558,46.063494,0
4847,-83.94241,43.77209,0
4848,-83.938381,30.191048,0
4849,-83.938186,35.948055,0
4850,-83.93,81.71,0
4851,-83.924042,41.862318,0
4852,-83.915048,33.733388,0
4853,-83.91,78.15,0
4854,-83.909721,33.913433,0
4855,-83.89053,45.06683,0
4856,-83.89,47.18,0
4857,-83.871089,43.593269,0
4858,-83.86818,43.124753,0
4859,-83.845596,41.548526,0
4860,-83.834799,40.560185,0
4861,-83.834587,33.421282,0
4862,-83.825124,34.227503,0
4863,-83.773765,40.257766,0
4864,-83.766693,42.509163,0
4865,-83.754756,35.66216,0
4866,-83.750045,42.299976,0
4867,-83.75,67.63,0
4868,-83.74,52.51,0
4869,-83.713641,34.637102,0
4870,-83.7,70.44,0
4871,-83.688133,35.952616,0
4872,-83.683723,36.136619,0
4873,-83.668172,41.361226,0
4874,-83.665531,46.078649,0
4875,-83.6543,42.0631,0
4876,-83.63,71.24,0
4877,-83.626216,40.820484,0
4878,-83.625365,41.132722,0
4879,-83.608775,37.835735,0
4880,-83.60095,41.87287,0
4881,-83.59,68.65,0
4882,-83.583733,35.164803,0
4883,-83.582559,45.347369,0
4884,-83.572875,38.414809,0
4885,-83.572193,43.110757,0
4886,-83.55,72.49,0
4887,-83.542354,40.393919,0
4888,-83.535172,41.640883,0
4889,-83.531382,31.477349,0
4890,-83.48705,42.706494,0
4891,-83.485213,42.204762,0
4892,-83.464233,45.897539,0
4893,-83.457505,34.590408,0
4894,-83.447134,39.947218,0
4895,-83.439117,42.8839,0
4896,-83.43163,43.820294,0
4897,-83.425519,41.317167,0
4898,-83.421713,38.99762,0
4899,-83.409909,35.048443,0
4900,-83.406731,38.761122,0
4901,-83.405663,41.006228,0
4902,-83.365842,42.546383,0
4903,-83.35775,45.051124,0
4904,-83.324058,40.103072,0
4905,-83.30854,42.00227,0
4906,-83.244801,46.307449,0
4907,-83.24,79.54,0
4908,-83.23866,42.317269,0
4909,-83.23053,43.1392,0
4910,-83.229767,36.66503,0
4911,-83.21,73.14,0
4912,-83.21,75.2,0
4913,-83.209608,41.607496,0
4914,-83.20206,35.343412,0
4915,-83.196862,35.097358,0
4916,-83.158578,43.599097,0
4917,-83.153611,34.868187,0
4918,-83.145893,34.196745,0
4919,-83.134683,38.436819,0
4920,-83.13,51.55,0
4921,-83.13,53.99,0
4922,-83.11499,43.997875,0
4923,-83.107648,42.145639,0
4924,-83.08346,39.924163,0
4925,-83.07727,40.24234,0
4926,-83.076173,42.818366,0
4927,-83.07316,35.586019,0
4928,-83.025721,42.635229,0
4929,-83.014838,46.174096,0
4930,-83.013978,36.318242,0
4931,-82.991811,39.329648,0
4932,-82.98,64.61,0
4933,-82.966025,42.347225,0
4934,-82.938966,45.826999,0
4935,-82.920096,43.216732,0
4936,-82.915087,35.763755,0
4937,-82.905598,40.117266,0
4938,-82.898392,40.79878,0
4939,-82.86699,39.761789,0
4940,-82.849601,35.144962,0
4941,-82.833779,41.402042,0
4942,-82.83,49.38,0
4943,-82.83,48.13,0
4944,-82.8243,42.028052,0
4945,-82.823482,34.6707,0
4946,-82.81422,47.118545,0
4947,-82.81073,40.40089,0
4948,-82.79,71.81,0
4949,-82.786521,42.566163,0
4950,-82.768842,35.395587,0
4951,-82.75,76.95,0
4952,-82.75,50.72,0
4953,-82.747855,37.704487,0
4954,-82.736855,41.100903,0
4955,-82.724319,46.196147,0
4956,-82.721729,41.610559,0
4957,-82.713608,42.288571,0
4958,-82.656796,28.131247,0
4959,-82.64942,43.66196,0
4960,-82.647993,35.230361,0
4961,-82.647573,39.660757,0
4962,-82.644401,28.47277,0
4963,-82.6,67.35,0
4964,-82.6,75.31,0
4965,-82.586332,35.702858,0
4966,-82.578033,43.137583,0
4967,-82.566665,29.134174,0
4968,-82.555861,40.699335,0
4969,-82.554349,38.929745,0
4970,-82.544395,40.090925,0
4971,-82.544042,34.786206,0
4972,-82.525588,35.435045,0
4973,-82.524627,42.600068,0
4974,-82.5,71.16,0
4975,-82.491364,42.079021,0
4976,-82.482218,45.722579,0
4977,-82.462334,27.224244,0
4978,-82.42,72.65,0
4979,-82.408767,39.62678,0
4980,-82.401804,41.25201,0
4981,-82.401512,42.362305,0
4982,-82.352178,28.629688,0
4983,-82.336961,43.017807,0
4984,-82.336069,42.767998,0
4985,-82.318122,40.894253,0
4986,-82.316987,35.773113,0
4987,-82.30658,28.114061,0
4988,-82.293531,37.28629,0
4989,-82.293342,46.14437,0
4990,-82.281012,34.710614,0
4991,-82.269588,35.02554,0
4992,-82.269113,41.07091,0
4993,-82.254935,36.342888,0
4994,-82.250541,35.431482,0
4995,-82.241456,34.407842,0
4996,-82.227405,41.440735,0
4997,-82.198347,39.241925,0
4998,-82.18715,33.669138,0
4999,-82.169377,35.944088,0
5000,-82.151436,40.402242,0
5001,-82.12635,39.429253,0
5002,-82.1,81.44,0
5003,-82.079046,36.176231,0
5004,-82.070031,39.894911,0
5005,-82.065704,41.271736,0
5006,-82.053667,45.9567,0
5007,-82.041135,35.724608,0
5008,-82,43.1,0
5009,-81.998854,33.531348,0
5010,-81.989664,42.368875,0
5011,-81.969061,35.345463,0
5012,-81.941788,28.346753,0
5013,-81.938317,26.867058,0
5014,-81.936312,41.485978,0
5015,-81.926937,42.622772,0
5016,-81.90335,30.147761,0
5017,-81.90087,41.104967,0
5018,-81.896301,40.779653,0
5019,-81.853625,45.802177,0
5020,-81.846188,39.244869,0
5021,-81.835525,36.089536,0
5022,-81.810941,32.326525,0
5023,-81.80709,40.206059,0
5024,-81.79,75.01,0
5025,-81.769699,46.02781,0
5026,-81.76358,43.3157,0
5027,-81.751418,26.567414,0
5028,-81.743839,43.021231,0
5029,-81.736942,36.269288,0
5030,-81.727507,43.805093,0
5031,-81.718355,30.284612,0
5032,-81.71,50.35,0
5033,-81.68,51.71,0
5034,-81.679056,41.249318,0
5035,-81.676876,41.482334,0
5036,-81.65,49.27,0
5037,-81.65,72.84,0
5038,-81.646657,34.440593,0
5039,-81.626438,40.935561,0
5040,-81.619977,40.683193,0
5041,-81.614695,45.247986,0
5042,-81.589012,42.527778,0
5043,-81.581535,25.997968,0
5044,-81.577159,27.937739,0
5045,-81.571083,35.990095,0
5046,-81.565203,44.055003,0
5047,-81.5625,36.391667,0
5048,-81.557153,26.454283,0
5049,-81.54908,30.123047,0
5050,-81.54821,39.90816,0
5051,-81.5,43.67,0
5052,-81.482763,45.989717,0
5053,-81.481322,43.356875,0
5054,-81.480487,48.331714,0
5055,-81.479235,40.089192,0
5056,-81.466522,44.416517,0
5057,-81.441779,41.101445,0
5058,-81.438806,43.176409,0
5059,-81.427038,42.956036,0
5060,-81.415511,41.434825,0
5061,-81.406795,26.596438,0
5062,-81.406433,29.809864,0
5063,-81.37971,35.14393,0
5064,-81.360371,40.861814,0
5065,-81.338328,36.530872,0
5066,-81.335193,42.685491,0
5067,-81.321708,40.393021,0
5068,-81.3,71.5,0
5069,-81.3,47.44,0
5070,-81.292133,41.755723,0
5071,-81.262542,44.17432,0
5072,-81.259834,25.986959,0
5073,-81.249801,44.522545,0
5074,-81.241481,29.489775,0
5075,-81.208951,44.796321,0
5076,-81.180553,26.481175,0
5077,-81.180358,35.817422,0
5078,-81.178102,41.588791,0
5079,-81.161317,37.528337,0
5080,-81.157386,28.589218,0
5081,-81.150021,36.016022,0
5082,-81.145723,36.418689,0
5083,-81.133111,27.816333,0
5084,-81.118411,41.139574,0
5085,-81.11,70.48,0
5086,-81.0807,35.574217,0
5087,-81.07,77.94,0
5088,-81.065994,26.192407,0
5089,-81.052376,42.71202,0
5090,-81.023011,27.581822,0
5091,-81.014038,34.903961,0
5092,-81.011951,46.604722,0
5093,-81.010255,40.042506,0
5094,-81.006466,35.244507,0
5095,-81.002574,43.060003,0
5096,-80.998833,43.249153,0
5097,-80.990075,44.280563,0
5098,-80.98549,41.851657,0
5099,-80.964182,43.961513,0
5100,-80.951394,37.770347,0
5101,-80.950136,40.682316,0
5102,-80.934015,28.452434,0
5103,-80.931878,36.947425,0
5104,-80.93,78.62,0
5105,-80.85,50.26,0
5106,-80.849435,41.443948,0
5107,-80.822278,42.643678,0
5108,-80.804608,35.004179,0
5109,-80.794257,44.496959,0
5110,-80.77339,35.452688,0
5111,-80.746803,44.18875,0
5112,-80.736563,43.405128,0
5113,-80.719859,35.271576,0
5114,-80.719575,36.382328,0
5115,-80.70065,40.991746,0
5116,-80.679878,37.001372,0
5117,-80.679292,48.537553,0
5118,-80.678405,44.014247,0
5119,-80.654288,38.852888,0
5120,-80.645736,43.230581,0
5121,-80.612955,40.741887,0
5122,-80.605096,42.99119,0
5123,-80.596554,40.163227,0
5124,-80.588673,41.212086,0
5125,-80.565225,43.606945,0
5126,-80.559495,45.917988,0
5127,-80.503809,35.230743,0
5128,-80.495174,35.461028,0
5129,-80.464851,41.661325,0
5130,-80.457908,44.549858,0
5131,-80.454831,42.593083,0
5132,-80.441208,40.511295,0
5133,-80.430627,37.229148,0
5134,-80.427329,43.44775,0
5135,-80.424316,42.811481,0
5136,-80.423907,43.961093,0
5137,-80.420385,36.769706,0
5138,-80.418281,27.614652,0
5139,-80.396754,40.992802,0
5140,-80.394199,41.412845,0
5141,-80.389175,43.268755,0
5142,-80.361702,42.010384,0
5143,-80.349768,40.14097,0
5144,-80.3,22.41,0
5145,-80.277838,37.421445,0
5146,-80.275017,36.084513,0
5147,-80.265554,43.598423,0
5148,-80.262729,43.060446,0
5149,-80.255599,45.763122,0
5150,-80.212011,26.857627,0
5151,-80.210609,34.187717,0
