,X_WGS84,Y_WGS84,koemac
5099,-95.345247,45.995402,0
5100,-92.259829,45.37994,0
5101,-88.895478,43.136303,0
5102,-73.773613,41.1549,0
5103,-84.680261,41.700384,0
5104,-87.376975,44.947747,0
5105,-93.980316,49.068934,0
5106,-85.458623,43.641417,0
5107,-94.498742,46.999805,0
5108,-89.218439,37.869929,0
5109,-75.423604,41.10524,0
5110,-83.535172,41.640883,0
5111,-83.668785,41.365897,0
5112,-72.861198,42.31225,0
5113,-73.577444,41.334197,0
5114,-70.544608,41.920066,0
5115,-73.815027,40.974409,0
5116,-90.634558,43.611267,0
5117,-87.092568,46.263252,0
5118,-93.196647,44.431071,0
5119,-93.279183,45.933193,0
5120,-75.994094,41.164445,0
5121,-75.095569,41.507335,0
5122,-91.636812,46.165142,0
5123,-93.854513,45.53188,0
5124,-83.23866,42.317269,0
5125,-94.583816,45.630644,0
5126,-79.528246,39.713218,0
5127,-77.064149,39.002877,0
5128,-85.362074,37.443756,0
5129,-74.309625,40.180683,0
5130,-88.522589,43.003209,0
5131,-93.341718,44.987011,0
5132,-79.223345,42.116995,0
5133,-80.277838,37.421445,0
5134,-94.438212,47.201708,0
5135,-93.521461,46.6921,0
5136,-93.088754,45.670341,0
5137,-94.545811,46.317101,0
5138,-91.724696,43.533857,0
5139,-95.254155,48.001493,0
5140,-77.011864,44.072406,0
5141,-78.929508,35.973018,0
5142,-88.720494,37.071483,0
5143,-79.681414,33.292385,0
5144,-76.345273,42.366611,0
5145,-76.212608,44.030572,0
5146,-81.276684,43.033889,0
5147,-90.883472,46.568848,0
5148,-121.722862,39.811055,0
5149,-92.512919,39.615498,0
5150,-74.331192,41.393454,0
5151,-79.326466,42.437465,0
5152,-75.568946,39.588793,0
5153,-75.380697,40.642304,0
5154,-73.859626,44.35463,0
5155,-77.502621,39.119908,0
5156,-73.865079,41.413088,0
5157,-83.44099,45.06884,0
5158,-83.610104,43.199196,0
5159,-84.216698,46.433354,0
5160,-82.920096,43.216732,0
5161,-86.35492,46.5565,0
5162,-83.6543,42.0631,0
5163,-86.422501,43.959169,0
5164,-84.99029,41.84752,0
5165,-84.827692,44.289841,0
5166,-88.480509,46.643085,0
5167,-88.573772,46.912604,0
5168,-79.986956,45.018511,0
5169,-74.090992,40.914748,0
5170,-93.561497,43.737894,0
5171,-120.029517,40.403146,0
5172,-84.410262,46.695287,0
5173,-88.783103,38.046331,0
5174,-74.871059,41.662389,0
5175,-81.853268,42.310903,0
5176,-73.540925,44.736652,0
5177,-79.442847,43.936955,0
5178,-77.043435,38.596396,0
5179,-87.548828,46.671081,0
5180,-75.711628,41.578032,0
5181,-100.919997,38.683638,0
5182,-73.67865,42.784497,0
5183,-87.043442,46.498371,0
5184,-70.6437,41.549488,0
5185,-84.727578,43.454111,0
5186,-73.874161,42.043298,0
5187,-79.48927,40.686518,0
5188,-73.184481,43.017398,0
5189,-68.743518,47.225313,0
5190,-73.199637,41.991982,0
5191,-86.726036,41.207312,0
5192,-84.745782,42.5234,0
5193,-71.13414,41.999229,0
5194,-77.948928,43.214213,0
5195,-73.091689,44.0713,0
5196,-82.529469,41.96816,0
5197,-90.182442,44.337017,0
5198,-72.404462,43.391065,0
5199,-70.902005,42.475633,0
5200,-90.498381,43.363305,0
5201,-93.350762,41.775672,0
5202,-70.337945,44.432505,0
5203,-91.491809,45.70914,0
5204,-103.82723,36.05608,0
5205,-82.786521,42.566163,0
5206,-74.284497,40.629392,0
5207,-85.698611,44.916599,0
5208,-74.082752,40.233926,0
5209,-93.267101,46.548153,0
5210,-86.572,39.278,0
5211,-82.712932,41.603215,0
5212,-77.148992,44.449196,0
5213,-88.984127,45.819128,0
5214,-78.055602,43.969047,0
5215,-69.965801,43.919939,0
5216,-79.876724,38.611677,0
5217,-76.50861,38.811093,0
5218,-72.69643,43.477982,0
5219,-80.114068,41.867583,0
5220,-80.332705,44.519048,0
5221,-80.162323,44.040273,0
5222,-73.500114,42.524078,0
5223,-80.964182,43.961513,0
5224,-73.198754,41.732934,0
5225,-78.45312,43.111984,0
5226,-79.87921,44.331145,0
5227,-72.566873,42.863512,0
5228,-84.46435,40.54543,0
5229,-80.253434,45.302335,0
5230,-91.291789,46.208329,0
5231,-83.978678,46.333482,0
5232,-88.607386,41.641595,0
5233,-87.181996,38.99293,0
5234,-80.075912,41.371914,0
5235,-90.476885,42.726097,0
5236,-72.690757,44.893573,0
5237,-116.818399,46.449685,0
5238,-76.432036,39.948516,0
5239,-78.701121,41.946602,0
5240,-91.990723,38.949312,0
5241,-80.084689,44.431957,0
5242,-80.361702,42.010384,0
5243,-71.8775,41.33972,0
5244,-72.829545,41.520929,0
5245,-79.985597,40.457075,0
5246,-106.402969,34.700159,0
5247,-79.76293,41.972732,0
5248,-80.051128,41.588655,0
5249,-72.905273,43.719505,0
5250,-80.950136,40.682316,0
5251,-98.08604,49.232948,0
5252,-73.4589,45.7044,0
5253,-72.995521,45.291734,0
5254,-74.1785,45.2699,0
5255,-101.93141,39.69872,0
5256,-100.3396,37.44422,0
5257,-95.87542,39.66562,0
5258,-97.37191,38.91937,0
5259,-101.04651,39.39778,0
5260,-98.67089,37.42717,0
5261,-98.36901,38.23553,0
5262,-117.5565,42.7888,0
5263,-122.9592,44.7636,0
5264,-122.9447,44.0927,0
5265,-97.37401544,46.35610464,0
5266,-96.97245765,46.12352199,0
5267,-99.15234164,44.39923157,0
5268,-103.527139,41.951257,0
5269,-97.197051,37.186993,0
5270,-80.760751,43.147799,0
5271,-97.588523,38.834292,0
5272,-88.308638,43.256925,0
5273,-89.964937,42.77538,0
5274,-93.821625,41.449797,0
5275,-93.118476,41.654746,0
5276,-78.030597,44.449841,0
5277,-95.162681,43.367539,0
5278,-91.085686,42.47443,0
5279,-92.276975,47.541664,0
5280,-88.056548,42.552855,0
5281,-89.323574,43.469767,0
5282,-89.787104,44.177192,0
5283,-91.943009,46.151547,0
5284,-90.741712,44.301432,0
5285,-93.790855,41.175063,0
5286,-95.694162,40.66763,0
5287,-97.138412,40.858088,0
5288,-96.572307,42.82025,0
5289,-98.732554,41.002849,0
5290,-96.163497,43.080076,0
5291,-96.412551,40.370787,0
5292,-99.658726,40.160476,0
5293,-91.564258,41.849341,0
5294,-96.219412,36.380223,0
5295,-96.712568,40.481849,0
5296,-92.042698,42.211092,0
5297,-94.667966,43.130089,0
5298,-94.72491,45.355684,0
5299,-87.194182,41.160989,0
5300,-91.479999,42.348679,0
5301,-89.369188,40.986105,0
5302,-97.092432,38.936461,0
5303,-94.544443,41.789907,0
5304,-101.062274,43.299486,0
5305,-75.545484,40.806927,0
5306,-98.469737,40.900658,0
5307,-99.769382,41.664068,0
5308,-88.252386,44.274897,0
5309,-88.117995,41.728737,0
5310,-97.625941,38.372844,0
5311,-99.601137,39.496472,0
5312,-91.121512,42.921016,0
5313,-103.153254,40.925262,0
5314,-103.25233,40.16009,0
5315,-97.938747,46.550768,0
5316,-94.398108,35.918983,0
5317,-102.164078,43.97842,0
5318,-86.512504,46.060693,0
5319,-84.121195,44.112452,0
5320,-76.34825,42.96862,0
5321,-97.854163,38.119321,0
5322,-83.158578,43.599097,0
5323,-103.708284,41.828627,0
5324,-87.829993,41.860929,0
5325,-90.395358,42.40189,0
5326,-92.654187,45.066499,0
5327,-86.440748,41.337679,0
5328,-92.405076,43.986451,0
5329,-89.13339,40.34984,0
5330,-93.665482,43.512074,0
5331,-84.39389,42.79171,0
5332,-85.06124,44.89517,0
5333,-85.882456,44.678442,0
5334,-84.98169,44.46584,0
5335,-85.966261,44.902888,0
5336,-85.30747,42.32581,0
5337,-85.361787,44.57533,0
5338,-84.7557,44.77861,0
5339,-97.606362,35.450388,0
5340,-96.9414,34.50481,0
5341,-77.201424,44.698191,0
5342,-89.305154,41.689094,0
5343,-92.849853,37.938041,0
5344,-93.35529,41.986797,0
5345,-88.68368,42.008066,0
5346,-90.633654,42.461771,0
5347,-94.363893,44.892156,0
5348,-93.937135,42.037936,0
5349,-90.048976,40.574764,0
5350,-92.895386,41.45887,0
5351,-93.493397,42.66733,0
5352,-85.765218,44.376241,0
5353,-77.90362,44.667882,0
5354,-92.854275,44.654134,0
5355,-92.788305,41.706593,0
5356,-100.286584,44.340648,0
5357,-101.245734,47.57923,0
5358,-97.678473,37.536102,0
5359,-97.5173,37.85065,0
5360,-103.37106,43.97394,0
5361,-97.24752,39.84453,0
5362,-98.40466,38.58889,0
5363,-98.733424,38.505431,0
5364,-99.00241,38.92356,0
5365,-95.73198,37.66083,0
5366,-98.68077,37.62928,0
5367,-96.08188,37.3769,0
5368,-98.42233,38.78443,0
5369,-95.81223,39.46486,0
5370,-95.178004,39.633777,0
5371,-94.861,37.00934,0
5372,-126.46,62.44,0
5373,-122.22,61.19,0
5374,-123.24,64.88,0
5375,-127.48,66.76,0
5376,-133.6,66.84,0
5377,-137.61,66.84,0
5378,-149.23,67.63,0
5379,-154.33,64.09,0
5380,-159.04,61.5,0
5381,-159.59,66.45,0
5382,-158.88,69.2,0
5383,-156.76,64.33,0
5384,-154.17,67.31,0
5385,-156.06,59.85,0
5386,-162.81,61.35,0
5387,-161.94,68.49,0
5388,-115.78,64.41,0
5389,-117.82,61.74,0
5390,-120.18,67.39,0
5391,-105.81,64.09,0
5392,-106.28,59.78,0
5393,-110.13,61.42,0
5394,-112.09,64.72,0
5395,-101.1,60.32,0
5396,-102.75,57.26,0
5397,-96.16,64.56,0
5398,-100.95,65.51,0
5399,-96.39,58.6,0
5400,-98.83,57.34,0
5401,-99.45,64.33,0
5402,-88.86,53.1,0
5403,-94.9,56.01,0
5404,-84.62,50.98,0
5405,-73.39,52.95,0
5406,-75.75,49.33,0
5407,-75.9,52.47,0
5408,-74.33,58.83,0
5409,-75.98,60.8,0
5410,-70.33,56.79,0
5411,-66.01,55.46,0
5412,-63.89,52.55,0
5413,-66.25,50.43,0
5414,-68.76,49.96,0
5415,-70.41,53.42,0
5416,-62.63,54.28,0
5417,-74.57,55.3,0
5418,-84.07,53.42,0
5419,-59.34,52.4,0
5420,-61.3,51.3,0
5421,-64.52,58.36,0
5422,-56.75,48.63,0
5423,-90.66,55.77,0
5424,-90.74,51.22,0
5425,-86.74,52.4,0
5426,-97.88,61.27,0
5427,-103.69,62.29,0
5428,-104.32,66.53,0
5429,-93.25,65.82,0
5430,-89.64,66.92,0
5431,-92.15,68.49,0
5432,-83.75,67.63,0
5433,-84.85,64.25,0
5434,-82.5,71.16,0
5435,-82.42,72.65,0
5436,-76.29,70.92,0
5437,-71.82,68.72,0
5438,-70.09,64.88,0
5439,-71.82,65.51,0
5440,-108.8,70.37,0
5441,-112.88,71.63,0
5442,-121.36,72.65,0
5443,-123.63,72.41,0
5444,-122.3,73.83,0
5445,-115.86,72.49,0
5446,-112.33,69.35,0
5447,-110.44,71.24,0
5448,-106.21,71.94,0
5449,-104.56,69.82,0
5450,-125.28,59.62,0
5451,-119.63,59.07,0
5452,-120.02,63.78,0
5453,-113.66,61.89,0
5454,-107.85,56.09,0
5455,-105.5,56.79,0
5456,-108.64,65.03,0
5457,-129.44,68.02,0
5458,-130.62,65.74,0
5459,-129.05,63.15,0
5460,-96,61.58,0
5461,-123.95,67.39,0
5462,-127.24,69.04,0
5463,-98.51,66.37,0
5464,-116.33,67,0
5465,-95.14,53.02,0
5466,-86.42,54.99,0
5467,-81.71,50.35,0
5468,-78.02,49.57,0
5469,-67.03,52.79,0
5470,-71.51,59.78,0
5471,-72.84,50.35,0
5472,-107.78,62.13,0
5473,-108.64,58.28,0
5474,-77.63,54.12,0
5475,-70.88,51.14,0
5476,-90.03,78.93,0
5477,-92.7,80.11,0
5478,-79.2,77.99,0
5479,-74.72,80.89,0
5480,-78.34,79.56,0
5481,-78.26,81.99,0
5482,-73.08,81.52,0
5483,-70.56,82.07,0
5484,-80.93,78.62,0
5485,-83.91,78.15,0
5486,-91.21,80.03,0
5487,-87.84,72.41,0
5488,-93.33,73.44,0
5489,-99.38,72.49,0
5490,-81.79,75.01,0
5491,-84.38,75.08,0
5492,-90.19,75.08,0
5493,-91.21,75.55,0
5494,-107.54,75.24,0
5495,-119.32,76.58,0
5496,-113.43,75.55,0
5497,-72.29,56.24,0
5498,-100.55,55.61,0
5499,-69.86,67.39,0
5500,-94.04,63.15,0
5501,-142.16,64.41,0
5502,-142.24,69.04,0
5503,-154.25,69.98,0
5504,-151.35,66.13,0
5505,-155.66,61.74,0
5506,-142.47,61.5,0
5507,-146.56,69.35,0
5508,-122.38,58.28,0
5509,-122.53,68.96,0
5510,-113.27,27.67,0
5511,-115.55,31.43,0
5512,-111.39,25.08,0
5513,-107.07,25.23,0
5514,-98.83,22.64,0
5515,-101.49,18.8,0
5516,-103.07,27.74,0
5517,-95.92,17.07,0
5518,-88.93,19.82,0
5519,-89.57,14.41,0
5520,-86.74,14.79,0
5521,-85.09,12.91,0
5522,-83.99,9.77,0
5523,-84.07,13.46,0
5524,-76.29,20.37,0
5525,-80.3,22.41,0
5526,-96.78,18.01,0
5527,-103.85,20.6,0
5528,-100.79,23.27,0
5529,-98.98,24.37,0
5530,-106.13,29.94,0
5531,-90.39,16.41,0
5532,-90.98,15.26,0
5533,-90.43,18.72,0
5534,-92.07,17.77,0
5535,-159.27,63.09,0
5536,-160.99,62.02,0
5537,-164.15,65.11,0
5538,-160.68,67.62,0
5539,-157.14,67.39,0
5540,-157.9,65.56,0
5541,-159.46,64.38,0
5542,-156,66.06,0
5543,-156.34,70.17,0
5544,-156.15,68.84,0
5545,-161.14,69.45,0
5546,-164.15,68.42,0
5547,-160.03,60.04,0
5548,-164.41,62.18,0
5549,-156.99,62.37,0
5550,-153.71,62.33,0
5551,-154.25,60.5,0
5552,-157.6,60.12,0
5553,-152.57,64.69,0
5554,-151.47,68.34,0
5555,-153.22,68.53,0
5556,-149.34,64.57,0
5557,-149.45,62.67,0
5558,-151.89,61.26,0
5559,-156.08,58.29,0
5560,-147.62,65.83,0
5561,-149.87,69.45,0
5562,-147.39,67.66,0
5563,-144.58,68.65,0
5564,-143.28,66.21,0
5565,-144.12,63.89,0
5566,-147.43,63.51,0
5567,-143.36,62.71,0
5568,-142.14,66.78,0
5569,-139.78,66.75,0
5570,-141,62.3,0
5571,-140.16,65.37,0
5572,-136.58,65.07,0
5573,-135.86,66.9,0
5574,-138.52,68.23,0
5575,-165.86,65.56,0
5576,-160.91,65.3,0
5577,-161.18,60.35,0
5578,-162.2,62.71,0
5579,-158.55,67.51,0
5580,-157.75,70.21,0
5581,-157.86,63.43,0
5582,-153.87,65.87,0
5583,-141.95,60.69,0
5584,-133.35,64.88,0
5585,-134.68,65.18,0
5586,-133.69,68.31,0
5587,-131.52,67.51,0
5588,-131.82,65.41,0
5589,-128.25,64.99,0
5590,-130.76,61.3,0
5591,-131.94,59.36,0
5592,-132.62,60.54,0
5593,-127.48,60.69,0
5594,-125.81,64.31,0
5595,-125.77,67.66,0
5596,-122.04,66.06,0
5597,-123.07,62.21,0
5598,-124.63,62.1,0
5599,-126.76,58.56,0
5600,-127.6,57.23,0
5601,-128.82,56.01,0
5602,-124.25,57.95,0
5603,-123.26,60.04,0
5604,-128.85,61.76,0
5605,-125.47,65.87,0
5606,-120.02,65.15,0
5607,-122.19,63.7,0
5608,-117.89,65.45,0
5609,-118.61,68.08,0
5610,-119.87,61.72,0
5611,-121.05,59.47,0
5612,-117.47,59.59,0
5613,-118.57,58.1,0
5614,-115.15,61,0
5615,-116.71,63.17,0
5616,-118.46,63.78,0
5617,-114.58,65.91,0
5618,-114.08,63.74,0
5619,-112.06,66.52,0
5620,-110.01,66.52,0
5621,-110.54,63.74,0
5622,-111.95,61.83,0
5623,-113.51,59.89,0
5624,-113.44,57.23,0
5625,-115.34,56.69,0
5626,-111.19,57,0
5627,-109.67,55.55,0
5628,-109.97,60.31,0
5629,-112.06,60.54,0
5630,-138.03,65.34,0
5631,-121.89,67.7,0
5632,-118.31,66.82,0
5633,-125.47,52.73,0
5634,-108.98,63.01,0
5635,-106.2,66.71,0
5636,-106.81,65.07,0
5637,-103.16,64.61,0
5638,-105.97,62.21,0
5639,-107.95,60.16,0
5640,-106.73,57.87,0
5641,-103.84,59.21,0
5642,-103.84,55.36,0
5643,-100.61,58.14,0
5644,-100.91,62.56,0
5645,-102.36,66.55,0
5646,-99.69,66.9,0
5647,-97.94,63.55,0
5648,-96.3,66.36,0
5649,-99.43,60.46,0
5650,-102.28,60.88,0
5651,-101.75,64.16,0
5652,-98.28,58.94,0
5653,-97.1,56.39,0
5654,-98.93,54.75,0
5655,-96.27,54.41,0
5656,-94.32,57.49,0
5657,-93.6,54.49,0
5658,-92.04,55.7,0
5659,-90.94,53.53,0
5660,-95.92,51.63,0
5661,-100.03,52.77,0
5662,-92.12,51.4,0
5663,-88.8,54.94,0
5664,-88.92,50.79,0
5665,-86.29,49.99,0
5666,-85.8,53.31,0
5667,-94.86,65.34,0
5668,-93.3,67.35,0
5669,-91.85,64.73,0
5670,-91.39,67.05,0
5671,-84.12,48.93,0
5672,-83.13,51.55,0
5673,-76.62,47.25,0
5674,-76.81,50.76,0
5675,-76.13,54.03,0
5676,-76.16,58.52,0
5677,-74.75,57.27,0
5678,-73.57,60.54,0
5679,-74.56,51.06,0
5680,-74.53,48.24,0
5681,-77.8,48.13,0
5682,-79.55,50.34,0
5683,-72.05,54.49,0
5684,-72.24,58.22,0
5685,-69.62,54.87,0
5686,-68.32,56.92,0
5687,-67.94,54.49,0
5688,-69.04,52.32,0
5689,-67.14,48.78,0
5690,-65.66,53.23,0
5691,-64.74,56.12,0
5692,-66.34,57.38,0
5693,-63.9,57.49,0
5694,-64.29,54.56,0
5695,-62.99,55.63,0
5696,-61.28,54.33,0
5697,-62.65,52.73,0
5698,-67.98,51.21,0
5699,-65.31,51.67,0
5700,-63.14,51.21,0
5701,-57.66,52.58,0
5702,-72.09,52.32,0
5703,-72.97,48.05,0
5704,-77.53,52.2,0
5705,-75.97,55.93,0
5706,-82.83,49.38,0
5707,-87.47,51.02,0
5708,-87.43,53.8,0
5709,-73.42,56.5,0
5710,-74.64,53.5,0
5711,-70.72,49.54,0
5712,-74.53,49.65,0
5713,-67.29,55.78,0
5714,-69.39,58.18,0
5715,-75.33,59.82,0
5716,-77.15,61.99,0
5717,-74.07,61.61,0
5718,-71.06,55.1,0
5719,-67.06,47.14,0
5720,-69.31,48.74,0
5721,-85.41,48.81,0
5722,-57.85,48.58,0
5723,-56.86,50.37,0
5724,-54.84,48.66,0
5725,-55.99,48.47,0
5726,-65.35,48.81,0
5727,-60.93,52.89,0
5728,-70.61,65.98,0
5729,-68.09,67.7,0
5730,-73.38,69.68,0
5731,-74.98,70.02,0
5732,-77.99,71.01,0
5733,-80.2,71.24,0
5734,-83.63,71.24,0
5735,-83.55,72.49,0
5736,-87.43,71.92,0
5737,-88.84,71.96,0
5738,-87.66,73.29,0
5739,-83.59,68.65,0
5740,-85.26,67.73,0
5741,-87.7,66.29,0
5742,-90.1,64.88,0
5743,-96.27,60.04,0
5744,-96.11,62.9,0
5745,-85.53,64.8,0
5746,-76.09,67.85,0
5747,-89.3,79.69,0
5748,-88.92,67.89,0
5749,-93.98,70.13,0
5750,-95.39,70.93,0
5751,-94.21,70.97,0
5752,-107.12,70.59,0
5753,-110.12,69.79,0
5754,-114.16,71.69,0
5755,-92.31,73.45,0
5756,-94.86,72.99,0
5757,-94.82,75.04,0
5758,-104.98,60.77,0
5759,-105.17,58.48,0
5760,-102.13,58.9,0
5761,-104.76,64.8,0
5762,-109.25,71.69,0
5763,-71.48,67.13,0
5764,-73.23,66.06,0
5765,-75.63,81.75,0
5766,-68.4,64.61,0
5767,-81.3,71.5,0
5768,-75.78,80.41,0
5769,-81.15,81.29,0
5770,-98.36,72.19,0
5771,-105.71,70.48,0
5772,-71.4,80.98,0
5773,-66.72,82.24,0
5774,-64.89,82.2,0
5775,-74.11,82.58,0
5776,-79.32,79.92,0
5777,-83.24,79.54,0
5778,-85.72,76.99,0
5779,-82.75,76.95,0
5780,-93.83,80.26,0
5781,-92.61,80.72,0
5782,-99.39,62.29,0
5783,-97.48,64.99,0
5784,-92.23,66.06,0
5785,-70.38,69.64,0
5786,-76.89,72.04,0
5787,-78.79,73.14,0
5788,-84.77,70.55,0
5789,-87.55,70.67,0
5790,-99.04,73.22,0
5791,-102.09,72.72,0
5792,-98.89,75.77,0
5793,-98.17,76.19,0
5794,-99.5,75.31,0
5795,-120.33,73.06,0
5796,-118.19,73.37,0
5797,-121.09,73.79,0
5798,-122.61,72.8,0
5799,-122.8,71.73,0
5800,-123.22,73.64,0
5801,-116.9,72.08,0
5802,-115.57,69.75,0
5803,-111.68,71.31,0
5804,-111.15,69.41,0
5805,-112.56,75.54,0
5806,-110.05,75.08,0
5807,-112.64,74.74,0
5808,-117.09,76.76,0
5809,-118.57,76.95,0
5810,-120.52,76.3,0
5811,-108.71,75.92,0
5812,-109.06,76.42,0
5813,-106.28,75.5,0
5814,-116.71,73.6,0
5815,-119.45,73.45,0
5816,-140.43,67.73,0
5817,-142.41,67.81,0
5818,-128.55,68.84,0
5819,-116.21,61.07,0
5820,-123.75,56.2,0
5821,-129.69,64.54,0
5822,-152.65,66.86,0
5823,-149.34,65.87,0
5824,-151.24,64.46,0
5825,-148.08,69.26,0
5826,-154.78,59.24,0
5827,-144.84,65.22,0
5828,-139.74,62.4,0
5829,-159.92,68.46,0
5830,-163,65.22,0
5831,-165.02,65.79,0
5832,-165.4,64.92,0
5833,-163.99,60.77,0
5834,-163.19,62.33,0
5835,-157.9,61.8,0
5836,-155.58,63.24,0
5837,-155.43,67.51,0
5838,-154.86,65.18,0
5839,-142.14,62.82,0
5840,-136.16,63.81,0
5841,-120.59,53.99,0
5842,-120.86,63.01,0
5843,-129.54,66.55,0
5844,-120.71,68.72,0
5845,-130.57,62.37,0
5846,-127.64,62.94,0
5847,-126.76,65.11,0
5848,-123.94,66.02,0
5849,-121.28,64.69,0
5850,-120.75,66.1,0
5851,-119.15,60.73,0
5852,-120.75,57.65,0
5853,-126.38,55.93,0
5854,-116.98,67.81,0
5855,-114.01,66.82,0
5856,-115.03,66.67,0
5857,-116.29,65.56,0
5858,-117.05,65.07,0
5859,-117.43,64.08,0
5860,-113.66,64.69,0
5861,-112.67,63.32,0
5862,-115.22,62.56,0
5863,-115.8,59.44,0
5864,-110.81,62.75,0
5865,-110.16,65.45,0
5866,-106.81,62.82,0
5867,-146.33,65.87,0
5868,-136.96,68.04,0
5869,-134.72,67.81,0
5870,-134.64,65.95,0
5871,-135.63,65.6,0
5872,-132.62,65.98,0
5873,-132.51,67.85,0
5874,-130.72,68.38,0
5875,-129.62,68.95,0
5876,-128.4,67.73,0
5877,-126.72,68.12,0
5878,-125.01,68.46,0
5879,-124.06,68.5,0
5880,-122.61,68.23,0
5881,-122.57,66.97,0
5882,-122.99,66.1,0
5883,-124.13,64.84,0
5884,-125.12,63.2,0
5885,-126.91,63.89,0
5886,-129.58,63.36,0
5887,-132.47,63.09,0
5888,-133.42,63.74,0
5889,-134.53,63.93,0
5890,-133,66.44,0
5891,-128.02,67.24,0
5892,-125.54,68.19,0
5893,-124.25,68.19,0
5894,-122,68.23,0
5895,-120.25,68.19,0
5896,-119.72,67.58,0
5897,-119.37,66.4,0
5898,-119.3,65.37,0
5899,-119.18,63.85,0
5900,-119.68,62.4,0
5901,-121.2,61.72,0
5902,-123.68,61.07,0
5903,-125.24,60.77,0
5904,-126.38,60.39,0
5905,-127.64,59.44,0
5906,-128.63,58.41,0
5907,-130.87,57.15,0
5908,-132.39,58.48,0
5909,-132.59,59.93,0
5910,-130.68,60.39,0
5911,-129.88,60.43,0
5912,-158.51,59.93,0
5913,-159.81,61.11,0
5914,-159.77,62.44,0
5915,-160.45,63.17,0
5916,-160.23,64.69,0
5917,-160.23,66.52,0
5918,-159.58,67.32,0
5919,-159.08,68,0
5920,-158.05,68.8,0
5921,-158.4,69.75,0
5922,-159.12,70.02,0
5923,-160.19,69.41,0
5924,-161.25,68.5,0
5925,-162.36,67.32,0
5926,-163.23,67.81,0
5927,-162.74,68.92,0
5928,-162.17,69.52,0
5929,-157.07,69.22,0
5930,-155.43,69.79,0
5931,-154.55,68.15,0
5932,-156.3,68.23,0
5933,-157.45,68.08,0
5934,-158.25,66.55,0
5935,-159.35,65.64,0
5936,-158.55,64.96,0
5937,-158.55,63.59,0
5938,-157.52,65.07,0
5939,-157.1,65.83,0
5940,-156.91,66.78,0
5941,-156.3,67.28,0
5942,-155.66,66.59,0
5943,-154.63,66.55,0
5944,-155.5,65.49,0
5945,-156.23,65.37,0
5946,-155.39,64.38,0
5947,-156.34,63.97,0
5948,-157.1,63.28,0
5949,-158.47,62.71,0
5950,-159.35,61.87,0
5951,-160.87,61.3,0
5952,-162.51,61.03,0
5953,-161.75,61.72,0
5954,-162.4,61.95,0
5955,-163.69,61.68,0
5956,-163.27,60.73,0
5957,-161.79,60.73,0
5958,-161.21,59.74,0
5959,-160.45,60.5,0
5960,-159.31,60.46,0
5961,-159.24,59.28,0
5962,-157.83,59.4,0
5963,-158.17,60.73,0
5964,-156.53,61.19,0
5965,-155.85,62.4,0
5966,-156.3,62.94,0
5967,-154.86,62.21,0
5968,-155.35,60.65,0
5969,-156.65,60.27,0
5970,-157.33,61.38,0
5971,-156.84,59.36,0
5972,-156.27,58.9,0
5973,-156.57,58.26,0
5974,-156.84,57.42,0
5975,-157.86,56.96,0
5976,-158.85,56.5,0
5977,-159.65,56.28,0
5978,-154.97,58.64,0
5979,-155.16,59.93,0
5980,-154.48,61.57,0
5981,-153.68,61.49,0
5982,-153.52,60.62,0
5983,-152.95,61.53,0
5984,-152.72,62.52,0
5985,-152.42,63.43,0
5986,-153.26,63.36,0
5987,-154.17,63.01,0
5988,-154.63,63.43,0
5989,-153.79,64.77,0
5990,-153.3,65.53,0
5991,-152.53,65.79,0
5992,-151.85,65.22,0
5993,-151.93,63.93,0
5994,-151.89,62.94,0
5995,-152.31,61.91,0
5996,-152.57,61.07,0
5997,-151.01,61.68,0
5998,-151.66,62.33,0
5999,-149.95,62.29,0
6000,-150.4,61.8,0
6001,-150.63,62.86,0
6002,-150.17,64.23,0
6003,-150.52,65.79,0
6004,-150.06,67.16,0
6005,-151.05,67.62,0
6006,-151.85,67.43,0
6007,-152.8,67.85,0
6008,-153.26,67.13,0
6009,-153.75,66.59,0
6010,-152.8,66.44,0
6011,-151.85,66.75,0
6012,-152.95,69.03,0
6013,-152.72,69.6,0
6014,-153.14,70.29,0
6015,-153.91,68.92,0
6016,-154.78,69.11,0
6017,-152,69.14,0
6018,-151.28,69.75,0
6019,-150.67,69.37,0
6020,-150.48,68.61,0
6021,-149.53,68.15,0
6022,-149.64,68.99,0
6023,-149.11,69.45,0
6024,-149.79,69.94,0
6025,-147.89,68.15,0
6026,-148.42,67.13,0
6027,-148.46,66.29,0
6028,-149.64,66.63,0
6029,-150.94,66.44,0
6030,-150.86,66.82,0
6031,-148.27,64.88,0
6032,-150.02,65.15,0
6033,-148.54,63.55,0
6034,-149.6,63.47,0
6035,-148.27,62.79,0
6036,-148.73,62.33,0
6037,-149.49,61.83,0
6038,-146.94,61.95,0
6039,-146.37,63.2,0
6040,-145.42,63.47,0
6041,-147.13,64.31,0
6042,-146.79,65.49,0
6043,-147.47,66.63,0
6044,-146.25,67.01,0
6045,-146.63,68,0
6046,-147.59,69.07,0
6047,-145.49,68.42,0
6048,-145.42,69.18,0
6049,-144.77,69.26,0
6050,-143.85,69.45,0
6051,-143.17,69.45,0
6052,-143.25,68.69,0
6053,-143.4,67.7,0
6054,-143.78,67.05,0
6055,-144.2,66.97,0
6056,-144.65,67.7,0
6057,-144.69,65.87,0
6058,-145.42,65.76,0
6059,-145.53,64.92,0
