,X_WGS84,Y_WGS84,bougra
4412,-93.350762,41.775672,0
4413,-93.33,73.44,0
4414,-93.33,57.57,0
4415,-93.3,67.35,0
4416,-93.282511,44.941515,0
4417,-93.279183,45.933193,0
4418,-93.276271,34.491865,0
4419,-93.267101,46.548153,0
4420,-93.2657,38.547028,0
4421,-93.25,65.82,0
4422,-93.24311,33.305707,0
4423,-93.242178,44.277623,0
4424,-93.231079,33.943359,0
4425,-93.225342,47.193175,0
4426,-93.224836,42.122552,0
4427,-93.214985,31.229323,0
4428,-93.213907,30.349756,0
4429,-93.20555,40.30527,0
4430,-93.19768,39.097471,0
4431,-93.179094,43.666432,0
4432,-93.17723,33.656109,0
4433,-93.174446,46.8467,0
4434,-93.173248,45.464363,0
4435,-93.165703,48.580883,0
4436,-93.164298,37.00101,0
4437,-93.148797,44.668687,0
4438,-93.14,70.21,0
4439,-93.13606,43.986417,0
4440,-93.134,36.246,0
4441,-93.130295,35.366362,0
4442,-93.118476,41.654746,0
4443,-93.11553,31.748395,0
4444,-93.107778,38.210278,0
4445,-93.107325,31.557016,0
4446,-93.103488,45.106563,0
4447,-93.092345,29.973287,0
4448,-93.092223,30.571447,0
4449,-93.088754,45.670341,0
4450,-93.08105,43.203953,0
4451,-93.051035,30.94306,0
4452,-93.032469,44.501408,0
4453,-93.004656,45.275466,0
4454,-93.000944,46.123166,0
4455,-92.9908,37.197997,0
4456,-92.95,64.8,0
4457,-92.94267,34.045376,0
4458,-92.942365,35.125228,0
4459,-92.921476,34.429094,0
4460,-92.91,66.55,0
4461,-92.900765,31.848558,0
4462,-92.895386,41.45887,0
4463,-92.886108,44.894692,0
4464,-92.878835,43.550746,0
4465,-92.8757,36.6319,0
4466,-92.86666,45.516521,0
4467,-92.860053,41.681278,0
4468,-92.856389,37.716667,0
4469,-92.854275,44.654134,0
4470,-92.845208,48.422538,0
4471,-92.841334,34.64018,0
4472,-92.84,68.72,0
4473,-92.834766,46.324306,0
4474,-92.83302,32.023213,0
4475,-92.814221,34.878408,0
4476,-92.798281,33.017395,0
4477,-92.7639,35.9725,0
4478,-92.7625,37.973611,0
4479,-92.759467,43.724883,0
4480,-92.736333,45.23059,0
4481,-92.733004,47.091364,0
4482,-92.72,69.37,0
4483,-92.70978,40.30651,0
4484,-92.700195,40.491414,0
4485,-92.7,80.11,0
4486,-92.69978,39.162543,0
4487,-92.685873,45.78263,0
4488,-92.679386,45.015834,0
4489,-92.677434,52.916622,0
4490,-92.673321,36.160823,0
4491,-92.668862,32.51953,0
4492,-92.656933,44.525603,0
4493,-92.651935,44.077506,0
4494,-92.65,67.54,0
4495,-92.64395,45.42374,0
4496,-92.641766,47.781073,0
4497,-92.617547,41.153978,0
4498,-92.61,80.72,0
4499,-92.61,63.2,0
4500,-92.61,54.41,0
4501,-92.607581,46.875949,0
4502,-92.600465,45.953361,0
4503,-92.598411,34.916312,0
4504,-92.58985,38.632645,0
4505,-92.56211,36.34919,0
4506,-92.56027,38.11722,0
4507,-92.53794,33.53683,0
4508,-92.52367,38.945708,0
4509,-92.52206,43.52984,0
4510,-92.512919,39.615498,0
4511,-92.5,48.5,0
4512,-92.499267,43.797643,0
4513,-92.498355,46.425165,0
4514,-92.483201,42.696974,0
4515,-92.4823,39.4183,0
4516,-92.481349,44.259739,0
4517,-92.474787,42.512945,0
4518,-92.462499,45.641771,0
4519,-92.446408,46.665477,0
4520,-92.432394,44.861582,0
4521,-92.419385,35.143413,0
4522,-92.405076,43.986451,0
4523,-92.395613,45.181808,0
4524,-92.387105,45.465352,0
4525,-92.370587,36.077659,0
4526,-92.361672,34.783233,0
4527,-92.344401,44.53813,0
4528,-92.315697,34.974462,0
4529,-92.31,73.45,0
4530,-92.305909,39.096804,0
4531,-92.305002,38.871037,0
4532,-92.2858,36.5869,0
4533,-92.28102,47.544191,0
4534,-92.235488,38.588172,0
4535,-92.23,66.06,0
4536,-92.2225,37.12444,0
4537,-92.219213,35.548307,0
4538,-92.219165,32.298049,0
4539,-92.205669,32.636954,0
4540,-92.203179,43.544308,0
4541,-92.18957,48.149933,0
4542,-92.180774,36.419492,0
4543,-92.17336,46.73985,0
4544,-92.15,68.49,0
4545,-92.148889,37.626389,0
4546,-92.147645,47.851534,0
4547,-92.135134,35.936669,0
4548,-92.12867,47.391397,0
4549,-92.12,51.4,0
4550,-92.12,79.73,0
4551,-92.1183,39.3903,0
4552,-92.107417,46.011133,0
4553,-92.092815,36.233012,0
4554,-92.086266,42.867405,0
4555,-92.078263,41.520345,0
4556,-92.07,17.77,0
4557,-92.058733,47.09028,0
4558,-92.049518,44.056501,0
4559,-92.041576,43.10745,0
4560,-92.04,55.7,0
4561,-92.029617,44.562092,0
4562,-92.022055,30.103131,0
4563,-92.01613,34.234705,0
4564,-92.009167,40.143611,0
4565,-92.008423,32.368421,0
4566,-92.005691,43.756217,0
4567,-91.994139,35.513739,0
4568,-91.990723,38.949312,0
4569,-91.98483,33.5802,0
4570,-91.982292,46.880558,0
4571,-91.9775,37.92611,0
4572,-91.96,65.37,0
4573,-91.943009,46.151547,0
4574,-91.92623,42.29792,0
4575,-91.925438,35.06717,0
4576,-91.92,76.07,0
4577,-91.91638,43.405136,0
4578,-91.893575,46.608206,0
4579,-91.876003,47.903527,0
4580,-91.868002,41.800805,0
4581,-91.866214,47.2778,0
4582,-91.850722,37.531272,0
4583,-91.85,64.73,0
4584,-91.836892,44.17007,0
4585,-91.834142,44.866039,0
4586,-91.8275,36.585278,0
4587,-91.80647,38.051708,0
4588,-91.800833,39.476667,0
4589,-91.77,80.56,0
4590,-91.759998,42.081327,0
4591,-91.757962,31.805154,0
4592,-91.750486,47.684484,0
4593,-91.744369,43.818471,0
4594,-91.724696,43.533857,0
4595,-91.719292,37.842097,0
4596,-91.688536,36.275455,0
4597,-91.636812,46.165142,0
4598,-91.635439,40.521151,0
4599,-91.62,69.14,0
4600,-91.618987,48.017108,0
4601,-91.605788,44.000358,0
4602,-91.600871,49.444572,0
4603,-91.597438,34.780836,0
4604,-91.592618,42.673032,0
4605,-91.587967,46.691942,0
4606,-91.575381,38.904717,0
4607,-91.564258,41.849341,0
4608,-91.554974,46.490789,0
4609,-91.541372,43.695903,0
4610,-91.54,73.56,0
4611,-91.526894,44.804547,0
4612,-91.51264,41.637176,0
4613,-91.491809,45.70914,0
4614,-91.491472,32.48618,0
4615,-91.482071,36.1658,0
4616,-91.479999,42.348679,0
4617,-91.469574,47.141174,0
4618,-91.44217,37.154442,0
4619,-91.415884,47.737042,0
4620,-91.415278,36.821111,0
4621,-91.3903,39.9367,0
4622,-91.39,67.05,0
4623,-91.39,54.71,0
4624,-91.379694,37.7165,0
4625,-91.362655,44.483033,0
4626,-91.351109,30.783349,0
4627,-91.35,56.69,0
4628,-91.35,78.66,0
4629,-91.340381,40.403888,0
4630,-91.335948,38.383146,0
4631,-91.311573,35.639628,0
4632,-91.294595,43.969966,0
4633,-91.294144,47.300387,0
4634,-91.292722,41.226225,0
4635,-91.291789,46.208329,0
4636,-91.287132,43.525836,0
4637,-91.283754,43.738911,0
4638,-91.280005,37.90708,0
4639,-91.271314,35.214952,0
4640,-91.258673,33.630595,0
4641,-91.234773,40.621421,0
4642,-91.224533,36.317683,0
4643,-91.216141,38.169399,0
4644,-91.21,80.03,0
4645,-91.21,75.55,0
4646,-91.204095,44.333887,0
4647,-91.184745,46.579464,0
4648,-91.183333,37,0
4649,-91.183199,43.091041,0
4650,-91.159072,38.697717,0
4651,-91.145578,44.911707,0
4652,-91.1401,43.376888,0
4653,-91.137906,41.665843,0
4654,-91.131828,49.260047,0
4655,-91.11865,36.082085,0
4656,-91.086299,41.340601,0
4657,-91.085686,42.47443,0
4658,-91.069489,44.582312,0
4659,-91.05,68,0
4660,-91.039417,43.59051,0
4661,-91.026668,30.425893,0
4662,-91.022812,42.735837,0
4663,-91.012432,43.837751,0
4664,-91.01172,39.180875,0
4665,-90.992667,38.0695,0
4666,-90.98,15.26,0
4667,-90.942265,30.702699,0
4668,-90.94,53.53,0
4669,-90.921084,43.034579,0
4670,-90.920928,46.351617,0
4671,-90.905,39.370556,0
4672,-90.901479,37.015107,0
4673,-90.883472,46.568848,0
4674,-90.880724,48.168574,0
4675,-90.869052,47.554491,0
4676,-90.866952,44.111437,0
4677,-90.866617,40.106964,0
4678,-90.86,64.84,0
4679,-90.86,52.39,0
4680,-90.825731,41.433428,0
4681,-90.819983,38.470867,0
4682,-90.819443,46.808413,0
4683,-90.787778,37.936389,0
4684,-90.771896,43.427309,0
4685,-90.750818,40.437627,0
4686,-90.741712,44.301432,0
4687,-90.74,51.22,0
4688,-90.724453,37.572111,0
4689,-90.719154,38.736468,0
4690,-90.708167,35.776677,0
4691,-90.7,38.16666,0
4692,-90.680489,43.132109,0
4693,-90.667326,42.155311,0
4694,-90.66,55.77,0
4695,-90.634558,43.611267,0
4696,-90.633654,42.461771,0
4697,-90.621715,44.056834,0
4698,-90.594819,38.583017,0
4699,-90.558123,39.84525,0
4700,-90.5568,38.3086,0
4701,-90.543043,38.980939,0
4702,-90.532917,37.963861,0
4703,-90.512947,31.738347,0
4704,-90.511118,41.43677,0
4705,-90.498381,43.363305,0
4706,-90.488587,37.50045,0
4707,-90.476885,42.726097,0
4708,-90.453056,37.098056,0
4709,-90.436874,46.562172,0
4710,-90.43,18.72,0
4711,-90.411668,35.724235,0
4712,-90.395358,42.40189,0
4713,-90.39,16.41,0
4714,-90.373737,38.480746,0
4715,-90.36,79.61,0
4716,-90.344567,40.825772,0
4717,-90.344401,47.745027,0
4718,-90.3287,40.312962,0
4719,-90.319068,43.941416,0
4720,-90.30487,38.69891,0
4721,-90.29,66.52,0
4722,-90.283235,44.584501,0
4723,-90.26871,42.243397,0
4724,-90.247772,39.755183,0
4725,-90.242029,43.276577,0
4726,-90.240801,42.918265,0
4727,-90.2324,37.830197,0
4728,-90.229167,38.073333,0
4729,-90.194237,44.151772,0
4730,-90.19,75.08,0
4731,-90.180847,44.34438,0
4732,-90.175271,41.346596,0
4733,-90.155842,32.337561,0
4734,-90.150896,38.871292,0
4735,-90.130834,43.569287,0
4736,-90.113823,41.920211,0
4737,-90.113153,36.722037,0
4738,-90.1,64.88,0
4739,-90.079772,29.981488,0
4740,-90.069814,40.187856,0
4741,-90.068,40.959,0
4742,-90.056668,38.573263,0
4743,-90.056302,42.450425,0
4744,-90.048976,40.574764,0
4745,-90.035924,30.351366,0
4746,-90.031661,35.343624,0
4747,-90.03,78.93,0
4748,-90.02,49.8,0
4749,-90.008221,43.934751,0
4750,-89.998744,40.364754,0
4751,-89.98902,30.880329,0
4752,-89.98795,38.214526,0
4753,-89.975351,38.744563,0
4754,-89.966899,39.214227,0
4755,-89.964937,42.77538,0
4756,-89.91684,43.152482,0
4757,-89.904299,43.3435,0
4758,-89.898506,44.137652,0
4759,-89.879858,30.054556,0
4760,-89.871047,42.951138,0
4761,-89.859519,44.379507,0
4762,-89.859307,34.075265,0
4763,-89.855237,43.750955,0
4764,-89.85499,42.161002,0
4765,-89.854277,35.14376,0
4766,-89.840108,39.973736,0
4767,-89.835174,34.408498,0
4768,-89.83,54.49,0
4769,-89.82913,30.313953,0
4770,-89.827942,41.454528,0
4771,-89.813263,33.772278,0
4772,-89.800315,40.823423,0
4773,-89.79,80.07,0
4774,-89.77125,40.522982,0
4775,-89.750626,43.549152,0
4776,-89.746826,46.712233,0
4777,-89.69559,38.766194,0
4778,-89.687967,46.232853,0
4779,-89.64,66.92,0
4780,-89.637471,43.983473,0
4781,-89.630538,42.782513,0
4782,-89.628193,41.643226,0
4783,-89.627288,39.707925,0
4784,-89.625276,43.189551,0
4785,-89.623305,44.950763,0
4786,-89.623204,48.402827,0
4787,-89.622745,42.276521,0
4788,-89.607318,44.333141,0
4789,-89.594697,30.328592,0
4790,-89.593858,43.009984,0
4791,-89.589922,35.107106,0
4792,-89.578468,43.776554,0
4793,-89.57,14.41,0
4794,-89.568462,43.367275,0
4795,-89.566244,44.540516,0
4796,-89.555344,45.498377,0
4797,-89.540896,48.143594,0
4798,-89.533405,45.990803,0
4799,-89.441029,32.33654,0
4800,-89.433947,37.546647,0
4801,-89.41,51.36,0
4802,-89.404307,31.346481,0
4803,-89.404208,48.564345,0
4804,-89.403581,30.928606,0
4805,-89.389211,43.614643,0
4806,-89.383427,46.660187,0
4807,-89.377822,42.094683,0
4808,-89.369188,40.986105,0
4809,-89.368868,40.794206,0
4810,-89.360082,48.315296,0
4811,-89.355175,42.730665,0
4812,-89.342356,44.040497,0
4813,-89.338408,39.2429,0
4814,-89.335467,41.240122,0
4815,-89.328449,41.903842,0
4816,-89.322237,42.940987,0
4817,-89.319753,34.582657,0
4818,-89.305153,36.059075,0
4819,-89.304999,43.344793,0
4820,-89.3,79.69,0
4821,-89.298308,43.121175,0
4822,-89.272541,44.544736,0
4823,-89.261573,32.202588,0
4824,-89.260632,42.498515,0
4825,-89.26,78.81,0
4826,-89.2574,35.497008,0
4827,-89.249008,36.434545,0
4828,-89.218439,37.869929,0
4829,-89.197953,45.444308,0
4830,-89.18,75.01,0
4831,-89.177385,33.025425,0
4832,-89.155038,45.669959,0
4833,-89.150497,45.234458,0
4834,-89.13339,40.34984,0
4835,-89.1299,42.078301,0
4836,-89.121117,31.074145,0
4837,-89.11,68.65,0
4838,-89.104689,44.320933,0
4839,-89.088897,38.964308,0
4840,-89.07,56.09,0
4841,-89.058043,42.670519,0
4842,-89.053027,40.810321,0
4843,-89.046019,30.682358,0
4844,-89.042849,35.131859,0
4845,-89.040675,38.301504,0
4846,-89.039645,34.946579,0
4847,-89.015222,37.311847,0
4848,-89.014534,39.823401,0
4849,-89.008011,41.723977,0
4850,-88.9973,42.480505,0
4851,-88.995668,31.514688,0
4852,-88.984127,45.819128,0
4853,-88.976743,41.315698,0
4854,-88.949262,43.870751,0
4855,-88.942584,43.17348,0
4856,-88.930223,42.189021,0
4857,-88.93,19.82,0
4858,-88.925676,40.503976,0
4859,-88.92,50.79,0
4860,-88.92,67.89,0
4861,-88.909432,37.809559,0
4862,-88.908005,48.542887,0
4863,-88.893732,46.491728,0
4864,-88.879738,42.957772,0
4865,-88.862948,44.115226,0
4866,-88.86,53.1,0
4867,-88.85381,41.538001,0
4868,-88.84,71.96,0
4869,-88.83486,30.563369,0
4870,-88.811205,39.543905,0
4871,-88.8075,34.03333,0
4872,-88.804574,48.368871,0
4873,-88.8,54.94,0
4874,-88.787543,42.02425,0
4875,-88.783611,33.271143,0
4876,-88.783103,38.046331,0
4877,-88.766831,35.395383,0
4878,-88.762087,34.285436,0
4879,-88.737086,33.506535,0
4880,-88.73285,41.829509,0
4881,-88.73,66.14,0
4882,-88.720494,37.071483,0
4883,-88.714625,42.744055,0
4884,-88.707717,30.350164,0
4885,-88.700797,41.320517,0
4886,-88.69,72.8,0
4887,-88.69,66.82,0
4888,-88.69,64.61,0
4889,-88.656553,44.788401,0
4890,-88.613904,36.789839,0
4891,-88.607386,41.641595,0
4892,-88.602931,42.281142,0
4893,-88.59475,47.233,0
4894,-88.58215,43.648783,0
4895,-88.574751,39.550237,0
4896,-88.573772,46.912604,0
4897,-88.5571,35.168639,0
4898,-88.547052,44.303402,0
4899,-88.539634,48.108864,0
4900,-88.533248,34.059447,0
4901,-88.530262,42.587033,0
4902,-88.507899,42.876425,0
4903,-88.502487,39.189303,0
4904,-88.5,49.5,0
4905,-88.480828,45.40735,0
4906,-88.48051,46.64309,0
4907,-88.478668,40.609201,0
4908,-88.473315,43.814994,0
4909,-88.459927,43.461257,0
4910,-88.448738,41.915634,0
4911,-88.427628,30.433975,0
4912,-88.423251,31.329631,0
4913,-88.42,75.12,0
4914,-88.402892,40.199771,0
4915,-88.397895,36.212533,0
4916,-88.387089,41.721877,0
4917,-88.378293,43.062523,0
4918,-88.344535,42.290232,0
4919,-88.315,32.73833,0
4920,-88.310142,42.07853,0
4921,-88.308638,43.256925,0
4922,-88.302772,38.24682,0
4923,-88.290823,44.169792,0
4924,-88.286077,49.02117,0
4925,-88.284939,41.455049,0
4926,-88.281022,38.041875,0
4927,-88.27249,30.821124,0
4928,-88.266962,47.377415,0
4929,-88.26639,33.07806,0
4930,-88.245856,40.922425,0
4931,-88.242124,41.236271,0
4932,-88.204937,40.405468,0
4933,-88.194267,40.052453,0
4934,-88.190427,43.642731,0
4935,-88.187152,32.59362,0
4936,-88.18045,30.618125,0
4937,-88.169044,45.841248,0
4938,-88.164608,39.474562,0
4939,-88.159001,42.895936,0
4940,-88.151529,42.62361,0
4941,-88.126485,49.354759,0
4942,-88.125383,35.660245,0
4943,-88.12076,44.529019,0
4944,-88.101277,40.686494,0
4945,-88.098283,42.260734,0
4946,-88.087303,30.248713,0
4947,-88.07699,41.581178,0
4948,-88.072983,32.864522,0
4949,-88.057494,35.462075,0
4950,-88.04235,36.803378,0
4951,-88.034471,31.557929,0
4952,-88.02523,43.385587,0
4953,-88.025189,41.381209,0
4954,-88.022314,43.886861,0
4955,-88.002685,32.091099,0
4956,-87.999506,37.219402,0
4957,-87.99583,32.69389,0
4958,-87.971648,40.368193,0
4959,-87.97,52.32,0
4960,-87.967961,41.959119,0
4961,-87.958071,33.910438,0
4962,-87.91889,34.60972,0
4963,-87.914895,30.744242,0
4964,-87.892441,47.468857,0
4965,-87.887015,42.718044,0
4966,-87.886832,43.175127,0
4967,-87.886556,41.145277,0
4968,-87.879395,42.390948,0
4969,-87.867151,41.738034,0
4970,-87.866942,45.383472,0
4971,-87.856802,45.775705,0
4972,-87.848312,44.606002,0
4973,-87.841711,42.907751,0
4974,-87.84,72.41,0
4975,-87.83866,42.141489,0
4976,-87.821197,30.242042,0
4977,-87.81269,34.387664,0
4978,-87.808468,36.474489,0
4979,-87.805194,43.496957,0
4980,-87.794242,35.889513,0
4981,-87.78,81.21,0
4982,-87.776471,46.775996,0
4983,-87.7469,40.218265,0
4984,-87.746149,39.011995,0
4985,-87.736985,46.471577,0
4986,-87.722699,41.436476,0
4987,-87.71948,43.667023,0
4988,-87.70556,32.50639,0
4989,-87.7,66.29,0
4990,-87.7,79.54,0
4991,-87.66,73.29,0
4992,-87.63389,34.58833,0
4993,-87.632958,41.964292,0
4994,-87.614274,45.107763,0
4995,-87.61326,41.719645,0
4996,-87.589509,44.154075,0
4997,-87.582023,41.084878,0
4998,-87.550249,33.215794,0
4999,-87.55,70.67,0
5000,-87.548828,46.671081,0
5001,-87.528933,45.636289,0
5002,-87.520274,34.975392,0
5003,-87.495294,36.012068,0
5004,-87.490568,45.405205,0
5005,-87.488197,35.526642,0
5006,-87.47,51.02,0
5007,-87.47,49.84,0
5008,-87.468075,41.348698,0
5009,-87.464012,46.156096,0
5010,-87.460118,39.516713,0
5011,-87.45147,40.026467,0
5012,-87.43,53.8,0
5013,-87.43,71.92,0
5014,-87.418008,38.68909,0
5015,-87.40195,32.13611,0
5016,-87.376975,44.947747,0
5017,-87.366067,39.294808,0
5018,-87.36,54.98,0
5019,-87.36,74.93,0
5020,-87.352142,32.684392,0
5021,-87.346427,41.59337,0
5022,-87.304672,36.560142,0
5023,-87.285897,36.921422,0
5024,-87.272433,46.006717,0
5025,-87.263929,36.025297,0
5026,-87.23954,45.591301,0
5027,-87.229388,33.854333,0
5028,-87.211045,45.089197,0
5029,-87.208908,35.12187,0
5030,-87.181996,38.99293,0
5031,-87.152172,41.444036,0
5032,-87.128392,33.286951,0
5033,-87.125878,32.315742,0
5034,-87.114394,33.01255,0
5035,-87.092568,46.263252,0
5036,-87.07797,41.648115,0
5037,-87.043442,46.498371,0
5038,-87.04113,37.755052,0
5039,-87.02,36.08,0
5040,-87.00704,36.38385,0
5041,-86.984383,38.196895,0
5042,-86.969595,41.157389,0
5043,-86.953876,36.687556,0
5044,-86.94756,46.047185,0
5045,-86.888833,39.627005,0
5046,-86.874879,40.398559,0
5047,-86.874379,35.755161,0
5048,-86.873907,40.777777,0
5049,-86.863152,45.817062,0
5050,-86.860789,33.873418,0
5051,-86.831939,30.861273,0
5052,-86.786746,33.449152,0
5053,-86.78221,34.70131,0
5054,-86.771735,31.487256,0
5055,-86.769869,33.185216,0
5056,-86.748959,36.473794,0
5057,-86.743915,41.79393,0
5058,-86.74,52.4,0
5059,-86.74,14.79,0
5060,-86.724186,41.190374,0
5061,-86.72056,32.40556,0
5062,-86.71,49.27,0
5063,-86.664501,46.460214,0
5064,-86.57,33.85,0
5065,-86.56,73.45,0
5066,-86.551337,40.17175,0
5067,-86.537458,34.722136,0
5068,-86.532808,36.102176,0
5069,-86.519894,39.283031,0
5070,-86.512504,46.060693,0
5071,-86.5039,33.640092,0
5072,-86.496303,32.125945,0
5073,-86.471698,38.140921,0
5074,-86.470312,46.336435,0
5075,-86.465195,35.274088,0
5076,-86.452583,43.955283,0
5077,-86.450002,36.292851,0
5078,-86.440748,41.337679,0
5079,-86.42,54.99,0
5080,-86.416872,41.83242,0
5081,-86.35701,43.41668,0
5082,-86.35492,46.5565,0
5083,-86.349333,32.98083,0
5084,-86.33,81.4,0
5085,-86.328096,40.74764,0
5086,-86.321812,44.206407,0
5087,-86.306645,39.852616,0
5088,-86.299797,35.862063,0
5089,-86.29,49.99,0
5090,-86.282931,30.480415,0
5091,-86.2716,45.97603,0
5092,-86.25139,44.691781,0
5093,-86.25,71.24,0
5094,-86.245149,44.484974,0
5095,-86.238581,40.097635,0
5096,-86.234388,41.676782,0
5097,-86.220471,42.287684,0
5098,-86.218738,32.182013,0
5099,-86.21377,33.611173,0
5100,-86.204872,34.395186,0
5101,-86.186517,31.143492,0
5102,-86.18459,43.09535,0
5103,-86.18,51.36,0
5104,-86.150596,39.409456,0
5105,-86.144833,33.9935,0
5106,-86.14,37.55,0
5107,-86.14,74.89,0
5108,-86.129016,43.527734,0
5109,-86.100979,35.69883,0
5110,-86.100372,42.792997,0
5111,-86.098909,35.490333,0
5112,-86.03379,46.658548,0
5113,-86.029874,44.885947,0
5114,-86.020924,45.108319,0
5115,-86.011318,39.680348,0
5116,-86.002992,35.126175,0
5117,-86.000115,40.041166,0
5118,-85.9779,42.5485,0
5119,-85.973189,32.685039,0
5120,-85.961819,46.284248,0
5121,-85.93949,45.93225,0
5122,-85.927868,30.704325,0
5123,-85.912028,39.245308,0
5124,-85.911794,41.821953,0
5125,-85.891067,44.209726,0
5126,-85.884262,34.270712,0
5127,-85.883902,31.787928,0
5128,-85.882456,44.678442,0
5129,-85.88245,43.90066,0
5130,-85.86846,42.872455,0
5131,-85.863327,45.434324,0
5132,-85.841317,38.207475,0
5133,-85.838284,41.254145,0
5134,-85.835678,33.468697,0
5135,-85.827524,43.639019,0
5136,-85.8,53.31,0
5137,-85.799282,42.198543,0
5138,-85.779853,41.644356,0
5139,-85.777418,44.43001,0
5140,-85.756737,34.071767,0
5141,-85.746531,31.360903,0
5142,-85.739672,43.426086,0
5143,-85.72,76.99,0
5144,-85.719245,46.081504,0
5145,-85.709539,37.510311,0
5146,-85.698611,44.916599,0
5147,-85.69766,39.412803,0
5148,-85.675524,34.350826,0
5149,-85.675305,36.128621,0
5150,-85.660493,37.91921,0
5151,-85.655739,43.057619,0
5152,-85.636887,45.123687,0
5153,-85.632872,35.806988,0
5154,-85.585766,42.364747,0
5155,-85.583444,40.787792,0
5156,-85.573807,45.707856,0
5157,-85.57,49.92,0
5158,-85.566243,33.787501,0
5159,-85.556997,38.099117,0
5160,-85.548225,44.743562,0
5161,-85.531706,36.310061,0
5162,-85.53,64.8,0
5163,-85.523475,34.516788,0
5164,-85.511465,43.830754,0
5165,-85.508029,41.323898,0
5166,-85.506497,34.873333,0
5167,-85.49,79.84,0
5168,-85.478242,32.549575,0
5169,-85.475975,32.034936,0
5170,-85.470787,43.216226,0
5171,-85.461002,38.337654,0
5172,-85.458623,43.641417,0
5173,-85.452574,43.402941,0
5174,-85.434039,35.444527,0
5175,-85.427222,42.645555,0
5176,-85.415688,40.199031,0
5177,-85.4138,34.129367,0
5178,-85.41,48.81,0
5179,-85.368201,31.28915,0
5180,-85.361787,44.57533,0
5181,-85.361267,35.654232,0
5182,-85.360207,37.440059,0
5183,-85.35284,37.09215,0
5184,-85.341961,42.933643,0
5185,-85.309525,42.444542,0
5186,-85.275102,41.018241,0
5187,-85.265789,34.915677,0
5188,-85.26,67.73,0
5189,-85.254945,35.876153,0
5190,-85.227046,39.538229,0
5191,-85.22,75.08,0
5192,-85.219472,44.81438,0
5193,-85.183375,45.351482,0
5194,-85.178835,41.667555,0
5195,-85.177325,46.322858,0
5196,-85.163963,42.29878,0
5197,-85.144709,36.873212,0
5198,-85.13893,45.142708,0
5199,-85.112917,35.326098,0
5200,-85.101569,38.446963,0
5201,-85.09,12.91,0
5202,-85.081567,43.659734,0
5203,-85.060326,32.66699,0
5204,-85.057413,41.189437,0
5205,-85.053259,35.022742,0
5206,-85,44,0
5207,-84.99029,41.84752,0
5208,-84.98169,44.46584,0
5209,-84.9727,30.911855,0
5210,-84.969046,39.801705,0
5211,-84.961533,35.79473,0
5212,-84.921942,34.137595,0
5213,-84.92,54.6,0
5214,-84.92,52.09,0
5215,-84.894557,37.647829,0
5216,-84.879966,45.197145,0
5217,-84.858419,38.135727,0
5218,-84.85,64.25,0
5219,-84.845428,45.426167,0
5220,-84.835866,46.178076,0
5221,-84.828071,41.548603,0
5222,-84.827692,44.289841,0
5223,-84.801289,36.564453,0
5224,-84.79598,42.78755,0
5225,-84.785443,39.205701,0
5226,-84.77,70.55,0
5227,-84.755973,45.840386,0
5228,-84.7557,44.77861,0
5229,-84.754735,35.391915,0
5230,-84.753188,35.891778,0
5231,-84.750338,29.718101,0
5232,-84.745782,42.5234,0
5233,-84.742837,36.118717,0
5234,-84.740483,37.820121,0
5235,-84.731795,39.511594,0
5236,-84.727578,43.454111,0
5237,-84.725692,39.000467,0
5238,-84.682176,41.699011,0
5239,-84.672847,45.575319,0
5240,-84.663875,45.016367,0
5241,-84.650733,36.397888,0
5242,-84.647042,40.099136,0
5243,-84.645006,34.025039,0
5244,-84.636339,42.964847,0
5245,-84.633012,33.753533,0
5246,-84.62,50.98,0
5247,-84.614939,45.332147,0
5248,-84.610744,33.383146,0
5249,-84.597191,35.682477,0
5250,-84.589817,46.027327,0
5251,-84.588957,46.532093,0
5252,-84.568947,44.031375,0
5253,-84.566965,37.61916,0
5254,-84.557462,38.304028,0
5255,-84.547447,39.881008,0
5256,-84.54478,38.089278,0
5257,-84.543114,42.628071,0
5258,-84.506427,35.919462,0
5259,-84.48562,39.018359,0
5260,-84.4788,45.7318,0
5261,-84.46435,40.54543,0
5262,-84.46,69.3,0
5263,-84.46,68.31,0
5264,-84.455993,38.82335,0
5265,-84.453857,33.910488,0
5266,-84.424263,39.19683,0
5267,-84.420743,44.927807,0
5268,-84.42035,42.168062,0
5269,-84.418824,33.729706,0
5270,-84.410262,46.695287,0
5271,-84.394523,37.896176,0
5272,-84.39389,42.79171,0
5273,-84.390853,40.154892,0
5274,-84.389178,37.491986,0
5275,-84.38,75.08,0
5276,-84.35,48.05,0
5277,-84.303369,39.40872,0
5278,-84.295967,30.529733,0
5279,-84.294373,43.319084,0
5280,-84.29382,37.715205,0
5281,-84.290139,45.99805,0
5282,-84.262095,36.01671,0
5283,-84.248068,43.629144,0
5284,-84.242951,42.035725,0
5285,-84.242143,34.564671,0
5286,-84.237666,33.879043,0
5287,-84.23,79.8,0
5288,-84.227172,38.556922,0
5289,-84.225163,39.654872,0
5290,-84.223903,45.212709,0
5291,-84.216698,46.433354,0
5292,-84.207894,42.310699,0
5293,-84.193074,39.24232,0
5294,-84.176613,41.78755,0
5295,-84.165124,30.088991,0
5296,-84.161479,39.019053,0
5297,-84.152109,36.952148,0
5298,-84.130527,42.575234,0
5299,-84.121195,44.112452,0
5300,-84.12,48.93,0
