,X_WGS84,Y_WGS84,geutri
4481,-93.165703,48.580883,0
4482,-93.164298,37.00101,0
4483,-93.160422,16.631854,0
4484,-93.15493,30.26087,0
4485,-93.148797,44.668687,0
4486,-93.143796,45.020659,0
4487,-93.14,70.21,0
4488,-93.13606,43.986417,0
4489,-93.132915,36.245225,0
4490,-93.130295,35.366362,0
4491,-93.11553,31.748395,0
4492,-93.107778,38.210278,0
4493,-93.107325,31.557016,0
4494,-93.099248,43.666499,0
4495,-93.092223,30.571447,0
4496,-93.087637,33.50884,0
4497,-93.08105,43.203953,0
4498,-93.061598,48.342708,0
4499,-93.051035,30.94306,0
4500,-93.017486,45.17535,0
4501,-93.010544,44.262012,0
4502,-93.000944,46.123166,0
4503,-92.9908,37.197997,0
4504,-92.970514,45.810118,0
4505,-92.95,64.8,0
4506,-92.94267,34.045376,0
4507,-92.942504,44.514766,0
4508,-92.921476,34.429094,0
4509,-92.913277,31.761331,0
4510,-92.91,66.55,0
4511,-92.895954,41.459486,0
4512,-92.878835,43.550746,0
4513,-92.8757,36.6319,0
4514,-92.86666,45.516521,0
4515,-92.856389,37.716667,0
4516,-92.849853,37.938041,0
4517,-92.845256,34.862069,0
4518,-92.841334,34.64018,0
4519,-92.84,68.72,0
4520,-92.839221,43.739545,0
4521,-92.834766,46.324306,0
4522,-92.83302,32.023213,0
4523,-92.812758,44.768259,0
4524,-92.803748,35.23653,0
4525,-92.798281,33.017395,0
4526,-92.788305,41.706593,0
4527,-92.7639,35.9725,0
4528,-92.73551,45.22749,0
4529,-92.733004,47.091364,0
4530,-92.72,69.37,0
4531,-92.70978,40.30651,0
4532,-92.700195,40.491414,0
4533,-92.7,80.11,0
4534,-92.69978,39.162543,0
4535,-92.69341,45.70444,0
4536,-92.677434,52.916622,0
4537,-92.673321,36.160823,0
4538,-92.668862,32.51953,0
4539,-92.662048,44.579109,0
4540,-92.660515,45.401893,0
4541,-92.654187,45.066499,0
4542,-92.651935,44.077506,0
4543,-92.65,67.54,0
4544,-92.641766,47.781073,0
4545,-92.617547,41.153978,0
4546,-92.61,80.72,0
4547,-92.61,63.2,0
4548,-92.61,54.41,0
4549,-92.600465,45.953361,0
4550,-92.598411,34.916312,0
4551,-92.58985,38.632645,0
4552,-92.587818,36.350397,0
4553,-92.56027,38.11722,0
4554,-92.53794,33.53683,0
4555,-92.524373,42.740985,0
4556,-92.52367,38.945708,0
4557,-92.519043,43.536578,0
4558,-92.512919,39.615498,0
4559,-92.5,48.5,0
4560,-92.499267,43.797643,0
4561,-92.498355,46.425165,0
4562,-92.4823,39.4183,0
4563,-92.481349,44.259739,0
4564,-92.474787,42.512945,0
4565,-92.464071,34.684046,0
4566,-92.462499,45.641771,0
4567,-92.446408,46.665477,0
4568,-92.432394,44.861582,0
4569,-92.419385,35.143413,0
4570,-92.389514,46.872764,0
4571,-92.384603,47.890748,0
4572,-92.370587,36.077659,0
4573,-92.350205,38.840733,0
4574,-92.315697,34.974462,0
4575,-92.311334,43.994963,0
4576,-92.31,73.45,0
4577,-92.293429,39.084927,0
4578,-92.290762,44.512951,0
4579,-92.2858,36.5869,0
4580,-92.28102,47.544191,0
4581,-92.259829,45.37994,0
4582,-92.257942,34.705945,0
4583,-92.232115,38.588548,0
4584,-92.23,66.06,0
4585,-92.2225,37.12444,0
4586,-92.219213,35.548307,0
4587,-92.219165,32.298049,0
4588,-92.203179,43.544308,0
4589,-92.18957,48.149933,0
4590,-92.180774,36.419492,0
4591,-92.161681,32.549077,0
4592,-92.15,68.49,0
4593,-92.148889,37.626389,0
4594,-92.137778,39.210278,0
4595,-92.135134,35.936669,0
4596,-92.125136,38.904842,0
4597,-92.12,51.4,0
4598,-92.12,79.73,0
4599,-92.1183,39.3903,0
4600,-92.107417,46.011133,0
4601,-92.101148,44.397792,0
4602,-92.092815,36.233012,0
4603,-92.087143,46.822725,0
4604,-92.086266,42.867405,0
4605,-92.078263,41.520345,0
4606,-92.07,17.77,0
4607,-92.068297,43.325687,0
4608,-92.058733,47.09028,0
4609,-92.049518,44.056501,0
4610,-92.041576,43.10745,0
4611,-92.04,55.7,0
4612,-92.029665,44.562092,0
4613,-92.022055,30.103131,0
4614,-92.01613,34.234705,0
4615,-92.009167,40.143611,0
4616,-92.008423,32.368421,0
4617,-92.005691,43.756217,0
4618,-91.994139,35.513739,0
4619,-91.98483,33.5802,0
4620,-91.9775,37.92611,0
4621,-91.96,65.37,0
4622,-91.951393,47.46661,0
4623,-91.943009,46.151547,0
4624,-91.92623,42.29792,0
4625,-91.925438,35.06717,0
4626,-91.92,76.07,0
4627,-91.907501,44.905192,0
4628,-91.893575,46.608206,0
4629,-91.856005,47.912622,0
4630,-91.850722,37.531272,0
4631,-91.85,64.73,0
4632,-91.836892,44.17007,0
4633,-91.8275,36.585278,0
4634,-91.80647,38.051708,0
4635,-91.800833,39.476667,0
4636,-91.77,80.56,0
4637,-91.759998,42.081327,0
4638,-91.757962,31.805154,0
4639,-91.750486,47.684484,0
4640,-91.744369,43.818471,0
4641,-91.724739,41.723951,0
4642,-91.724696,43.533857,0
4643,-91.719292,37.842097,0
4644,-91.696618,47.306811,0
4645,-91.688536,36.275455,0
4646,-91.665745,47.016003,0
4647,-91.636812,46.165142,0
4648,-91.635439,40.521151,0
4649,-91.62,69.14,0
4650,-91.618987,48.017108,0
4651,-91.600871,49.444572,0
4652,-91.597438,34.780836,0
4653,-91.592618,42.673032,0
4654,-91.587967,46.691942,0
4655,-91.581592,44.755889,0
4656,-91.564258,41.849341,0
4657,-91.554974,46.490789,0
4658,-91.54,73.56,0
4659,-91.5365,44.062972,0
4660,-91.526798,41.625475,0
4661,-91.502003,38.860909,0
4662,-91.491809,45.70914,0
4663,-91.491472,32.48618,0
4664,-91.482071,36.1658,0
4665,-91.479999,42.348679,0
4666,-91.475695,43.457734,0
4667,-91.458772,47.737031,0
4668,-91.457461,47.138892,0
4669,-91.452861,43.807191,0
4670,-91.444444,37.155278,0
4671,-91.415278,36.821111,0
4672,-91.397025,44.917255,0
4673,-91.3903,39.9367,0
4674,-91.39,67.05,0
4675,-91.39,54.71,0
4676,-91.382423,43.623103,0
4677,-91.379694,37.7165,0
4678,-91.362655,44.483033,0
4679,-91.351109,30.783349,0
4680,-91.35,56.69,0
4681,-91.35,78.66,0
4682,-91.340381,40.403888,0
4683,-91.335948,38.383146,0
4684,-91.311573,35.639628,0
4685,-91.292722,41.226225,0
4686,-91.291789,46.208329,0
4687,-91.280005,37.90708,0
4688,-91.271314,35.214952,0
4689,-91.258673,33.630595,0
4690,-91.251352,43.9215,0
4691,-91.234773,40.621421,0
4692,-91.224533,36.317683,0
4693,-91.21,80.03,0
4694,-91.21,75.55,0
4695,-91.204095,44.333887,0
4696,-91.203646,47.388215,0
4697,-91.184745,46.579464,0
4698,-91.183199,43.091041,0
4699,-91.179642,37.015568,0
4700,-91.159072,38.697717,0
4701,-91.145578,44.911707,0
4702,-91.1401,43.376888,0
4703,-91.137906,41.665843,0
4704,-91.137571,44.586769,0
4705,-91.131828,49.260047,0
4706,-91.129366,30.48309,0
4707,-91.121512,42.921016,0
4708,-91.11865,36.082085,0
4709,-91.090031,41.326871,0
4710,-91.085686,42.47443,0
4711,-91.072913,38.248806,0
4712,-91.05,68,0
4713,-91.039417,43.59051,0
4714,-91.017867,42.734058,0
4715,-91.012432,43.837751,0
4716,-90.992667,38.0695,0
4717,-90.983907,47.487119,0
4718,-90.98,15.26,0
4719,-90.942265,30.702699,0
4720,-90.94,53.53,0
4721,-90.921084,43.034579,0
4722,-90.920928,46.351617,0
4723,-90.905,39.370556,0
4724,-90.901479,37.015107,0
4725,-90.883472,46.568848,0
4726,-90.880724,48.168574,0
4727,-90.866908,44.111386,0
4728,-90.866617,40.106964,0
4729,-90.86,64.84,0
4730,-90.86,52.39,0
4731,-90.852222,37.525278,0
4732,-90.842393,39.134151,0
4733,-90.825664,41.433358,0
4734,-90.819443,46.808413,0
4735,-90.787778,37.936389,0
4736,-90.77395,47.629586,0
4737,-90.772309,43.427901,0
4738,-90.741712,44.301432,0
4739,-90.74,51.22,0
4740,-90.719154,38.736468,0
4741,-90.713775,40.501445,0
4742,-90.708167,35.776677,0
4743,-90.7,38.16666,0
4744,-90.681617,42.490562,0
4745,-90.667326,42.155311,0
4746,-90.660592,43.961912,0
4747,-90.66,55.77,0
4748,-90.634558,43.611267,0
4749,-90.628611,38.520556,0
4750,-90.558123,39.84525,0
4751,-90.5568,38.3086,0
4752,-90.543263,38.981042,0
4753,-90.535685,43.194805,0
4754,-90.512947,31.738347,0
4755,-90.511118,41.43677,0
4756,-90.498381,43.363305,0
4757,-90.495452,38.704517,0
4758,-90.488587,37.50045,0
4759,-90.476885,42.726097,0
4760,-90.453056,37.098056,0
4761,-90.440762,47.730136,0
4762,-90.436874,46.562172,0
4763,-90.43,18.72,0
4764,-90.411668,35.724235,0
4765,-90.40684,38.0128,0
4766,-90.400597,41.588547,0
4767,-90.395358,42.40189,0
4768,-90.39,16.41,0
4769,-90.373737,38.480746,0
4770,-90.36,79.61,0
4771,-90.344567,40.825772,0
4772,-90.3287,40.312962,0
4773,-90.319068,43.941416,0
4774,-90.304977,32.366684,0
4775,-90.292445,38.774534,0
4776,-90.29,66.52,0
4777,-90.283235,44.584501,0
4778,-90.247772,39.755183,0
4779,-90.2324,37.830197,0
4780,-90.2285,43.194153,0
4781,-90.194237,44.151772,0
4782,-90.19,75.08,0
4783,-90.182442,44.337017,0
4784,-90.175271,41.346596,0
4785,-90.157923,42.129217,0
4786,-90.130834,43.569287,0
4787,-90.1296,43.025478,0
4788,-90.121741,42.398106,0
4789,-90.1133,30.49363,0
4790,-90.113153,36.722037,0
4791,-90.112716,41.922592,0
4792,-90.1,64.88,0
4793,-90.099256,38.912039,0
4794,-90.079772,29.981488,0
4795,-90.069814,40.187856,0
4796,-90.068,40.959,0
4797,-90.056668,38.573263,0
4798,-90.053656,43.797939,0
4799,-90.048976,40.574764,0
4800,-90.031661,35.343624,0
4801,-90.03,78.93,0
4802,-90.02,49.8,0
4803,-89.98902,30.880329,0
4804,-89.98795,38.214526,0
4805,-89.97072,44.046812,0
4806,-89.966899,39.214227,0
4807,-89.964504,42.776184,0
4808,-89.950325,38.76545,0
4809,-89.927845,40.377973,0
4810,-89.91684,43.152482,0
4811,-89.879858,30.054556,0
4812,-89.859307,34.075265,0
4813,-89.85499,42.161002,0
4814,-89.854277,35.14376,0
4815,-89.847007,40.150213,0
4816,-89.843791,44.283529,0
4817,-89.840108,39.973736,0
4818,-89.835174,34.408498,0
4819,-89.835072,43.874611,0
4820,-89.8348,42.987408,0
4821,-89.83,54.49,0
4822,-89.82913,30.313953,0
4823,-89.827942,41.454528,0
4824,-89.816666,43.675446,0
4825,-89.810045,33.747228,0
4826,-89.800584,40.82304,0
4827,-89.79,80.07,0
4828,-89.771473,40.522615,0
4829,-89.749367,44.12631,0
4830,-89.746826,46.712233,0
4831,-89.735811,43.356081,0
4832,-89.69559,38.766194,0
4833,-89.687967,46.232853,0
4834,-89.686517,43.119397,0
4835,-89.672548,35.266293,0
4836,-89.64,66.92,0
4837,-89.638566,43.556712,0
4838,-89.63076,39.870965,0
4839,-89.628193,41.643226,0
4840,-89.627084,44.592855,0
4841,-89.623305,44.950763,0
4842,-89.623204,48.402827,0
4843,-89.622745,42.276521,0
4844,-89.597149,39.699619,0
4845,-89.594697,30.328592,0
4846,-89.589922,35.107106,0
4847,-89.57,14.41,0
4848,-89.555344,45.498377,0
4849,-89.540896,48.143594,0
4850,-89.533405,45.990803,0
4851,-89.493086,40.667313,0
4852,-89.492227,42.701251,0
4853,-89.483598,42.873914,0
4854,-89.469343,44.207372,0
4855,-89.441029,32.33654,0
4856,-89.41,51.36,0
4857,-89.40774,44.50934,0
4858,-89.404307,31.346481,0
4859,-89.404208,48.564345,0
4860,-89.403581,30.928606,0
4861,-89.393288,43.182483,0
4862,-89.385257,46.658782,0
4863,-89.377822,42.094683,0
4864,-89.375985,43.760911,0
4865,-89.369188,40.986105,0
4866,-89.36138,43.402904,0
4867,-89.360082,48.315296,0
4868,-89.355688,41.856505,0
4869,-89.3516,37.643725,0
4870,-89.338408,39.2429,0
4871,-89.32507,41.205975,0
4872,-89.319753,34.582657,0
4873,-89.3102,40.773653,0
4874,-89.305154,41.689094,0
4875,-89.305153,36.059075,0
4876,-89.3,79.69,0
4877,-89.283051,44.00657,0
4878,-89.26247,35.498858,0
4879,-89.261573,32.202588,0
4880,-89.26,78.81,0
4881,-89.25618,42.343697,0
4882,-89.249008,36.434545,0
4883,-89.223403,44.320417,0
4884,-89.221836,43.056286,0
4885,-89.218439,37.869929,0
4886,-89.197953,45.444308,0
4887,-89.18,75.01,0
4888,-89.177385,33.025425,0
4889,-89.171238,42.512387,0
4890,-89.163108,43.254033,0
4891,-89.156006,40.635102,0
4892,-89.155038,45.669959,0
4893,-89.150497,45.234458,0
4894,-89.13339,40.34984,0
4895,-89.1299,42.078301,0
4896,-89.121117,31.074145,0
4897,-89.11,68.65,0
4898,-89.099732,42.83868,0
4899,-89.089019,38.963763,0
4900,-89.07,56.09,0
4901,-89.058043,42.670519,0
4902,-89.053027,40.810321,0
4903,-89.046019,30.682358,0
4904,-89.042849,35.131859,0
4905,-89.040675,38.301504,0
4906,-89.039645,34.946579,0
4907,-89.037344,41.310981,0
4908,-89.008011,41.723977,0
4909,-88.994589,31.514003,0
4910,-88.984127,45.819128,0
4911,-88.968718,42.424146,0
4912,-88.949933,43.869738,0
4913,-88.942584,43.17348,0
4914,-88.93,19.82,0
4915,-88.929105,42.190062,0
4916,-88.925676,40.503976,0
4917,-88.92,50.79,0
4918,-88.92,67.89,0
4919,-88.909481,39.869306,0
4920,-88.909432,37.809559,0
4921,-88.908005,48.542887,0
4922,-88.893732,46.491728,0
4923,-88.885861,37.359222,0
4924,-88.879738,42.957772,0
4925,-88.862948,44.115226,0
4926,-88.86,53.1,0
4927,-88.85381,41.538001,0
4928,-88.848503,30.625075,0
4929,-88.84,71.96,0
4930,-88.828448,42.600854,0
4931,-88.81194,30.38583,0
4932,-88.811205,39.543905,0
4933,-88.8075,34.03333,0
4934,-88.804574,48.368871,0
4935,-88.8,54.94,0
4936,-88.783611,33.271143,0
4937,-88.783103,38.046331,0
4938,-88.77536,33.464719,0
4939,-88.766831,35.395383,0
4940,-88.762087,34.285436,0
4941,-88.73428,41.825359,0
4942,-88.732296,35.045367,0
4943,-88.73,66.14,0
4944,-88.720494,37.071483,0
4945,-88.70299,44.379155,0
4946,-88.700797,41.320517,0
4947,-88.69,72.8,0
4948,-88.69,66.82,0
4949,-88.69,64.61,0
4950,-88.688628,37.796703,0
4951,-88.68368,42.008066,0
4952,-88.671425,42.255755,0
4953,-88.656553,44.788401,0
4954,-88.633456,42.839827,0
4955,-88.632281,46.567253,0
4956,-88.613904,36.789839,0
4957,-88.613561,40.746583,0
4958,-88.605877,43.473145,0
4959,-88.59475,47.233,0
4960,-88.58215,43.648783,0
4961,-88.574751,39.550237,0
4962,-88.5571,35.168639,0
4963,-88.539634,48.108864,0
4964,-88.537644,42.585119,0
4965,-88.533248,34.059447,0
4966,-88.52512,47.02826,0
4967,-88.522589,43.003209,0
4968,-88.502487,39.189303,0
4969,-88.5,49.5,0
4970,-88.480828,45.40735,0
4971,-88.478668,40.609201,0
4972,-88.473315,43.814994,0
4973,-88.427628,30.433975,0
4974,-88.423251,31.329631,0
4975,-88.42,75.12,0
4976,-88.4167,41.2833,0
4977,-88.402892,40.199771,0
4978,-88.397895,36.212533,0
4979,-88.391794,42.861882,0
4980,-88.369479,41.91165,0
4981,-88.352745,41.668347,0
4982,-88.344535,42.290232,0
4983,-88.315,32.73833,0
4984,-88.31012,42.078895,0
4985,-88.308638,43.256925,0
4986,-88.302772,38.24682,0
4987,-88.291791,41.450053,0
4988,-88.291761,44.169086,0
4989,-88.286077,49.02117,0
4990,-88.281022,38.041875,0
4991,-88.274932,40.980754,0
4992,-88.27249,30.821124,0
4993,-88.266962,47.377415,0
4994,-88.26639,33.07806,0
4995,-88.20727,40.110588,0
4996,-88.204937,40.405468,0
4997,-88.190427,43.642731,0
4998,-88.187152,32.59362,0
4999,-88.18045,30.618125,0
5000,-88.169044,45.841248,0
5001,-88.167943,41.251072,0
5002,-88.164608,39.474562,0
5003,-88.159001,42.895936,0
5004,-88.13295,43.423948,0
5005,-88.126485,49.354759,0
5006,-88.12076,44.529019,0
5007,-88.117995,41.728737,0
5008,-88.114508,42.25892,0
5009,-88.101277,40.686494,0
5010,-88.098778,42.487752,0
5011,-88.087303,30.248713,0
5012,-88.059738,41.927874,0
5013,-88.057494,35.462075,0
5014,-88.052729,35.757366,0
5015,-88.05,32.91667,0
5016,-88.04235,36.803378,0
5017,-88.034471,31.557929,0
5018,-88.021038,43.88457,0
5019,-88.002685,32.091099,0
5020,-87.999506,37.219402,0
5021,-87.99583,32.69389,0
5022,-87.987992,40.074938,0
5023,-87.971648,40.368193,0
5024,-87.97,52.32,0
5025,-87.9667,41.4333,0
5026,-87.958071,33.910438,0
5027,-87.91889,34.60972,0
5028,-87.914895,30.744242,0
5029,-87.898058,43.079904,0
5030,-87.892441,47.468857,0
5031,-87.887446,42.391519,0
5032,-87.886556,41.145277,0
5033,-87.86694,32.48528,0
5034,-87.856802,45.775705,0
5035,-87.848312,44.606002,0
5036,-87.84,72.41,0
5037,-87.828923,42.637028,0
5038,-87.821197,30.242042,0
5039,-87.818155,42.820246,0
5040,-87.816313,41.829788,0
5041,-87.81269,34.387664,0
5042,-87.808468,36.474489,0
5043,-87.805194,43.496957,0
5044,-87.803292,42.210633,0
5045,-87.802047,41.597091,0
5046,-87.794242,35.889513,0
5047,-87.793468,45.415783,0
5048,-87.78,81.21,0
5049,-87.776558,45.59462,0
5050,-87.776471,46.775996,0
5051,-87.746149,39.011995,0
5052,-87.723217,43.657449,0
5053,-87.722699,41.436476,0
5054,-87.709815,46.527279,0
5055,-87.7,66.29,0
5056,-87.7,79.54,0
5057,-87.662038,44.28221,0
5058,-87.66,73.29,0
5059,-87.656608,42.006583,0
5060,-87.63389,34.58833,0
5061,-87.625562,40.175091,0
5062,-87.614274,45.107763,0
5063,-87.582023,41.084878,0
5064,-87.579675,41.787013,0
5065,-87.552634,41.612491,0
5066,-87.550249,33.215794,0
5067,-87.55,70.67,0
5068,-87.528933,45.636289,0
5069,-87.520274,34.975392,0
5070,-87.495294,36.012068,0
5071,-87.490568,45.405205,0
5072,-87.47,51.02,0
5073,-87.47,49.84,0
5074,-87.468075,41.348698,0
5075,-87.460118,39.516713,0
5076,-87.45147,40.026467,0
5077,-87.43,53.8,0
5078,-87.43,71.92,0
5079,-87.418008,38.68909,0
5080,-87.417578,46.534794,0
5081,-87.40195,32.13611,0
5082,-87.376975,44.947747,0
5083,-87.366067,39.294808,0
5084,-87.36,54.98,0
5085,-87.36,74.93,0
5086,-87.357803,36.911728,0
5087,-87.352142,32.684392,0
5088,-87.350394,46.277358,0
5089,-87.33963,35.483168,0
5090,-87.304672,36.560142,0
5091,-87.274135,41.619737,0
5092,-87.272433,46.006717,0
5093,-87.263929,36.025297,0
5094,-87.23954,45.591301,0
5095,-87.2325,33.44056,0
5096,-87.229388,33.854333,0
5097,-87.211045,45.089197,0
5098,-87.208908,35.12187,0
5099,-87.181996,38.99293,0
5100,-87.152172,41.444036,0
5101,-87.129379,34.005819,0
5102,-87.127383,36.452457,0
5103,-87.125878,32.315742,0
5104,-87.114394,33.01255,0
5105,-87.092568,46.263252,0
5106,-87.045677,46.495045,0
5107,-87.042196,45.74138,0
5108,-87.04113,37.755052,0
5109,-87.02,36.08,0
5110,-87.011746,33.286613,0
5111,-86.984383,38.196895,0
5112,-86.969595,41.157389,0
5113,-86.953876,36.687556,0
5114,-86.94756,46.047185,0
5115,-86.888833,39.627005,0
5116,-86.878626,41.601148,0
5117,-86.874879,40.398559,0
5118,-86.874379,35.755161,0
5119,-86.873907,40.777777,0
5120,-86.860789,33.873418,0
5121,-86.831939,30.861273,0
5122,-86.78221,34.70131,0
5123,-86.769869,33.185216,0
5124,-86.748959,36.473794,0
5125,-86.743915,41.79393,0
5126,-86.74,52.4,0
5127,-86.74,14.79,0
5128,-86.726036,41.207312,0
5129,-86.72056,32.40556,0
5130,-86.718933,31.40623,0
5131,-86.71,49.27,0
5132,-86.70945,33.55167,0
5133,-86.664501,46.460214,0
5134,-86.578553,41.946724,0
5135,-86.570862,34.022689,0
5136,-86.57,33.85,0
5137,-86.56,73.45,0
5138,-86.538029,34.743793,0
5139,-86.533911,40.764636,0
5140,-86.53367,40.276377,0
5141,-86.512856,39.161471,0
5142,-86.512504,46.060693,0
5143,-86.5039,33.640092,0
5144,-86.496303,32.125945,0
5145,-86.470312,46.336435,0
5146,-86.467102,38.142423,0
5147,-86.465195,35.274088,0
5148,-86.452583,43.955283,0
5149,-86.450002,36.292851,0
5150,-86.440748,41.337679,0
5151,-86.42,54.99,0
5152,-86.419581,35.815018,0
5153,-86.40671,45.88909,0
5154,-86.404817,36.085114,0
5155,-86.359749,42.247615,0
5156,-86.355447,43.389827,0
5157,-86.35492,46.5565,0
5158,-86.349333,32.98083,0
5159,-86.33,81.4,0
5160,-86.321812,44.206407,0
5161,-86.306645,39.852616,0
5162,-86.29,49.99,0
5163,-86.282931,30.480415,0
5164,-86.267296,33.957384,0
5165,-86.25139,44.691781,0
5166,-86.25,71.24,0
5167,-86.245149,44.484974,0
5168,-86.238581,40.097635,0
5169,-86.234388,41.676782,0
5170,-86.218738,32.182013,0
5171,-86.21377,33.611173,0
5172,-86.204872,34.395186,0
5173,-86.198688,42.706534,0
5174,-86.186517,31.143492,0
5175,-86.18459,43.09535,0
5176,-86.18,51.36,0
5177,-86.150596,39.409456,0
5178,-86.14,37.55,0
5179,-86.14,74.89,0
5180,-86.129016,43.527734,0
5181,-86.112659,33.839195,0
5182,-86.108202,44.290034,0
5183,-86.100979,35.69883,0
5184,-86.098909,35.490333,0
5185,-86.07228,39.95909,0
5186,-86.058032,31.919103,0
5187,-86.03379,46.658548,0
5188,-86.017214,40.156672,0
5189,-86.011318,39.680348,0
5190,-85.988748,42.792257,0
5191,-85.981957,45.113771,0
5192,-85.9779,42.5485,0
5193,-85.974944,46.291928,0
5194,-85.973189,32.685039,0
5195,-85.966261,44.902888,0
5196,-85.93949,45.93225,0
5197,-85.93149,35.198335,0
5198,-85.930291,44.505269,0
5199,-85.927868,30.704325,0
5200,-85.912028,39.245308,0
5201,-85.911794,41.821953,0
5202,-85.8951,44.211924,0
5203,-85.884262,34.270712,0
5204,-85.883902,31.787928,0
5205,-85.882456,44.678442,0
5206,-85.88245,43.90066,0
5207,-85.863327,45.434324,0
5208,-85.861402,42.94232,0
5209,-85.838284,41.254145,0
5210,-85.835678,33.468697,0
5211,-85.835228,38.104461,0
5212,-85.834145,42.1062,0
5213,-85.8,53.31,0
5214,-85.78075,41.643836,0
5215,-85.765218,44.376241,0
5216,-85.756737,34.071767,0
5217,-85.746531,31.360903,0
5218,-85.722817,42.279724,0
5219,-85.72,76.99,0
5220,-85.719245,46.081504,0
5221,-85.709539,37.510311,0
5222,-85.700055,38.240352,0
5223,-85.698611,44.916599,0
5224,-85.69766,39.412803,0
5225,-85.675524,34.350826,0
5226,-85.675305,36.128621,0
5227,-85.660493,37.91921,0
5228,-85.655739,43.057619,0
5229,-85.64255,43.51863,0
5230,-85.633095,35.807658,0
5231,-85.632471,45.12214,0
5232,-85.583444,40.787792,0
5233,-85.57,49.92,0
5234,-85.566243,33.787501,0
5235,-85.556997,38.099117,0
5236,-85.548225,44.743562,0
5237,-85.531706,36.310061,0
5238,-85.53,64.8,0
5239,-85.523408,34.516663,0
5240,-85.511465,43.830754,0
5241,-85.506497,34.873333,0
5242,-85.501205,41.162681,0
5243,-85.493292,42.604787,0
5244,-85.49,79.84,0
5245,-85.489384,45.800412,0
5246,-85.478242,32.549575,0
5247,-85.475975,32.034936,0
5248,-85.470787,43.216226,0
5249,-85.461002,38.337654,0
5250,-85.458623,43.641417,0
5251,-85.452574,43.402941,0
5252,-85.434039,35.444527,0
5253,-85.4138,34.129367,0
5254,-85.41,48.81,0
5255,-85.385549,42.40598,0
5256,-85.368201,31.28915,0
5257,-85.367436,35.008569,0
5258,-85.362074,37.443756,0
5259,-85.361787,44.57533,0
5260,-85.361267,35.654232,0
5261,-85.35284,37.09215,0
5262,-85.341961,42.933643,0
5263,-85.300455,40.098913,0
5264,-85.26,67.73,0
5265,-85.254945,35.876153,0
5266,-85.229909,41.042135,0
5267,-85.227046,39.538229,0
5268,-85.222625,35.220668,0
5269,-85.22,75.08,0
5270,-85.219472,44.81438,0
5271,-85.171711,45.362976,0
5272,-85.144709,36.873212,0
5273,-85.127594,45.136086,0
5274,-85.123021,46.191603,0
5275,-85.101464,38.44692,0
5276,-85.09,12.91,0
5277,-85.085547,41.616242,0
5278,-85.081567,43.659734,0
5279,-85.060326,32.66699,0
5280,-85.057413,41.189437,0
5281,-85.053259,35.022742,0
5282,-85.008296,35.254581,0
5283,-85,44,0
5284,-84.99029,41.84752,0
5285,-84.98169,44.46584,0
5286,-84.974614,42.243237,0
5287,-84.9727,30.911855,0
5288,-84.970221,45.758487,0
5289,-84.969046,39.801705,0
5290,-84.961533,35.79473,0
5291,-84.934745,46.027815,0
5292,-84.921942,34.137595,0
5293,-84.92,54.6,0
5294,-84.92,52.09,0
5295,-84.894557,37.647829,0
5296,-84.879966,45.197145,0
5297,-84.87161,45.420829,0
5298,-84.858419,38.135727,0
5299,-84.851233,35.947412,0
5300,-84.85,64.25,0
5301,-84.828071,41.548603,0
5302,-84.827692,44.289841,0
5303,-84.801289,36.564453,0
5304,-84.79598,42.78755,0
5305,-84.77599,43.589044,0
5306,-84.77,70.55,0
5307,-84.7557,44.77861,0
5308,-84.754735,35.391915,0
5309,-84.750338,29.718101,0
5310,-84.745765,42.523203,0
5311,-84.742837,36.118717,0
5312,-84.740483,37.820121,0
5313,-84.731795,39.511594,0
5314,-84.725692,39.000467,0
5315,-84.690165,39.290757,0
5316,-84.680261,41.700384,0
5317,-84.672847,45.575319,0
5318,-84.663875,45.016367,0
5319,-84.650733,36.397888,0
5320,-84.647042,40.099136,0
5321,-84.636339,42.964847,0
5322,-84.633012,33.753533,0
5323,-84.629945,44.167892,0
5324,-84.62,50.98,0
5325,-84.610744,33.383146,0
5326,-84.597191,35.682477,0
5327,-84.589817,46.027327,0
5328,-84.566965,37.61916,0
5329,-84.557462,38.304028,0
5330,-84.547447,39.881008,0
5331,-84.54478,38.089278,0
5332,-84.543114,42.628071,0
5333,-84.506427,35.919462,0
5334,-84.497729,34.116944,0
5335,-84.486151,46.491463,0
5336,-84.48562,39.018359,0
5337,-84.4788,45.7318,0
5338,-84.47113,45.348812,0
5339,-84.46435,40.54543,0
5340,-84.46,69.3,0
5341,-84.46,68.31,0
5342,-84.455993,38.82335,0
5343,-84.453857,33.910488,0
5344,-84.424263,39.19683,0
5345,-84.420743,44.927807,0
5346,-84.42035,42.168062,0
5347,-84.418824,33.729706,0
5348,-84.410262,46.695287,0
5349,-84.39389,42.79171,0
5350,-84.389178,37.491986,0
5351,-84.38,75.08,0
5352,-84.35,48.05,0
5353,-84.334951,42.525753,0
5354,-84.312212,45.182963,0
5355,-84.303369,39.40872,0
5356,-84.295967,30.529733,0
5357,-84.295413,35.859399,0
5358,-84.294373,43.319084,0
5359,-84.263085,39.003643,0
5360,-84.26018,42.31378,0
5361,-84.253853,45.428642,0
5362,-84.25272,43.625573,0
5363,-84.242951,42.035725,0
5364,-84.242143,34.564671,0
5365,-84.241513,44.264821,0
5366,-84.237666,33.879043,0
5367,-84.235997,37.808597,0
5368,-84.23,79.8,0
